Run		   ,B (G)	   ,Exclude	 ,Offset	  ,Amplitude   ,T (kHz)	 ,fB (kHz)	,median_f	,lower_f	 ,upper_f	 ,sigma_fM	,sigma_fP	,N_fits	  
dimers2d_2022-08-18_I_LAT1_80ER_199p1G_FM,      199.10,           0,    10214.23,      2.7170,        8.91,      -70.04,      -70.04,      -71.58,      -68.46,        1.54,        1.58,        1000
