cyc,freq,amplitude,time,waittime,cyc2,T,TF,EF,EFkHz,ToTF,wx,wy,wz,bx,by,bz,q,mu0,offs,fermi3,fermi4,N,Npix,ENoEF,EkHz,ENoEF2,EkHz2,SNkB,tof,AR,beta_visc,alpha_visc,smomE,smomEkHz,smomEoEFEst,smomEoEF
10,10,0.8,10,0.01,10,3.60429e-07,6.38217e-07,8.81154e-30,13.2983,0.564744,950.317,2545.79,2478.35,4.47648,19.0308,18.2827,-0.266128,-1.32433e-30,5.12066e-13,0.925322,0.853942,32430.3,48524.4,1.56354,20.7924,1.45233,19.3135,1.49661,0.0066,1.3887,4.5,3.87223,1.57786e-29,23.8129,1.48831,1.79068 
11,10,0.8,10,0.01,11,3.60369e-07,6.54878e-07,9.04157e-30,13.6455,0.550284,950.317,2545.79,2478.35,4.47455,19.0314,18.2833,-0.196919,-9.79758e-31,6.86487e-13,1.0002,0.920541,35037,52274.6,1.51937,20.7325,1.42085,19.3882,1.42406,0.0066,1.42855,4.5,3.75492,1.54291e-29,23.2855,1.45534,1.70646 
12,10,0.8,10,0.01,12,3.58396e-07,7.00076e-07,9.6656e-30,14.5872,0.511939,950.317,2545.79,2478.35,4.47395,19.0316,18.2835,-0.00404722,-2.00265e-32,5.48453e-13,1.24221,1.13595,42803.8,62954,1.40444,20.487,1.33965,19.5418,1.22333,0.0066,1.42302,4.5,3.7183,1.53188e-29,23.119,1.44494,1.58488 
13,10,0.8,0.01,10,13,3.18881e-07,6.5744e-07,9.07695e-30,13.6988,0.485035,950.317,2545.79,2478.35,4.46546,19.0345,18.2862,0.14047,6.18438e-31,4.78774e-13,1.46059,1.33084,35449.9,51536.1,1.32584,18.1624,1.2847,17.5988,1.07441,0.0066,1.43665,4.5,3.20204,1.37282e-29,20.7185,1.29491,1.51243 
14,10,0.8,0.01,10,14,3.23659e-07,6.36374e-07,8.78609e-30,13.2599,0.508599,950.317,2545.79,2478.35,4.4675,19.0338,18.2855,0.0134495,6.01004e-32,1.06592e-12,1.26684,1.1579,32150.2,49626.4,1.39459,18.4921,1.33274,17.672,1.20523,0.0066,1.40752,4.5,3.3256,1.41121e-29,21.2978,1.33111,1.60618 
15,10,0.8,0.01,10,15,3.29242e-07,6.51787e-07,8.99889e-30,13.581,0.505138,950.317,2545.79,2478.35,4.46777,19.0337,18.2855,0.0317011,1.44103e-31,3.64343e-13,1.29306,1.18127,34543.2,49806.6,1.3844,18.8016,1.3256,18.0031,1.18636,0.0066,1.44357,4.5,3.34231,1.41639e-29,21.3761,1.33601,1.57396 
16,10,0.8,0.01,10,16,3.32717e-07,6.40579e-07,8.84415e-30,13.3475,0.5194,950.317,2545.79,2478.35,4.46714,19.0339,18.2857,-0.0427096,-1.96193e-31,6.72968e-13,1.18944,1.08895,32791.7,48748.2,1.42656,19.041,1.35519,18.0884,1.2634,0.0066,1.43516,4.5,3.30378,1.40443e-29,21.1955,1.32472,1.58797 
17,10,0.8,0.01,10,17,3.33277e-07,6.89887e-07,9.52492e-30,14.3749,0.483089,950.317,2545.79,2478.35,4.4685,19.0335,18.2852,0.151257,6.95991e-31,4.47925e-13,1.47831,1.34669,40961.9,58878.4,1.32023,18.9782,1.28079,18.4112,1.06336,0.0066,1.45452,4.5,3.38666,1.43015e-29,21.5838,1.34898,1.50149 
18,10,0.8,10,0.01,18,3.63421e-07,6.72191e-07,9.28061e-30,14.0062,0.540652,950.317,2545.79,2478.35,4.47478,19.0314,18.2832,-0.149793,-7.51599e-31,5.15599e-13,1.05462,0.968949,37890,56288.3,1.4902,20.872,1.40014,19.6107,1.37482,0.0066,1.41011,4.5,3.76876,1.54706e-29,23.3482,1.45926,1.66699 
19,10,0.8,0.01,10,19,3.3639e-07,7.0129e-07,9.68236e-30,14.6125,0.479673,950.317,2545.79,2478.35,4.46893,19.0333,18.2851,0.170312,7.90992e-31,4.06544e-13,1.51012,1.37516,43026.8,61786.1,1.31041,19.1484,1.27395,18.6156,1.04386,0.0066,1.45604,4.5,3.41254,1.43818e-29,21.7048,1.35655,1.48536 
20,20,0.7,0.01,10,20,3.39194e-07,6.14728e-07,8.48725e-30,12.8089,0.551779,950.317,2545.79,2478.35,4.47056,19.0328,18.2846,-0.204161,-9.56104e-31,4.51981e-13,0.992094,0.91333,28979.9,42559.7,1.52392,19.5197,1.42409,18.2409,1.43164,0.0066,1.43193,4.5,3.51165,1.4688e-29,22.167,1.38544,1.7306 
21,20,0.7,10,0.01,21,3.94244e-07,6.42612e-07,8.87222e-30,13.3899,0.613503,950.317,2545.79,2478.35,4.48683,19.0273,18.2795,-0.487511,-2.65359e-30,3.47889e-13,0.721769,0.672576,33104.9,49380.8,1.71507,22.9645,1.56185,20.9129,1.72997,0.0066,1.36252,4.5,4.50414,1.75355e-29,26.4644,1.65402,1.97645 
22,20,0.7,10,0.01,22,4.03856e-07,6.11611e-07,8.44422e-30,12.7439,0.660315,950.317,2545.79,2478.35,4.48783,19.027,18.2791,-0.685777,-3.82378e-30,3.90467e-13,0.578889,0.544183,28541.3,42991.1,1.86218,23.7316,1.67175,21.3047,1.93917,0.0066,1.36774,4.5,4.56526,1.76928e-29,26.7018,1.66886,2.09526 
23,20,0.7,10,0.01,23,4.03067e-07,6.35528e-07,8.77443e-30,13.2423,0.634223,950.317,2545.79,2478.35,4.4857,19.0277,18.2798,-0.576812,-3.20993e-30,8.40143e-14,0.653315,0.611233,32022.2,47732.1,1.78011,23.5728,1.60993,21.3191,1.82426,0.0066,1.3234,4.5,4.43491,1.73545e-29,26.1912,1.63695,1.97785 
24,20,0.7,10,0.01,24,4.16828e-07,6.57663e-07,9.08003e-30,13.7035,0.633802,950.317,2545.79,2478.35,4.48786,19.027,18.2791,-0.575012,-3.30916e-30,3.12158e-13,0.654619,0.612406,35486.1,53340,1.77879,24.3757,1.60894,22.0481,1.82237,0.0066,1.35071,4.5,4.56699,1.76972e-29,26.7085,1.66928,1.94903 
25,20,0.7,10,0.01,25,4.16146e-07,6.2682e-07,8.6542e-30,13.0608,0.6639,950.317,2545.79,2478.35,4.49278,19.0253,18.2776,-0.700461,-4.02451e-30,2.39752e-13,0.569562,0.535751,30723.9,46248.1,1.87347,24.469,1.68036,21.9469,1.95464,0.0066,1.3339,4.5,4.86811,1.84392e-29,27.8283,1.73927,2.13067 
26,20,0.7,0.01,10,26,3.40328e-07,6.87723e-07,9.49505e-30,14.3298,0.494862,950.317,2545.79,2478.35,4.47034,19.0329,18.2846,0.0867073,4.07416e-31,4.16772e-13,1.37529,1.25462,40577.7,58085.1,1.35433,19.4073,1.30458,18.6944,1.12964,0.0066,1.45881,4.5,3.49829,1.46469e-29,22.1049,1.38156,1.54258 
27,20,0.7,0.01,10,27,3.16812e-07,6.87656e-07,9.49412e-30,14.3284,0.460713,950.317,2545.79,2478.35,4.46762,19.0338,18.2855,0.27892,1.22002e-30,6.64065e-13,1.70434,1.54951,40565.8,58529.3,1.25658,18.0048,1.23648,17.7168,0.933286,0.0066,1.4786,4.5,3.33311,1.41354e-29,21.333,1.33331,1.48886 
28,20,0.7,10,0.01,28,4.04271e-07,5.98202e-07,8.25908e-30,12.4645,0.675809,950.317,2545.79,2478.35,4.49349,19.0251,18.2774,-0.748771,-4.17931e-30,2.64716e-13,0.539978,0.508957,26704.9,40246.3,1.91096,23.8192,1.70913,21.3036,2.00551,0.0066,1.34471,4.5,4.9119,1.85426e-29,27.9844,1.74902,2.24512 
29,20,0.7,0.01,10,29,3.25087e-07,6.61843e-07,9.13774e-30,13.7906,0.491185,950.317,2545.79,2478.35,4.46682,19.034,18.2858,0.106687,4.78844e-31,4.55012e-13,1.40642,1.28242,36166.9,52461.7,1.34363,18.5295,1.29711,17.8879,1.10909,0.0066,1.43373,4.5,3.28457,1.39846e-29,21.1054,1.31909,1.53042 
30,20,0.7,10,0.01,30,4.20032e-07,6.79535e-07,9.382e-30,14.1592,0.618117,950.317,2545.79,2478.35,4.4932,19.0252,18.2774,-0.507615,-2.94375e-30,-3.70074e-13,0.705729,0.658229,39145.5,55951.1,1.72954,24.4889,1.57247,22.265,1.75121,0.0066,1.37869,4.5,4.89395,1.85004e-29,27.9206,1.74504,1.9719 
31,20,0.7,10,0.01,31,4.02351e-07,6.43246e-07,8.88098e-30,13.4031,0.6255,950.317,2545.79,2478.35,4.48619,19.0275,18.2797,-0.539527,-2.9971e-30,2.80057e-13,0.681029,0.636102,33203,49493.3,1.75271,23.4917,1.58958,21.3052,1.7849,0.0066,1.39017,4.5,4.46502,1.74336e-29,26.3106,1.64441,1.96302 
32,20,0.7,10,0.01,32,4.08406e-07,6.39564e-07,8.83014e-30,13.3264,0.63857,950.317,2545.79,2478.35,4.4921,19.0255,18.2778,-0.595219,-3.35624e-30,6.53675e-13,0.640064,0.599327,32636.1,50101.5,1.79378,23.9046,1.62013,21.5904,1.84369,0.0066,1.34982,4.5,4.82688,1.83408e-29,27.6798,1.72999,2.07707 
33,20,0.7,0.01,10,33,3.55017e-07,6.27564e-07,8.66447e-30,13.0763,0.565707,950.317,2545.79,2478.35,4.47311,19.0319,18.2838,-0.270671,-1.32671e-30,4.72253e-13,0.920608,0.849749,30833.4,45753.5,1.56649,20.484,1.45444,19.0188,1.50138,0.0066,1.39553,4.5,3.66689,1.51632e-29,22.8841,1.43026,1.75004 
34,20,0.7,0.01,10,34,3.33181e-07,6.37202e-07,8.79754e-30,13.2772,0.522882,950.317,2545.79,2478.35,4.46973,19.0331,18.2848,-0.0605584,-2.78573e-31,6.91613e-13,1.16584,1.06794,32275.9,47532.6,1.43692,19.0782,1.36249,18.0899,1.28192,0.0066,1.43721,4.5,3.46137,1.45329e-29,21.9329,1.3708,1.65192 
35,20,0.7,0.01,10,35,3.34942e-07,6.46833e-07,8.93051e-30,13.4778,0.517818,950.317,2545.79,2478.35,4.46877,19.0334,18.2851,-0.034562,-1.59828e-31,5.98877e-13,1.20038,1.09869,33761.7,49217.3,1.42186,19.1636,1.35189,18.2205,1.25495,0.0066,1.4385,4.5,3.40333,1.43533e-29,21.6618,1.35386,1.60722 
36,20,0.7,0.01,10,36,3.32693e-07,6.23759e-07,8.61194e-30,12.9971,0.533368,950.317,2545.79,2478.35,4.46917,19.0333,18.285,-0.113587,-5.21741e-31,6.82762e-13,1.09842,1.00792,30275.9,45247.4,1.46828,19.0833,1.38462,17.996,1.33707,0.0066,1.43254,4.5,3.42761,1.44285e-29,21.7753,1.36096,1.6754 
37,20,0.7,0.01,10,37,3.35958e-07,6.75558e-07,9.3271e-30,14.0764,0.497304,950.317,2545.79,2478.35,4.4694,19.0332,18.2849,0.0735268,3.41047e-31,3.58217e-13,1.35514,1.23664,38462.3,55208.8,1.36145,19.1643,1.30955,18.4337,1.14321,0.0066,1.43566,4.5,3.44162,1.44718e-29,21.8407,1.36504,1.55159 
38,20,0.7,10,0.01,38,4.07442e-07,6.66822e-07,9.20648e-30,13.8943,0.61102,950.317,2545.79,2478.35,4.48933,19.0265,18.2787,-0.476632,-2.68122e-30,-7.39085e-14,0.730604,0.680475,36989.3,53460.1,1.70729,23.7216,1.55615,21.6216,1.71848,0.0066,1.36634,4.5,4.65683,1.79243e-29,27.0512,1.6907,1.94692 
39,20,0.7,0.01,10,39,3.36193e-07,6.55717e-07,9.05316e-30,13.6629,0.51271,950.317,2545.79,2478.35,4.46998,19.033,18.2848,-0.00807252,-3.74698e-32,5.06423e-13,1.23661,1.13096,35171.9,51216.2,1.40672,19.22,1.34125,18.3255,1.2275,0.0066,1.45639,4.5,3.47648,1.45796e-29,22.0033,1.37521,1.61044 
40,40,0.45,0.01,10,40,3.39872e-07,6.59178e-07,9.10094e-30,13.7351,0.5156,950.317,2545.79,2478.35,4.46985,19.033,18.2848,-0.0230904,-1.08351e-31,8.64787e-13,1.21593,1.11255,35731.8,52452,1.41528,19.439,1.34726,18.5047,1.24306,0.0066,1.45101,4.5,3.46856,1.45551e-29,21.9664,1.3729,1.59929 
41,40,0.45,10,0.01,41,3.74534e-07,6.6516e-07,9.18353e-30,13.8597,0.563073,950.317,2545.79,2478.35,4.48396,19.0283,18.2804,-0.25822,-1.33525e-30,7.27531e-14,0.933585,0.861292,36713.4,54004.8,1.55841,21.5991,1.44867,20.0781,1.4883,0.0066,1.34973,4.5,4.3287,1.70711e-29,25.7636,1.61022,1.85888 
42,40,0.45,10,0.01,42,3.8579e-07,6.15535e-07,8.49839e-30,12.8257,0.626755,950.317,2545.79,2478.35,4.48425,19.0282,18.2803,-0.544919,-2.90246e-30,1.73045e-14,0.676947,0.632446,29094.1,42676.2,1.75666,22.5304,1.59249,20.4248,1.7906,0.0066,1.33522,4.5,4.34663,1.71195e-29,25.8365,1.61478,2.01444 
43,40,0.45,10,0.01,43,3.86592e-07,6.72559e-07,9.28569e-30,14.0139,0.574807,950.317,2545.79,2478.35,4.4817,19.029,18.2811,-0.313255,-1.672e-30,1.64738e-13,0.87757,0.81147,37952.4,55888.6,1.59454,22.3456,1.47451,20.6636,1.54616,0.0066,1.38161,4.5,4.19078,1.6693e-29,25.193,1.57456,1.79771 
44,40,0.45,10,0.01,44,3.97699e-07,6.48764e-07,8.95716e-30,13.5181,0.61301,950.317,2545.79,2478.35,4.48815,19.0269,18.279,-0.48535,-2.66498e-30,7.60344e-13,0.723513,0.674136,34064.8,51272,1.71352,23.1635,1.56071,21.0978,1.72769,0.0066,1.39531,4.5,4.58518,1.77436e-29,26.7785,1.67366,1.98094 
45,40,0.45,10,0.01,45,3.91626e-07,6.66744e-07,9.2054e-30,13.8927,0.587371,950.317,2545.79,2478.35,4.48521,19.0279,18.28,-0.371006,-2.00602e-30,5.37883e-13,0.822452,0.7624,36976.3,55656.9,1.63345,22.6931,1.50251,20.874,1.60698,0.0066,1.34317,4.5,4.40502,1.72754e-29,26.0719,1.62949,1.87666 
46,40,0.45,0.01,10,46,3.36818e-07,6.62603e-07,9.14823e-30,13.8064,0.508326,950.317,2545.79,2478.35,4.46767,19.0338,18.2855,0.0149051,6.93129e-32,1.05121e-12,1.26888,1.15975,36291.6,54133.8,1.39382,19.2436,1.33218,18.3926,1.20375,0.0066,1.45482,4.5,3.33599,1.41443e-29,21.3464,1.33415,1.54612 
47,40,0.45,0.01,10,47,3.36211e-07,6.41738e-07,8.86015e-30,13.3717,0.523907,950.317,2545.79,2478.35,4.46999,19.033,18.2848,-0.0657928,-3.05404e-31,3.99323e-13,1.159,1.06185,32970,48460.4,1.43997,19.2548,1.36464,18.2475,1.28736,0.0066,1.41306,4.5,3.47698,1.45811e-29,22.0056,1.37535,1.64569 
48,40,0.45,10,0.01,48,3.83381e-07,6.55545e-07,9.05078e-30,13.6594,0.584828,950.317,2545.79,2478.35,4.48548,19.0278,18.2799,-0.359405,-1.90239e-30,5.01442e-13,0.83323,0.772002,35144.2,53088.9,1.62556,22.2041,1.49682,20.4455,1.59476,0.0066,1.35412,4.5,4.42194,1.73203e-29,26.1396,1.63372,1.91368 
49,40,0.45,0.01,10,49,3.3146e-07,6.75236e-07,9.32264e-30,14.0696,0.49088,950.317,2545.79,2478.35,4.4707,19.0327,18.2845,0.108346,4.95825e-31,1.11439e-12,1.40904,1.28476,38407.2,56689.1,1.34275,18.892,1.29649,18.2412,1.10739,0.0066,1.46874,4.5,3.52062,1.47157e-29,22.2087,1.38805,1.57849 
50,40,0.45,10,0.01,50,4.11798e-07,6.19667e-07,8.55544e-30,12.9118,0.664546,950.317,2545.79,2478.35,4.4905,19.0261,18.2783,-0.703103,-3.99748e-30,5.18347e-13,0.567901,0.534249,29684,44496.1,1.8755,24.2161,1.68191,21.7165,1.95743,0.0066,1.39864,4.5,4.72864,1.81023e-29,27.3198,1.70749,2.11588 
51,40,0.45,10,0.01,51,3.92881e-07,6.36947e-07,8.79401e-30,13.2718,0.616819,950.317,2545.79,2478.35,4.48487,19.028,18.2801,-0.501976,-2.72288e-30,5.244e-13,0.71019,0.662219,32237.1,48050,1.72547,22.9001,1.56948,20.8299,1.74525,0.0066,1.40192,4.5,4.38417,1.722e-29,25.9882,1.62426,1.95815 
52,40,0.45,10,0.01,52,3.97194e-07,6.64615e-07,9.17601e-30,13.8483,0.59763,950.317,2545.79,2478.35,4.48472,19.028,18.2801,-0.41729,-2.28836e-30,-1.68355e-13,0.780822,0.725304,36623.3,53719.3,1.66541,23.0632,1.52563,21.1274,1.65582,0.0066,1.35123,4.5,4.37503,1.71956e-29,25.9514,1.62196,1.87397 
53,40,0.45,0.01,10,53,3.29357e-07,6.77188e-07,9.3496e-30,14.1103,0.486359,950.317,2545.79,2478.35,4.46768,19.0338,18.2855,0.133155,6.0549e-31,7.49651e-13,1.4487,1.3202,38741.3,57512.7,1.32966,18.7619,1.28736,18.1651,1.08191,0.0066,1.42168,4.5,3.33689,1.41471e-29,21.3507,1.33442,1.51312 
54,40,0.45,0.01,10,54,3.44228e-07,6.6548e-07,9.18795e-30,13.8664,0.517264,950.317,2545.79,2478.35,4.47214,19.0323,18.2841,-0.0317001,-1.50658e-31,9.21902e-13,1.20424,1.10213,36766.4,53898.5,1.42021,19.6932,1.35073,18.7297,1.25198,0.0066,1.46698,4.5,3.60837,1.49849e-29,22.615,1.41344,1.63093 
55,40,0.45,0.01,10,55,3.29792e-07,6.3637e-07,8.78604e-30,13.2598,0.51824,950.317,2545.79,2478.35,4.46908,19.0333,18.285,-0.036738,-1.67278e-31,2.81494e-16,1.19745,1.09608,32149.6,46236.7,1.42311,18.8702,1.35277,17.9374,1.2572,0.0066,1.42543,4.5,3.42188,1.44107e-29,21.7485,1.35928,1.64018 
56,40,0.45,0.01,10,56,3.30267e-07,6.6242e-07,9.14571e-30,13.8026,0.498576,950.317,2545.79,2478.35,4.46904,19.0333,18.2851,0.0666826,3.04061e-31,8.57486e-13,1.34479,1.2274,36261.6,53460.3,1.36516,18.8427,1.31215,18.111,1.15026,0.0066,1.45524,4.5,3.41974,1.44041e-29,21.7385,1.35866,1.57495 
57,40,0.45,0.01,10,57,3.35662e-07,6.07902e-07,8.393e-30,12.6666,0.552164,950.317,2545.79,2478.35,4.46692,19.034,18.2857,-0.20602,-9.54762e-31,3.38418e-13,0.990019,0.911484,28025.1,41806.1,1.52509,19.3178,1.42492,18.049,1.43358,0.0066,1.39202,4.5,3.29063,1.40034e-29,21.1338,1.32086,1.66846 
58,40,0.45,10,0.01,58,3.77506e-07,6.23603e-07,8.60978e-30,12.9938,0.605362,950.317,2545.79,2478.35,4.4856,19.0277,18.2798,-0.451701,-2.35428e-30,-7.31918e-14,0.751281,0.698946,30253.3,44412,1.68958,21.954,1.5432,20.0521,1.69215,0.0066,1.32849,4.5,4.42905,1.7339e-29,26.1679,1.63549,2.01388 
59,40,0.45,0.01,10,59,3.44016e-07,6.27145e-07,8.65868e-30,13.0676,0.548543,950.317,2545.79,2478.35,4.4706,19.0328,18.2846,-0.188461,-8.95126e-31,4.86838e-13,1.00976,0.92904,30771.6,45124.6,1.51408,19.7854,1.41709,18.518,1.41521,0.0066,1.42994,4.5,3.51466,1.46973e-29,22.181,1.38632,1.69741 
60,80,0.25,0.01,10,60,3.45856e-07,6.06263e-07,8.37037e-30,12.6325,0.570472,950.317,2545.79,2478.35,4.47361,19.0318,18.2836,-0.293056,-1.39936e-30,5.70943e-13,0.897732,0.8294,27799,41333.3,1.58115,19.9738,1.46493,18.5057,1.5249,0.0066,1.40087,4.5,3.69733,1.52554e-29,23.0234,1.43896,1.82255 
61,80,0.25,10,0.01,61,3.76594e-07,6.11494e-07,8.4426e-30,12.7415,0.615858,950.317,2545.79,2478.35,4.47975,19.0297,18.2817,-0.497787,-2.58822e-30,5.06253e-13,0.713522,0.6652,28524.9,42551.6,1.72245,21.9466,1.56726,19.9693,1.74082,0.0066,1.40384,4.5,4.07152,1.63572e-29,24.6861,1.54288,1.93746 
62,80,0.25,10,0.01,62,3.80965e-07,6.1042e-07,8.42776e-30,12.7191,0.624103,950.317,2545.79,2478.35,4.48184,19.029,18.281,-0.533513,-2.80617e-30,7.56378e-13,0.685614,0.640211,28374.7,43206.6,1.74832,22.2371,1.58633,20.1767,1.77855,0.0066,1.39766,4.5,4.19943,1.67171e-29,25.2293,1.57683,1.98357 
63,80,0.25,10,0.01,63,3.78848e-07,5.77474e-07,7.97289e-30,12.0326,0.656044,950.317,2545.79,2478.35,4.48127,19.0292,18.2812,-0.668188,-3.495e-30,3.21183e-13,0.59027,0.554464,24023.9,36230.7,1.84874,22.2452,1.66153,19.9926,1.92064,0.0066,1.34601,4.5,4.16472,1.66203e-29,25.0833,1.5677,2.08461 
64,80,0.25,10,0.01,64,3.91823e-07,6.2804e-07,8.67104e-30,13.0862,0.623882,950.317,2545.79,2478.35,4.48585,19.0276,18.2798,-0.532558,-2.88098e-30,3.15699e-13,0.686345,0.640867,30903.5,44979.1,1.74763,22.8699,1.58582,20.7524,1.77754,0.0066,1.40867,4.5,4.44403,1.73785e-29,26.2275,1.63922,2.0042 
65,80,0.25,10,0.01,65,3.62752e-07,6.68004e-07,9.2228e-30,13.919,0.543039,950.317,2545.79,2478.35,4.47674,19.0307,18.2826,-0.161551,-8.09104e-31,8.28272e-13,1.04077,0.956628,37186.3,55207.6,1.49741,20.8424,1.40526,19.5597,1.38709,0.0066,1.43889,4.5,3.88815,1.58256e-29,23.8838,1.49274,1.71592 
66,80,0.25,0.01,10,66,3.24911e-07,6.56696e-07,9.06668e-30,13.6834,0.494766,950.317,2545.79,2478.35,4.46489,19.0347,18.2864,0.0872279,3.91295e-31,5.69993e-13,1.3761,1.25534,35329.8,52207.3,1.35405,18.5279,1.30438,17.8483,1.1291,0.0066,1.40672,4.5,3.16745,1.36209e-29,20.5565,1.28478,1.5023 
67,80,0.25,0.01,10,67,3.38304e-07,5.93443e-07,8.19338e-30,12.3654,0.57007,950.317,2545.79,2478.35,4.46776,19.0337,18.2855,-0.291173,-1.36001e-30,3.34114e-14,0.899631,0.831089,26072.6,38936.1,1.57991,19.5362,1.46404,18.1034,1.52292,0.0066,1.3151,4.5,3.34157,1.41616e-29,21.3726,1.33579,1.72842 
68,80,0.25,10,0.01,68,3.57179e-07,6.04629e-07,8.34781e-30,12.5984,0.590742,950.317,2545.79,2478.35,4.47631,19.0308,18.2828,-0.386294,-1.90497e-30,3.8035e-13,0.808454,0.749932,27574.8,41539.5,1.64394,20.711,1.51008,19.0247,1.62311,0.0066,1.3526,4.5,3.86211,1.57487e-29,23.7678,1.48549,1.88657 
69,80,0.25,0.01,10,69,3.36095e-07,6.73064e-07,9.29266e-30,14.0244,0.499351,950.317,2545.79,2478.35,4.46963,19.0331,18.2849,0.0625341,2.90176e-31,2.5291e-13,1.33854,1.22183,38037.8,54292,1.36743,19.1774,1.31373,18.4242,1.15454,0.0066,1.4603,4.5,3.45507,1.45134e-29,21.9035,1.36897,1.56181 
70,80,0.25,10,0.01,70,3.67701e-07,6.1387e-07,8.4754e-30,12.791,0.598988,950.317,2545.79,2478.35,4.47819,19.0302,18.2822,-0.423366,-2.14928e-30,9.70857e-14,0.775524,0.720578,28858.6,42291,1.66965,21.3565,1.52871,19.5537,1.66223,0.0066,1.36423,4.5,3.97686,1.60849e-29,24.2752,1.5172,1.89784 
71,80,0.25,10,0.01,71,3.59496e-07,6.44729e-07,8.90145e-30,13.434,0.557592,950.317,2545.79,2478.35,4.47957,19.0298,18.2817,-0.232116,-1.15208e-30,7.28607e-13,0.96139,0.886022,33433.2,50318,1.54164,20.7103,1.4367,19.3007,1.46092,0.0066,1.40461,4.5,4.0606,1.6326e-29,24.639,1.53994,1.83408 
