cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
377,43.248,0.53,377,12904.8,0,5,101,125,0,5,135,-3.35852,-7.82521,-18.7387,-12.329,-15.7357,312.689,-29.7073,24936.5,-33.7683,16439.4,-4.56669,-9.03338,-21.155,-13.5371,-16.9439,0.675716,-47.9808,23566,-52.0419,0.434487,-0.0011648,1.0012,-110.431,569.85,618.973,0.859152,33844.5,8.59233e-07,0.691202,111.234,87.5247,25.4121,26.2424,0.968361,587.011,637.703,0.712067 
378,43.288,0.53,378,14714.9,0,5,101,125,0,5,135,-9.6187,-12.4783,-21.5181,-11.756,-14.8253,327.002,-37.9199,27050.7,-52.631,16439.4,-10.8822,-13.7417,-24.0451,-13.0194,-16.0888,0.690847,-57.0299,25617.5,-71.7409,0.398479,-0.00127374,1.00152,-143.119,557.991,586.351,1.22686,36294.4,8.79485e-07,0.650375,111.655,86.8449,24.9077,25.2975,0.984591,563.938,592.607,0.657311 
379,43.268,0.53,379,15952.1,0,5,101,125,0,5,135,-10.1499,-10.9672,-20.6153,-12.3003,-10.0281,316.428,-38.1786,28664.8,-50.1513,16439.4,-11.3725,-12.1899,-23.0605,-13.5229,-11.2507,0.677008,-56.6706,27277.9,-68.6433,0.407577,-0.00118857,1.00137,-139.043,559.501,600.236,0.638441,38586.3,8.97621e-07,0.645607,111.35,87.0067,25.6511,26.3289,0.974255,598.105,641.917,0.690295 
380,43.158,0.53,380,17074.5,0,5,101,125,0,5,135,-5.42636,-7.52624,-16.613,-8.39954,-11.1143,335.454,-38.8428,29605,-36.9677,16439.4,-6.72249,-8.82237,-19.2053,-9.69566,-12.4104,0.662213,-58.4467,28134.7,-56.5716,0.462641,-0.00118849,1.00109,-126.333,542.864,580.987,0.554745,39571.4,9.05196e-07,0.620421,111.398,86.828,25.6456,26.2847,0.975686,597.849,639.761,0.683222 
381,43.258,0.53,381,16217.9,0,5,101,125,0,5,135,-5.42578,-11.7684,-24.4612,-13.6423,-14.1663,272.995,-26.4224,28011.6,-23.5952,16439.4,-6.48057,-12.8232,-26.5708,-14.6971,-15.2211,0.649428,-42.3762,26815,-39.549,0.471711,-0.000903852,1.0008,-89.835,550.67,587.519,0.608889,37418.5,8.88472e-07,0.640195,111.108,87.0945,25.5635,26.1685,0.976882,594.029,634.118,0.690789 
382,43.238,0.53,382,11935.5,0,5,101,125,0,5,135,-7.35482,-4.40309,-12.9031,-10.972,-12.2998,334.804,-28.3572,24185.9,-43.1827,16439.4,-8.64844,-5.69671,-15.4903,-12.2656,-13.5934,0.72187,-47.9231,22718.4,-62.7487,0.388918,-0.00120685,1.0015,-123.222,566.971,626.354,0.651823,33243.4,8.54116e-07,0.697707,111.739,86.854,25.7863,26.853,0.960277,604.425,667.724,0.743794 
383,43.193,0.53,383,10626.7,0,5,101,125,0,5,135,-9.36066,-7.80006,-16.7849,-7.84264,-17.3023,316.844,-39.7561,23765.6,-44.0583,16439.4,-10.5849,-9.02428,-19.2334,-9.06686,-18.5265,0.710497,-58.2724,22376.9,-62.5746,0.436949,-0.0014903,1.00152,-133.362,522.524,576.531,0.944549,32505.9,8.47753e-07,0.647433,111.654,86.8633,24.2473,25.2365,0.960801,534.431,589.755,0.662235 
384,43.148,0.53,384,14255.6,0,5,101,125,0,5,135,-4.75378,-7.79207,-22.2314,-11.289,-13.9886,392.862,-41.276,27272.5,-50.1442,16439.4,-6.27172,-9.31001,-25.2673,-12.807,-15.5065,0.634668,-64.2349,25550.5,-73.103,0.422713,-0.00143866,1.00156,-151.959,546.692,607.665,817.972,36057.1,8.77564e-07,0.656787,111.069,86.9839,25.0766,25.9623,0.965884,571.614,624.165,0.680648 
385,43.178,0.53,385,13645.7,0,5,101,125,0,5,135,-4.12959,-7.33428,-12.0003,-6.20362,-9.82157,325.932,-30.7662,26483.7,-50.5548,16439.4,-5.38893,-8.59362,-14.5189,-7.46296,-11.0809,0.691384,-49.8137,25055.2,-69.6023,0.373594,-0.00113738,1.00151,-133.336,511.885,555.079,0.756389,35463.3,8.7272e-07,0.610786,111.385,87.0871,24.2318,25.0044,0.969099,533.748,578.957,0.636966 
386,43.228,0.53,386,8011.63,0,5,101,125,0,5,135,-3.47022,-1.01038,-14.8461,-9.57151,-7.37283,308.472,-25.6663,20349.3,-35.1394,16439.4,-4.66209,-2.20225,-17.2299,-10.7634,-8.5647,0.603203,-43.6934,18997.3,-53.1665,0.406476,-0.00131601,1.00152,-107.493,566.403,600.465,0.854254,28696.1,8.13248e-07,0.717107,111.903,87.5004,25.3407,25.8541,0.980143,583.717,618.972,0.739118 
387,43.118,0.53,387,16540.5,0,5,101,125,0,5,135,-7.22512,-9.51988,-15.6808,-8.30474,-8.29761,313.752,-43.1088,28312,-30.9785,16439.4,-8.43739,-10.7322,-18.1054,-9.51702,-9.50988,0.678423,-61.4444,26936.8,-49.3141,0.509399,-0.00130516,1.00099,-120.621,559.952,621.626,0.845429,38178.5,8.94448e-07,0.659607,111.271,87.1117,25.2102,26.3189,0.957872,577.719,641.429,0.680577 
388,43.218,0.53,388,8916.39,0,5,101,125,0,5,135,-1.24007,-9.02871,-15.9584,-2.1913,-9.19184,302.218,-32.7402,21461.7,-62.304,16439.4,-2.40778,-10.1964,-18.2938,-3.35901,-10.3595,0.589977,-50.4018,20137,-79.9656,0.344367,-0.0014323,1.00216,-146.361,577.205,623.211,0.601173,29852.2,8.24025e-07,0.72785,111.641,86.4458,26.2181,26.9954,0.971206,624.838,674.826,0.788023 
389,43.203,0.53,389,10326.5,0,5,101,125,0,5,135,-9.99855,-3.29882,-25.4177,-3.3673,-10.7672,325.001,-29.8765,22387.1,-38.5159,16439.4,-11.2543,-4.55456,-27.9292,-4.62304,-12.0229,0.537473,-48.8695,20962.6,-57.5089,0.414569,-0.00133393,1.00149,-117.88,561.938,606.853,0.837054,31113.8,8.35474e-07,0.698961,111.709,86.1666,25.2626,26.0148,0.971087,580.126,626.69,0.721697 
390,43.138,0.53,390,15079.3,0,5,101,125,0,5,135,-13.133,-10.2054,-12.0982,-9.08149,-12.0028,349.864,-20.2298,27410.2,-48.872,16439.4,-14.4848,-11.5572,-14.8018,-10.4333,-13.3546,0.770982,-40.6758,25876.8,-69.3181,0.328408,-0.000899038,1.00146,-123.858,568.38,611.65,10.2358,36816.8,8.83684e-07,0.667227,111.724,87.0816,25.0303,25.7171,0.973297,569.506,612.427,0.668312 
391,43.168,0.53,391,14325.1,0,5,101,125,0,5,135,-3.53254,-7.85413,-18.468,-5.13075,-13.8284,218.801,-39.566,26545.5,-49.118,16439.4,-4.37794,-8.69953,-20.1588,-5.97616,-14.6738,0.625901,-52.3527,25586.5,-61.9047,0.413403,-0.00117057,1.00132,-126.638,496.349,597.137,786.775,34167.7,8.6196e-07,0.631601,110.594,87.0538,24.8075,25.8428,0.95994,559.412,618.43,0.682377 
392,43.278,0.53,392,13522.8,0,5,101,125,0,5,135,-9.53773,-8.7548,-19.2099,-8.12298,-6.77938,323.672,-25.5505,26298.8,-28.3077,16439.4,-10.7883,-10.0054,-21.7111,-9.37359,-8.02998,0.637595,-44.4659,24880.2,-47.2231,0.439675,-0.0010223,1.00103,-101.134,537.326,591.818,77.5603,35078.8,8.69554e-07,0.648509,111.463,87.3143,24.6309,25.4573,0.967537,551.473,600.117,0.661582 
393,43.253,0.53,393,14487,0,5,101,125,0,5,135,-6.23219,-6.49785,-12.1483,-9.15563,-17.165,375.97,-7.08097,26855.8,-33.2551,16439.4,-7.68486,-7.95053,-15.0537,-10.6083,-18.6177,0.74875,-29.0526,25207.9,-55.2268,0.304775,-0.000659018,1.00119,-95.3248,578.687,634.69,6.74597e+10,36368.8,8.80086e-07,0.688617,111.364,87.6105,25.2311,26.1801,0.963754,578.681,634.679,0.688607 
394,43.188,0.53,394,13648.6,0,5,101,125,0,5,135,-15.5902,-6.55914,-11.3471,-5.53036,-9.07348,294.754,-54.581,26091.2,-42.7612,16439.4,-16.7291,-7.69801,-13.6248,-6.66923,-10.2124,0.751976,-71.8064,24799.3,-59.9866,0.499383,-0.00165732,1.00131,-143.79,562.615,605.671,0.988806,35671.7,8.74426e-07,0.667577,111.69,86.7541,25.125,25.8298,0.972714,573.82,617.807,0.680913 
395,43.233,0.53,395,10468.6,0,5,101,125,0,5,135,-2.51098,-8.65395,-17.3339,-8.96202,-11.7243,291.79,-30.0556,23145.5,-23.5758,16439.4,-3.6384,-9.78136,-19.5888,-10.0894,-12.8517,0.649886,-47.1078,21866.6,-40.628,0.491415,-0.00123256,1.00101,-95.8614,545.54,598.785,0.566027,32004.1,8.43368e-07,0.677691,111.599,86.6812,25.653,26.6243,0.963516,598.192,656.402,0.742999 
396,43.308,0.53,396,16570.3,0,5,101,125,0,5,135,-6.83849,-6.1705,-16.7064,-10.3502,-14.0585,337.655,-26.5884,29111.1,-37.786,16439.4,-8.14312,-7.47513,-19.3157,-11.6548,-15.3631,0.688215,-46.321,27631.2,-57.5186,0.401592,-0.000958862,1.00113,-115.343,533.664,588.943,0.694148,38773,8.99066e-07,0.623561,111.154,86.4059,24.8849,25.9046,0.960636,562.908,621.393,0.657825 
397,43.128,0.53,397,15874.1,0,5,101,125,0,5,135,-12.8672,-8.29072,-19.9493,-9.273,-8.37416,356.036,-29.574,27933.1,-17.3251,16439.4,-14.2429,-9.66637,-22.7006,-10.6487,-9.74981,0.661227,-50.3808,26372.6,-38.1319,0.524041,-0.00109282,1.00079,-96.139,549.127,604.062,411.214,37271.8,8.8731e-07,0.649085,111.662,87.2307,24.636,25.5143,0.965579,551.704,602.807,0.64993 
398,43.223,0.53,398,10515.1,0,5,101,125,0,5,135,-10.4491,-10.3773,-13.7753,-9.08506,-12.787,351.533,-30.1338,22930.5,-29.581,16439.4,-11.8073,-11.7356,-16.4918,-10.4433,-14.1452,0.744801,-50.6774,21389.7,-50.1246,0.457266,-0.00135569,1.00127,-110.827,609.439,666.458,1.11773,31849.1,8.42004e-07,0.756898,111.482,87.2202,26.0751,27.0171,0.965133,618.04,675.91,0.767606 
399,43.198,0.53,399,8502.18,0,5,101,125,0,5,135,-2.54323,-5.58145,-30.7861,-6.47455,-8.01276,316.539,-46.4308,21395.8,-39.0431,16439.4,-3.76628,-6.80449,-33.2322,-7.69759,-9.2358,0.452845,-64.9294,20008.4,-57.5417,0.484622,-0.00185779,1.00156,-133.979,492.764,575.062,560.948,28382,8.10269e-07,0.656973,111.643,87.1669,24.6555,25.5157,0.966286,552.576,602.874,0.712328 
400,43.243,0.53,400,12132.8,0,5,101,125,0,5,135,-6.47636,-6.53766,-14.7575,-7.79946,-7.93465,302.417,-20.1383,24339.3,-31.6395,16439.4,-7.64484,-7.70614,-17.0945,-8.96794,-9.10313,0.661606,-37.8116,23013.8,-49.3127,0.389863,-0.000939737,1.00116,-96.9868,572.887,617.563,0.621326,32735.7,8.49746e-07,0.699981,111.4,87.1614,26.0302,26.7734,0.972238,615.913,663.775,0.752456 
401,43.298,0.53,401,16477.8,0,5,101,125,0,5,135,-5.71693,-6.83407,-28.0899,-7.48097,-10.0559,349.703,-24.2127,28850.1,-38.0188,16439.4,-7.06811,-8.18525,-30.7923,-8.83215,-11.4071,0.535455,-44.6493,27317.4,-58.4554,0.388946,-0.000934853,1.00116,-114.796,563.356,598.737,0.756384,38585.8,8.97617e-07,0.647021,111.252,87.3706,25.4279,25.9724,0.979035,587.743,624.652,0.675028 
402,43.213,0.53,402,11581.3,0,5,101,125,0,5,135,-11.6822,-3.28519,-17.6988,-8.96557,-11.8866,276.848,-7.04216,23692.8,-24.697,16439.4,-12.7519,-4.35488,-19.8382,-10.0353,-12.9563,0.669013,-23.2212,22479.3,-40.876,0.321301,-0.000590634,1.00099,-72.2724,589.63,673.155,690.123,32997,8.52001e-07,0.739447,111.165,87.1266,25.6153,26.4813,0.967297,596.436,649.369,0.730445 
403,43.208,0.53,403,10025.4,0,5,101,125,0,5,135,-4.82993,-7.76826,-20.5131,-12.3842,-11.8585,269.146,-43.5986,21864,-41.5774,16439.4,-5.86985,-8.80818,-22.593,-13.4242,-12.8984,0.644729,-59.3275,20684.3,-57.3063,0.463152,-0.00164168,1.00151,-128.095,588.226,630.513,0.765377,30481,8.29771e-07,0.73394,111.811,87.3703,25.973,26.6377,0.975047,613.211,657.061,0.76498 
