cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
522,43.248,0.73,522,10020.9,0,5,101,125,0,5,135,-9.95194,-7.67001,-22.4312,-12.6042,-18.2368,276.255,-18.3944,21664.2,-32.6536,16439.4,-11.0193,-8.7374,-24.566,-13.6716,-19.3042,0.682193,-34.5387,20453.3,-48.7979,0.371,-0.00096588,1.0013,-93.0962,549.672,610.524,1.25597,30184.4,8.27071e-07,0.700423,111.91,87.2185,24.7114,25.8045,0.957639,555.086,616.6,0.707358 
523,43.288,0.73,523,12543.4,0,5,101,125,0,5,135,-6.69809,-5.57229,-16.3429,-2.80473,-11.481,340.051,-31.3111,24855.1,-30.0412,16439.4,-8.01198,-6.88618,-18.9707,-4.11862,-12.7949,0.626432,-51.1837,23364.7,-49.9137,0.460782,-0.00125337,1.00116,-111.08,489.354,543.605,0.657843,33464.2,8.56003e-07,0.602529,110.872,86.775,23.9315,24.9927,0.957541,520.603,578.414,0.641058 
524,43.268,0.73,524,12978.6,0,5,101,125,0,5,135,-4.65354,-9.06877,-14.96,-10.5557,-9.98423,232.112,-44.658,24478.6,-53.4885,16439.4,-5.55038,-9.9656,-16.7537,-11.4525,-10.8811,0.693174,-58.2226,23461.3,-67.0532,0.419815,-0.0014201,1.00155,-138.686,518.232,580.477,0.861579,33029.4,8.52279e-07,0.643535,111.122,87.2033,24.2314,25.4078,0.953701,533.733,597.787,0.662755 
525,43.158,0.73,525,15745.9,0,5,101,125,0,5,135,-8.91039,-8.44697,-24.8933,-9.01106,-7.15037,251.974,-13.8017,27258.6,-24.2116,16439.4,-9.88396,-9.42055,-26.8404,-9.98463,-8.12394,0.582273,-28.527,26154.2,-38.937,0.37909,-0.00062366,1.00081,-75.2514,555.438,627.793,0.782564,36558.9,8.81616e-07,0.669802,110.939,87.3244,25.2007,26.5505,0.949158,577.283,652.767,0.696296 
526,43.258,0.73,526,13296.4,0,5,101,125,0,5,135,-7.41449,-3.94759,-13.5211,-6.59448,-11.4969,308.708,-26.7681,25314.2,-41.8707,16439.4,-8.60728,-5.14037,-15.9067,-7.78727,-12.6897,0.6827,-44.809,23961.1,-59.9116,0.383958,-0.00106975,1.00136,-116.703,529.44,620.749,0.661427,34669.8,8.66161e-07,0.661862,111.281,87.7103,24.8845,26.6898,0.932358,562.889,659.635,0.703501 
527,43.238,0.73,527,7611.13,0,5,101,125,0,5,135,-10.2765,-9.96256,-25.6052,-15.0866,-12.3924,240.723,-30.9888,18925.6,-43.0969,16439.4,-11.2066,-10.8927,-27.4654,-16.0167,-13.3225,0.651913,-45.0567,17870.5,-57.1648,0.396436,-0.00144282,1.00174,-113.654,542.909,586.465,0.922094,26561.6,7.92562e-07,0.711952,112.087,86.8235,24.7374,25.4736,0.971098,556.254,600.889,0.729458 
528,43.193,0.73,528,13103,0,5,101,125,0,5,135,-8.75493,-9.96664,-20.5369,-11.1255,-14.2115,255.805,-12.9442,24348.7,-26.3099,16439.4,-9.74331,-10.955,-22.5136,-12.1139,-15.1999,0.680774,-27.8935,23227.5,-41.2592,0.36036,-0.000686689,1.00097,-77.4045,543.439,582.726,0.698628,32955.9,8.51647e-07,0.660766,111.325,87.22,25.1048,25.7611,0.974523,572.9,614.528,0.696708 
529,43.148,0.73,529,14330.4,0,5,101,125,0,5,135,-7.62273,-2.6459,-16.4056,-8.65154,-10.914,306.823,-23.1282,25850.8,-25.8373,16439.4,-8.80824,-3.8314,-18.7766,-9.83704,-12.0995,0.648068,-41.0589,24506,-43.768,0.438755,-0.000958324,1.00097,-93.5806,548.142,608.853,1.44684,34889.9,8.67991e-07,0.66556,111.348,86.5562,24.6365,25.7256,0.957664,551.726,612.836,0.669913 
530,43.178,0.73,530,14805,0,5,101,125,0,5,135,-8.10634,-9.4494,-19.756,-7.20069,-10.0004,309.398,-27.9885,26463.4,-47.3613,16439.4,-9.30179,-10.6449,-22.1469,-8.39615,-11.1958,0.640971,-46.0697,25107.3,-65.4426,0.369739,-0.00104962,1.00142,-124.601,550.238,615.356,11.3662,35817,8.75612e-07,0.664549,110.941,87.5069,24.6227,25.7926,0.954642,551.108,616.031,0.665439 
531,43.228,0.73,531,8043.5,0,5,101,125,0,5,135,-7.59616,-6.44894,-17.5652,-7.21854,-8.55116,270.493,-47.4574,19392,-37.7331,16439.4,-8.64129,-7.49408,-19.6554,-8.26367,-9.59629,0.633641,-63.265,18206.4,-53.5407,0.496142,-0.00198959,1.0016,-127.514,568.784,609.394,0.807775,27630.4,8.03053e-07,0.733126,111.371,86.5888,25.4648,26.1144,0.975125,589.449,631.498,0.75974 
