cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
116,43.248,0.17,116,12671.7,0,5,101,125,0,5,135,-8.67019,-11.1716,-25.061,-9.51165,-11.9975,328.745,-23.8709,26164.2,-28.665,16439.4,-9.9404,-12.4418,-27.6014,-10.7819,-13.2677,0.627175,-43.0828,24723.3,-47.8769,0.428535,-0.000996764,1.00105,-100.535,543.182,603.119,0.759841,35092.1,8.69664e-07,0.658146,112.235,86.9545,24.9669,26.064,0.957907,566.623,629.063,0.686503 
118,43.268,0.17,118,17052.2,0,5,101,125,0,5,135,-8.42337,-6.33762,-18.2899,-12.2465,-10.3239,322.355,-49.2597,29651.2,-61.6557,16439.4,-9.66888,-7.58313,-20.7809,-13.492,-11.5695,0.670638,-68.0981,28238.3,-80.4941,0.41349,-0.00137993,1.00155,-164.691,527.727,581.1,0.860802,39160.2,9.02049e-07,0.613903,111.675,87.202,24.4538,25.4229,0.961883,543.576,598.498,0.632311 
119,43.158,0.17,119,17651.7,0,5,101,125,0,5,135,-8.88777,-7.07516,-19.4806,-13.4589,-11.1044,391.353,-49.8141,31280.1,-60.6117,16439.4,-10.3999,-8.58727,-22.5048,-14.971,-12.6165,0.674218,-72.6847,29564.8,-83.4824,0.420475,-0.00140683,1.00154,-172.864,529.651,683.551,263.07,42501.8,9.2701e-07,0.649076,112.317,87.0935,24.3514,25.7812,0.944541,539.029,615.485,0.621342 
120,43.258,0.17,120,15623.1,0,5,101,125,0,5,135,-8.23065,-1.23012,-17.4102,-7.8577,-8.19723,359.909,-45.2611,28213.2,-40.128,16439.4,-9.62127,-2.62073,-20.1915,-9.24832,-9.58784,0.606171,-66.2942,26635.7,-61.1611,0.47459,-0.00142427,1.00125,-139.687,536.032,610.262,101.075,37843.6,8.91825e-07,0.641319,112.527,87.3143,24.2867,25.6705,0.946095,536.17,610.211,0.641375 
121,43.238,0.17,121,11222.9,0,5,101,125,0,5,135,-11.5099,-14.772,-17.9972,-14.3689,-10.2002,413.048,-25.4198,24465.2,-68.8601,16439.4,-13.1059,-16.3679,-21.1891,-15.9649,-11.7961,0.729813,-49.5583,22654.8,-92.9986,0.307516,-0.00125159,1.00223,-161.157,570.642,624.998,0.982322,33429,8.55703e-07,0.697909,112.972,86.7428,25.3137,26.2467,0.964452,582.473,637.912,0.712353 
122,43.193,0.17,122,16544.1,0,5,101,125,0,5,135,-8.36073,-9.89877,-15.832,-10.8971,-6.52426,344.504,-41.0669,29854.7,-25.4316,16439.4,-9.69182,-11.2299,-18.4942,-12.2282,-7.85536,0.68917,-61.1997,28344.7,-45.5644,0.528144,-0.00123531,1.00087,-115.877,573.493,634.282,4.93844e+10,40131.8,9.09448e-07,0.663174,111.619,87.5937,25.1176,26.1719,0.959719,573.486,634.281,0.663169 
123,43.148,0.17,123,21489.3,0,5,101,125,0,5,135,-1.35736,-7.82077,-14.3639,-6.99377,-11.8185,380.427,-60.033,34406.5,-62.5234,16439.4,-2.82725,-9.29067,-17.3037,-8.46366,-13.2884,0.661863,-82.2651,32739.1,-84.7556,0.447162,-0.00143792,1.00141,-183.972,556.883,619.392,0.817512,45132.9,9.45757e-07,0.620991,112.345,87.162,25.1831,26.3108,0.95714,576.48,641.033,0.642766 
124,43.178,0.17,124,15330.2,0,5,101,125,0,5,135,-4.67421,-5.09532,-24.3268,-7.12031,-17.0115,347.892,-38.5921,28382.6,-64.6978,16439.4,-6.01839,-6.43951,-27.0151,-8.4645,-18.3557,0.59249,-58.9229,26857.8,-85.0286,0.366078,-0.00125522,1.00172,-160.957,417.415,858.763,751.728,39232.5,9.02604e-07,0.663321,112.216,87.0141,23.7639,25.289,0.939692,513.336,592.212,0.610861 
125,43.228,0.17,125,9686.32,0,5,101,125,0,5,135,-7.70016,-14.3501,-22.7938,-7.98872,-10.3945,363.838,-28.993,22099.7,-60.2669,16439.4,-9.10596,-15.7559,-25.6054,-9.39451,-11.8003,0.642692,-50.2556,20505,-81.5295,0.339356,-0.00140247,1.00216,-148.091,577.857,627.331,3.00515e+06,30733.3,8.32054e-07,0.723614,112.744,87.4299,25.2133,26.0282,0.968691,577.862,627.336,0.72362 
126,43.118,0.17,126,15640.7,0,5,101,125,0,5,135,-9.17841,-8.61814,-21.9723,-8.78786,-12.7169,333.07,-19.1481,28278.2,-39.3035,16439.4,-10.4653,-9.90506,-24.5462,-10.0748,-14.0038,0.644233,-38.6127,26818.3,-58.7681,0.353809,-0.000823415,1.00119,-109.134,464.304,560.994,548.401,35164.5,8.70262e-07,0.586449,112.481,86.9811,24.3706,25.5783,0.952784,539.883,605.839,0.657171 
127,43.218,0.17,127,6522.22,0,5,101,125,0,5,135,-4.70298,-8.47251,-20.3732,-9.24458,-11.5895,377.959,-51.8624,19798.7,-56.5183,16439.4,-6.16334,-9.93287,-23.2939,-10.7049,-13.0498,0.631104,-73.9503,18142.1,-78.6062,0.439454,-0.00233468,1.00236,-168.278,531.06,603.01,1.16688,28015.6,8.06768e-07,0.701432,113.306,87.4494,24.3221,25.6753,0.947297,537.733,610.438,0.710159 
