cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
336,43.188,0.45,336,10839,0,5,101,125,0,5,135,-8.43003,-6.20953,-18.2557,-5.88645,-7.83808,346.301,-33.4477,23370.6,-34.1596,16439.4,-9.76807,-7.54757,-20.9318,-7.22449,-9.17612,0.616971,-53.6855,21852.7,-54.3974,0.451281,-0.0014058,1.00135,-118.962,564.576,614.145,1.22136,32231.7,8.45363e-07,0.696552,111.556,86.9517,25.057,25.8915,0.967767,570.719,620.766,0.704096 
337,43.233,0.45,337,9698.13,0,5,101,125,0,5,135,-8.65256,-2.78698,-17.1012,-2.53111,-14.3565,313.43,-22.8086,22263.4,-19.3764,16439.4,-9.86359,-3.99801,-19.5233,-3.74214,-15.5675,0.629501,-41.1254,20889.6,-37.6932,0.476224,-0.00112624,1.00098,-86.3573,531.237,557.085,0.543323,30704.4,8.31793e-07,0.654018,111.516,87.0764,25.4289,25.8088,0.98528,587.787,616.804,0.723883 
338,43.308,0.45,338,14672.7,0,5,101,125,0,5,135,-9.15832,-3.85844,-14.4682,-11.6125,-7.05226,307.437,-33.4017,27833.8,-54.866,16439.4,-10.3462,-5.04632,-16.8439,-12.8004,-8.24014,0.683842,-51.3683,26486.3,-72.8326,0.370175,-0.00110947,1.00149,-138.767,540.573,591.762,0.795173,37680.2,8.90539e-07,0.635108,111.824,86.49,24.8397,25.751,0.96461,560.866,614.048,0.658988 
339,43.128,0.45,339,14765.3,0,5,101,125,0,5,135,-11.4857,-8.96467,-15.9222,-11.739,-9.26447,315.867,-27.2807,27588.4,-39.2604,16439.4,-12.7061,-10.1851,-18.3631,-12.9594,-10.4849,0.716176,-45.74,26203.9,-57.7197,0.397727,-0.000998447,1.0012,-115.004,547.707,612.817,736.116,36969.4,8.84903e-07,0.654702,110.629,87.7542,24.5942,25.7311,0.955815,549.832,613.097,0.656121 
340,43.223,0.45,340,8981.26,0,5,101,125,0,5,135,-7.73947,-6.05471,-22.5945,-9.20607,-11.7904,305.819,-37.5143,21279.6,-38.5281,16439.4,-8.92109,-7.23633,-24.9578,-10.3877,-12.972,0.612907,-55.3863,19939.2,-56.4002,0.450052,-0.00158982,1.00154,-123.067,560.119,613.636,0.629262,29812.4,8.23659e-07,0.711784,111.394,87.5045,25.7023,26.6555,0.964239,600.494,657.939,0.763132 
341,43.198,0.45,341,10063,0,5,101,125,0,5,135,-13.1148,-6.39102,-21.8884,-12.4784,-11.8643,364.823,-52.194,23138.2,-48.3935,16439.4,-14.5244,-7.80063,-24.7076,-13.888,-13.2739,0.666989,-73.5143,21539.2,-69.7137,0.467735,-0.00195412,1.00176,-157.171,565.165,626.395,0.605851,32278.1,8.45768e-07,0.703493,111.775,86.5807,25.9205,27.0297,0.958963,610.734,676.543,0.760015 
342,43.243,0.45,342,13212.8,0,5,101,125,0,5,135,-5.80085,-3.7062,-20.2821,-7.17664,-12.4118,347.787,-46.5017,25749.4,-42.3375,16439.4,-7.14463,-5.04998,-22.9696,-8.52042,-13.7555,0.600112,-66.8264,24225.1,-62.6622,0.470539,-0.00157881,1.00141,-142.021,552.523,594.174,0.86735,34870.1,8.67826e-07,0.660236,111.221,86.7872,25.0136,25.7014,0.973238,568.744,611.682,0.679655 
343,43.298,0.45,343,14901.8,0,5,101,125,0,5,135,-15.3084,-11.9227,-22.6328,-13.7688,-10.7888,322.116,-13.4758,27534.4,-25.99,16439.4,-16.553,-13.1673,-25.122,-15.0134,-12.0334,0.693219,-32.3003,26122.6,-44.8145,0.375246,-0.000707065,1.00093,-86.0777,540.568,602.837,0.849142,36708.8,8.82819e-07,0.646626,111.236,86.7629,24.7658,25.9122,0.955759,557.532,621.756,0.666919 
344,43.213,0.45,344,5839.03,0,5,101,125,0,5,135,-8.48703,-6.02951,-16.8327,-11.3035,-9.62862,324.911,-22.0195,18376.1,-56.0636,16439.4,-9.74242,-7.2849,-19.3435,-12.5589,-10.884,0.676605,-41.0073,16952,-75.0514,0.312868,-0.00138421,1.00241,-131.069,559.537,617.386,1.03845,26289.5,7.89846e-07,0.744132,111.524,87.0756,25.0241,26.0475,0.960707,569.221,628.269,0.757131 
345,43.208,0.45,345,8364.19,0,5,101,125,0,5,135,-8.76871,-7.81551,-20.1523,-11.9032,-8.77806,298.035,-37.9521,20795.4,-39.684,16439.4,-9.92026,-8.96706,-22.4554,-13.0547,-9.92961,0.650918,-55.3692,19489.1,-57.1011,0.44692,-0.00162609,1.00159,-123.891,562.144,584.646,0.654248,29111.3,8.17151e-07,0.701565,111.825,86.4869,25.6695,25.9354,0.989749,598.963,622.869,0.747474 
346,43.318,0.45,346,14186.8,0,5,101,125,0,5,135,-11.6077,-6.279,-19.0151,-4.4933,-14.9828,369.475,-12.9878,26706.4,-38.9222,16439.4,-13.0353,-7.70658,-21.8702,-5.92088,-16.4104,0.663242,-34.5799,25087,-60.5143,0.322582,-0.000788278,1.00131,-107.197,542.347,589.645,0.84331,35955.8,8.76741e-07,0.645004,110.86,87.0121,24.8109,25.6352,0.967843,559.564,608.536,0.665574 
347,43.183,0.45,347,12363.8,0,5,101,125,0,5,135,-8.03809,-0.761739,-13.1157,-11.6423,-8.27442,328.364,-12.5597,24679.6,-57.5408,16439.4,-9.30682,-2.03047,-15.6531,-12.9111,-9.54316,0.683421,-31.7493,23240.4,-76.7304,0.256403,-0.000781254,1.0018,-123.826,538.902,578.963,395.664,32433.7,8.47124e-07,0.659376,111.615,87.1959,25.2026,25.8206,0.976066,577.374,617.371,0.704782 
