cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
105,39.3,41,44.533,105,33183.3,-0.332035,64.8374,11.6976,114.835,0.202746,281.211,401.726,-0.174129,3.03824,4.85841,1.14903,-1.93152,96.6008,1224.91,50.8824,33026.1,26545.9,-0.782399,2.42997,3.64187,0.540757,-2.53979,-0.106817,1089.42,45.8642,32890.6,0.0320607,0.931381,0.00256214,33980 
106,39.3,41,44.783,106,32776.9,-0.0270065,65.2705,11.39,115.185,-0.0557319,238.578,6.56298e-11,0.0840225,0.969649,1.27783,0.178401,1.34898,100.472,2913.26,42.3697,30978.9,24633.9,-0.548622,0.337005,0.0125428,-0.454243,0.716331,0.800951,2772.34,37.1504,30838,0.0824847,0.977087,0.00221427,33610.3 
107,39.3,41,45.093,107,32764.7,0.0502453,65.4667,11.4061,115.318,0.0566237,-74.0037,499.55,2.19036,-0.227587,-1.35943,-0.484352,-0.111904,87.0291,1114.57,38.8293,32919.8,24444.5,1.64236,-0.775586,-2.45543,-1.03235,-0.659903,0.2516,992.506,34.3084,32797.7,0.0293726,0.942958,0.00192325,33790.2 
108,39.3,41,44.833,108,32404.1,-0.0172535,64.8078,11.3441,115.264,-0.0541954,101.712,500,2.38967,2.88353,3.83632,1.88815,0.0430218,141.82,2913.94,44.553,30645.4,24112.3,1.49667,1.99053,2.05032,0.995147,-0.849979,0.639199,2715.02,37.1858,30446.5,0.0818726,0.976592,0.0022448,33161.5 
109,39.3,41,44.843,109,34137.3,-0.314174,67.7741,11.4865,115.211,0.770511,-176.734,500,-0.0836179,-0.759539,-0.750967,0.970975,-1.65426,91.1005,3099.65,54.1211,32038.4,29775.3,-0.657253,-1.33317,-1.89824,0.397339,-2.22789,0.668095,2971.88,49.3886,31910.6,0.0851968,0.971739,0.00284295,34882.5 
110,39.3,41,44.893,110,34379.8,-0.316644,67.7074,11.5599,115.059,-0.0193565,226.789,95.3502,-0.465061,1.58865,1.74532,0.338657,0.406128,130.669,2811.64,56.4422,32532,25622.1,-1.28785,0.765863,0.0997449,-0.484132,-0.416661,1.07539,2628.36,49.6542,32348.7,0.0751452,0.967998,0.0028196,34977.1 
111,39.3,41,44.853,111,33520.2,-0.185686,66.4309,11.4057,115.278,0.21506,-235.425,0.000418205,-1.28892,-1.13213,7.60455,0.394787,-0.716134,81.4674,2934.71,56.0415,31459.1,26313.6,-1.8019,-1.64511,6.57859,-0.118191,-1.22911,-2.68697,2820.44,51.8094,31344.8,0.082553,0.968855,0.00303555,34165.2 
112,39.3,41,44.693,112,34355.3,-0.36473,68.0566,11.5728,115.356,0.214796,0.227286,0.277685,1.47179,0.277625,3.96617,-0.985176,-0.878722,105.848,2685.52,54.2674,32721,25640.7,0.80529,-0.388873,2.63317,-1.65167,-1.54522,18.876,2537.05,48.7688,32572.6,0.0722609,0.967455,0.00275048,35109.6 
113,39.3,41,44.813,113,34120.5,0.000770478,67.2554,11.4103,114.944,-0.00952235,62.8371,500,1.80253,2.10798,0.531804,-0.419439,-0.775641,130.157,3065.71,51.2115,32019.5,25001,0.982964,1.28842,-1.10732,-1.239,-1.5952,0.336992,2883.15,44.4501,31837,0.0830398,0.973729,0.00256531,34720.1 
114,39.3,41,44.933,114,32562.8,-0.00883044,63.9699,-11.4806,114.749,-0.0186225,-37.9057,500,1.40966,1.88744,5.31223,-0.500801,-3.17431,101.006,2784.33,53.3038,30737.6,23930.5,0.773646,1.25143,4.0402,-1.13681,-3.81032,-2.6133,2642.65,48.0567,30595.9,0.0795057,0.969158,0.00288503,33238.6 
