cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
147,47.3,49,44.533,147,33562.9,-0.0126589,66.252,11.5037,115.215,0.0323657,-7.14995,500,4.39019,4.71867,3.88281,-1.35275,-1.67239,43.8717,1077.75,46.3312,33615.8,24817.8,4.11395,4.44243,3.33032,-1.62899,-1.94864,0.599194,1016.22,44.0521,33554.2,0.0293955,0.929488,0.0024126,34570.4 
148,47.3,49,44.783,148,33005.2,-0.00860329,65.9409,11.3448,114.979,-0.0378349,4.47246,500,1.32927,-0.0697119,0.544176,-0.66742,0.321582,92.4645,2850.28,54.3212,31346.3,24358.1,0.747048,-0.651937,-0.620273,-1.24964,-0.260643,0.695265,2720.59,49.5178,31216.6,0.0801656,0.969131,0.00291356,33937.2 
149,47.3,49,45.093,149,32835.2,-0.0320081,64.5021,11.5671,115.113,-0.0328292,58.909,3.27744e-10,2.46701,0.531366,0.078465,-0.498023,-0.393861,82.6583,1207.66,42.3247,32842.1,24351,1.94653,0.0108882,-0.96249,-1.0185,-0.914339,-0.0262052,1091.73,38.0307,32726.2,0.0322825,0.942541,0.00213612,33817.9 
150,47.3,49,44.833,150,33803.2,-0.36604,68.2251,11.3707,115.283,0.812241,-1190.94,189.204,0.110439,1.39935,0.0259689,-2.77195,1.54691,114.936,2837.65,55.5202,32170.1,56743.6,-0.613286,0.675626,-1.42148,-3.49568,0.823187,0.647418,2676.44,49.5494,32008.9,0.0771635,0.968619,0.00284346,34685.3 
151,47.3,49,44.843,151,32918.7,-0.0256723,66.632,11.161,115.222,-0.0247411,8.08057,500,1.64434,-2.89841,-0.617368,-0.0619336,0.0320427,80.8867,3045,47.3307,31004.9,24215.8,1.13502,-3.40773,-1.63601,-0.571256,-0.477279,0.669976,2931.55,43.1288,30891.4,0.0866733,0.9749,0.00256524,33823 
152,47.3,49,44.893,152,31525.6,-0.00995032,63.5393,11.2101,115.215,-0.018933,4.04412,500,0.469208,0.462323,-0.0259949,0.424988,-0.667854,90.3727,2722.45,51.4904,29840.6,23189.7,-0.099845,-0.10673,-1.1641,-0.144065,-1.23691,0.576944,2595.7,46.7957,29713.8,0.0803385,0.969416,0.0028927,32309.5 
153,47.3,49,44.853,153,34330.5,-0.37971,68.3946,11.5326,115.363,0.341016,30.7746,499.749,-0.123115,1.05846,0.0384265,-0.783556,-2.33437,108.017,2931.58,54.3751,32574.4,26018.7,-0.803272,0.3783,-1.32189,-1.46371,-3.01452,0.787652,2780.08,48.7638,32422.9,0.0789728,0.970218,0.00276285,35203 
154,47.3,49,44.693,154,33216.1,-0.288004,65.9932,11.4862,115.172,0.521309,-304.592,483.643,2.4554,2.14379,1.92426,0.53884,-2.12418,92.3786,2356.03,48.7646,31983.3,29844.8,1.87372,1.56211,0.76089,-0.0428438,-2.70586,0.474528,2226.46,43.9657,31853.7,0.0653301,0.966597,0.00253609,34080.2 
155,47.3,49,44.813,155,33522.5,-0.00929893,66.7086,11.3687,115.14,0.0384183,-11.2764,499.997,-0.174108,-0.222749,-0.770035,-0.766218,-2.95433,123.682,3037.29,51.0095,31494.9,24702.2,-0.952898,-1.00154,-2.32762,-1.54501,-3.73312,0.75653,2863.82,44.5845,31321.4,0.0837736,0.973478,0.00261529,34185.2 
156,47.3,49,44.933,156,33430,-0.0273006,66.1665,11.4493,115.168,-0.019541,2.82739,500,-1.4227,-1.22963,-0.151364,-0.881619,-3.06116,111.153,2418.47,34.3426,32047.3,24662.8,-2.1226,-1.92953,-1.55117,-1.58152,-3.76106,0.858287,2262.57,28.5684,31891.4,0.0662462,0.978381,0.00164744,34153.9 
157,47.3,49,44.823,157,33134.7,-0.0149509,65.5946,11.4532,115.039,-0.03315,14.6159,500,-0.306529,-0.967768,-1.36632,-0.245233,-0.423027,103.358,2960.72,57.4199,31254.6,24472.2,-0.957344,-1.61858,-2.66795,-0.896048,-1.07384,0.630158,2815.75,52.0507,31109.6,0.0829984,0.968664,0.00307263,33925.3 
158,47.3,49,44.653,158,31144.4,-0.329786,63.4081,11.2588,115.205,-0.260798,4.75041,499.936,0.793446,1.75627,3.98953,-0.0629768,-1.79098,83.1635,2037.57,44.1232,30230.7,23280.2,0.269788,1.23261,2.94221,-0.586635,-2.31464,-0.9064,1920.92,39.803,30114,0.0599633,0.965007,0.00242888,32035 
159,47.3,49,44.573,159,33320.7,0.0123202,65.4661,-11.5183,115.289,-0.0884187,54.5325,500,3.95338,-1.98953,0.234479,-2.08464,-1.06271,81.9003,1466.59,43.7637,32828.6,24704,3.43768,-2.50524,-0.796929,-2.60035,-1.57842,0.802899,1351.72,39.5092,32713.8,0.03968,0.951339,0.00221982,34065.5 
160,47.3,49,44.613,160,31585.3,-0.0228027,62.8355,11.413,115.201,-0.0172677,-19.8868,500,0.289929,1.26203,3.63478,-1.12337,-0.771316,95.5293,1846.45,50.3582,30852.6,23356.5,-0.311594,0.660511,2.43173,-1.72489,-1.37284,8.66915,1712.46,45.3956,30718.7,0.052803,0.955666,0.00271485,32431.1 
161,47.3,49,44.973,161,34274.2,0.0363344,67.2535,11.4985,115.107,-0.0476021,-64.5618,6.86774e-11,-0.395275,-0.0944983,-4.21205,-2.27067,-1.5941,60.7256,2377.51,52.5015,32891.1,25274,-0.777647,-0.476871,-4.9768,-2.65304,-1.97647,0.541766,2292.34,49.347,32805.9,0.0653119,0.963696,0.00276325,35098.3 
162,47.3,49,44.803,162,32898.2,-0.30979,65.9234,11.3727,114.862,-0.0515216,198.602,96.1754,1.12948,1.59229,0.221986,-0.518471,-2.96733,63.5089,3145.61,51.481,30849.1,24739.2,0.729578,1.19239,-0.577811,-0.918369,-3.36723,0.803562,3056.54,48.1819,30760.1,0.0903856,0.973154,0.00287713,33816.6 
163,47.3,49,44.733,163,35012.9,-0.0432616,68.5655,11.5222,115.102,0.115626,-50.476,1.47471e-10,-0.827141,0.0338563,0.827769,0.73091,0.92219,101.824,2921.47,63.2463,33007.1,25908,-1.4683,-0.607304,-0.454551,0.0897496,0.28103,0.789499,2778.65,57.9568,32864.3,0.0779581,0.964784,0.00323807,35642.9 
164,47.3,49,44.773,164,35573.1,-0.397648,69.898,11.6998,115.184,0.877288,-81.7585,14.6239,1.73848,-0.599134,7.86389,0.977122,1.3082,71.506,3120.62,59.8815,33580.8,28956.9,1.28823,-1.04939,6.96338,0.526868,0.857951,0.189082,3020.33,56.1669,33480.5,0.0827469,0.968482,0.0030808,36500.8 
165,47.3,49,44.793,165,34478.5,-0.196969,68.0522,11.5784,115.155,0.00931619,-38.8356,2.09602e-12,2.73961,-0.723548,2.77637,-2.2946,1.32229,78.2838,3229.45,63.84,32417.9,25661.6,2.24667,-1.21648,1.7905,-2.78753,0.829355,-1.07589,3119.65,59.7733,32308.1,0.0880565,0.967557,0.00339651,35427.7 
166,47.3,49,45.013,166,33785.6,-0.368504,67.016,11.5743,115.206,-0.118102,248.038,318.083,2.83534,-3.72867,1.40747,0.329237,0.148963,66.8788,2037.74,50.8251,32996.3,26204,2.41422,-4.14978,0.565234,-0.0918808,-0.272155,1.36838,1943.93,47.3509,32902.5,0.0557858,0.959116,0.00264402,34846.4 
167,47.3,49,45.053,167,31017.6,-0.213905,62.3774,11.3693,114.773,3.72947,1113.55,8.82275e-13,2.54981,0.653404,3.88019,1.83463,0.534886,104.878,1539.62,51.4826,30647.6,158279,1.88942,-0.00698453,2.55941,1.17424,-0.125503,0.533854,1392.52,46.0344,30500.5,0.0436623,0.945312,0.00277259,31893 
