cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
23,0.33,0.62,23,24398.4,-0.289148,43.2348,13.0164,119.085,0.327053,-105.11,31.7309,-7.44695,-6.64203,-8.84363,-0.754767,-3.58554,-206.466,11145.6,43.696,14137.6,19438.8,-6.14689,-5.34197,-6.24351,0.545292,-2.28548,0.679369,11310,58.6467,14302.1,0.441588,0.991007,0.00749704,25612.1,-0.00141523,1.01843,13.04,10.6112,118.309,87.091,1.15383,13.2381,11.6358,118.66,136.343,-0.350875,-49.2516 
24,0.43,0.52,24,27013,0.0129136,45.3828,13.5687,119.094,0.0272078,-64.2172,8.17288e-12,3.4942,-2.34639,3.3517,0.103649,-0.741987,-264.483,26127.1,40.5637,1949.67,20102.7,5.15958,-0.681009,6.68247,1.76903,0.923395,0.517632,26337.7,59.7156,2160.34,0.924193,0.996048,0.0484519,28498.1,-0.00202754,2.24339,14.0452,10.5919,118.544,87.661,0.152623,13.0385,12.7913,119.508,137.917,-0.963443,-50.2555 
25,0.38,0.57,25,25838,-0.328085,44.9071,13.3263,119.143,0.118513,15.3335,399.082,-10.703,-9.02447,-18.1851,-6.78124,-7.97,-143.255,1088.64,21.6399,25518.4,19540.6,-9.80092,-8.12242,-16.381,-5.87919,-7.06796,0.653323,1202.75,32.0133,25632.5,0.0448197,0.955494,0.00229539,26835.3,-0.00159572,0.131459,11.801,10.043,119.23,89.5527,2.04217,13.6056,11.633,118.37,136.574,0.86092,-47.0216 
26,0.44,0.51,26,26376.9,-0.294612,47.2059,12.8449,119.287,-1.0665,2906.73,405.665,-4.39929,-5.1905,-9.81874,-4.10293,-6.42663,-208.971,12522.2,31.1185,14729.1,120655,-3.08346,-3.87467,-7.18707,-2.7871,-5.11079,0.673954,12688.7,46.2506,14895.5,0.459998,0.993662,0.00568721,27584.2,-0.00150432,1.18655,12.8981,10.3713,118.683,86.9647,1.24609,13.1905,11.2805,118.699,135.928,-0.0156531,-48.9634 
27,0.13,0.82,27,24863.3,-0.125083,44.1657,12.9175,119.171,0.144592,-93.21,500,-4.89739,-3.20266,-10.9614,-4.8396,-3.40465,-214.692,18031.3,35.1651,7947.35,19010.8,-3.54553,-1.8508,-8.25769,-3.48773,-2.05279,0.56979,18202.3,50.7115,8118.36,0.691559,0.995148,0.0113758,26320.6,-0.00166007,1.63351,13.3262,10.492,118.595,87.0953,0.679907,12.7567,11.455,118.752,136.54,-0.156743,-49.4447 
28,0.42,0.53,28,26828.4,-0.192853,46.1391,13.4543,119.331,0.214557,153.631,500,-4.97795,-4.06387,-6.31402,-4.74901,-4.4472,-244.936,25776.7,56.1636,2190.14,21281.1,-3.43566,-2.52157,-3.22942,-3.20671,-2.9049,0.788903,25971.8,73.9,2385.24,0.915886,0.995045,0.0539911,28357.1,-0.00206192,2.24816,13.8584,10.5654,118.829,86.9274,0.184252,12.7537,12.0161,119.409,136.91,-0.580363,-49.9826 
29,0.35,0.6,29,26630.3,-0.0896515,44.6072,13.7169,119.153,0.0956945,-51.704,500,-1.46031,-4.29209,-1.99497,-2.54717,-2.82465,-238.099,26622.3,31.6642,1093.45,20079.6,0.0389363,-2.79284,1.00353,-1.04792,-1.32541,1.24336,26811.9,48.9056,1283.1,0.95433,0.996818,0.0656057,28095,-0.00228687,2.23857,14.1321,10.7883,118.656,87.3108,0.0739486,14.2005,16.0098,120.511,138.809,-1.85479,-51.4986 
30,0.11,0.84,30,26285.5,-0.279419,45.6288,13.3519,119.22,-0.142129,121.447,499.633,-3.15431,-1.88076,-5.44085,-1.08594,-3.7058,-232.649,25324,-2.48123,2127.16,20394.4,-1.68938,-0.415836,-2.51099,0.378986,-2.24087,0.612387,25509.3,14.3654,2312.48,0.916883,0.999015,0.011314,27821.8,-0.00216782,2.26529,13.7986,10.3878,118.691,87.1999,0.180359,12.7135,12.0048,119.4,137.118,-0.708832,-49.9185 
31,0.02,0.93,31,23959.5,-0.330022,44.295,12.5942,119.343,0.218416,41.6117,427.914,-4.03914,-7.93721,-5.3271,-0.381508,-5.05976,-284.362,13733.4,25.9602,11342.5,18456.1,-2.24859,-6.14666,-1.746,1.40904,-3.2692,0.854517,13959.9,46.5515,11569,0.546826,0.994198,0.00735774,25528.9,-0.00163257,1.29747,12.8304,10.4582,118.75,86.876,0.996332,12.7195,11.2202,118.804,136.034,-0.0536537,-49.1577 
32,0.36,0.59,32,27321.3,0.0308673,47.4357,13.099,118.846,-0.0767414,-41.6577,2.70556e-12,-3.6661,1.61467,-0.749549,-1.41397,0.787087,-228.402,23656.1,17.3971,4716.37,20331.4,-2.22792,3.05286,2.12683,0.0242178,2.22527,0.591094,23838,33.9362,4898.3,0.829543,0.997515,0.0126016,28736.3,-0.00191203,2.1247,13.6684,10.4033,118.226,87.2305,0.412116,12.5703,11.4361,118.836,136.88,-0.609749,-49.6496 
33,0.22,0.73,33,24087.7,-0.333567,43.8917,12.7826,119.22,0.253354,-373.613,227.131,-8.50912,-3.95485,-10.2239,-7.94468,-5.73587,-193.589,7497.41,14.3226,17645.9,21345.3,-7.29014,-2.73588,-7.78597,-6.7257,-4.51689,0.732023,7651.61,28.3408,17800.1,0.300633,0.99356,0.00292437,25451.7,-0.00153244,0.76706,12.2437,10.0758,118.652,87.3025,1.49317,13.1872,11.2664,118.592,136.422,0.0604042,-49.1193 
34,0.12,0.83,34,27992.5,-0.0486978,48.2259,13.4494,119.029,-0.0633439,10.0418,22.5401,-0.00183682,-3.32805,-3.30625,1.69189,-3.56815,-226.899,27753.9,37.1103,1448.13,21135.1,1.42688,-1.89933,-0.448808,3.12061,-2.13943,8.48891,27934.6,53.5406,1628.86,0.944903,0.996657,0.0570929,29563.5,-0.00234222,2.42056,13.9287,10.552,118.606,87.3679,0.116678,13.3286,12.7342,119.391,137.914,-0.784721,-50.5463 
35,0.18,0.77,35,26874.9,-0.334233,48.7197,12.76,119.266,-2.66153,1082.02,287.865,-5.81081,-1.82534,-5.69405,-7.1635,-3.3437,-237.568,18576.9,50.8824,9377.49,113985,-4.3149,-0.329437,-2.70223,-5.66759,-1.8478,0.818178,18766.1,68.0853,9566.72,0.662345,0.993691,0.0129404,28332.9,-0.00171954,1.70508,13.1779,10.4922,118.697,87.2894,0.81777,12.5653,11.4323,118.769,136.634,-0.0715482,-49.3446 
36,0.07,0.88,36,24444.3,-0.0193946,43.3429,12.8566,118.997,-0.0403025,19.4938,500,-10.816,-10.9596,-18.6364,-6.30777,-7.27417,-238.803,1830.03,9.48871,23400.9,18165.7,-9.31236,-9.45594,-15.6291,-4.80409,-5.77049,0.652471,2020.24,26.781,23591.1,0.0788807,0.977327,0.00208682,25611.4,-0.00137314,0.216423,11.077,9.87215,118.734,88.7965,1.9705,13.2938,11.2601,118.245,136.954,0.489368,-48.1577 
37,0.34,0.61,37,27229.2,-0.0168201,46.8441,13.2479,119.349,-0.0337748,26.1238,0.000145234,3.8011,-2.81717,0.32207,-2.02729,1.05936,-242.613,26059.3,31.689,2191.93,20230.9,5.32877,-1.28951,3.37741,-0.499623,2.58703,0.644636,26252.6,49.2571,2385.18,0.916712,0.996727,0.0366477,28637.8,-0.00202512,2.32943,13.7403,10.4124,118.756,86.9795,0.184987,12.8651,11.9928,119.93,137.047,-1.17391,-50.0672 
38,0.4,0.55,38,24855.5,-0.0500923,45.1386,12.5327,119.179,0.053451,56.0998,499.986,-4.63836,-6.13639,-4.98167,-5.5496,-4.6051,-221.538,11921,19.8446,13822.5,18513.3,-3.2434,-4.74143,-2.19174,-4.15463,-3.21013,0.875053,12097.4,35.8867,13999,0.463566,0.994835,0.00470007,26096.4,-0.00137833,1.15248,12.5539,10.3872,118.569,87.8243,1.18285,12.9272,11.3439,118.65,136.928,-0.0811319,-49.1034 
39,0.27,0.68,39,27380.9,-0.426187,47.362,13.5781,119.109,0.554223,-43.8104,420.017,-3.49874,-2.75341,-1.24914,-1.79132,-4.33358,-264.512,27763.6,15.7074,992.657,21724.9,-1.83317,-1.08784,2.08199,-0.125753,-2.66801,1.57311,27974.3,34.8614,1203.35,0.958758,0.997824,0.0506626,29177.6,-0.00259436,2.43513,13.9003,10.5176,118.592,86.5496,0.0709681,14.4574,15.1671,120.385,138.957,-1.7934,-52.4075 
40,0.39,0.56,40,23465.2,-0.30847,40.8866,13.3217,118.898,0.468472,-62.7145,23.6661,-6.90269,-5.32428,-17.5676,-9.5757,-7.74202,-237.083,701.503,13.6934,23515.5,18687.6,-5.40984,-3.83143,-14.5819,-8.08285,-6.24917,0.617827,890.348,30.8611,23704.4,0.0362008,0.942811,0.00239253,24594.7,-0.00189371,0.0287411,8.61944,-103.005,126.444,98,1.8989,13.4626,11.4197,117.939,136.603,8.50508,-38.6028 
41,0.46,0.49,41,24666.6,-0.322779,43.3788,13.1954,119.029,0.120568,159.69,178.448,-9.77976,-11.5059,-18.8833,-5.67279,-5.00909,-224.086,1431.14,2.16195,24147.9,19260.3,-8.36875,-10.0949,-16.0613,-4.26178,-3.59808,0.62106,1609.63,18.3886,24326.4,0.0620616,0.9804,0.00139053,25936,-0.00157036,0.165206,11.7051,-10.1332,119.246,89.4458,1.97765,13.5116,11.3954,118.206,137.103,1.04067,-47.6571 
42,0.06,0.89,42,24373.2,-0.305734,44.3291,12.7249,119.338,-0.177519,2131.74,338.472,-8.09288,-5.85958,-10.3236,-4.4038,-7.25592,-241.118,10552.6,23.021,14817.3,30681.8,-6.57463,-4.34133,-7.28712,-2.88555,-5.73767,0.728359,10744.7,40.481,15009.4,0.417204,0.99345,0.00494368,25754.1,-0.00147585,1.02092,12.5728,10.3629,118.828,87.5471,1.25933,13.1027,11.2826,118.666,136.761,0.161808,-49.2138 
43,0.09,0.86,43,24910.3,-0.287516,45.1952,12.6937,119.295,0.605298,973.1,458.081,-8.80239,-5.10821,-10.5019,-4.48275,-4.03098,-156.078,6077.67,22.4523,19681.4,37850.1,-7.81961,-4.12543,-8.53636,-3.49997,-3.04819,0.684184,6201.99,33.7542,19805.7,0.238468,0.990566,0.00312962,26007.7,-0.00132066,0.641854,12.0415,9.97391,118.658,87.1182,1.68695,13.1183,11.1399,118.673,136.144,-0.015361,-49.0255 
44,0.19,0.76,44,27133.5,-0.371093,44.9464,14.0521,119.206,0.153255,-20.9645,0.00782669,-2.91526,-1.89457,-5.35676,0.930977,-1.92346,-244.953,27045.1,31.1265,1239.47,20665,-1.37286,-0.352166,-2.27195,2.47338,-0.381061,-0.192841,27240.2,48.8641,1434.58,0.949971,0.996871,0.0590406,28674.8,-0.00239008,2.24919,14.3697,10.7394,118.64,87.1064,0.0848018,14.8918,14.7346,120.207,139.12,-1.56743,-52.0139 
45,0.51,0.44,45,26293.6,-0.0236765,43.7255,13.8491,119.278,-0.0840601,12.8548,500,-1.15745,-0.787673,-4.52009,-2.80935,-6.27156,-261.747,25399,40.9539,2054.82,19748.2,0.490698,0.86048,-1.22379,-1.1612,-4.62341,0.783677,25607.5,59.9077,2263.31,0.918793,0.995923,0.046492,27870.8,-0.00219275,2.1176,14.3339,10.7168,118.744,87.3548,0.157915,13.5044,12.8393,119.452,137.712,-0.708027,-50.3573 
46,0.26,0.69,46,25670.9,-0.0198823,45.1555,13.121,119.427,0.0626191,-10.2062,0.268257,-0.951098,-0.690214,-5.66353,-2.50117,-0.722578,-226.195,22569.7,16.6072,4357.38,19308.2,0.473192,0.734076,-2.81495,-1.07688,0.701712,-0.419648,22749.9,32.9865,4537.56,0.833713,0.997469,0.0132145,27287.4,-0.00203444,2.02718,13.5141,10.5052,118.943,87.3609,0.38306,12.6676,11.3445,119.119,137.087,-0.176718,-49.7263 
47,0.37,0.58,47,26506.4,0.0434919,47.7814,12.5784,119.221,0.00396548,-54.8159,2.25889e-12,-4.28263,-3.15265,-8.30686,-2.38076,-5.29683,-168.677,16208.6,56.9259,11187.2,19572,-3.22051,-2.09054,-6.18264,-1.31865,-4.23472,0.637319,16343,69.1401,11321.5,0.590757,0.992651,0.0111245,27664.5,-0.00143147,1.50807,12.9935,10.4642,118.75,87.1018,0.968988,12.6594,11.3856,118.636,136.491,0.113682,-49.3892 
48,0.29,0.66,48,26367.3,-0.0390859,45.6951,13.2121,119.207,-0.12756,22.2416,500,-2.35391,-2.69737,-5.75287,0.168115,-2.94939,-229.855,24070.8,30.9032,3394.39,19745.7,-0.906575,-1.25004,-2.8582,1.61545,-1.50206,0.416863,24253.9,47.5476,3577.48,0.871459,0.996581,0.023898,27831.3,-0.00200213,2.11651,13.7706,10.5688,118.648,87.2772,0.290195,12.6132,11.719,119.286,137.214,-0.638453,-49.9367 
49,0.1,0.85,49,23516.2,-0.349071,42.8205,12.8535,119.054,0.411548,103.842,252.206,-1.14721,-5.48336,-3.83465,0.100654,-3.74164,-189.47,15881.6,34.519,8740.08,19308.3,0.045831,-4.29032,-1.44857,1.29369,-2.5486,0.791512,16032.5,48.2389,8891,0.643268,0.994762,0.00989561,24923.5,-0.0016337,1.46193,13.0904,10.5071,118.509,88.3691,0.74772,12.7528,11.5146,118.519,137.807,-0.0102983,-49.438 
50,0.3,0.65,50,25560.9,0.0160969,44.0911,13.2114,118.983,-0.0343661,43.9833,1.25024e-11,-7.30566,-8.48159,-17.001,-4.11609,-3.09594,-154.364,3561.45,33.1351,22712.9,19011.6,-6.33368,-7.5096,-15.057,-3.1441,-2.12396,0.559328,3684.41,44.313,22835.8,0.138928,0.979386,0.00356188,26520.3,-0.0013189,0.363013,11.9911,10.4206,118.592,87.9205,1.81287,13.6533,11.5629,118.177,136.401,0.414988,-48.4802 
51,0.45,0.5,51,23518.5,-0.31596,42.1642,12.9657,119.263,0.192428,-284.635,179.453,-8.95312,-6.20872,-14.7791,-8.30009,-3.62162,-191.399,6174.08,30.2205,18312.6,19579.5,-7.74793,-5.00353,-12.3687,-7.0949,-2.41643,0.642848,6326.54,44.0802,18465,0.255189,0.987954,0.00437826,24791.6,-0.00136679,0.61308,12.3719,10.2186,118.659,87.8168,1.50356,13.2868,11.4974,118.648,137.108,0.0106596,-49.2909 
52,0.25,0.7,52,24638.2,0.000830082,44.4168,12.632,119.234,-0.0216785,-9.90719,4.5478e-12,-1.71348,-6.54001,-11.4583,-3.53502,-3.97699,-250.873,11413.8,18.4575,14223.2,18271.7,-0.133799,-4.96033,-8.29898,-1.95534,-2.3973,0.53234,11613.7,36.6238,14423,0.446049,0.994512,0.0046558,26036.7,-0.00143387,1.10698,12.6835,10.2479,118.55,87.0422,1.23229,13.0139,11.0973,118.755,136.372,-0.205039,-49.3295 
53,0.05,0.9,53,26887.1,-0.245778,48.7633,12.6904,119.273,-0.10308,-120.602,492.537,-2.04806,0.697361,-2.66495,-2.34598,-1.52238,-220.954,21105.6,29.1046,6900.13,20549.5,-0.656769,2.08865,0.117632,-0.954686,-0.13109,0.74634,21281.6,45.1045,7076.13,0.750469,0.996305,0.0116056,28357.7,-0.00178894,1.98962,13.1759,10.2215,118.688,87.264,0.623772,12.2241,11.3288,119.058,136.554,-0.370091,-49.2902 
54,0.04,0.91,54,26598.3,-0.215969,46.5857,13.2276,119.157,1.65642,-64.1696,500,-3.34907,0.938368,-1.4819,-1.02697,-3.17942,-243.136,26531.8,6.88557,1251.67,23520.1,-1.81811,2.46933,1.58003,0.503999,-1.64845,-0.453839,26725.5,24.4917,1445.34,0.948694,0.998399,0.0302701,28170.8,-0.00223587,2.41552,13.5887,10.3404,118.69,87.1546,0.0945204,13.7017,13.586,119.489,138.749,-0.798205,-51.594 
