cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,0.14,0.81,10,19870.7,-0.241137,33.5014,13.7,119.815,0.392244,138.15,100.394,-1.40418,-6.12373,-11.1025,-4.70977,-3.41728,-116.789,7416.06,54.7905,12891,16704.9,-0.668796,-5.38834,-9.63174,-3.97438,-2.6819,0.568956,7509.09,63.2475,12984,0.36642,0.985474,0.0088934,20493.1,-0.000960299,0.605185,13.6953,11.281,119.261,86.8348,0.954622,13.9609,12.2567,119.271,136.293,-0.0101842,-49.458 
11,0.23,0.72,11,26294.7,-0.00873558,46.2005,13.0865,119.203,0.126946,-7.36499,500,-7.04425,-9.85866,-13.7169,-7.14473,-6.3734,-182.538,1644.08,12.3325,25704.2,19712.2,-5.89486,-8.70926,-11.4181,-5.99534,-5.22401,0.693405,1789.47,25.5506,25849.6,0.0647444,0.975622,0.00181749,27639.1,-0.00174937,0.188307,-11.3241,10.186,119.662,88.3397,2.12405,13.5465,11.2885,118.407,136.037,1.2549,-47.6971 
12,0.16,0.79,12,24217.7,-0.414238,43.5564,13.1558,119.353,0.378887,196.385,441.41,-9.6955,-9.83426,-22.5546,-6.69509,-3.69996,-161.226,-184.571,8.95671,25638.1,21075.9,-8.6803,-8.81906,-20.5242,-5.67989,-2.68476,0.557556,-56.1487,20.6315,25766.5,-0.0021839,2.80132,0.00147282,25710.3,-0.00163937,-0.0253662,15.051,9.1708,114.954,76.0518,2.16712,13.366,11.1529,118.62,135.232,-3.66633,-59.1799 
13,0.17,0.78,13,23217.9,-0.000716904,41.6507,-12.8005,119.455,-0.0259053,34.2402,500,-9.11824,-8.34713,-17.2623,-8.24163,-4.98752,-107.226,3046.33,15.0148,21114.3,17384.6,-8.44307,-7.67196,-15.912,-7.56645,-4.31235,0.637588,3131.74,22.7793,21199.7,0.128712,0.987431,0.00197545,24331.5,-0.00142827,0.330521,11.6961,10.0166,119.138,86.8844,1.75231,13.3236,11.378,118.871,135.327,0.266991,-48.4424 
14,0.08,0.87,14,26749.4,-0.171457,47.911,12.9006,119.372,0.205623,-174.138,4.20431e-06,-10.345,-8.26552,-18.1464,-6.22923,-6.5995,-140.291,-228.964,9.34221,27885.5,21286.2,-9.46159,-7.38215,-16.3797,-5.34586,-5.71613,0.630134,-117.217,19.501,27997.2,-0.00420434,1.41072,0.00128144,27880,-0.00151277,-0.0288488,15.5994,9.1088,116.302,76.1111,2.41549,13.198,11.0703,118.654,135.95,-2.35231,-59.8387 
15,0.5,0.45,15,17255.8,-0.0446123,28.9058,13.7693,119.589,0.00325401,-4.06518,499.805,-2.20099,-6.98166,-8.34016,-6.13246,-4.91559,-154.786,9448.75,64.1225,8416.63,12957,-1.22635,-6.00701,-6.39088,-5.15781,-3.94095,0.718749,9572.05,75.3309,8539.92,0.528493,0.986415,0.0159894,18112,-0.00113926,0.733908,14.3372,11.4146,119.089,86.3427,0.616721,13.974,12.4369,118.967,135.754,0.121864,-49.4113 
16,0.48,0.47,16,26533.1,-0.350409,47.0212,13.1022,119.277,0.172866,166.314,31.4017,-9.31179,-10.8964,-19.064,-6.86131,-4.81911,-134.161,421.741,15.6416,26933.3,20991.4,-8.46701,-10.0517,-17.3744,-6.01653,-3.97433,0.62134,528.605,25.3566,27040.1,0.0191741,0.922556,0.00172443,27568.8,-0.000898756,-0.0216907,-13.6245,-5.88978,117.189,69.5625,2.27523,13.3184,11.1998,118.509,135.536,-1.32038,-65.9739 
17,0.41,0.54,17,24350.7,-0.215803,42.691,13.1259,119.489,0.0627172,198.834,1.32677e-08,-8.78361,-7.14219,-13.2918,-5.31387,-2.86287,-215.574,4785.81,46.3584,20316.4,18647.5,-7.4262,-5.78478,-10.577,-3.95646,-1.50546,0.638392,4957.52,61.9686,20488.1,0.194828,0.978593,0.00554079,25445.6,-0.00128569,0.470935,12.4313,10.1999,119.27,87.2739,1.58418,13.5667,11.9372,118.805,136.308,0.46542,-49.0338 
18,0.28,0.67,18,11523,-0.143391,18.7612,14.7851,119.6,0.0130525,114.63,499.76,-4.66784,-0.25736,-5.94208,-2.76616,-4.00951,-234.11,12415,21.0072,245.758,9078.52,-3.19371,1.21677,-2.99382,-1.29203,-2.53538,0.659723,12601.5,37.9596,432.235,0.966837,0.994756,0.139249,13033.7,-0.0022261,0.899116,15.3913,11.4206,118.608,86.3325,0.0303585,27.7643,-16.7546,148,103,-29.3925,-16.6675 
19,0.47,0.48,19,24806.6,-0.338161,44.0842,13.0928,119.219,0.143157,183.209,8.69406,-11.6106,-5.58984,-8.51852,-2.80602,-3.97517,-152.419,1410.08,17.2136,24224.4,19643,-10.6508,-4.63009,-6.59903,-1.84628,-3.01543,0.75323,1531.49,28.2506,24345.8,0.0591829,0.968728,0.002133,25877.3,-5.56443e-05,0.0847971,-0.0239058,8.65163,117.487,90.9557,2.03197,13.3568,11.2296,118.517,136.119,-1.02987,-45.1638 
20,0.21,0.74,20,14064.9,-0.0310285,23.7596,-14.0006,119.822,0.0216144,27.8112,3.06698e-11,-2.97359,-1.88938,-6.75343,-2.86698,-4.17502,-217.274,11016.9,34.7509,4031.65,10848.4,-1.60547,-0.521263,-4.01719,-1.49886,-2.8069,0.615568,11190,50.4843,4204.71,0.726873,0.992167,0.0216388,15394.7,-0.00162755,0.832014,14.9756,11.4002,119.223,86.5395,0.288107,14.1804,12.9525,119.448,136.454,-0.225415,-49.9144 
21,0.15,0.8,21,25003.8,-0.398296,44.9327,13.0969,119.275,0.57021,-86.6816,135.037,-10.185,-9.39681,-12.733,-5.93787,-4.95961,-127.581,2149.67,24.5645,23941.2,20765.9,-9.3817,-8.59347,-11.1263,-5.13453,-4.15626,0.710194,2251.29,33.8029,24042.8,0.0856197,0.974397,0.00258321,26294.1,-0.00170964,0.252842,11.3992,9.78905,119.541,88.1852,1.9573,13.4423,11.4762,118.513,136.216,1.02735,-48.0305 
22,0.2,0.75,22,12748.7,-0.348996,20.7404,15.26,119.358,0.160825,-98.7126,487.157,-6.44286,-0.463001,-5.17094,-7.5752,-4.50801,-207.324,13279.7,59.5504,725.182,10819.9,-5.1374,0.842461,-2.56002,-6.26974,-3.20255,0.843206,13444.9,74.5632,890.323,0.937892,0.990388,0.133654,14335.2,-0.0025132,0.928288,15.7819,11.757,118.781,86.2487,0.0280824,22.0484,30.5049,122.817,135.186,-4.0354,-48.9377 
23,0.33,0.62,23,24014.8,-0.136212,42.237,13.2448,119.281,0.313739,-192.813,500,-9.35142,-7.51049,-11.6366,-5.83536,-7.24272,-172.909,3813.56,32.1023,21160.9,20180.3,-8.26266,-6.42173,-9.45906,-4.7466,-6.15396,0.730081,3951.29,44.623,21298.7,0.156487,0.98062,0.00384457,25250,-0.00158936,0.378915,12.4567,10.3011,119.244,87.0816,1.65112,13.6935,11.8421,118.517,135.798,0.727438,-48.716 
24,0.43,0.52,24,13050.1,-0.147654,21.2884,14.7931,119.445,0.484572,-165.103,500,-3.50007,-2.38572,-8.28653,-4.04647,-6.55014,-208.806,13022.6,43.3869,1179.44,12856.2,-2.18528,-1.07092,-5.65694,-2.73168,-5.23535,0.664876,13188.9,58.507,1345.77,0.90741,0.992297,0.0741472,14534.7,-0.00184878,0.926323,15.4374,11.7794,119.021,86.0582,0.0776712,15.0404,14.6829,119.615,137.438,-0.594172,-51.3801 
25,0.38,0.57,25,21913.3,-0.313539,38.3681,13.3326,119.344,0.549688,131.708,209.573,-7.56217,-6.80867,-13.2619,-5.20347,-7.02318,-183.55,6350.97,50.3484,16493.3,19009.3,-6.4064,-5.6529,-10.9503,-4.0477,-5.86741,0.667413,6497.17,63.6397,16639.5,0.280817,0.983148,0.00699605,23136.7,-0.00142639,0.564463,13.1825,10.7637,118.858,86.4566,1.26786,13.6688,12.0172,118.703,135.614,0.155262,-49.1578 
26,0.44,0.51,26,12385.1,0.00137856,19.9195,14.8245,119.174,-0.00636064,7.80851,4.0074e-12,-6.42414,-5.44687,-5.63397,-0.150545,-5.51433,-276.059,12851.2,39.7069,752.432,9614.53,-4.68587,-3.7086,-2.15743,1.58773,-3.77606,0.83066,13071.1,59.6971,972.323,0.930763,0.992071,0.101607,14043.5,-0.00197963,0.904852,15.5776,11.8688,118.518,86.6828,0.0501829,17.4075,13.7022,118.916,138.932,-0.397953,-52.2488 
27,0.13,0.82,27,15373.1,-0.313014,25.7798,14.33,119.535,1.35556,3009.05,25.5933,-1.05727,-3.50626,-5.31414,-2.89025,-5.60868,-74.0789,12142.6,50.5198,4127.6,144809,-0.590814,-3.0398,-4.38123,-2.42379,-5.14223,0.718753,12201.6,55.884,4186.61,0.744536,0.992049,0.0239988,16388.2,-0.00152264,0.907385,14.7358,11.6214,119.056,86.6919,0.285379,14.5837,13.0104,119.035,136.476,0.0213616,-49.7843 
28,0.42,0.53,28,17475,-0.206728,30.4037,13.4349,119.542,0.474376,54.2966,99.0368,-4.2918,-5.02296,-12.1288,-5.11395,-2.52315,-186.465,9321.82,52.8443,9093.05,14135.6,-3.11768,-3.84883,-9.78054,-3.93983,-1.34903,0.556155,9470.35,66.3467,9241.58,0.506113,0.987888,0.0130522,18711.9,-0.00151184,0.725512,14.4076,11.3772,119.042,87.1539,0.673065,13.6046,12.6925,119.026,136.821,0.0156756,-49.6666 
29,0.35,0.6,29,13688.1,-0.220728,22.7317,-14.6243,119.43,-0.208418,314.325,500,-3.10893,-2.74182,-10.2396,-5.14848,-5.03204,-166.009,12712.8,53.9125,2039.64,12954.5,-2.06361,-1.69651,-8.14898,-4.10317,-3.98672,0.592531,12845,65.9336,2171.87,0.855371,0.991097,0.0529609,15016.9,-0.00178459,0.92144,15.1583,11.7876,118.926,86.7791,0.137772,15.0331,13.462,118.737,137.349,0.18941,-50.5701 
30,0.11,0.84,30,13000.8,-0.155674,22.0372,14.2799,119.649,0.141522,24.5993,500,-2.01957,-0.860766,-6.77845,-2.4983,-2.75784,-220.955,11613.8,40.8097,2579.9,10357.5,-0.628282,0.530526,-3.99586,-1.10701,-1.36655,0.39154,11789.8,56.8096,2755.89,0.810536,0.991638,0.0365837,14545.7,-0.00181753,0.869333,14.9026,11.5575,119.097,86.6187,0.173437,15.0244,13.3659,119.555,136.684,-0.458312,-50.0657 
31,0.02,0.93,31,18780.9,-0.10709,32.8091,13.3384,119.503,0.0762402,-8.61979,1.60827,-3.21166,-8.84354,-7.38835,-5.3296,-6.70864,-218.69,7774,41.273,11957.9,14267.4,-1.83463,-7.4665,-4.63428,-3.95257,-5.33161,0.800415,7948.2,57.1089,12132.1,0.395821,0.987582,0.00859673,20080.3,-0.00149508,0.644662,13.9373,11.0285,119.095,87.3024,0.890384,13.7666,12.3865,118.883,136.819,0.211854,-49.5168 
32,0.36,0.59,32,11295.6,-0.314255,19.1733,14.6555,119.388,-0.0146637,208.621,402.725,-2.34883,-5.01012,-8.013,-3.38434,-5.30767,-252.655,11809,16.4518,816.532,9246.88,-0.757928,-3.41922,-4.83119,-1.79344,-3.71677,0.66724,12010.2,34.7472,1017.78,0.921877,0.994963,0.0591687,13028,-0.00196611,0.854706,15.3509,11.6516,118.831,86.4338,0.0535586,16.7453,14.3269,119.513,138.737,-0.682257,-52.3034 
33,0.22,0.73,33,21363.8,0.0670588,36.5056,-13.4519,119.524,-0.0807635,-1.57961,3.60913e-11,-6.94764,-10.4447,-13.9343,-3.639,-5.24381,-165.266,7445.95,65.7328,14792.7,15990.1,-5.90701,-9.40404,-11.8531,-2.59836,-4.20318,0.651028,7577.59,77.7001,14924.3,0.336753,0.982372,0.00949941,22501.9,-0.00143114,0.631658,13.7055,10.8742,119.094,86.8632,1.10196,13.8767,12.2645,118.839,136.148,0.254723,-49.2852 
34,0.12,0.83,34,10908.3,-0.116016,17.8971,14.839,119.195,0.175388,480.074,499.885,-1.34529,-4.28284,-7.07294,-4.72605,-5.0847,-244.547,11960.8,13.2879,145.606,11386.3,0.194562,-2.743,-3.99324,-3.1862,-3.54485,0.699139,12155.6,30.9961,340.397,0.97276,0.995557,0.143645,12496,-0.00227099,0.877943,15.4094,11.3236,118.522,86.0045,0.0291796,26.3717,15.6523,148,103,-29.4785,-16.9955 
35,0.18,0.77,35,17045.4,-0.283331,30.3034,13.2784,119.722,0.24556,379.574,132.629,-5.81381,-4.82035,-9.94721,-3.61117,-2.79885,-208.498,7581.66,30.363,10455.3,16133.1,-4.50095,-3.50749,-7.32149,-2.29832,-1.48599,0.616961,7747.73,45.4608,10621.4,0.42178,0.989836,0.00782276,18369.1,-0.00139582,0.648834,13.6747,10.8278,119.109,86.7583,0.816197,13.5868,11.9212,119.267,136.141,-0.158046,-49.3824 
36,0.07,0.88,36,24791.7,-0.0693262,43.4292,13.1996,119.398,0.0255754,31.6887,0.097508,-6.29135,-10.3515,-18.5355,-3.95492,-5.53941,-229.326,2632.58,44.1924,23069.9,18687.5,-4.84735,-8.90753,-15.6475,-2.51092,-4.09541,0.565452,2815.25,60.7984,23252.6,0.107997,0.963583,0.00479345,26067.9,-0.00160812,0.272919,12.1986,10.2041,119.837,87.3671,1.8065,13.6521,11.847,118.593,135.507,1.24383,-48.1399 
37,0.34,0.61,37,18090.3,-0.0100584,30.582,13.6693,119.733,0.00260886,-61.3379,500,-3.76201,-6.57316,-8.12232,-2.1289,-3.28326,-201.877,8937.72,60.9783,9832.38,13613.6,-2.49084,-5.30199,-5.57998,-0.857732,-2.0121,0.656461,9098.53,75.5967,9993.18,0.47657,0.985668,0.0137437,19091.7,-0.00122784,0.725948,14.1263,11.052,119.219,86.6916,0.722242,13.9505,12.4464,119.1,136.177,0.119112,-49.4849 
38,0.4,0.55,38,25479.6,-0.0168723,44.8574,13.2097,119.407,-0.0799746,28.2053,500,-9.83536,-8.76595,-14.1591,-4.38911,-4.50001,-109.366,29.9099,18.9429,26564.2,19363,-9.14671,-8.0773,-12.7818,-3.70046,-3.81136,0.659313,117.024,26.8623,26651.3,0.00437173,0.713417,0.00185325,26768.4,-0.0014862,-0.0243223,15.0084,7.78258,113.776,74.2888,2.18728,13.5172,11.3553,118.625,136.443,-4.84917,-62.1541 
39,0.27,0.68,39,14425.2,-0.378117,24.4218,14.6386,119.492,0.130754,372.535,500,-5.81024,-2.02053,-7.75974,-0.370595,-5.80056,-210.62,13653.4,45.798,2101.32,13223.5,-4.48403,-0.694311,-5.10731,0.95562,-4.47434,0.630022,13821.1,61.0495,2269.09,0.858977,0.992329,0.0472212,16090.2,-0.00202697,1.00689,15.0538,11.6273,118.98,86.5927,0.14337,14.9434,13.3868,118.929,136.69,0.0509817,-50.0973 
40,0.39,0.56,40,25309.1,-0.42342,45.2519,13.2098,119.011,0.399177,-159.067,279.321,-5.94388,-6.30414,-14.4581,-4.52346,-5.12589,-143.816,1042.3,175.281,25094.6,21526.4,-5.03831,-5.39857,-12.6469,-3.61789,-4.22032,0.591006,1156.86,185.695,25209.1,0.0438769,0.780699,0.0133876,26366,-5.09828,5.10024,4682.2,3398.9,125.475,93.1799,2.12852,13.3795,11.2843,118.224,137.089,7.25109,-43.9095 
41,0.46,0.49,41,20920.9,0.00334168,35.9731,13.4021,119.434,-0.0797032,69.1594,0.017963,-10.3068,-7.38244,-17.2592,-7.32405,-4.30517,-222.656,6480.73,43.8913,15322,15873.9,-8.90482,-5.98044,-14.4552,-5.92204,-2.90317,0.621251,6658.08,60.0143,15499.4,0.300489,0.984471,0.0070822,22157.5,-0.00137126,0.557924,13.3444,10.956,119.044,86.7028,1.16598,13.8468,12.0071,118.7,135.94,0.343716,-49.237 
42,0.06,0.89,42,20946.4,-0.0319696,35.7831,-13.5179,119.46,0.107828,-116.853,500,-5.51385,-6.38933,-12.2326,-8.16622,-9.69811,-260.561,8143.33,51.033,13604.1,16156.6,-3.87317,-4.74865,-8.9512,-6.52553,-8.05743,0.721632,8350.87,69.9008,13811.6,0.376802,0.985563,0.00923683,22162.5,-0.0014377,0.660821,14.0249,11.1422,119.086,87.1698,0.995391,13.8373,12.5889,118.691,136.662,0.394541,-49.4921 
43,0.09,0.86,43,24664.2,-0.374629,43.4623,13.3041,119.549,0.583403,36.171,1.08174,-6.90695,-4.81349,-11.8539,-7.72594,-6.04319,-226.096,3009.32,34.1846,22626.4,19510.2,-5.48328,-3.38982,-9.00657,-6.30228,-4.61952,0.687288,3189.42,50.5568,22806.5,0.122689,0.973009,0.00406692,25995.9,-0.00166444,0.318077,12.2586,9.99712,119.59,87.0317,1.78411,13.6272,11.7795,118.777,135.916,0.813788,-48.8846 
44,0.19,0.76,44,13066,-0.306856,22.2759,14.303,119.529,-0.00891627,-314.637,121.272,-2.21175,-0.0700996,-8.19742,-4.63136,-8.62621,-239.241,11508.8,37.9925,2626.3,10463.2,-0.705317,1.43634,-5.18454,-3.12492,-7.11977,0.647267,11699.3,55.3165,2816.87,0.80595,0.991794,0.0349116,14516.2,-0.00165923,0.855225,14.9522,11.609,118.822,86.2737,0.183294,14.1846,13.3509,119.369,135.974,-0.547284,-49.7004 
45,0.51,0.44,45,16201.9,-0.0235407,26.3906,14.471,119.256,0.0167065,20.1215,500,-5.20818,-3.64191,-2.09803,-1.52061,-4.67562,-207.471,16091.2,71.2563,1284.19,12443,-3.90179,-2.33552,0.514756,-0.214215,-3.36923,1.05531,16256.5,86.2798,1449.45,0.918138,0.990798,0.0988172,17705.9,-0.00204678,1.18838,15.1345,11.5518,118.683,86.5208,0.0767873,15.8675,15.7652,119.096,137.681,-0.412981,-51.1597 
46,0.26,0.69,46,18756.6,-0.0597381,32.1099,13.5401,119.653,0.0377345,-47.0931,1.6482e-10,-5.86258,-6.47522,-6.24131,-4.9248,-3.2458,-211.833,9361.69,46.892,10267,14211,-4.52872,-5.14136,-3.57359,-3.59094,-1.91194,0.809373,9530.43,62.2314,10435.7,0.477329,0.988702,0.0108657,19966.1,-0.00136151,0.743503,14.2004,11.2692,119.107,87.148,0.785544,13.648,12.1055,119.056,136.393,0.0509396,-49.2447 
47,0.37,0.58,47,16286.3,-0.123925,27.3903,-13.8979,119.583,1.02801,-432.106,499.989,-2.21254,-4.76721,-6.40512,-3.5303,-2.89854,-236.295,12433.2,43.3571,4689.96,26852.4,-0.724659,-3.27932,-3.42935,-2.04242,-1.41066,0.684988,12621.4,60.4678,4878.18,0.721241,0.991686,0.0223242,17499.6,-0.00150137,0.948371,14.6048,11.5182,118.978,86.5029,0.336029,14.1115,12.8427,119.183,136.189,-0.205209,-49.6858 
48,0.29,0.66,48,15838.8,-0.126784,24.9009,14.965,119.56,0.0271941,11.2425,454.192,-7.08049,-4.86966,-6.10988,-3.11136,-5.15847,-236.478,16583.7,34.9114,335.087,12140.7,-5.59145,-3.38062,-3.1318,-1.62232,-3.66943,0.819966,16772,52.0353,523.45,0.969735,0.9946,0.154778,17295.5,-0.00232923,1.15815,15.5663,11.7883,118.718,86.8329,0.0368805,26.8729,14.0833,148,103,-29.282,-16.1671 
49,0.1,0.85,49,18809.9,-0.281767,32.0438,13.7478,119.842,1.21953,-778.515,107.68,-7.52961,-4.2931,-13.3956,-3.03405,-3.60227,-237.261,8421.31,48.8773,11142.4,45247.6,-6.03564,-2.79913,-10.4076,-1.54008,-2.10831,0.545335,8610.3,66.0579,11331.4,0.431774,0.986752,0.0106247,19941.7,-0.00129117,0.67042,14.0979,11.3201,119.378,87.0825,0.831476,13.9605,12.1858,119.084,136.674,0.293793,-49.5916 
50,0.3,0.65,50,18915,-0.125648,33.0905,13.3737,119.615,0.126983,-24.6798,500,-8.79904,-4.30327,-9.96983,-4.86681,-6.48668,-169.474,6799.68,34.4441,13137.4,14508.2,-7.73191,-3.23614,-7.83557,-3.79968,-5.41955,0.720386,6934.67,46.7161,13272.4,0.34318,0.988348,0.00644205,20207.1,-0.00151066,0.588023,13.674,10.7244,119.167,87.2495,0.993206,13.771,12.1767,118.857,136.59,0.309665,-49.3406 
51,0.45,0.5,51,16049.6,-0.116933,27.4118,-13.715,119.561,0.0320007,-27.2975,499.997,-7.07879,-3.91516,-7.35917,-2.55111,-3.47155,-221.689,11782.8,42.177,5216.6,12267,-5.68287,-2.51925,-4.56734,-1.15519,-2.07563,0.714547,11959.3,58.23,5393.19,0.689199,0.991551,0.0195013,17352.5,-0.00150981,0.935343,14.3349,11.2015,119.023,86.7751,0.385461,13.8675,12.6201,119.068,136.539,-0.04573,-49.7636 
52,0.25,0.7,52,22847.4,-0.127238,39.9168,13.2464,119.258,-0.018657,11.5991,499.512,-7.89067,-7.40168,-11.8194,-2.22173,-6.71534,-134.144,3761.75,38.6275,19847.3,17219.7,-7.046,-6.55701,-10.1301,-1.37706,-5.87067,0.67302,3868.6,48.3411,19954.1,0.162391,0.9786,0.00444288,23822.7,-0.00130421,0.354823,12.7762,10.5726,119.253,87.5245,1.56125,13.618,11.7667,118.645,136.21,0.608025,-48.6855 
53,0.05,0.9,53,13980,0.000754799,22.918,14.2774,119.575,-0.0106334,-3.25145,0.0265823,-2.37623,-2.70116,-4.0777,-2.58526,-5.84006,-203.121,11436.7,47.3023,3452.13,10652.9,-1.09723,-1.42217,-1.5197,-1.30627,-4.56106,0.846594,11598.5,62.0108,3613.92,0.762436,0.99073,0.0306399,15212.4,-0.00155143,0.851606,15.0972,11.4494,119.1,86.052,0.230773,14.8676,13.3084,118.8,135.971,0.300585,-49.9194 
54,0.04,0.91,54,11986.6,-0.0839056,19.2015,15.0438,119.372,-0.042249,49.5298,4.63333e-10,-1.69895,-0.0171129,-2.07182,-0.72454,-6.09664,-223.226,12965.1,38.6119,194.404,9471.55,-0.293361,1.38848,0.73936,0.681052,-4.69104,1.33986,13143,54.7762,372.212,0.97246,0.992759,0.213275,13515.2,-0.00235904,0.896995,15.6573,11.8395,118.646,86.2124,0.0280676,30.2754,-15.829,148,103,-29.3543,-16.7876 
