cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
44,0.19,0.76,44,27234.2,0.00478254,47.7571,13.163,119.27,-0.0899184,28.2449,2.33348e-11,-12.1517,-11.6445,-19.2708,-7.27381,-9.55614,-198.673,668.814,29.4754,27592.6,20546.6,-10.9007,-10.3935,-16.7688,-6.02282,-8.30514,0.679929,827.064,43.8618,27750.8,0.0289407,0.915074,0.0029031,28577.9,-0.00100697,-0.0196443,14.6541,5.48631,116.486,70.3825,2.22171,13.5483,11.605,118.483,137.105,-1.99702,-66.722 
45,0.51,0.44,45,12369,-0.00126827,19.5695,15.008,119.159,-0.0133818,-6.57182,500,-0.891442,-3.01489,-2.80212,-3.63275,-6.34328,-190.171,13081.1,55.0494,401.818,9563.73,0.306013,-1.81744,-0.407216,-2.4353,-5.14582,0.957134,13232.6,68.8202,553.296,0.959865,0.990981,0.186413,13785.9,-0.00214907,0.888288,15.6603,11.9834,118.379,87.2451,0.0326385,29.9579,-15.1413,148,103,-29.6211,-15.7554 
46,0.26,0.69,46,22988.3,-0.347213,40.0892,13.4344,119.694,-0.0480538,37.4443,45.9468,-10.7242,-7.5417,-11.132,-5.62882,-1.7179,-201.315,5864.93,41.9646,17847.1,17590.9,-9.45659,-6.27407,-8.59675,-4.36119,-0.450272,0.704973,6025.28,56.5423,18007.5,0.250711,0.983843,0.00575083,24032.8,-0.0013513,0.524223,13.0133,10.8234,119.469,87.5626,1.33525,13.7615,12.3346,118.997,136.761,0.472021,-49.1989 
47,0.37,0.58,47,26069.3,-0.137144,45.5,13.2772,119.044,0.175083,-68.8666,6.10752e-14,-8.97437,-10.0715,-15.1352,-3.91101,-3.99271,-216.491,55.9392,8.26753,26964.9,20058.3,-7.61118,-8.70834,-12.4089,-2.54782,-2.62952,0.634019,228.382,23.9442,27137.3,0.00834558,0.84497,0.00162272,27365.7,-0.00140274,-0.0227133,15.5276,7.79655,114.7,74.1882,2.17418,13.5725,11.5799,118.269,136.64,-3.56901,-62.452 
48,0.29,0.66,48,26595.9,-0.0469186,45.4369,13.3922,119.19,-0.576522,36.7119,500,-9.58234,-10.1164,-13.5509,-4.23705,-4.13355,-74.2345,-85.4152,5.78084,27371.2,20497.7,-9.1149,-9.64894,-12.6161,-3.76962,-3.66612,0.674975,-26.2846,11.1563,27430.3,-0.000959153,3.88766,0.000748653,27404,-0.00124233,-0.0238482,17.1214,8.55742,116.339,75.1651,2.18424,13.6911,11.5927,118.416,136.442,-2.07738,-61.277 
49,0.1,0.85,49,24863.1,-0.375684,44.0328,13.2325,119.355,0.246321,-118.495,472.168,-9.67375,-12.4803,-14.7886,-9.61138,-7.32725,-186.12,1045.02,15.4988,24781.3,19917.9,-8.5018,-11.3084,-12.4447,-8.43943,-6.1553,0.734369,1193.27,28.9762,24929.6,0.0456791,0.959237,0.00213655,26122.9,-0.00179416,0.131951,11.4018,10.0415,119.661,89.808,1.99066,13.5164,11.6886,118.614,136.768,1.04726,-46.9599 
50,0.3,0.65,50,21397.6,-0.041685,35.571,13.701,119.481,-0.0201569,23.1209,499.804,-4.73038,-5.62941,-13.2157,-6.38059,-3.29167,-176.717,7666.62,47.7595,14118.9,15880.3,-3.61764,-4.51667,-10.9902,-5.26785,-2.17893,0.586389,7807.39,60.556,14259.7,0.353803,0.986608,0.00776206,22067.1,-0.0010142,0.622083,13.9381,11.1879,118.979,88.1517,1.02318,13.9379,12.573,118.805,137.542,0.173823,-49.3908 
51,0.45,0.5,51,27591.6,-0.374054,47.3205,13.5618,119.079,-0.192853,93.1079,495.434,-9.98199,-9.04,-20.8875,-5.80674,-5.90434,-181.532,2111.91,35.4124,26243.5,21475.6,-8.83893,-7.89694,-18.6014,-4.66368,-4.76127,0.58444,2256.51,48.5576,26388.1,0.078776,0.963709,0.00337826,28644.6,-0.00160091,0.225899,11.7231,10.3869,119.349,89.0204,2.00428,13.8654,11.9775,118.289,137.167,1.05966,-48.1468 
52,0.25,0.7,52,17761,-0.0154866,30.3467,-13.4446,119.495,-0.0203041,-19.5086,500,-2.68349,-4.56957,-1.87259,-2.94181,-6.41935,-135.626,10759.2,37.108,7696.46,13294.6,-1.82948,-3.71557,-0.164587,-2.08781,-5.56535,0.987683,10867.3,46.9291,7804.49,0.582016,0.992499,0.0109554,18671.8,-0.00122689,0.881022,13.9451,11.0848,118.733,87.4266,0.574843,13.8069,12.4116,119.083,137.196,-0.35033,-49.7694 
53,0.05,0.9,53,13034.9,-0.13566,20.6115,15.1835,119.256,0.00253779,44.4878,0.000168152,-2.98986,-5.08553,-7.36747,-4.35848,-4.30889,-277.778,13555.1,48.2226,579.189,10191.4,-1.24077,-3.33644,-3.86929,-2.60939,-2.5598,0.715821,13776.3,68.3372,800.449,0.945087,0.991394,0.135895,14576.8,-0.00282851,0.929676,15.6672,11.7689,118.525,87.0043,0.0207574,33.3922,39.9483,137.167,116.781,-18.6425,-29.7766 
54,0.04,0.91,54,13811.7,-0.000967625,21.9662,14.6995,119.449,-0.0048034,5.88679,2.74946e-12,-1.81319,0.139167,-6.41041,-0.0124189,-2.61048,-171.817,13459.9,48.1023,1266.6,10512.1,-0.731302,1.22105,-4.24664,1.06947,-1.52859,-0.00726498,13596.7,60.544,1403.46,0.906437,0.992268,0.0736167,15000.2,-0.00176748,0.951027,15.4814,11.9019,118.913,87.5732,0.0790299,16.7484,-14.0271,119.196,139.222,-0.282849,-51.6488 
55,0.31,0.64,55,17214.6,-0.259904,28.0385,14.4967,119.31,0.0675136,78.1022,6.37716e-10,-6.36694,-6.26415,-10.2418,-4.86288,-6.37316,-215.437,13646.7,83.7019,4235.04,13403.5,-5.0104,-4.9076,-7.52875,-3.50633,-5.01661,0.710095,13818.3,99.3022,4406.64,0.758208,0.98758,0.0398567,18224.9,-0.00146473,0.989844,14.9238,11.899,118.781,86.8373,0.287963,14.5127,13.2866,118.737,137.018,0.0433574,-50.1807 
56,0.32,0.63,56,14982.4,-0.298295,23.9852,14.9787,119.3,0.0587666,-6.52986,456.763,-6.25857,-1.5594,-4.61749,-1.3748,-7.78847,-215.735,15220,65.3036,685.072,11707.8,-4.90014,-0.200976,-1.90064,-0.0163768,-6.43004,0.858669,15391.8,80.9254,856.912,0.947263,0.990883,0.148186,16248.7,-0.0027702,1.08307,15.2705,11.6393,118.647,86.8365,0.0229618,32.1449,40.1267,132.885,122.473,-14.2383,-35.6365 
57,0.24,0.71,57,14137.5,-0.268362,23.332,14.6047,119.526,-0.366687,347.457,499.998,-0.816499,-2.17556,-3.71641,-3.14152,-3.51058,-193.102,12625.9,37.7409,2493.32,15240.3,0.399413,-0.959645,-1.28458,-1.92561,-2.29467,0.7882,12779.7,51.7239,2647.13,0.828407,0.992967,0.0347434,15426.8,-0.00167498,0.921038,15.0555,11.7328,119.015,87.2953,0.163918,15.3587,13.4318,119.068,137.477,-0.0538318,-50.1816 
58,0.49,0.46,58,19829.5,-0.300487,33.6102,13.8292,119.576,-0.392216,-466.023,67.2849,-3.9768,-4.35445,-8.94085,-3.60835,-2.35437,-225.422,11409,74.7253,9124.69,21081,-2.55738,-2.93502,-6.10201,-2.18893,-0.934948,0.585413,11588.6,91.0486,9304.25,0.554668,0.986437,0.0177071,20892.8,-0.00139815,0.887761,14.3458,11.4055,119.044,87.5351,0.663516,13.726,12.865,119.003,137.399,0.040414,-49.8643 
59,0.03,0.92,59,17731.2,-0.269734,29.6584,14.0175,119.288,0.278222,154.738,499.992,-6.08897,-4.89534,-5.21557,-1.4724,-0.417273,-200.565,12143,36.0317,6261.17,14935.1,-4.82607,-3.63243,-2.68976,-0.209498,0.845633,0.744128,12302.8,50.5552,6420.93,0.65707,0.99286,0.0142965,18723.7,-0.00133028,0.938749,14.4073,11.4554,118.762,87.4712,0.456695,14.001,12.6418,118.808,137.243,-0.0465134,-49.7721 
60,0.01,0.94,60,26267.4,0.0359302,45.2231,13.2137,119.272,-0.0353458,32.2482,500,-11.0653,-10.3962,-17.908,-8.00389,-6.47904,-208.229,2112.11,20.3935,24868.5,19489.8,-9.7541,-9.08508,-15.2856,-6.69272,-5.16788,0.667598,2277.97,35.4718,25034.4,0.0834044,0.973472,0.00260333,27312.3,-0.00143383,0.220146,12.1817,10.1098,119.176,88.973,1.96037,13.6269,11.7806,118.524,137.243,0.651877,-48.2703 
61,0.14,0.81,61,13215,-0.322765,20.7381,15.6066,119.223,0.0151867,206.278,7.35168,-3.54345,-3.31612,-4.57496,-5.00669,-4.95342,-243.735,13839.4,58.897,354.813,10637.9,-2.00872,-1.78138,-1.50549,-3.47195,-3.41869,0.876459,14033.5,76.5465,548.957,0.962355,0.990545,0.204368,14582.5,-0.00215659,0.931226,15.8218,12.0489,118.511,87.2542,0.0306038,28.8443,-16.3468,148,104.511,-29.489,-17.2566 
62,0.23,0.72,62,16289.3,-0.0174315,25.3865,15.0454,119.27,-0.00325692,14.5955,500,-4.32331,-5.36126,-1.28207,-3.85142,-6.7312,-265.15,16923.6,61.2397,422.065,12435.3,-2.65373,-3.69168,2.05709,-2.18184,-5.06162,1.17838,17134.8,80.4398,633.266,0.964359,0.991852,0.189621,17768.1,-0.00229089,1.18379,15.4702,11.7877,118.566,86.5461,0.0371399,29.617,-14.2209,148,103,-29.4339,-16.4541 
63,0.16,0.79,63,18944,-0.256883,32.0708,13.7379,119.645,0.38492,-48.3781,48.5677,-3.7132,-3.59851,-11.4581,-7.56965,-4.91816,-250.98,9066.03,63.6236,10432.2,14948.7,-2.13285,-2.01815,-8.29742,-5.9893,-3.33781,0.618957,9265.94,81.7976,10632.2,0.46567,0.984786,0.013974,19898.1,-0.00108298,0.735598,13.9289,11.185,119.187,86.9049,0.768885,13.9552,12.3572,118.889,136.236,0.298118,-49.3312 
64,0.17,0.78,64,24772.3,-0.289547,43.2545,13.1993,119.448,0.294229,37.7566,3.88239,-9.34458,-9.4892,-11.2586,-4.14812,-5.25444,-131.539,4550.86,36.819,20851.9,18947.2,-8.51632,-8.66093,-9.60205,-3.31985,-4.42618,0.721884,4655.64,46.344,20956.7,0.181773,0.982878,0.00405713,25612.4,-0.00126026,0.453499,12.3475,10.1866,119.201,87.6275,1.62248,13.6103,11.9571,118.721,136.455,0.480126,-48.8275 
65,0.08,0.87,65,22970.1,-0.111578,40.0497,13.1484,119.418,0.105006,-199.908,0.181427,-6.36021,-8.95886,-9.65554,-3.70808,-2.53937,-107.494,3084.94,32.7596,20604.5,17825.6,-5.68335,-8.28199,-8.30182,-3.03122,-1.8625,0.694347,3170.57,40.5435,20690.1,0.132878,0.978112,0.00359674,23860.7,-0.00129519,0.315192,11.9308,10.3214,119.133,88.5275,1.59699,13.6168,11.9871,118.627,137.201,0.505561,-48.6732 
66,0.5,0.45,66,12413.2,-0.103052,20.0525,14.8415,119.47,-0.044499,100.257,458.306,-4.22669,-3.70572,-2.03003,-1.5811,-0.366631,-193.499,12234.2,43.665,1204.81,9833.44,-3.00828,-2.48731,0.40679,-0.36269,0.851778,1.08844,12388.3,57.6767,1358.94,0.901149,0.991918,0.0725141,13747.3,-0.00168117,0.884724,15.2973,11.6712,118.72,86.9994,0.0770843,16.6762,13.6201,118.691,137.825,0.0291412,-50.8252 
