cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
40,46.7942,1.5,40,16325.7,-0.105924,27.0059,13.576,114.38,-0.021972,136.905,466.144,1.17451,-0.801807,2.26147,-2.23052,0.38395,-54.6328,226.729,3.99906,14955.8,12033,1.51852,-0.457799,2.94949,-1.88651,0.727958,-0.0343077,303.357,6.83713,15032.4,0.0186823,0.962055,0.000837135,16237.7,0.00582882,-0.00673421,10292.7,-118.19,111.349,55.0013,1.07244,13.5809,12.6228,113.627,133.446,-2.27791,-78.4444 
41,46.7942,3,41,14984.8,-0.146791,25.55,13.3909,113.929,0.030395,7.74366,300.144,-2.74894,-0.681801,2.07599,4.16733,-1.25222,63.0596,77.7477,0.255337,13819.9,11145.4,-3.14601,-1.07887,1.28185,3.77026,-1.64929,2.55933,-10.6994,-3.02048,13731.4,-0.00073563,0.669331,-0.00040537,14544.6,0.00510294,-0.00659801,10313,95.7976,151.433,55.0003,0.998819,13.372,12.6374,113.221,133.371,38.2119,-78.3711 
42,46.7942,8,42,16164.4,-0.131428,26.3111,13.9112,114.123,0.0541633,-9.93132,469.954,2.3078,-0.34216,1.19845,-0.135843,2.34954,-102.452,551.288,7.33738,14178.9,11932.7,2.95291,0.302955,2.48868,0.509272,2.99465,0.730909,694.987,12.6596,14322.6,0.0437735,0.969108,0.00162557,15876.9,0.00137696,0.0261187,10.7424,20.6298,121.449,89.1315,0.956197,13.8596,13.0684,113.148,132.915,8.30132,-43.7837 
43,46.7942,9,43,15559,-0.133367,24.7198,14.2837,114.365,-0.107056,36.189,36.8463,-1.51829,-1.78538,1.56645,2.9936,4.76669,78.881,764.086,16.0928,13612.1,11620.4,-2.01498,-2.28208,0.573069,2.4969,4.26999,0.811671,653.447,11.995,13501.5,0.0436649,0.968876,0.00163389,14965,0.00109804,0.0338612,12.5435,20.968,121.131,86.8409,0.89236,14.2095,13.133,113.387,133.83,7.74394,-46.989 
44,46.7942,6,44,15508.9,-0.00904232,25.4402,13.599,114.625,-0.00390193,-7.70864,1.44332e-11,-0.79378,-1.24399,-1.52301,1.06713,-2.86068,30.8253,424.797,14.9867,13776.1,11263.1,-0.987879,-1.43809,-1.91121,0.87303,-3.05477,0.706821,381.561,13.3853,13732.8,0.0255424,0.94216,0.00179228,14938.3,-0.000768521,0.0241232,14.5166,222.219,120.756,108,0.998682,13.3551,12.074,113.387,132.948,7.36906,-24.9477 
45,46.7942,4,45,15126.5,-0.142079,25.1781,13.6898,114.265,0.07913,85.4797,61.0532,-4.05727,-1.04044,-5.00871,-3.02644,-6.77936,63.7731,300.595,16.197,13832.3,11440.8,-4.45884,-1.44201,-5.81183,-3.428,-7.18092,0.739632,211.147,12.8841,13742.9,0.0142874,0.903518,0.00172402,14778.6,-0.000970632,0.0201935,14.0145,10221.1,120.322,88.1902,0.975649,13.5867,12.3874,113.07,133.151,7.25139,-44.9611 
46,46.7942,2,46,15292.5,-0.0684331,25.8639,13.1433,114.354,0.182853,-34.4365,272.5,-1.21048,5.10952,-1.34796,0.665401,-0.566227,124.906,116.585,-7.21886,13898.6,11271,-1.99698,4.32302,-2.92096,-0.121099,-1.35273,-0.411948,-58.6079,-13.7075,13723.4,-0.00404522,0.709573,-0.00184336,14488.2,0.00179032,-0.03514,9.63717,32.3656,94.0756,108,1.05167,13.3755,12.3352,113.367,132.984,-19.2913,-24.9844 
47,46.7942,5,47,15951.5,-0.0316317,26.4377,13.6465,114.252,-0.00255695,-0.883178,0.00450154,0.798589,1.5257,1.24612,-2.13646,3.51378,26.0404,243.773,0.940243,14589.2,11744.7,0.63462,1.36173,0.918184,-2.30043,3.34981,0.768364,207.248,-0.412504,14552.7,0.013257,1.0035,-5.22183e-05,15633.1,-0.000916041,0.0223485,-12.9438,10301.4,119.379,103.258,1.01394,13.7158,12.4247,113.113,133.254,6.26547,-29.9957 
48,46.7942,7,48,14706.3,-0.118108,23.4183,14.2126,114.428,-0.0519389,33.3786,412.365,-3.17029,1.18317,-5.44419,-1.39849,4.43662,68.3993,483.448,13.53,12989.1,10891.4,-3.60098,0.752474,-6.30557,-1.82918,4.00593,0.0962771,387.511,9.97683,12893.2,0.0275725,0.956887,0.0014234,14054.3,0.00116457,0.0204772,12.4941,21.1516,121.52,89.3108,0.868524,14.1018,12.9531,113.445,132.944,8.07511,-43.6335 
49,46.7942,10,49,14584.6,-0.101676,23.229,14.1345,114.699,1.90936,-488.327,349.627,-3.57142,-0.655763,-4.34376,0.391879,-2.66271,91.671,756.803,6.10222,12454.7,41040.7,-4.14865,-1.23299,-5.49822,-0.185349,-3.23994,0.615648,628.226,1.34009,12326.1,0.0458764,0.996281,0.000200234,13693.9,0.00138359,0.0291784,13.9624,19.2545,121.185,84.8145,0.841535,13.9318,12.9375,113.758,132.719,7.42669,-47.9041 
