cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,46.6592,1.5,0,15338,-0.025598,26.4037,-13.3375,114.018,-0.0237789,13.0558,4.83471,-0.460932,2.63135,1.566,2.33869,-4.38477,199.234,343.991,-3.22753,14113.1,11474.1,-1.71546,1.37683,-0.943044,1.08417,-5.6393,0.838431,64.5462,-13.5773,13833.6,0.0043825,1.58256,-0.00181125,14728.2,0.000618357,0.0274253,10.3637,16.2608,121.698,90.2031,1.03123,13.5343,12.5214,113.153,132.913,8.54502,-42.7094 
1,46.6592,3,1,15813.9,-0.118103,26.9456,13.245,114.832,0.0673532,-8.08949,492.946,-0.821514,1.62379,-0.238847,0.0140437,1.26231,76.3413,3069.34,28.0298,12010.3,11635.9,-1.30221,1.14309,-1.20025,-0.466657,0.78161,-0.149202,2962.27,24.064,11903.2,0.190137,0.985983,0.00371026,15579.7,0.000688671,0.24497,12.7959,11.7249,116.295,83.8824,0.854191,13.3864,12.8983,113.861,133.208,2.43368,-49.3259 
2,46.6592,8,2,14539.7,-0.143351,24.6433,13.4756,114.594,-0.620617,1025.39,318.966,-3.35056,-1.03933,1.39746,0.281704,1.67971,161.972,2886.69,23.6167,11073.4,31526.4,-4.37046,-2.05923,-0.642329,-0.738188,0.659815,0.910169,2659.51,15.2026,10846.3,0.187864,0.990096,0.00257533,14156.5,0.000493941,0.234984,12.7921,11.7329,116.267,83.3557,0.789887,13.5075,12.7523,113.471,132.488,2.79561,-49.1322 
3,46.6592,9,3,15587.3,-0.0441986,26.1625,13.5709,114.712,0.00662399,5.46059,491.017,-0.780829,-0.358781,-4.93488,0.110201,-5.2017,-8.24139,2425.44,19.9677,12429.4,11559.2,-0.728935,-0.306887,-4.83109,0.162095,-5.14981,0.554928,2437,20.3958,12441,0.155973,0.985565,0.00301086,15624.5,0.000625194,0.175438,13.4914,12.4861,116.473,83.8324,0.887338,13.4497,12.8024,113.545,132.913,2.92822,-49.0802 
4,46.6592,6,4,15251,-0.0673107,25.5318,13.4841,115.149,-0.00229049,90.9593,500,0.440951,-0.682993,-4.23897,-0.335352,-2.18326,168.799,3153.52,12.2514,11229.2,11214,-0.621932,-1.74588,-6.36474,-1.39824,-3.24615,0.5242,2916.76,3.4826,10992.4,0.200207,0.997915,0.000583273,14568.7,0.00066478,0.241001,13.4957,12.0448,116.684,83.6623,0.813459,13.5344,12.5796,113.982,133.328,2.70152,-49.666 
5,46.6592,4,5,16910.8,-0.0990992,27.9705,13.5345,114.566,0.131234,-35.3054,216.272,-3.87094,-7.68869,-1.60242,-0.138134,-1.98312,74.8873,2935.35,9.29829,13103.1,12474.4,-4.34248,-8.16023,-2.54551,-0.609679,-2.45467,0.859462,2830.32,5.40803,12998.1,0.170416,0.996667,0.000765849,16608.3,0.000834493,0.23062,12.4406,12.1605,116.062,83.6331,0.925493,13.6772,12.7007,113.498,133.235,2.56382,-49.6015 
6,46.6592,2,6,17188.5,-0.0851772,26.026,14.7168,112.437,-0.207524,169.409,279.293,0.231178,-0.737194,-2.1418,2.84721,-1.12989,61.087,662.938,12.3698,15610,13613,-0.15347,-1.12184,-2.9111,2.46256,-1.51454,0.101065,577.257,9.19644,15524.3,0.0338905,0.972876,0.00109006,17033,0.00118218,0.041902,11.9096,15.3152,117.571,85.9048,1.04455,14.1981,12.5814,111.246,133.315,6.32489,-47.4104 
7,46.6592,5,7,16941.1,-0.0439065,25.6219,14.5565,114.489,0.0350953,8.08456,307.962,3.22543,-3.6515,-3.74953,-2.60476,-2.9884,83.8672,3119.06,16.6417,12786,12150.5,2.69734,-4.17959,-4.80571,-3.13285,-3.51649,0.628538,3001.43,12.285,12668.4,0.182681,0.992888,0.00178317,16429.9,0.00107868,0.205582,14.2488,12.6695,115.999,83.9643,0.784011,14.7645,13.4356,113.366,133.514,2.63288,-49.5502 
8,46.6592,7,8,19727.3,-0.149398,27.9241,15.9521,113.385,-0.156057,-72.1517,139.758,-0.0750257,-1.89945,-1.97057,-1.67697,3.1158,196.855,6086.9,46.852,12588.7,14867.4,-1.31457,-3.139,-4.44967,-2.91652,1.87626,0.552505,5810.8,36.6258,12312.6,0.308066,0.98909,0.00544976,18862.2,0.0012555,0.386522,15.1983,12.5997,114.186,83.6273,0.733599,15.3036,13.3887,111.713,133.499,2.47301,-49.8714 
9,46.6592,10,9,16892.5,-0.0878276,27.6842,13.614,114.556,-0.00144632,-170.287,487.649,1.87434,-1.81017,-1.06978,-2.00297,-1.14795,54.7118,5904.81,43.6525,10222.3,12277.1,1.52983,-2.15468,-1.75879,-2.34748,-1.49245,0.717398,5828.07,40.8103,10145.6,0.351461,0.987894,0.0073553,16582.4,0.000667074,0.461439,13.4798,11.7095,115.579,83.1437,0.695603,13.5715,13.2328,112.913,132.911,2.66608,-49.7673 
50,46.6592,1.5,50,16178.7,-0.0501214,26.5257,13.5449,113.932,0.0122699,-13.5023,500,-3.60819,1.82314,1.1171,1.25012,-1.43658,53.2627,432.021,4.28509,14496,11701.5,-3.94357,1.48776,0.446334,0.914743,-1.77196,1.1557,357.314,1.5182,14421.3,0.0228406,0.992619,0.00019389,15643.9,0.00123903,0.0239778,11.0726,21.7911,120.776,93.6676,1.05126,13.4913,12.3587,113.067,133.565,7.70926,-39.8973 
51,46.6592,3,51,15692.5,-0.0121515,25.9222,-13.3044,115.127,-0.000933679,1.74532,6.76039e-12,-3.25125,0.487224,-2.7233,-1.264,-1.47812,-45.1652,3132.48,8.31483,11434.6,11227,-2.96685,0.771617,-2.15451,-0.979608,-1.19373,0.66971,3195.83,10.6611,11497.9,0.207742,0.994196,0.00170511,15383.7,0.0011572,0.240377,12.9448,12.1241,116.701,83.951,0.805593,13.4836,12.7523,113.91,133.172,2.79077,-49.2208 
52,46.6592,8,52,15185.8,0.0160615,24.0073,13.664,114.718,-0.00996176,-15.7159,0.428598,-5.94811,-5.56089,-4.35584,-2.13725,-2.49209,-9.18383,2893.6,17.3015,11130.9,10683.7,-5.89028,-5.50306,-4.24019,-2.07942,-2.43426,0.78954,2906.48,17.7786,11143.7,0.197467,0.989409,0.00293027,14718.8,0.00118661,0.222039,13.2449,11.9614,116.103,83.5922,0.765095,13.6034,12.9182,113.451,133.04,2.65107,-49.4481 
53,46.6592,9,53,16010.9,-0.00753118,25.8862,-13.468,114.902,-0.00413228,6.98231,351.521,-5.33721,0.592725,3.22555,-0.744797,-4.31544,-108.594,2739.07,36.1951,12208.5,11350.1,-4.65342,1.27651,4.59313,-0.0610075,-3.63165,2.85474,2891.39,41.8363,12360.8,0.180781,0.975304,0.00619614,15993.9,0.00100678,0.204612,13.1433,12.4577,116.681,84.1006,0.854012,13.514,12.8873,113.673,133.315,3.00779,-49.2148 
54,46.6592,6,54,16754,-0.00478088,26.5938,13.7048,114.861,-0.0142023,-1.64619,161.764,-2.00213,2.49299,-2.27818,-2.33981,-4.33096,-73.9649,3341.19,31.7968,11952.9,11865.3,-1.53639,2.95873,-1.3467,-1.87407,-3.86522,0.76222,3444.93,35.6391,12056.7,0.212323,0.982218,0.00541573,16225,0.00136044,0.251014,13.1601,12.3119,116.316,83.4944,0.812147,13.7099,13.0911,113.584,133.296,2.7317,-49.8018 
55,46.6592,4,55,14985.5,0.0361788,23.6708,13.5782,114.567,-0.00954429,-4.14118,45.7101,-3.60975,-3.36371,-3.77393,-0.58847,1.3416,-163.103,2430.16,7.071,11354.9,10464.1,-2.58274,-2.3367,-1.7199,0.438543,2.36861,0.551195,2658.93,15.5439,11583.7,0.178002,0.989873,0.00246578,14937.6,0.00126661,0.186524,12.9535,11.8513,116.338,84.1612,0.803257,13.628,12.5543,113.443,133.286,2.89568,-49.1252 
56,46.6592,2,56,17758.3,-0.0242636,22.4821,17.2799,117.136,-0.00113167,6.08393,462.34,-1.42891,-3.67409,-4.68269,-0.294776,2.2865,-67.1989,441.278,5.57069,16074.6,12646.8,-1.00577,-3.25096,-3.83642,0.128358,2.70963,0.269971,535.531,9.06154,16168.9,0.0302995,0.97124,0.00103131,17674.6,0.00118053,0.0199306,11.5002,20.6446,125.647,91.8444,0.883075,17.758,12.531,116.572,132.353,9.07488,-40.509 
57,46.6592,5,57,18255.1,-0.00407888,26.8686,14.8221,114.319,-0.00786225,13.5826,3.45285e-11,-5.00996,-0.919522,-5.07767,-1.35017,-0.255097,-10.4755,3301.81,29.9443,13521.5,12967.8,-4.944,-0.853561,-4.94574,-1.2842,-0.189135,0.595164,3316.5,30.4885,13536.1,0.187746,0.984167,0.00413197,17664.8,0.00148587,0.217397,14.4553,12.6706,115.763,82.4714,0.82416,14.7148,13.4629,112.917,132.329,2.84611,-49.8575 
58,46.6592,7,58,16761.9,-0.0503068,25.084,14.8662,115.653,0.0391434,-55.3875,500,-2.12805,-4.54059,-3.42482,-0.770079,-1.12031,-70.2398,4247.02,33.4832,11399.4,12209.8,-1.68576,-4.09831,-2.54025,-0.327798,-0.678026,0.727737,4345.54,37.132,11497.9,0.262836,0.985267,0.00591383,16533.3,0.00107407,0.291208,14.29,12.4456,116.826,82.9637,0.688973,14.9158,13.4981,114.507,132.848,2.31902,-49.8845 
59,46.6592,10,59,16763.2,-0.0315687,27.5587,13.3755,115.299,-0.0610508,-38.363,500,-2.99997,-3.64676,-1.87963,-0.467479,0.207318,7.43656,5424.84,46.7236,10196.9,12075.8,-3.04679,-3.69359,-1.97328,-0.514305,0.160492,0.782378,5414.41,46.3373,10186.5,0.333973,0.985244,0.0083099,16212.1,0.00105029,0.432211,13.2062,11.7036,116.51,84.2784,0.732251,13.3141,12.7239,113.828,133.818,2.6817,-49.5397 
100,46.6592,1.5,100,13636.4,-0.0202683,23.0307,13.1549,114.583,-0.00223862,14.8704,5.96157e-12,4.09979,-3.17674,-3.66133,-2.26023,-2.91454,-10.2953,366.562,-8.06032,12275.6,9863.63,4.16462,-3.11191,-3.53167,-2.19541,-2.84972,0.530618,381.002,-7.5255,12290,0.0284151,1.0358,-0.00112924,13408.4,0.000961526,0.0212274,11.1913,17.2492,120.974,85.7787,0.915428,13.212,12.3747,113.85,131.812,7.12422,-46.0329 
101,46.6592,3,101,14947.5,-0.0716161,25.2017,13.2056,115.173,0.0518234,-19.7139,7.81293,0.49253,-2.56346,-6.4033,-3.67571,-1.09925,40.7222,3136.89,14.8931,10879,10867.1,0.236113,-2.81987,-6.91614,-3.93212,-1.35567,0.532304,3079.77,12.7777,10821.9,0.211654,0.992792,0.0021703,14551,0.000926007,0.243839,13.0006,12.0384,116.731,83.4283,0.776682,13.1961,12.8951,113.89,132.475,2.84025,-49.0467 
102,46.6592,8,102,13623.8,-0.0998258,22.5867,13.6031,115.054,0.0248663,-65.2852,22.5814,0.157159,1.98994,-0.352887,0.255422,-3.75047,58.5234,2423.31,3.15564,10528,10054.8,-0.211347,1.62143,-1.0899,-0.113084,-4.11898,0.721387,2341.23,0.115465,10445.9,0.174538,0.999914,2.03615e-05,13413.9,0.000667833,0.187522,13.1612,11.9689,116.483,82.0909,0.740511,13.5758,12.7473,114.029,131.084,2.45406,-48.9928 
103,46.6592,9,103,15263.8,-0.0431588,25.1986,13.3518,115.082,0.0529164,-8.41316,0.413044,-0.0672526,-0.0790838,-2.8425,-5.051,-3.57918,-5.74245,2742.12,6.05387,11537.8,10967,-0.0310939,-0.0429251,-2.77018,-5.01484,-3.54302,0.757046,2750.17,6.35218,11545.9,0.183482,0.995974,0.00101244,14988.8,0.000944156,0.219774,12.7927,11.7823,117.038,83.6389,0.82163,13.4179,12.7737,113.883,133.069,3.1555,-49.4305 
105,46.6592,4,105,14382.5,-0.0479324,23.4206,13.5712,114.814,0.0321685,-13.1486,476.613,-1.63974,0.175838,-2.77601,-0.815339,0.39625,66.9335,2557.81,11.6535,10938.8,10360.7,-2.06121,-0.245625,-3.61893,-1.2368,-0.0252125,0.496516,2463.93,8.17643,10844.9,0.176505,0.994226,0.00138691,13959.5,0.000789958,0.182421,13.5688,12.4615,116.139,82.9985,0.751053,13.7815,12.9891,113.721,132.354,2.4179,-49.3558 
106,46.6592,2,106,15500.1,-0.0344142,25.6734,13.2661,114.274,-0.0163308,19.771,22.2792,0.441593,0.974312,-1.9965,-1.83281,0.810599,-68.4009,484.227,-1.62651,13878.6,11097.7,0.872295,1.40501,-1.13509,-1.40211,1.2413,2.15659,580.166,1.92679,13974.5,0.0376899,0.994222,0.000253923,15393.1,0.00111459,0.0276104,11.0689,21.72,119.456,89.0048,1.01558,13.4546,12.2832,113.308,131.82,6.14749,-42.8156 
107,46.6592,5,107,17196.8,-0.0897467,28.2624,13.5769,114.85,-0.134237,-85.9165,55.4793,0.723684,-0.516158,-3.61712,-4.62182,-4.3692,-12.088,4389.49,32.9859,11748.1,12866.7,0.7998,-0.440043,-3.46489,-4.54571,-4.29309,0.709903,4406.45,33.6139,11765.1,0.261086,0.986826,0.00523551,16877.4,0.00106472,0.340932,13.2006,11.8889,115.838,83.1413,0.813613,13.5245,12.9464,113.472,132.574,2.36614,-49.4326 
108,46.6592,7,108,15986.8,-0.0804176,26.1603,13.6216,114.971,0.0898815,32.8326,496.528,0.0394019,-2.35545,-4.15414,-2.41059,-1.81397,106.596,4404.06,28.1234,10644.1,11696.3,-0.631802,-3.02666,-5.49655,-3.0818,-2.48518,0.626643,4254.55,22.586,10494.6,0.27665,0.990795,0.00394884,15378.8,0.000912014,0.331688,13.2414,12.1126,116.378,82.8515,0.759695,13.5165,12.6659,113.57,132.422,2.80827,-49.5705 
109,46.6592,10,109,16034.6,-0.00732225,26.099,13.4123,115.345,-0.00750778,6.87519,1.50212e-09,-4.78852,0.0751722,-0.430798,-1.98761,1.83313,-70.0441,5281.09,41.823,9758.84,11396.8,-4.34747,0.516221,0.451299,-1.54656,2.27418,1.17015,5379.34,45.4616,9857.08,0.339865,0.985426,0.00842436,15827.8,0.000888204,0.416305,13.134,11.8383,116.324,83.4126,0.661646,13.54,13.3327,113.941,132.84,2.38255,-49.427 
