cyc,wigglefreq,amplitude,wiggletime,waittime,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
55,35,0.35,0.1,10.9,55,16789,0,5,101,125,0,5,135,-3.70267,-1.23829,-8.34609,-2.44425,-1.75062,-152.722,17.5516,19607.9,-10.8989,16439.4,-3.11258,-0.648205,-7.16592,-1.85416,-1.16053,0.485997,26.4767,20277.2,-1.97382,1.09825,0.000745576,1.00005,24.1081,181.778,400.311,886.81,22944.8,7.5404e-07,0.357747,106.814,73.9712,16.0672,23.4593,0.684896,234.632,509.616,0.458586 
57,35,0.35,9,2,57,17914.5,0,5,101,125,0,5,135,-4.42644,-2.32018,-3.87316,-4.39026,-5.09248,-112.021,9.61862,20762.9,-11.9247,16439.4,-3.99362,-1.88736,-3.0075,-3.95743,-4.65966,0.828197,16.1651,21253.9,-5.37815,1.66456,0.000434424,1.00014,9.71136,281.615,602.543,854.51,29450.9,8.19469e-07,0.502678,106.635,74.3742,17.2748,24.508,0.704865,271.227,556.194,0.473966 
59,35,0.35,7,4,59,14753,0,5,101,125,0,5,135,-1.58335,-1.9295,-3.85618,-0.846587,-0.629136,-114.619,10.0373,17532.9,-8.40316,16439.4,-1.14049,-1.48664,-2.97045,-0.403722,-0.186271,0.519932,16.7356,18035.3,-1.70483,1.13927,0.000529969,1.00005,14.6898,203.908,441.075,454.682,20981.9,7.31894e-07,0.409756,107.478,74.6095,16.8385,23.9215,0.703905,257.699,529.896,0.504898 
60,35,0.35,1,10,60,15611.4,0,5,101,125,0,5,135,-3.93868,0.61087,-1.16859,-1.59095,-2.03443,-112.181,8.285,18467.7,-16.504,16439.4,-3.50523,1.04431,-0.301704,-1.15751,-1.60099,0.945355,14.8409,18959.3,-9.94819,5.1122,0.000447099,1.00028,2.90303,240.857,514.455,2.74882e+06,25083.2,7.76772e-07,0.453168,106.55,74.0128,16.2793,23.5704,0.690665,240.866,514.454,0.453177 
61,35,0.35,6,5,61,16765.9,0,5,101,125,0,5,135,-1.85065,-1.93052,-5.8693,0.131042,0.321811,-145.799,16.4732,19497.5,-14.5336,16439.4,-1.28732,-1.36718,-4.74263,0.694378,0.885147,0.18478,24.9937,20136.6,-6.01309,1.40588,0.000708758,1.00016,17.7779,248.249,535.313,6.81447e+10,26478.5,7.90917e-07,0.460911,107.244,74.6472,16.5269,24.0435,0.687375,248.25,535.312,0.460911 
62,35,0.35,4,7,62,18230.6,0,5,101,125,0,5,135,-1.67009,0.55025,-4.1289,-4.19958,-0.785271,-92.8553,9.98426,20894.7,-12.8726,16439.4,-1.31132,0.909024,-3.41135,-3.84081,-0.426497,0.577852,15.4107,21301.7,-7.44615,2.37991,0.00041323,1.00019,6.47534,230.459,511.135,270.829,27015.7,7.9623e-07,0.431049,107.418,74.5576,16.6691,23.8944,0.697617,252.541,528.693,0.458912 
63,35,0.35,10,1,63,16642.3,0,5,101,125,0,5,135,-3.76364,1.46071,-4.88848,-4.25949,-1.38398,-122.406,11.8649,19554.4,-14.8828,16439.4,-3.29069,1.93366,-3.94258,-3.78654,-0.911032,0.605631,19.0183,20090.9,-7.72937,1.95198,0.000540629,1.00021,9.74307,278.561,547.635,1037.82,26437.8,7.90512e-07,0.494081,106.627,75.0805,17.6496,24.358,0.724589,283.123,549.411,0.498916 
64,35,0.35,2,9,64,16129.7,0,5,101,125,0,5,135,-1.02726,-3.47426,-2.83324,-2.5255,-1.88003,-135.51,3.58388,18961.8,-8.85148,16439.4,-0.503679,-2.95068,-1.78607,-2.00191,-1.35645,0.792288,11.5031,19555.7,-0.932269,1.10773,0.000336013,1.00003,10.3844,240.616,513.118,4.26307e+10,25690.7,7.82993e-07,0.448759,106.888,74.7725,16.2708,23.5398,0.691205,240.616,513.118,0.448759 
65,35,0.35,5,6,65,15042.5,0,5,101,125,0,5,135,-4.90904,-3.94701,-6.82352,-4.36321,-0.729961,-134.996,13.6412,17874.9,-13.3139,16439.4,-4.38744,-3.42541,-5.78032,-3.84161,-0.208362,0.672376,21.5303,18466.6,-5.42475,1.43338,0.000665789,1.00016,15.0206,227.001,466.422,1079.45,22418.1,7.48225e-07,0.434882,107.215,74.8499,17.0365,24.178,0.704626,263.794,541.319,0.505041 
66,35,0.35,0.1,10.9,66,17533.2,0,5,101,125,0,5,135,-1.44353,-4.9134,-6.02084,-2.24596,1.24812,-169.718,13.6464,20313.8,-4.87252,16439.4,-0.787776,-4.25764,-4.70932,-1.5902,1.90388,0.501188,23.5647,21057.6,5.04583,0.795576,0.000639054,0.99987,29.6197,249.21,513.253,329.412,27460,8.00571e-07,0.446733,106.883,74.6841,16.4325,23.2725,0.706093,245.423,501.531,0.438235 
67,35,0.35,3,8,67,18569,0,5,101,125,0,5,135,-0.986564,-3.87407,-7.6072,-3.40487,-1.78589,-156.611,1.49483,21456.3,-14.2045,16439.4,-0.381451,-3.26896,-6.39697,-2.79976,-1.18078,0.543983,10.6472,22142.7,-5.05218,2.3224,0.000274692,1.00012,4.58455,235.459,500.664,770.806,27386.4,7.99855e-07,0.429259,106.613,74.6858,16.7584,23.9964,0.698373,255.255,533.218,0.461241 
68,35,0.35,9,2,68,15463.1,0,5,101,125,0,5,135,-2.65447,-2.18584,-9.01552,-1.44845,-0.407715,-122.089,11.031,18234.3,-15.7656,16439.4,-2.18274,-1.71412,-8.07207,-0.976724,0.0640116,0.373366,18.1659,18769.4,-8.63069,2.32626,0.00055275,1.00025,7.80907,265.725,544.052,1.96499e+09,24587.7,7.71624e-07,0.492754,106.734,74.8942,17.0987,24.239,0.70542,265.725,544.055,0.492756 
69,35,0.35,8,3,69,17933.2,0,5,101,125,0,5,135,0.143589,-2.87464,-8.17629,-1.43623,0.13747,-169.725,13.3296,20678.6,-9.32704,16439.4,0.799374,-2.21886,-6.86472,-0.780449,0.793256,0.170065,23.2484,21422.5,0.591714,0.970363,0.000619748,0.999985,23.9584,274.088,554.211,1.24691e+09,27650.4,8.02417e-07,0.485716,106.781,75.0727,17.3658,24.4645,0.709837,274.092,554.224,0.485725 
70,35,0.35,7,4,70,15240.7,0,5,101,125,0,5,135,-2.28078,-2.7157,-7.04699,-4.24973,-4.4571,-153.666,6.22972,17907.1,-25.0231,16439.4,-1.68705,-2.12197,-5.85952,-3.65599,-3.86337,0.65909,15.2099,18580.6,-16.0429,-3.76342,0.000467548,1.00047,-4.04151,238.593,484.183,178.144,22844.8,7.52943e-07,0.45141,107.032,74.9604,17.0822,23.9289,0.713873,265.213,530.224,0.498041 
71,35,0.35,1,10,71,13679.5,0,5,101,125,0,5,135,-5.1329,-3.40377,-4.23646,-3.14413,-2.85863,-170.489,10.72,16526.9,-21.1023,16439.4,-4.47417,-2.74504,-2.91899,-2.48539,-2.1999,0.803083,20.6834,17274.1,-11.1389,2.82689,0.000683739,1.00035,7.31666,240.202,503.168,2.04588e+06,22148.8,7.45217e-07,0.466511,107.419,74.591,16.2567,23.3101,0.697411,240.199,503.152,0.466501 
72,35,0.35,6,5,72,15038.3,0,5,101,125,0,5,135,0.150544,-3.33404,0.250215,-2.53032,-1.0021,-58.1282,10.0927,17812.5,-11.1568,16439.4,0.37514,-3.10945,0.699407,-2.30572,-0.777503,1.13665,13.4897,18067.3,-7.75982,3.22879,0.000426468,1.00023,4.17795,282.2,612.738,643.866,25647.3,7.82553e-07,0.531377,107.189,75.2276,16.9962,23.9848,0.708626,262.55,532.702,0.477898 
73,35,0.35,4,7,73,11191.5,0,5,101,125,0,5,135,-2.46948,-4.13281,-5.26635,-4.45729,-1.73422,-93.3456,15.9592,13908.9,-24.6768,16439.4,-2.10881,-3.77214,-4.54501,-4.09662,-1.37356,0.714081,21.4143,14318,-19.2216,-12.965,0.000853909,1.00073,-1.6517,245.286,489.314,159.805,18428.7,7.00914e-07,0.494272,107.036,75.2267,16.7411,23.249,0.720077,254.725,500.518,0.509426 
74,35,0.35,10,1,74,12602.8,0,5,101,125,0,5,135,-0.107388,-1.76327,-1.09441,0.419321,-0.626186,-125.234,10.5243,15277,-7.84368,16439.4,0.37649,-1.2794,-0.126649,0.9032,-0.142307,0.528595,17.843,15825.9,-0.525022,1.0366,0.000643844,1.00002,17.213,277.41,531.008,9.40415e+10,20728.9,7.2894e-07,0.526527,106.574,75.0517,17.4706,23.9465,0.72957,277.41,531,0.526522 
75,35,0.35,2,9,75,17509.8,0,5,101,125,0,5,135,-0.606791,-0.0869515,-4.33743,-2.21283,-3.251,-71.7907,2.46433,20362.4,-9.39041,16439.4,-0.329406,0.190433,-3.78266,-1.93544,-2.97362,0.571647,6.65977,20677,-5.19496,15.6399,0.000184015,1.00014,0.42582,191.106,421.552,724.534,23998,7.65405e-07,0.370827,107.001,74.2755,16.4117,23.8023,0.689502,244.802,524.625,0.46821 
76,35,0.35,5,6,76,14884.6,0,5,101,125,0,5,135,-1.28625,-3.35278,-5.33831,-4.63858,-2.78717,-127.004,3.83708,17795.3,-6.29611,16439.4,-0.795526,-2.86207,-4.35687,-4.14786,-2.29645,0.698669,11.2592,18352,1.12602,0.892849,0.000350456,0.999967,12.6104,254.582,526.119,3.3003e+11,23900.1,7.64363e-07,0.478803,106.495,74.3856,16.7364,23.8362,0.702143,254.585,526.122,0.478806 
77,35,0.35,0.1,10.9,77,18631,0,5,101,125,0,5,135,-0.98488,-1.02772,-7.54115,-2.23999,-4.2829,-113.163,19.2188,21359.1,-21.9903,16439.4,-0.54764,-0.590479,-6.66667,-1.80275,-3.84566,0.504455,25.8321,21855.1,-15.3771,3.50048,0.000674957,1.00038,7.37957,253.669,547.684,489.289,29684.2,8.21627e-07,0.453653,107.136,74.0759,16.3402,23.4477,0.696878,242.673,509.113,0.427802 
78,35,0.35,3,8,78,14075,0,5,101,125,0,5,135,-0.766008,-3.33814,-6.30501,-1.31948,-3.19606,-95.2932,21.4923,16868.6,-27.4576,16439.4,-0.397814,-2.96995,-5.56862,-0.95129,-2.82786,0.562062,27.0612,17286.3,-21.8887,34.0461,0.000893757,1.00069,0.794841,281.433,587.906,522.5,24253.9,7.68116e-07,0.529559,107.026,74.2608,16.6429,23.6022,0.705142,251.748,515.844,0.469155 
79,35,0.35,9,2,79,17478.5,0,5,101,125,0,5,135,-2.78629,-3.70748,-8.96307,-1.18727,-0.180874,-89.9473,9.02949,20091.3,-22.2641,16439.4,-2.43876,-3.35995,-8.26799,-0.83973,0.166665,0.439069,14.286,20485.6,-17.0076,-2.33313,0.000398338,1.00045,-6.12312,243.646,521.495,852.814,26080.2,7.86931e-07,0.452968,107.273,74.8687,16.987,24.2855,0.699469,262.264,546.145,0.480935 
83,35,0.35,6,5,83,16549.7,0,5,101,125,0,5,135,-0.127996,-1.28719,-6.02715,-4.27876,-1.53853,-169.443,8.1676,19471.2,-12.5928,16439.4,0.526696,-0.632501,-4.71777,-3.62407,-0.883835,0.494424,18.0698,20213.9,-2.69057,1.21755,0.000510557,1.00007,14.8411,229.587,492.794,553.325,25209.4,7.78073e-07,0.432301,107.271,75.3456,16.685,24.1676,0.690388,253.023,540.854,0.475445 
84,35,0.35,4,7,84,17046,0,5,101,125,0,5,135,-2.47869,-0.355272,-5.07924,-0.884201,-3.29825,-228.522,8.60466,19912.8,-12.7875,16439.4,-1.59573,0.527692,-3.31331,-0.00123705,-2.41529,0.512596,21.9595,20914.4,0.567295,0.969932,0.000599622,0.999985,22.6402,242.367,508.43,459.093,26164.4,7.87777e-07,0.445604,107.075,74.6463,16.7317,23.748,0.70455,254.44,522.236,0.462724 
85,35,0.35,10,1,85,15718.2,0,5,101,125,0,5,135,-0.0620583,0.209218,-4.43712,-0.0172846,-1.41308,-190.973,11.1981,18530.8,-15.1582,16439.4,0.675824,0.9471,-2.96136,0.720597,-0.675199,-1.29024,22.3586,19367.9,-3.99776,1.27318,0.00065923,1.00011,17.5612,240.784,524.808,996.248,24183.1,7.67368e-07,0.463245,107.002,74.911,17.028,24.3537,0.699197,263.534,549.216,0.495777 
86,35,0.35,2,9,86,18564.3,0,5,101,125,0,5,135,-0.0742804,-0.931694,-7.7494,-0.180346,-7.12926,-176.495,20.7782,21320.4,-15.3997,16439.4,0.607662,-0.249752,-6.38552,0.501596,-6.44732,0.466688,31.0926,22094,-5.08529,1.24419,0.000803519,1.00012,24.9902,235.55,501.49,293.951,27976.8,8.05562e-07,0.426652,107.196,74.479,16.6872,23.7583,0.702372,253.088,522.688,0.451501 
87,35,0.35,5,6,87,16235.2,0,5,101,125,0,5,135,-1.07084,-0.134565,-9.20322,-1.89698,-2.18968,-158.256,10.5541,19166.4,-12.0863,16439.4,-0.459369,0.476905,-7.98028,-1.28551,-1.57821,0.262891,19.8025,19860.1,-2.83779,1.20768,0.000569449,1.00008,16.3972,243.044,528.521,402.587,25173.9,7.77708e-07,0.460848,107.007,74.7051,16.8152,24.0887,0.698053,256.986,537.328,0.477813 
