cyc,wigglefreq,amplitude,wiggletime,waittime,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
108,55,0.3,2,9,108,14572.5,0,5,101,125,0,5,135,-2.15436,-2.58439,-8.12002,2.66285,-1.10154,-91.9346,3.47238,17418,-9.68485,16439.4,-1.79915,-2.22917,-7.40958,3.01806,-0.746326,0.191638,8.84504,17821,-4.31219,2.40983,0.000283535,1.00013,3.6704,261.407,554.134,283.964,24254.1,7.68118e-07,0.495493,106.769,73.8917,16.3558,23.4378,0.697839,243.136,508.68,0.457846 
109,55,0.3,5,6,109,18369,0,5,101,125,0,5,135,-0.883336,-1.58643,-8.54056,-1.63562,-2.48952,-137.212,3.64289,21001.5,-4.23549,16439.4,-0.353175,-1.05627,-7.48024,-1.10546,-1.95936,0.374274,11.6616,21602.9,3.78319,0.719788,0.000308371,0.999905,16.2014,251.061,531.443,580.035,27469.5,8.00664e-07,0.456214,107.013,75.0525,17.0393,24.0875,0.707392,263.882,537.273,0.470275 
110,55,0.3,0.1,10.9,110,15399.7,0,5,101,125,0,5,135,-4.6796,0.229948,-3.11616,-2.69938,-0.573017,-218.463,17.5948,18115.3,-7.27715,16439.4,-3.8355,1.07404,-1.42797,-1.85528,0.271078,0.752674,30.3618,19072.8,5.4898,0.821709,0.000908825,0.999844,36.9495,242.297,501.067,857.162,23932.9,7.64712e-07,0.455642,106.714,74.4084,16.3424,23.1466,0.706038,242.738,496.121,0.4538 
111,55,0.3,3,8,111,17420.7,0,5,101,125,0,5,135,0.477318,-1.35265,-7.19938,-2.48383,-2.02595,-184.043,5.3527,20032.6,-0.385875,16439.4,1.18842,-0.641541,-5.77717,-1.77272,-1.31485,0.30545,16.1082,20839.2,10.3696,0.564176,0.000441504,0.99973,28.5517,253.363,512.55,898.043,26946,7.95545e-07,0.452976,106.755,75.2597,16.6647,23.4676,0.710114,252.407,509.977,0.450984 
112,55,0.3,9,2,112,18270.4,0,5,101,125,0,5,135,-4.16659,-3.89232,-6.07347,-0.383881,-3.52186,-164.403,3.44191,21111.7,-7.37581,16439.4,-3.53137,-3.25709,-4.80302,0.251341,-2.88664,0.662396,13.0496,21832.3,2.23192,0.82971,0.000341438,0.999945,15.7279,283.221,563.398,3.97715e+06,28384.1,8.09452e-07,0.493491,106.99,74.7061,17.6527,24.6665,0.715656,283.223,563.412,0.493499 
115,55,0.3,1,10,115,17205.9,0,5,101,125,0,5,135,-0.665764,-3.019,-5.30372,-1.84121,-0.355752,-190.759,10.3725,20225.6,-13.1654,16439.4,0.0712921,-2.28195,-3.82961,-1.10415,0.381304,0.433751,21.5205,21061.7,-2.01741,1.12675,0.000583536,1.00005,19.0996,250.27,514.487,492852,27069.9,7.96762e-07,0.450363,107.009,74.8674,16.594,23.5711,0.703999,250.27,514.483,0.450362 
116,55,0.3,6,5,116,15541.6,0,5,101,125,0,5,135,1.46499,-1.01626,-2.5987,0.117906,3.33392,-159.114,-3.44794,18269.2,-13.9595,16439.4,2.07977,-0.401477,-1.36913,0.732691,3.9487,1.27434,5.85068,18966.6,-4.66083,22.705,0.00017624,1.00013,0.257683,254.798,528.733,94.4301,24630.8,7.72074e-07,0.475397,107.008,74.8459,16.6909,23.7644,0.702349,253.201,522.955,0.471309 
117,55,0.3,4,7,117,16479.9,0,5,101,125,0,5,135,1.75294,-2.96462,-3.97058,-0.0770371,-2.93126,-149.96,13.1482,19387.2,-7.74742,16439.4,2.33236,-2.3852,-2.81175,0.502377,-2.35185,0.403541,21.9118,20044.5,1.01622,0.947281,0.000624272,0.999972,23.1313,258.451,518.625,910.541,25988.9,7.86011e-07,0.465787,106.827,74.8228,17.0452,23.9458,0.711822,264.064,530.972,0.476389 
118,55,0.3,10,1,118,16937.6,0,5,101,125,0,5,135,-3.09827,-4.53302,-1.63089,-2.58321,-2.22611,-148.504,16.3653,20265.9,-24.1756,16439.4,-2.52448,-3.95923,-0.48331,-2.00943,-1.65232,0.954528,25.0439,20916.7,-15.497,3.88431,0.00068371,1.0004,6.44744,276.874,571.24,2.52959e+06,27766.8,8.03541e-07,0.494928,106.562,74.9142,17.4537,24.8373,0.702723,276.875,571.243,0.49493 
119,55,0.3,2,9,119,14174.8,0,5,101,125,0,5,135,0.23391,-1.38452,-1.11076,-2.23915,-5.61967,-87.762,6.87427,17016.9,-6.93731,16439.4,0.573005,-1.04542,-0.432568,-1.90006,-5.28057,0.946502,12.0031,17401.5,-1.8085,1.22071,0.000394,1.00006,9.83288,236.773,511.568,3.35468e+10,22903.1,7.53583e-07,0.461835,106.806,74.8877,16.1402,23.5037,0.686709,236.769,511.548,0.461822 
120,55,0.3,5,6,120,17593.1,0,5,101,125,0,5,135,-1.96017,-3.45068,-0.632554,0.372584,-1.67083,-127.019,19.4021,20463.5,-16.4998,16439.4,-1.46939,-2.95991,0.349,0.863361,-1.18005,1.07937,26.8251,21020.2,-9.07679,1.68362,0.000728702,1.00023,15.933,253.61,520.227,3.9708e+10,27145.3,7.97501e-07,0.455458,107.166,75.0423,16.7044,23.7022,0.704759,253.61,520.224,0.455457 
121,55,0.3,0.1,10.9,121,14831.7,0,5,101,125,0,5,135,-2.2538,-2.30959,-3.73985,0.62541,-2.99538,-46.4813,11.8035,17713.4,-23.61,16439.4,-2.07421,-2.12999,-3.38066,0.805005,-2.81579,0.647688,14.5199,17917.1,-20.8936,-1.37596,0.000462865,1.00063,-10.5525,231.771,499.241,715.271,23659,7.61784e-07,0.446532,106.735,74.3654,16.1588,23.4215,0.689912,237.314,507.974,0.455775 
122,55,0.3,3,8,122,14496.3,0,5,101,125,0,5,135,-2.20718,-4.16563,-4.5643,-0.490332,0.868371,-62.9405,19.6212,17398,-12.2637,16439.4,-1.96399,-3.92244,-4.07792,-0.247142,1.11156,0.551874,23.2994,17673.9,-8.58551,1.7927,0.000752743,1.00026,12.9968,250.232,519.821,3.47499e+10,23395.4,7.58944e-07,0.475214,106.715,74.2235,16.5927,23.6929,0.700323,250.231,519.817,0.475211 
123,55,0.3,9,2,123,12253.4,0,5,101,125,0,5,135,-1.92636,-2.97977,0.249835,-1.30605,-0.73117,-103.184,4.53109,14998.5,-25.9206,16439.4,-1.52768,-2.58109,1.0472,-0.907366,-0.332489,1.24345,10.5611,15450.7,-19.8905,-0.793623,0.00039044,1.0007,-13.3075,275.228,534.202,4.74243e+10,20046.9,7.20856e-07,0.531925,107.36,75.6139,17.4018,24.0186,0.72451,275.228,534.206,0.531927 
124,55,0.3,8,3,124,14497,0,5,101,125,0,5,135,-0.737672,-0.701974,-3.96022,-4.75214,-1.84377,-97.5154,-1.72778,17264.9,-13.5935,16439.4,-0.360892,-0.325194,-3.20666,-4.37536,-1.46699,0.670608,3.97102,17692.3,-7.89469,-0.721661,0.00012824,1.00024,-5.50261,269.827,536.519,2.12797e+06,22955.9,7.54162e-07,0.504511,107.017,74.5135,17.2302,24.0706,0.715818,269.827,536.52,0.504512 
125,55,0.3,7,4,125,16465,0,5,101,125,0,5,135,-2.88764,-0.251891,-6.88674,-1.48203,0.681986,-94.3149,9.12223,19332,-32.9344,16439.4,-2.52322,0.112523,-6.15791,-1.11761,1.0464,0.287264,14.634,19745.4,-27.4226,-0.800845,0.000423325,1.00075,-18.2732,273.488,530.072,2.48945e+10,25837.3,7.8448e-07,0.485349,106.993,74.5401,17.3466,23.9257,0.725021,273.487,530.08,0.485352 
126,55,0.3,1,10,126,16259.9,0,5,101,125,0,5,135,-2.45202,-3.39147,-6.90612,-5.9484,-1.71469,-42.2849,-1.58663,19178.6,-20.7613,16439.4,-2.28864,-3.22809,-6.57936,-5.78502,-1.55131,0.661423,0.884501,19363.9,-18.2902,-0.0419917,2.61009e-05,1.00051,-21.0637,246.151,512.66,3.7067e+10,26090.4,7.87033e-07,0.451359,106.974,74.5621,16.4569,23.5293,0.699421,246.151,512.66,0.451359 
127,55,0.3,6,5,127,15045.4,0,5,101,125,0,5,135,-1.68313,-2.79871,-2.92944,-1.31547,-3.39029,-95.2907,3.46839,17930.1,-11.0544,16439.4,-1.31494,-2.43052,-2.19307,-0.947289,-3.0221,0.778655,9.03717,18347.8,-5.48557,3.6819,0.000281377,1.00016,2.45449,225.66,456.196,1181.85,22408.5,7.48119e-07,0.428877,106.832,74.5134,16.7749,23.5822,0.71134,255.758,514.967,0.485103 
128,55,0.3,4,7,128,15848.4,0,5,101,125,0,5,135,-2.59469,-3.89289,-5.09088,-2.30393,-1.43521,-141.564,11.3357,18658,-15.786,16439.4,-2.04771,-3.34591,-3.99693,-1.75695,-0.888229,0.667912,19.6087,19278.5,-7.51297,1.85108,0.000580878,1.00021,10.5931,233.12,494.104,911.273,24205.5,7.67605e-07,0.442141,107.217,74.5264,16.5341,23.5073,0.703358,248.465,511.704,0.46452 
129,55,0.3,10,1,129,15080.1,0,5,101,125,0,5,135,-2.78168,-2.69121,-7.792,-1.957,-1.49435,-77.5021,5.63217,17860.4,-8.40752,16439.4,-2.48223,-2.39176,-7.19309,-1.65754,-1.1949,0.517874,10.1614,18200.1,-3.8783,1.84503,0.000318936,1.00012,5.50743,270.28,537.224,2.89208e+06,24024.4,7.65685e-07,0.497662,107.351,75.1751,17.2447,24.0866,0.715948,270.284,537.233,0.497669 
130,55,0.3,2,9,130,15796,0,5,101,125,0,5,135,-5.33286,-5.28695,-4.42095,-2.1811,-0.406635,-114.89,17.0391,18734.9,-23.5406,16439.4,-4.88895,-4.84303,-3.53313,-1.73719,0.0372776,0.763908,23.7533,19238.5,-16.8264,6.66929,0.000705033,1.00048,3.56159,245.994,510.701,971.817,25342.3,7.79438e-07,0.454741,106.893,75.4418,16.3754,23.3953,0.699946,243.721,506.838,0.45092 
131,55,0.3,5,6,131,15593.6,0,5,101,125,0,5,135,-1.7384,-0.483755,-4.65132,-2.93823,-4.24483,-169.369,3.44669,18406.7,-10.0127,16439.4,-1.084,0.170652,-3.34251,-2.28382,-3.59042,0.670042,13.3446,19149,-0.114809,1.01043,0.00039806,1,13.2068,243.182,501.617,443.972,23947.8,7.6487e-07,0.45663,106.534,75.5589,17.0043,23.6918,0.717727,262.798,519.769,0.483202 
