cyc,wigglefreq,amplitude,wiggletime,waittime,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
55,35,0.45,0.1,10.9,55,12300.9,0,5,101,125,0,5,135,-0.975378,-3.97865,-1.91915,-1.67961,1.24102,-142.608,9.15419,15228.4,-13.5753,16439.4,-0.424368,-3.42764,-0.817132,-1.1286,1.79203,0.796008,17.4882,15853.4,-5.2413,1.56163,0.000629956,1.00018,11.1987,214.951,475.931,700.652,20147.9,7.22065e-07,0.44296,106.872,73.1895,15.8301,23.0497,0.686782,227.759,491.974,0.463588 
56,35,0.45,3,8,56,11340.5,0,5,101,125,0,5,135,0.204067,0.406625,3.69738,-3.49573,0.455241,-188,17.3683,14365.6,-25.0975,16439.4,0.930463,1.13302,5.15017,-2.76933,1.18164,0.0845699,28.355,15189.6,-14.1107,2.48246,0.00106557,1.0005,11.4221,226.836,448.581,527.58,18464,7.01361e-07,0.454815,106.842,73.9094,16.7482,23.3818,0.716291,254.942,506.254,0.512228 
57,35,0.45,9,2,57,12866.6,0,5,101,125,0,5,135,-1.32013,-0.241879,1.09696,-3.19483,1.99403,-144.521,15.7973,15845.8,-18.0152,16439.4,-0.761727,0.316521,2.21376,-2.63643,2.55243,-0.314152,24.243,16479.2,-9.56943,1.89996,0.000839939,1.00032,12.7597,262.742,521.404,347.233,20822.6,7.30037e-07,0.506999,106.896,73.8582,17.9894,24.6813,0.728869,294.132,564.091,0.557957 
58,35,0.45,8,3,58,13216.2,0,5,101,125,0,5,135,-1.32628,-2.13508,-4.40436,-3.51085,-2.41712,-142.372,14.1529,16016.9,-17.0925,16439.4,-0.776181,-1.58498,-3.30417,-2.96075,-1.86702,0.68511,22.4731,16640.9,-8.7723,1.88117,0.000771105,1.00029,11.9463,275.189,552.301,6.86233e+06,22038.8,7.43982e-07,0.524012,106.612,74.612,17.4005,24.4218,0.712497,275.187,552.291,0.524005 
59,35,0.45,7,4,59,11777.3,0,5,101,125,0,5,135,0.672244,-0.935253,-3.59649,-1.11669,-2.73257,-165.925,6.15197,14702.3,-22.4313,16439.4,1.31335,-0.294151,-2.31428,-0.475583,-2.09147,0.400777,15.8486,15429.5,-12.7346,27.9463,0.000586607,1.00045,0.567111,254.901,524.204,434.9,19606.5,7.15539e-07,0.510861,107.108,73.8263,17.5429,24.4364,0.717902,279.712,552.95,0.549623 
60,35,0.45,1,10,60,12981.3,0,5,101,125,0,5,135,-2.05724,-1.53819,-6.71384,-3.54996,-2.15599,-154.801,3.57055,15682.9,-13.1336,16439.4,-1.45912,-0.940069,-5.5176,-2.95184,-1.55788,0.555981,12.6171,16361.4,-4.08701,1.63589,0.000440464,1.00014,7.71269,243.921,517.738,3.82474e+07,21487.5,7.37726e-07,0.481709,106.617,73.9884,16.3822,23.6455,0.692824,243.921,517.736,0.481708 
61,35,0.45,6,5,61,11061.4,0,5,101,125,0,5,135,-1.55304,-1.57268,-3.94779,-2.97863,-0.0983544,-128.56,4.4922,13957.5,-14.2237,16439.4,-1.05631,-1.07595,-2.95433,-2.48189,0.398378,0.587966,12.0053,14520.9,-6.71062,3.03737,0.000472209,1.00025,3.95252,245.216,490.159,679.393,18486,7.01639e-07,0.494117,106.822,74.6876,17.3204,24.0124,0.721313,272.662,533.928,0.543801 
62,35,0.45,4,7,62,10939.3,0,5,101,125,0,5,135,-2.65401,-2.0098,-5.90195,-2.5086,-3.84063,-178.164,15.8304,13631.6,-16.4496,16439.4,-1.96563,-1.32141,-4.52517,-1.82021,-3.15224,0.646047,26.2423,14412.5,-6.0377,1.38139,0.00103937,1.00023,18.9971,214.668,440.955,528.346,16466.7,6.75101e-07,0.455735,106.991,74.5198,17.3844,24.2016,0.718316,274.679,542.375,0.571733 
63,35,0.45,10,1,63,11283,0,5,101,125,0,5,135,-1.87024,-2.33551,-8.27098,-2.81663,-2.22053,-157.411,11.3581,14063.7,-20.0721,16439.4,-1.26203,-1.7273,-7.05457,-2.20842,-1.61233,0.491183,20.5572,14753.7,-10.873,2.73748,0.000795573,1.0004,7.50953,319.75,600.97,976.798,19923.7,7.19377e-07,0.609362,107.019,75.0731,18.2455,24.6176,0.741157,302.565,561.182,0.572802 
64,35,0.45,2,9,64,11776.2,0,5,101,125,0,5,135,-4.89982,-4.62566,-7.45395,-1.19482,-3.72467,-157.724,8.91368,14701.4,-12.3849,16439.4,-4.29041,-4.01624,-6.23513,-0.585408,-3.11526,0.658208,18.1311,15392.7,-3.16752,1.26525,0.000672635,1.00011,14.33,231.087,502.072,439.538,19591.9,7.1536e-07,0.476152,106.938,73.76,16.5811,23.5399,0.704383,249.881,513.123,0.500556 
66,35,0.45,0.1,10.9,66,13146.9,0,5,101,125,0,5,135,-0.80457,-1.5531,-7.90384,-0.887424,-1.13691,-97.8756,12.6379,15709.8,-26.2754,16439.4,-0.426398,-1.17493,-7.1475,-0.509252,-0.758738,0.28645,18.3578,16138.8,-20.5555,-2.90983,0.000649575,1.00069,-6.30888,243.569,495.264,260.116,21402.1,7.36747e-07,0.471423,107.071,74.52,16.5035,23.1715,0.712232,247.547,497.187,0.476179 
67,35,0.45,3,8,67,12146.4,0,5,101,125,0,5,135,-1.04905,-2.66384,-4.19491,-1.55626,0.827599,-147.722,8.66325,14968.4,-14.0584,16439.4,-0.478287,-2.09307,-3.05338,-0.985491,1.39837,0.414148,17.2961,15615.8,-5.42557,1.60366,0.000632514,1.00019,10.7854,215.725,447.58,121.356,19024.8,7.08391e-07,0.438645,106.94,74.2197,16.4962,23.3062,0.707803,247.328,502.984,0.497898 
68,35,0.45,9,2,68,11988.8,0,5,101,125,0,5,135,-0.0413538,1.74756,-9.69652,-2.58187,0.799158,-186.854,4.66621,14794.1,-9.52825,16439.4,0.680613,2.46953,-8.25259,-1.8599,1.52112,-0.516678,15.586,15613.1,1.3915,0.903232,0.000570112,0.999952,17.2558,282.229,555.92,395.636,20153.9,7.22137e-07,0.548514,107.031,74.0704,17.6905,24.4258,0.724253,284.436,552.471,0.548944 
69,35,0.45,8,3,69,10992.8,0,5,101,125,0,5,135,-2.44751,0.315878,-4.736,-2.60026,-3.71821,-123.277,4.45846,13629.8,-9.36683,16439.4,-1.97119,0.792194,-3.78337,-2.12395,-3.2419,0.633686,11.6627,14170.1,-2.16255,1.28619,0.000470094,1.00008,9.06768,270.329,536.689,564.169,17945,6.94727e-07,0.548268,106.592,74.6152,18.1299,24.6786,0.734638,298.742,563.968,0.590828 
70,35,0.45,7,4,70,10482.2,0,5,101,125,0,5,135,-0.753561,-2.34656,-3.56175,-2.82686,-1.22332,-149.474,17.0125,13243.7,-23.7982,16439.4,-0.176025,-1.76902,-2.40668,-2.24932,-0.645783,0.667899,25.7477,13898.8,-15.0629,3.35598,0.00105746,1.00059,7.6722,277.783,538.008,2.38849e+06,18435.5,7.01e-07,0.551479,106.908,74.5377,17.4824,24.1045,0.725275,277.785,538.032,0.551493 
71,35,0.45,1,10,71,11679,0,5,101,125,0,5,135,-3.70488,-0.730677,-1.40268,-6.32162,-3.55028,-193.579,14.223,14306.8,-10.51,16439.4,-2.95693,0.0172738,0.0932197,-5.57367,-2.80233,1.00831,25.5357,15155.3,0.802772,0.963647,0.000961895,0.999971,26.4991,265.445,540.981,438.382,20555.6,7.26902e-07,0.521317,106.782,74.1126,16.2941,22.9121,0.711155,241.305,486.121,0.471172 
72,35,0.45,6,5,72,12412.5,0,5,101,125,0,5,135,-0.319707,-2.75531,-4.1743,-2.26744,-2.13383,-233.024,13.2178,15190.3,-16.1009,16439.4,0.580653,-1.85495,-2.37358,-1.36708,-1.23347,0.620132,26.8357,16211.6,-2.48296,1.1249,0.000945015,1.00008,23.8562,269.558,532.88,3.18971e+06,20940.9,7.31416e-07,0.518175,107.016,74.0465,17.2216,23.9889,0.7179,269.559,532.884,0.518178 
73,35,0.45,4,7,73,12129.1,0,5,101,125,0,5,135,-1.30754,-1.58009,-0.922207,-2.40377,-1.74199,-98.2929,9.55779,14875.2,-13.599,16439.4,-0.927756,-1.20031,-0.162638,-2.02398,-1.36221,0.971351,15.302,15306,-7.85475,2.60401,0.000570953,1.00028,5.87633,260.315,519.166,1.17894e+10,20649.1,7.28003e-07,0.504974,106.818,75.2341,16.9235,23.6779,0.714739,260.309,519.158,0.504964 
74,35,0.45,10,1,74,11649,0,5,101,125,0,5,135,-1.03177,-1.09747,-7.50125,-1.83867,0.720509,-150.755,24.0192,14462.8,-10.267,16439.4,-0.449277,-0.514981,-6.33627,-1.25618,1.303,0.126479,32.8293,15123.5,-1.45684,1.05625,0.00123889,1.00005,31.0811,293.243,561.752,9.6479e+06,20056,7.20965e-07,0.562953,106.649,74.1659,17.9622,24.6299,0.729286,293.243,561.743,0.562948 
75,35,0.45,2,9,75,10726.6,0,5,101,125,0,5,135,-2.24963,-0.564842,-4.36522,-1.76674,-3.94434,-173.314,9.1638,13626.7,-16.5389,16439.4,-1.57998,0.10481,-3.02591,-1.09708,-3.27469,0.658969,19.2923,14386.3,-6.41044,1.66316,0.00076571,1.00024,11.5998,259.125,506.811,1.55594e+07,18996.6,7.08041e-07,0.511823,106.654,74.7072,16.8851,23.3949,0.721743,259.128,506.821,0.51183 
76,35,0.45,5,6,76,11433.7,0,5,101,125,0,5,135,-0.492858,-0.369908,-0.68948,-3.28325,-2.28442,-127.806,14.9333,14278.5,-19.1203,16439.4,0.000958645,0.123909,0.298153,-2.78943,-1.79061,1.07172,22.4022,14838.7,-11.6513,2.66041,0.000861952,1.00043,8.42061,255.169,489.789,457.723,18807.3,7.05681e-07,0.500968,106.827,74.5087,17.3978,23.5176,0.739779,275.104,512.151,0.531911 
77,35,0.45,0.1,10.9,77,11820.2,0,5,101,125,0,5,135,-1.73664,-1.52636,-0.405161,-1.85986,-1.35257,-152.882,0.686298,14684.8,-20.1423,16439.4,-1.14593,-0.935656,0.776248,-1.26915,-0.761861,1.23266,9.6207,15354.8,-11.2079,-2.51273,0.000357905,1.0004,-3.82878,234.29,497.774,3.2748e+07,20376.5,7.24786e-07,0.471176,107.131,74.2589,16.0555,23.1851,0.692492,234.29,497.772,0.471176 
78,35,0.45,3,8,78,11509.8,0,5,101,125,0,5,135,-1.23515,-1.87898,-0.364869,-1.2862,-4.63314,-166.262,13.4298,14393.1,-24.1415,16439.4,-0.592744,-1.23658,0.919941,-0.643799,-3.99074,1.16594,23.1462,15121.8,-14.4251,3.96607,0.000873891,1.00052,5.83606,273.029,559.304,668.167,20436.7,7.25498e-07,0.538632,106.858,74.0215,17.0453,23.6197,0.721657,264.069,516.608,0.509099 
79,35,0.45,9,2,79,10746.2,0,5,101,125,0,5,135,-1.74434,0.310128,-5.02273,-6.77452,-3.13941,-199.123,9.43224,13666.8,-20.5744,16439.4,-0.974971,1.0795,-3.48398,-6.00514,-2.37003,0.703608,21.069,14539.5,-8.9376,2.03685,0.000827363,1.00033,10.3439,300.748,560.51,4.98875e+10,19175.9,7.10262e-07,0.578062,106.72,74.2543,18.1906,24.6027,0.739374,300.748,560.505,0.578059 
81,35,0.45,7,4,81,13014.1,0,5,101,125,0,5,135,-1.0343,-0.183763,-2.8252,-0.756052,-1.61434,-203.539,17.6237,15843,-7.52089,16439.4,-0.247862,0.602672,-1.25233,0.0303832,-0.827902,0.261179,29.5185,16735.1,4.37395,0.849032,0.00100691,0.999858,34.7673,244.554,522.811,752.307,20729.4,7.28946e-07,0.490528,106.955,74.3383,17.4561,24.3849,0.715858,276.951,550.624,0.535714 
82,35,0.45,1,10,82,13982,0,5,101,125,0,5,135,-2.23598,-3.6854,-8.16069,0.263198,-1.93591,-193.633,23.1559,16747.6,-22.1587,16439.4,-1.48782,-2.93724,-6.66437,1.01136,-1.18775,0.408443,34.4719,17596.3,-10.8428,1.60629,0.0011182,1.00033,21.4605,249.154,513.03,1.07708e+07,22944.9,7.54041e-07,0.474144,106.66,72.8573,16.5568,23.5375,0.703424,249.15,513.018,0.474135 
83,35,0.45,6,5,83,12185.8,0,5,101,125,0,5,135,-2.01645,-3.08769,-4.82152,-5.0311,-0.735258,-239.622,20.8054,15225.7,-24.1092,16439.4,-1.09059,-2.16184,-2.96981,-4.10525,0.190595,0.707029,34.8089,16276,-10.1057,1.53464,0.00122061,1.00034,22.6822,203.278,411.848,346.426,17824.3,6.93166e-07,0.417423,106.328,74.3712,17.194,23.7884,0.722787,268.694,524.014,0.541332 
84,35,0.45,4,7,84,14446,0,5,101,125,0,5,135,-0.349638,-0.207067,-5.63116,-3.21649,-6.35889,-158.114,13.1242,17209.7,-26.3509,16439.4,0.261283,0.403854,-4.40932,-2.60557,-5.74797,0.635525,22.3644,17902.7,-17.1107,12.2112,0.000713329,1.00052,1.83146,267.52,528.78,344.406,23604.3,7.61196e-07,0.494104,106.833,73.7484,17.2008,23.8287,0.721852,268.907,525.789,0.493981 
85,35,0.45,10,1,85,12311.9,0,5,101,125,0,5,135,-3.57535,-2.34551,-5.71472,-0.269962,-1.97459,-203.773,26.2505,15153.9,-26.007,16439.4,-2.78801,-1.55817,-4.14004,0.517376,-1.18725,0.547838,38.159,16047,-14.0985,1.7965,0.00135699,1.00048,21.2408,250.482,505.1,296.901,19581.5,7.15234e-07,0.497311,106.346,74.1855,17.773,24.8665,0.714737,287.096,572.587,0.566874 
86,35,0.45,2,9,86,12408.6,0,5,101,125,0,5,135,0.355592,-1.85008,-1.0378,-2.53404,2.35473,-230.192,19.7433,15233.9,-26.7239,16439.4,1.24501,-0.960663,0.741036,-1.64462,3.24415,0.71769,33.1957,16242.9,-13.2714,1.92216,0.00116647,1.00044,17.27,205.287,433.106,688.708,18768.1,7.05191e-07,0.422835,106.622,73.7309,16.5694,23.4542,0.706457,249.527,509.393,0.505567 
87,35,0.45,5,6,87,13799.1,0,5,101,125,0,5,135,-0.565856,-2.91766,-9.93956,-2.99793,-2.51709,-127.955,14.9044,16640,-14.3436,16439.4,-0.0714621,-2.42327,-8.95077,-2.50354,-2.02269,0.439587,22.3821,17200.9,-6.86592,1.58256,0.000743001,1.00022,14.143,272.485,538.723,3.24935e+10,22597.1,7.50211e-07,0.510706,106.578,73.5451,17.3148,24.1198,0.717869,272.485,538.714,0.510701 
