cyc,freq,amplitude,time,waittime,cyc2,T,TF,EF,EFkHz,ToTF,wx,wy,wz,bx,by,bz,q,mu0,offs,fermi3,fermi4,N,Npix,ENoEF,EkHz,ENoEF2,EkHz2,SNkB,tof,AR,beta_visc,alpha_visc,smomE,smomEkHz,smomEoEFEst,smomEoEF
0,6,1.8,10,0.01,0,4.41249e-07,7.58273e-07,1.04691e-29,15.7999,0.581914,1062.49,2846.28,2770.88,4.94032,21.309,20.4684,-0.346068,-2.10828e-30,-1.31275e-14,0.84581,0.783198,38918.6,58128.9,1.61651,25.5406,1.49031,23.5466,1.5807,0.0066,1.34564,3.7,4.71831,1.80769e-29,27.2814,1.70509,1.72669 
1,6,1.8,0.01,10,1,4.3258e-07,7.9133e-07,1.09255e-29,16.4887,0.54665,1062.49,2846.28,2770.88,4.94028,21.309,20.4684,-0.179234,-1.07046e-30,5.21677e-13,1.02029,0.938405,44233.7,66263.6,1.50834,24.8705,1.41301,23.2987,1.40556,0.0066,1.42014,3.7,4.71594,1.8071e-29,27.2726,1.70454,1.65403 
2,6,1.8,10,0.01,2,4.45874e-07,7.4616e-07,1.03019e-29,15.5475,0.597558,1062.49,2846.28,2770.88,4.9443,21.3077,20.4671,-0.41697,-2.56685e-30,2.00963e-13,0.781102,0.725553,37083.2,55518.9,1.66519,25.8894,1.52547,23.7172,1.65548,0.0066,1.37744,3.7,4.95696,1.8648e-29,28.1433,1.75896,1.81015 
3,6,1.8,0.01,10,3,4.12132e-07,8.19112e-07,1.13091e-29,17.0675,0.503145,1062.49,2846.28,2770.88,4.93442,21.311,20.4702,0.0422824,2.40591e-31,4.54865e-13,1.30849,1.19506,49058.2,72307.7,1.37858,23.5291,1.3215,22.5548,1.17547,0.0066,1.43345,3.7,4.36459,1.71677e-29,25.9093,1.61933,1.51804 
4,6,1.8,10,0.01,4,4.35144e-07,8.07472e-07,1.11484e-29,16.825,0.538896,1062.49,2846.28,2770.88,4.94012,21.3091,20.4684,-0.141112,-8.47774e-31,-1.26631e-13,1.06496,0.978147,46996.4,68513.7,1.4849,24.9835,1.39639,23.4943,1.36576,0.0066,1.39664,3.7,4.70605,1.80466e-29,27.2358,1.70224,1.61877 
5,6,1.8,10,0.01,5,4.61157e-07,7.34121e-07,1.01356e-29,15.2966,0.628175,1062.49,2846.28,2770.88,4.95542,21.3039,20.4636,-0.551004,-3.50822e-30,5.57825e-13,0.672367,0.628334,35317.1,54834.8,1.76111,26.939,1.5958,24.4103,1.79702,0.0066,1.34333,3.7,5.62576,2.00839e-29,30.3105,1.8944,1.98151 
6,6,1.8,10,0.01,6,4.55224e-07,7.61842e-07,1.05184e-29,15.8742,0.59753,1062.49,2846.28,2770.88,4.95015,21.3057,20.4653,-0.416845,-2.61989e-30,5.00632e-13,0.781212,0.725651,39470.9,60426.5,1.6651,26.4322,1.5254,24.2146,1.65535,0.0066,1.35792,3.7,5.30864,1.94314e-29,29.3256,1.83285,1.84737 
7,6,1.8,0.01,10,7,4.42193e-07,7.5357e-07,1.04042e-29,15.7019,0.586797,1062.49,2846.28,2770.88,4.93922,21.3094,20.4687,-0.368391,-2.24908e-30,4.61976e-13,0.824868,0.764552,38199.1,58464.2,1.63167,25.6203,1.50123,23.5721,1.60423,0.0066,1.33977,3.7,4.65217,1.79127e-29,27.0336,1.6896,1.72168 
8,6,1.8,10,0.01,8,4.60891e-07,7.18055e-07,9.91383e-30,14.9619,0.641861,1062.49,2846.28,2770.88,4.95481,21.3041,20.4638,-0.60909,-3.87582e-30,1.75067e-13,0.630269,0.590516,33048.7,50652.8,1.80413,26.9931,1.62788,24.3561,1.85833,0.0066,1.32904,3.7,5.58872,2.00101e-29,30.1991,1.88744,2.01841 
9,6,1.8,10,0.01,9,4.61282e-07,7.36014e-07,1.01618e-29,15.3361,0.62673,1062.49,2846.28,2770.88,4.94794,21.3064,20.466,-0.54481,-3.46973e-30,2.68144e-13,0.677029,0.63252,35591,54140.9,1.75658,26.9391,1.59243,24.4217,1.79049,0.0066,1.35434,3.7,5.17545,1.91424e-29,28.8896,1.8056,1.88377 
10,6,1.8,0.01,10,10,4.40432e-07,7.514e-07,1.03742e-29,15.6567,0.586148,1062.49,2846.28,2770.88,4.93821,21.3097,20.469,-0.365434,-2.22214e-30,1.48215e-13,0.827611,0.766995,37870,56828.9,1.62965,25.5149,1.49977,23.4814,1.60111,0.0066,1.36321,3.7,4.59213,1.77613e-29,26.8051,1.67532,1.71206 
11,6,1.8,0.01,10,11,4.24319e-07,7.96679e-07,1.09994e-29,16.6001,0.53261,1062.49,2846.28,2770.88,4.93683,21.3102,20.4695,-0.109787,-6.43171e-31,7.7794e-13,1.10311,1.0121,45136.9,68032.7,1.466,24.3358,1.38301,22.9582,1.33311,0.0066,1.42729,3.7,4.50903,1.75481e-29,26.4835,1.65522,1.59538 
12,6,1.8,0.01,10,12,4.23939e-07,7.98916e-07,1.10302e-29,16.6467,0.530642,1062.49,2846.28,2770.88,4.93652,21.3103,20.4696,-0.0999033,-5.84745e-31,5.69547e-13,1.11543,1.02307,45518.2,68506.3,1.4601,24.3059,1.37884,22.9532,1.32282,0.0066,1.39262,3.7,4.49037,1.74997e-29,26.4104,1.65065,1.58652 
13,6,1.8,10,0.01,13,4.6166e-07,7.46703e-07,1.03094e-29,15.5588,0.618265,1062.49,2846.28,2770.88,4.95154,21.3052,20.4648,-0.508257,-3.23959e-30,7.11296e-14,0.705221,0.657772,37164.3,55181.2,1.73,26.9167,1.57282,24.4711,1.75188,0.0066,1.38686,3.7,5.3922,1.9608e-29,29.5922,1.84951,1.90196 
14,6,1.8,0.01,10,14,4.24623e-07,7.36979e-07,1.01751e-29,15.3562,0.576167,1062.49,2846.28,2770.88,4.93964,21.3092,20.4686,-0.31957,-1.8735e-30,1.00923e-13,0.871372,0.805947,35731.1,52493.3,1.59872,24.5502,1.47752,22.6891,1.55279,0.0066,1.414,3.7,4.67769,1.79763e-29,27.1297,1.69561,1.7667 
15,6,1.8,0.01,10,15,4.23533e-07,7.90433e-07,1.09131e-29,16.47,0.535824,1062.49,2846.28,2770.88,4.93654,21.3103,20.4696,-0.12584,-7.3585e-31,6.16562e-13,1.08339,0.994544,44083.5,65924.5,1.47565,24.304,1.38984,22.8906,1.34984,0.0066,1.43081,3.7,4.49182,1.75035e-29,26.4161,1.65101,1.60389 
16,6,1.8,10,0.01,16,4.87518e-07,7.18912e-07,9.92566e-30,14.9797,0.678133,1062.49,2846.28,2770.88,4.9595,21.3025,20.4623,-0.758114,-5.10281e-30,2.4093e-13,0.534445,0.503938,33167.2,51294.2,1.91827,28.7352,1.71478,25.687,2.01534,0.0066,1.31614,3.7,5.87152,2.05583e-29,31.0264,1.93915,2.07122 
17,6,1.8,0.01,10,17,4.46693e-07,7.25027e-07,1.00101e-29,15.1071,0.616106,1062.49,2846.28,2770.88,4.94294,21.3081,20.4676,-0.498869,-3.07666e-30,4.83325e-13,0.712661,0.66443,34020.7,52035.6,1.72323,26.033,1.56784,23.6855,1.74197,0.0066,1.39188,3.7,4.87541,1.84565e-29,27.8544,1.7409,1.84379 
18,6,1.8,10,0.01,18,4.53067e-07,7.82502e-07,1.08036e-29,16.3047,0.578998,1062.49,2846.28,2770.88,4.94389,21.3078,20.4673,-0.332659,-2.08088e-30,2.38783e-13,0.858652,0.794627,42769.9,64070.5,1.60748,26.2095,1.48381,24.1932,1.56657,0.0066,1.37952,3.7,4.93268,1.85914e-29,28.0579,1.75362,1.72084 
19,6,1.8,0.01,10,19,4.36264e-07,7.50738e-07,1.03651e-29,15.6429,0.581113,1062.49,2846.28,2770.88,4.94061,21.3089,20.4683,-0.342393,-2.06233e-30,7.98369e-13,0.84931,0.786313,37769.9,58529.8,1.61403,25.248,1.48852,23.2847,1.57683,0.0066,1.36753,3.7,4.73585,1.812e-29,27.3465,1.70916,1.74818 
20,8,1.8,10,0.01,20,4.83688e-07,7.93061e-07,1.09494e-29,16.5247,0.6099,1062.49,2846.28,2770.88,4.96115,21.302,20.4618,-0.471711,-3.1501e-30,9.79341e-13,0.734638,0.68408,44524.7,69750,1.70378,28.1545,1.55358,25.6724,1.71328,0.0066,1.36593,3.7,5.9708,2.07428e-29,31.3048,1.95655,1.89442 
21,8,1.8,0.01,10,21,4.27003e-07,7.75392e-07,1.07054e-29,16.1566,0.550694,1062.49,2846.28,2770.88,4.9371,21.3101,20.4694,-0.198904,-1.17263e-30,4.20817e-13,0.997972,0.918557,41614.5,62043.4,1.52062,24.5679,1.42174,22.9704,1.42614,0.0066,1.41259,3.7,4.52558,1.75909e-29,26.548,1.65925,1.64317 
22,8,1.8,10,0.01,22,5.03327e-07,7.81993e-07,1.07966e-29,16.2941,0.643646,1062.49,2846.28,2770.88,4.95733,21.3033,20.463,-0.616569,-4.28465e-30,3.89087e-13,0.625039,0.58582,42686.4,65880.8,1.80978,29.4887,1.63209,26.5935,1.86624,0.0066,1.3365,3.7,5.74047,2.03085e-29,30.6494,1.91559,1.88101 
23,8,1.8,0.01,10,23,4.21982e-07,7.78123e-07,1.07432e-29,16.2135,0.542307,1062.49,2846.28,2770.88,4.9351,21.3108,20.47,-0.15795,-9.20232e-31,3.54694e-13,1.04499,0.960383,42055.9,62578.7,1.4952,24.2424,1.40369,22.7587,1.38333,0.0066,1.41965,3.7,4.40529,1.72761e-29,26.073,1.62956,1.60811 
24,8,1.8,10,0.01,24,4.87526e-07,7.25304e-07,1.00139e-29,15.1129,0.672168,1062.49,2846.28,2770.88,4.96506,21.3007,20.4606,-0.734076,-4.94108e-30,4.55417e-13,0.548802,0.516957,34059.7,53147.3,1.89949,28.7068,1.7003,25.6965,1.99004,0.0066,1.30647,3.7,6.20682,2.11663e-29,31.9439,1.9965,2.11369 
25,8,1.8,10,0.01,25,4.80497e-07,7.9531e-07,1.09804e-29,16.5716,0.604163,1062.49,2846.28,2770.88,4.958,21.303,20.4628,-0.446392,-2.96136e-30,6.70497e-13,0.755764,0.702948,44904.5,69465.6,1.68582,27.9368,1.54047,25.528,1.68655,0.0066,1.33971,3.7,5.781,2.03865e-29,30.7672,1.92295,1.85662 
26,8,1.8,10,0.01,26,5.25316e-07,6.62459e-07,9.14624e-30,13.8034,0.792979,1062.49,2846.28,2770.88,4.98797,21.2929,20.4533,-1.18929,-8.62568e-30,7.89483e-14,0.334243,0.320199,25951.3,40020.4,2.27898,31.4577,2.00736,27.7084,2.4666,0.0066,1.30267,3.7,7.59533,2.33097e-29,35.1788,2.19867,2.54855 
27,8,1.8,0.01,10,27,4.48268e-07,7.07998e-07,9.77498e-30,14.7523,0.633149,1062.49,2846.28,2770.88,4.94209,21.3084,20.4678,-0.572238,-3.54159e-30,8.75908e-13,0.656645,0.614223,31679.5,50996.1,1.77673,26.2109,1.60741,23.713,1.81943,0.0066,1.33148,3.7,4.82439,1.83348e-29,27.6707,1.72942,1.87569 
28,8,1.8,10,0.01,28,5.01088e-07,7.40972e-07,1.02302e-29,15.4394,0.676258,1062.49,2846.28,2770.88,4.96919,21.2993,20.4593,-0.750576,-5.19269e-30,3.89095e-13,0.538904,0.507983,36315,56045.1,1.91237,29.5258,1.71022,26.4048,2.00741,0.0066,1.32757,3.7,6.45688,2.15933e-29,32.5885,2.03678,2.11074 
29,8,1.8,10,0.01,29,5.12719e-07,6.74025e-07,9.30593e-30,14.0444,0.760683,1062.49,2846.28,2770.88,4.97647,21.2968,20.457,-1.07367,-7.60037e-30,1.93285e-13,0.37865,0.361356,27334.4,42663.4,2.17782,30.5862,1.92247,26.9999,2.34611,0.0066,1.26428,3.7,6.89701,2.22974e-29,33.651,2.10319,2.39604 
30,8,1.8,0.01,10,30,4.62582e-07,7.01901e-07,9.69079e-30,14.6253,0.659043,1062.49,2846.28,2770.88,4.95003,21.3057,20.4653,-0.680541,-4.34637e-30,7.28478e-13,0.582248,0.54722,30868,48493.6,1.85818,27.1764,1.66871,24.4052,1.93366,0.0066,1.40838,3.7,5.30118,1.94154e-29,29.3016,1.83135,2.00349 
31,8,1.8,0.01,10,31,4.80858e-07,6.55015e-07,9.04347e-30,13.6483,0.734118,1062.49,2846.28,2770.88,4.95492,21.3041,20.4638,-0.975423,-6.47581e-30,3.91201e-13,0.421261,0.400609,25086.3,39828.9,2.09438,28.5848,1.85416,25.3062,2.24339,0.0066,1.28828,3.7,5.59554,2.00238e-29,30.2197,1.88873,2.21417 
32,8,1.8,0.01,10,32,4.2675e-07,7.521e-07,1.03839e-29,15.6712,0.567411,1062.49,2846.28,2770.88,4.93899,21.3095,20.4688,-0.278696,-1.64206e-30,4.40332e-13,0.912337,0.842406,37975.9,56936.4,1.57176,24.6314,1.45819,22.8516,1.50983,0.0066,1.41624,3.7,4.63835,1.7878e-29,26.9813,1.68633,1.72171 
33,8,1.8,10,0.01,33,4.82687e-07,7.53805e-07,1.04074e-29,15.7068,0.640334,1062.49,2846.28,2770.88,4.95936,21.3026,20.4624,-0.602675,-4.01636e-30,4.12429e-13,0.63479,0.594574,38234.9,59062.7,1.7993,28.2612,1.62428,25.5122,1.85154,0.0066,1.34811,3.7,5.86338,2.0543e-29,31.0032,1.9377,1.97388 
34,8,1.8,0.01,10,34,4.38282e-07,7.56936e-07,1.04506e-29,15.772,0.579021,1062.49,2846.28,2770.88,4.94198,21.3084,20.4679,-0.332762,-2.01359e-30,5.26168e-13,0.858552,0.794539,38713.2,58783.1,1.60755,25.3542,1.48386,23.4035,1.56668,0.0066,1.37952,3.7,4.81816,1.83199e-29,27.6482,1.72801,1.75299 
35,8,1.8,0.01,10,35,4.39691e-07,7.43882e-07,1.02704e-29,15.5,0.591077,1062.49,2846.28,2770.88,4.94281,21.3082,20.4676,-0.387807,-2.35422e-30,4.53544e-13,0.807082,0.748709,36744.6,56323.8,1.64498,25.4972,1.51084,23.418,1.62471,0.0066,1.35618,3.7,4.86796,1.84388e-29,27.8277,1.73923,1.79534 
