cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
203,43.248,0.29,203,24750.1,2.95844e-05,51.3247,11.8598,121.424,-0.0188961,21.9467,500,-4.62578,-3.50927,-8.48051,-0.900745,-1.10222,150.66,11011.6,33.9524,16065.9,19828.7,-5.57444,-4.45794,-10.3778,-1.84941,-2.05089,0.573113,10800.3,26.1259,15854.6,0.441997,0.995785,0.00302632,24435.2,-0.00275473,1.02362,12.0547,11.0404,121.48,90.4497,1.35989,12.0872,12.4916,120.534,141.148,0.946493,-50.6981 
204,43.288,0.29,204,32764,-0.952485,65.8128,-12.455,121.472,4.03013,-1369.28,428.645,-8.67102,0.504062,-11.6481,-2.49315,-4.59612,151.215,14848.3,56.4634,20115.3,206326,-9.62318,-0.448099,-13.5524,-3.44531,-5.54828,0.584503,14636.2,48.6081,19903.2,0.460939,0.994222,0.00447868,31753,-0.00266779,1.33858,12.3194,11.1566,121.629,90.7364,1.61033,12.4264,12.7226,120.597,141.477,1.03168,-50.7409 
205,43.268,0.29,205,32315,-0.186159,65.2026,12.1213,121.412,-0.159466,256.736,0.000201974,-5.53186,-1.89729,-14.6266,-3.0645,-9.70811,199.851,14937.9,44.8538,19893.3,27061,-6.79027,-3.15569,-17.1434,-4.32291,-10.9665,0.595472,14657.6,34.472,19613,0.464955,0.995901,0.00322725,31524.8,-0.00297673,1.3592,12.2389,11.16,121.479,90.7935,1.63556,12.2807,12.5313,120.533,141.416,0.945476,-50.6223 
206,43.158,0.29,206,31855.7,-0.893119,64.0535,12.3839,121.56,0.411512,-211.642,393.326,-7.68544,-8.36611,-10.6412,-1.56446,-0.901909,192.227,14778.8,49.8862,19304.5,28657.6,-8.89584,-9.57651,-13.062,-2.77486,-2.11231,0.641366,14509.2,39.9004,19034.9,0.46987,0.995211,0.00384652,30879.2,-0.00267527,1.33254,12.336,11.1404,121.563,90.316,1.56281,12.39,12.6223,120.668,141.028,0.894203,-50.7117 
207,43.258,0.29,207,29505,-0.911626,59.9207,12.421,121.642,-2.00032,1673.29,139.543,-9.73004,-6.07489,-15.2696,-1.96591,-10.3061,158.724,13659.2,49.9958,18252.3,133188,-10.7295,-7.07433,-17.2684,-2.96536,-11.3055,0.650034,13436.6,41.7504,18029.7,0.464257,0.994592,0.00424754,28942.2,-0.00290608,1.23665,12.3826,11.1459,121.695,89.8748,1.50526,12.3116,12.4786,120.726,140.483,0.968857,-50.6085 
208,43.238,0.29,208,26824.7,-0.00394547,53.7192,12.2903,121.515,-0.0676096,8.68057,500,-8.67769,-1.29906,-5.92149,-4.55186,-4.83638,166.664,12202.5,50.0135,16930.7,21511.6,-9.72713,-2.3485,-8.02036,-5.60129,-5.88582,0.746055,11968.7,41.3556,16696.9,0.454599,0.99399,0.00454189,26328,-0.00274687,1.04542,12.603,11.4943,121.59,90.8136,1.34606,12.4829,12.8213,120.513,141.77,1.07774,-50.9559 
209,43.193,0.29,209,27122.5,-0.866723,58.1016,11.8312,121.103,0.367088,-517.914,485.873,-3.66551,0.572751,-6.87664,0.00373874,-5.32849,183.691,12451.3,20.6501,17181.6,28566.6,-4.82216,-0.583901,-9.18994,-1.15291,-6.48514,0.586673,12193.6,11.1077,16923.9,0.455867,0.998408,0.00120758,26748.2,-0.00285809,1.24419,11.7152,10.6015,121.228,90.5552,1.5567,11.758,11.8851,120.202,141.106,1.02595,-50.5508 
210,43.148,0.29,210,29526.5,-0.645561,60.9355,11.9471,121.366,-0.0674337,729.06,489.306,-4.04172,-9.10869,-8.4467,-1.61563,-2.24441,146.8,13489.9,38.6964,18396.7,25299.3,-4.96608,-10.0331,-10.2954,-2.53999,-3.16877,0.667925,13284,31.0704,18190.8,0.459208,0.995924,0.00313649,28928.2,-0.00286856,1.27885,12.1213,10.8422,121.8,90.449,1.54138,12.1213,12.5033,120.629,141.061,1.1713,-50.6123 
211,43.178,0.29,211,28852.9,-0.873358,60.6713,-11.9623,121.601,-2.68354,3658.87,0.144709,-7.72491,-2.37094,-5.54101,-3.6081,0.0416933,197.478,13556.3,26.8201,17652.2,343259,-8.96837,-3.61441,-8.02794,-4.85156,-1.20177,0.698923,13279.4,16.5615,17375.2,0.470531,0.997822,0.00175276,28222.1,-0.00284521,1.30539,11.9719,10.7883,121.61,90.5788,1.53398,11.923,12.2745,120.748,141.389,0.862333,-50.8103 
212,43.228,0.29,212,26787,-0.0625909,54.4285,12.2368,121.613,-0.0231915,-7.91679,0.00225221,-11.2273,-3.20113,-13.4305,-2.06401,-4.66359,173.97,12150.4,30.0789,17153,21687.5,-12.3227,-4.29657,-15.6214,-3.15945,-5.75903,0.620464,11906.4,21.0415,16909,0.450179,0.996917,0.00228707,26448.1,-0.00309483,1.06522,12.5288,11.3867,121.793,90.5464,1.3563,12.4499,12.9858,120.62,141.374,1.17266,-50.828 
