cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
58,43.248,0.09,58,29567.2,-0.12484,59.4692,12.2188,121.351,-0.00354868,38.497,2.37407e-11,-7.83098,-6.82737,-12.6472,1.65543,-2.18725,169.846,13532.9,51.5503,18504.3,23659.1,-8.90045,-7.89684,-14.7862,0.585951,-3.25673,0.56834,13294.6,42.7271,18266,0.458382,0.994407,0.00429049,29003.4,-0.00302022,1.24481,12.2929,11.039,121.54,90.2656,1.49997,12.4583,12.5947,120.37,140.99,1.16983,-50.7242 
59,43.288,0.09,59,32830.7,0.068388,65.4938,12.1714,121.132,-0.113818,44.6118,4.12462e-11,-11.9146,-4.53333,-2.13117,-1.17734,-7.84304,278.957,15182.6,59.3876,20038.3,26115.2,-13.6711,-6.28985,-5.64421,-2.93386,-9.59956,0.852008,14791.3,44.8964,19647.1,0.466782,0.994716,0.00419183,31687.8,-0.00281617,1.3471,12.4382,11.2243,121.216,89.5979,1.55922,12.5028,12.997,120.069,140.211,1.14686,-50.6127 
60,43.268,0.09,60,32082.5,-0.824778,64.3202,12.5635,121.553,1.14592,-275.783,61.5583,-6.82748,-2.54405,-16.6717,-1.23792,-2.90284,121.881,15016.7,39.9732,19704.1,36593.6,-7.59493,-3.3115,-18.2066,-2.00537,-3.67029,0.476651,14845.8,33.6417,19533.1,0.469146,0.99605,0.00316261,31644.3,-0.00325427,1.38564,12.1508,11.1809,121.589,90.4048,1.61175,12.3538,12.561,120.6,141.197,0.98857,-50.7926 
61,43.158,0.09,61,29392.8,-0.90929,61.5014,12.0578,121.321,0.62119,52.0895,326.669,-8.12587,-3.98892,-9.62245,-3.31312,-6.42989,144.634,13933.1,54.9633,18100,25194,-9.03659,-4.89964,-11.4439,-4.22384,-7.34061,0.690242,13730.2,47.4499,17897.1,0.471477,0.993989,0.00486015,29121.8,-0.0030799,1.34487,12.0134,10.7196,121.343,90.1441,1.5948,12.0376,11.9693,120.364,140.655,0.978801,-50.5111 
62,43.258,0.09,62,30247.3,-0.928283,62.406,12.2157,121.129,0.327185,-170.994,317.431,-4.32659,-3.20897,-15.5301,-7.8511,-1.56549,113.438,14510.8,44.6905,18259.9,26637.7,-5.04088,-3.92326,-16.9587,-8.56539,-2.27978,0.538765,14351.7,38.7976,18100.8,0.479694,0.995291,0.00393288,29918.3,-0.00299673,1.36515,12.1417,10.8856,121.286,89.6719,1.54266,12.1559,12.364,120.1,140.026,1.18562,-50.354 
63,43.238,0.09,63,23760.2,0.0480261,50.2921,11.7517,121.248,-0.046343,-29.5458,1.61085e-11,-3.07559,-8.69247,-4.16746,-1.90507,-4.11159,73.1549,11520.8,19.4434,14882.4,19284.1,-3.53623,-9.1531,-5.08874,-2.36571,-4.57223,0.794112,11418.2,15.6431,14779.8,0.473219,0.997608,0.00194592,24128.8,-0.00316721,1.12828,12.0546,10.5852,121.316,90.4785,1.33118,11.908,12.0609,120.364,140.996,0.952191,-50.5174 
64,43.193,0.09,64,26866.3,-0.0797024,56.2621,11.8247,121.234,-0.00824047,23.2662,494.934,-11.7304,-6.26921,-12.0175,-6.24896,-3.6068,126.719,12517.7,43.9649,16938,21663.4,-12.5284,-7.06713,-13.6134,-7.04688,-4.40472,0.695181,12339.9,37.3821,16760.3,0.461241,0.994727,0.00409181,26753.8,-0.00297505,1.18264,12.0376,10.9159,121.393,89.6406,1.40636,12.1283,12.6139,120.234,140.121,1.15827,-50.4805 
65,43.148,0.09,65,31012.3,-0.0529452,62.3942,12.0707,121.438,0.110858,-141.412,3.07429e-11,-6.19245,-5.148,-0.225512,-5.47788,-7.49876,221.413,14477.7,37.6359,18857.4,25027.5,-7.58663,-6.54218,-3.01387,-6.87206,-8.89294,0.908414,14167.2,26.1339,18546.9,0.470397,0.996782,0.00258894,30117.5,-0.00283269,1.33546,12.2579,11.0172,121.605,89.8705,1.58507,12.2864,12.274,120.48,140.191,1.12443,-50.3203 
66,43.178,0.09,66,30514.9,-0.189788,61.7352,12.0607,121.445,0.284791,-359.358,500,-6.2648,-3.11782,-6.76155,-2.82689,1.03923,198.194,14487.4,34.0782,18398.3,27569.8,-7.51277,-4.36579,-9.2575,-4.07486,-0.208747,0.635814,14209.4,23.7824,18120.3,0.476941,0.99708,0.00241189,29792.9,-0.00289128,1.34632,12.2568,10.9213,121.48,89.5034,1.56443,12.1981,12.2562,120.47,140.011,1.0096,-50.5076 
67,43.228,0.09,67,24821.7,-0.427844,52.2168,12.1344,121.439,-0.0901816,315.52,500,-4.67626,-9.31404,2.66559,0.274183,0.652447,222.275,11411.8,32.8308,16126,21552.8,-6.07587,-10.7137,-0.13363,-1.12543,-0.747161,0.99289,11100,21.284,15814.3,0.449388,0.996656,0.00247311,24700.3,-0.003199,1.05358,12.2472,11.052,121.486,90.2546,1.36422,12.2175,12.3593,120.477,140.93,1.00905,-50.6754 
