cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
319,43.248,0.45,319,27481.6,-0.0325415,57.1763,11.7344,122.018,-0.00681627,32.3863,500,-6.52279,-2.53202,-9.47429,0.385035,-6.17359,176.803,12633.9,44.9116,17149.7,21848.1,-7.63607,-3.6453,-11.7009,-0.728245,-7.28687,0.622521,12385.9,35.727,16901.7,0.460076,0.994977,0.00387876,26921.4,-0.00278375,1.21358,12.0001,10.8776,122.252,91.1321,1.49531,11.9003,12.1962,121.145,141.936,1.10754,-50.8035 
321,43.268,0.45,321,27640.4,-0.0258665,58.7441,11.463,121.74,0.0153775,-11.3597,500,-5.24413,0.352816,-7.90356,-4.8382,-6.69155,67.6174,12879.9,31.7166,16952.6,21926.6,-5.6699,-0.0729528,-8.75509,-5.26396,-7.11732,0.67428,12785.1,28.204,16857.8,0.468614,0.996154,0.00307248,27282.8,-0.0026338,1.30521,11.5992,10.5735,121.9,91.0269,1.55493,11.6616,11.8692,120.934,141.696,0.966629,-50.6691 
322,43.158,0.45,322,27639.2,-0.51637,58.687,11.6648,121.806,0.527291,886.819,1.03246e-05,-1.96888,-3.72102,-5.72004,-4.57211,-2.59491,131.318,12819.2,36.5389,16970,37507.4,-2.79576,-4.54789,-7.37379,-5.39899,-3.42179,0.686731,12635,29.7172,16785.9,0.466738,0.995901,0.00325061,27070.8,-0.00261853,1.26494,11.76,10.7489,121.959,90.8638,1.54518,11.6666,11.9364,120.956,141.492,1.00328,-50.6278 
323,43.258,0.45,323,24549.7,-0.802623,52.9973,11.7794,121.617,-0.451014,-101.651,491.036,-5.92649,-8.83731,-7.55406,-2.07196,-2.79879,56.3425,11139.6,30.4811,15564.9,21814.6,-6.28127,-9.19208,-8.26361,-2.42673,-3.15357,0.718132,11060.6,27.5542,15485.9,0.453704,0.995659,0.00326697,24378.5,-0.00257283,1.12331,11.6624,10.5475,121.804,91.666,1.41786,11.7479,11.911,120.723,142.561,1.08032,-50.8951 
324,43.238,0.45,324,25393.3,-0.0725111,52.5658,11.8663,121.938,0.0289712,19.634,500,-9.50841,-3.44767,-0.695682,-1.73747,-4.67148,141.111,12043,49.65,15511.5,20324,-10.397,-4.33621,-2.47276,-2.62601,-5.56002,0.902616,11845.1,42.3195,15313.6,0.473523,0.993787,0.00506493,25014.7,-0.00258395,1.13842,12.1545,10.8506,122.025,90.2483,1.32194,11.9439,12.4727,121.036,140.695,0.9893,-50.4463 
325,43.193,0.45,325,21940.5,-0.724535,47.1924,-11.8397,121.966,1.18551,-2643.25,358.656,-2.68353,-4.24555,0.829923,-7.18699,0.575502,85.4512,9866.82,14.6206,14326.5,120198,-3.22159,-4.78362,-0.246204,-7.72506,0.0374383,0.984553,9746.97,10.1816,14206.6,0.443757,0.998175,0.00131845,21964.7,-0.00262401,0.983309,11.7856,10.599,122.111,91.2672,1.28222,11.847,12.013,121.165,142.144,0.946426,-50.877 
326,43.148,0.45,326,24979.3,-0.796926,54.5649,11.6002,122.074,-1.13507,755.635,489.137,-2.20518,-2.49141,-10.3443,-1.67572,-1.78555,58.8611,11366.6,36.2195,15886.7,48525.9,-2.57581,-2.86204,-11.0856,-2.04635,-2.15619,0.465136,11284,33.1618,15804.1,0.453618,0.994883,0.0038504,24875.5,-0.0027193,1.15438,11.6134,10.6116,122.288,91.7791,1.49828,11.4752,11.7265,121.31,142.35,0.97868,-50.5705 
327,43.178,0.45,327,24306.8,0.0977778,52.0625,11.3713,121.3,-0.109216,-133.916,500,-8.93786,-7.9432,-2.17335,-3.73606,-4.736,153.786,11533.4,27.2007,14854.1,19748.2,-9.90621,-8.91155,-4.11005,-4.7044,-5.70435,0.876711,11317.7,19.2118,14638.4,0.47341,0.997038,0.00241179,23906.8,-0.00246409,1.21463,11.4794,10.2676,121.349,91.3212,1.4138,11.5139,11.606,120.48,141.942,0.869043,-50.6212 
328,43.228,0.45,328,23128.3,-0.00924748,48.0255,11.9383,121.934,-0.0216231,-12.4528,1.34842e-10,-10.5813,-1.93392,-8.47162,3.58637,-6.98416,95.0788,10323.5,39.988,15004.4,18672.9,-11.18,-2.5326,-9.66899,2.98768,-7.58284,0.654392,10190.2,35.0489,14871,0.443451,0.994017,0.00432281,22979.3,-0.00263052,0.954932,12.1877,11.1528,122.076,91.167,1.25126,12.185,12.4721,121.001,141.884,1.07491,-50.7174 
329,43.118,0.45,329,25891,0.298506,54.9738,11.4609,121.818,0.0875152,-100.214,2.48553,-5.79181,-8.21945,-0.741219,0.0267933,-1.98406,172.494,12172.4,18.4431,16218.8,20795.7,-6.87796,-9.3056,-2.91352,-1.05936,-3.07021,0.874561,11930.4,9.48237,15976.8,0.464752,0.998611,0.00109211,25670.5,-0.00293217,1.19358,11.7273,10.8177,121.898,91.702,1.4702,11.735,11.974,121.054,142.528,0.843927,-50.8258 
330,43.218,0.45,330,21838.3,-0.444082,46.2436,12.0321,121.988,-1.11668,1240.21,500,-10.8077,-2.89441,-12.5976,-6.22303,-4.04905,109.931,9668,21.2355,14562.6,63196.4,-11.4999,-3.58661,-13.982,-6.91523,-4.74125,0.656672,9513.81,15.5248,14408.4,0.434321,0.997152,0.00198091,21905,-0.00272876,0.901078,12.231,10.953,122.187,91.4419,1.22601,12.026,12.5339,121.077,142.31,1.10995,-50.8681 
331,43.203,0.45,331,16846.1,-0.829571,39.8358,11.5473,121.835,0.96658,199.548,374.53,-8.04023,-3.10772,-8.69446,2.34802,-1.79364,90.7056,7989.61,1.4998,11482.6,21253.3,-8.61138,-3.67886,-9.83676,1.77687,-2.36479,0.566947,7862.39,-3.21218,11355.4,0.446017,1.00072,-0.000521362,17628,-0.00294444,0.839663,11.4508,10.3376,121.948,90.7845,1.09579,11.4762,11.7638,121.05,141.387,0.898196,-50.6022 
