7.632532384256710429e+03, 1.085425928352089509e+00, 1.084681981719203137e+01, -1.000184465408535459e+02
7.733103551692890505e+03, 7.341466117825871107e-01, 8.480447786506370988e+00, -1.004287994600563962e+02
7.819039672072932262e+03, 1.024984684255725975e+00, 1.628909798556889399e+01, -8.364760815898591773e+01
7.708363999238790711e+03, 7.653332346454476687e-01, 5.981346361774956932e+00, -9.170820764119477531e+01
7.717753063914503400e+03, 9.885086244900552765e-01, -5.909477825320845312e+00, -1.109911252466937412e+02
7.707539257979363356e+03, 2.305887060635658070e+00, 9.650696940287021519e+00, -9.752587179168031639e+01
7.714109087796168751e+03, 8.715077507268033097e-01, 7.946832178818175940e+00, -1.045532834252052936e+02
7.704606804022309916e+03, 1.577206193237469023e+00, 5.171548959960703407e+00, -9.160221254275344904e+01
7.585822537018382718e+03, 5.317725476143334573e-01, 1.131981219590199572e+01, -1.052455669657702657e+02
7.522626362956324556e+03, 1.364790189664318021e+01, 3.528596021851835740e+00, -1.069411789145636078e+02
7.651003166736182720e+03, 1.185937227044592257e+00, 4.547443177842070305e+00, -8.796277167921765283e+01
7.878327349159492769e+03, 1.824617714350915243e+00, 5.554010896284248489e+00, -9.236150010245016517e+01
7.766843874156989841e+03, 9.616868618547612657e-01, 1.628173478384568895e+01, -9.320509646068531140e+01
7.734185179611358762e+03, 7.674742637193621153e-01, 1.768479393849922587e+01, -8.935128939509827717e+01
7.612459741127270718e+03, 9.435771399176666741e-01, 1.467957192644224840e+01, -7.802939326523105024e+01
1.694994974393360826e+04, 5.869276286944829835e+00, 2.658264334245750433e+02, -2.944419955458761606e+01
7.728030550387290532e+03, 8.787783811031713022e-01, 4.912523983439053943e+00, -9.264047976316710731e+01
1.114527032149087972e+04, 3.631458317999518126e+00, 1.675719151339511086e+02, -2.046194544758424883e+01
7.808709125084364132e+03, 5.046659710749989980e-01, 1.921560428116069019e+01, -8.391184289915298677e+01
7.648483667601382876e+03, 1.354071056066776579e+00, 5.057202242996782005e+00, -9.103792881327791520e+01
7.636241838259592441e+03, 9.906299797329753964e-01, 4.374679247853152653e+00, -9.250404639421073227e+01
7.844620224728962967e+03, 7.680689311568643651e-01, 2.351404902531650976e+01, -8.751204549668494792e+01
7.701438411903899578e+03, 8.941101532036060950e-01, 1.194897826104918437e+01, -9.738412065254520655e+01
7.632819556545883643e+03, 6.127286977824839553e-01, 1.777264056842411932e+01, -9.475824430589089786e+01
7.510098790169938184e+03, 8.750847341860091433e+01, -4.527215525056824119e-01, -9.667330354332624154e+01
7.843410574349773015e+03, 9.173881155620872141e-01, 6.660259721356652562e+00, -9.244618882218793487e+01
8.930917600404649420e+03, 2.048188668703228910e+00, 1.196200705587106938e+02, -4.148686956484241684e+00
7.794123397741883309e+03, 9.871741165215767166e-01, 1.699471358088029405e+01, -8.669804371992192671e+01
7.778093820080896876e+03, 1.585348707718063244e+00, 4.980569675729629608e+00, -9.170287335718543886e+01
8.022550135585229327e+03, 8.901346116685906473e-01, 2.141907142103956474e+01, -8.863707007431025886e+01
7.769086908058885456e+03, 1.749283292598187378e+00, 3.512821626935950459e+00, -8.969103872335364258e+01
7.860446094382240517e+03, 9.110416434953227949e-01, 1.906828819189404101e+01, -9.901654576673168151e+01
7.512367042689652408e+03, 2.927419264519801345e+02, 1.347983695984645625e+00, -9.091413052095003877e+01
7.915259772211225027e+03, 8.692546810506172061e-01, 1.945439220079746434e+01, -9.451203830596719513e+01
8.092009468586901676e+03, 1.150457235199583650e+00, 2.075744506253506927e+01, -9.072008221311780574e+01
7.621206955059930806e+03, 1.546267311278341605e+00, 3.660074443028367153e+00, -9.239930985296579991e+01
7.647551260834588902e+03, 2.658447445381601710e+02, 1.198847323235762374e+00, -9.141532600127985120e+01
7.658789036535814375e+03, 5.641283014850258404e+00, 2.724677590726041654e+00, -8.181377752653516211e+01
8.654668588397684289e+03, 1.830753830990970776e+00, 1.034626457545523266e+02, -1.344469076101912819e+01
7.532642922901061866e+03, 1.868354147857641978e+00, 1.880438341683670300e+00, -8.488073669704228053e+01
7.669302043242790205e+03, 1.810663278021383382e+00, 5.286568651469900182e+00, -9.536070917989171392e+01
7.722306679566875573e+03, 4.918886471810776650e-01, 1.274500372601091414e+01, -1.079084284307924690e+02
1.181094601119077197e+04, 3.975740578235927636e+00, 1.817968739470747437e+02, -1.402822763138802920e+01
1.052620668379441486e+04, 3.247359170125958094e+00, 1.528816621973901420e+02, -1.665279400129125520e+01
7.689929157000253326e+03, 9.106869730797055862e-01, 1.122421292412087546e+01, -9.548030779073731367e+01
7.793528319543383986e+03, 2.669874170625654575e+00, 3.814666544729970354e+00, -8.988032472045919974e+01
7.808280679484152643e+03, 1.000480783285559117e+00, 1.621261005015922407e+01, -9.674077662973360248e+01
7.695874363537880527e+03, 3.369840059409077604e+00, 3.023044047772637466e+00, -9.132933444115839450e+01
