cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,47.016,0,12730.9,-0.0850208,26.5475,-12.1677,123.68,0.0823217,-96.2004,0.295008,-4.26673,-0.621927,-1.66258,-0.488581,3.43952,2.51782,29.3769,7.32241,14522.2,10773.2,-4.28258,-0.637781,-1.69429,-0.504435,3.42367,0.541516,26.6579,7.21143,14519.5,0.00192891,0.6787,0.000914086,13820.2 
1,47.256,1,13569.4,-0.0345293,27.7291,12.199,123.904,-0.0466052,135.405,500,-0.0692701,-3.95512,-2.78269,-2.25857,-4.06549,76.6961,3472.67,28.9509,11914.6,11217.1,-0.552205,-4.43805,-3.74856,-2.74151,-4.54843,0.766135,3389.85,25.5703,11831.8,0.231705,0.986971,0.0039653,14630 
2,47.446,2,13474.7,-0.0399731,27.9331,12.1591,123.772,0.00258511,12.5175,500,-1.3044,2.24552,6.48342,-2.82791,0.15287,82.8384,201.313,22.3723,15323.6,11057.5,-1.82601,1.72391,5.4402,-3.34952,-0.368741,-2.35849,111.856,18.7211,15234.2,0.00766963,0.77346,0.00225862,14584.3 
4,47.316,4,12237.6,-0.516269,25.9564,-12.4965,123.596,0.506622,-109.453,392.303,-0.687689,-3.16591,2.94281,-3.46409,0.837748,63.464,926.842,26.9874,13417.5,12364.3,-1.0873,-3.56553,2.14358,-3.86371,0.438132,1.36119,858.308,24.1901,13349,0.0633912,0.952997,0.00332702,13539.9 
5,47.516,5,14095.7,-0.185677,29.3429,12.2423,123.647,-0.012631,146.684,0.0305257,0.163749,-0.597544,-1.48115,-0.24602,-0.888187,33.1286,186.882,40.9167,16028.8,11754.2,-0.0448535,-0.806146,-1.89835,-0.454623,-1.09679,0.558601,151.107,39.4565,15993,0.00984766,0.686363,0.00452413,15344.4 
6,47.426,6,13660.2,0.000788047,27.7369,12.2059,123.557,0.00768699,-16.7874,0.00224333,1.64776,1.74713,-0.202812,-2.63666,-0.930083,62.2545,230.112,12.9253,15341.3,11025.3,1.25576,1.35513,-0.986812,-3.02866,-1.32208,0.638088,162.884,10.1813,15274.1,0.0111007,0.901399,0.00122639,14673.2 
7,47.356,7,12770.8,-0.499365,26.4763,12.6162,123.472,0.0415327,11.3104,482.029,0.829605,0.474013,-0.517722,-3.4098,1.6397,32.4313,517.48,22.3583,14140.4,10889.1,0.625394,0.269802,-0.926145,-3.61401,1.43548,0.58083,482.457,20.9288,14105.4,0.0347527,0.929442,0.00272576,13882.6 
8,47.346,8,14030.7,-0.154388,28.6637,12.4921,123.775,0.00891646,35.6601,499.993,1.80435,1.48025,-1.14321,-2.08021,1.23186,23.631,536.628,13.7388,15535.2,11666.7,1.65555,1.33146,-1.4408,-2.22901,1.08306,4.59969,511.109,12.6972,15509.7,0.0335257,0.958337,0.0015058,15245.3 
9,47.206,9,14076.2,-0.115712,30.0929,11.6814,123.981,0.0787993,-258.447,0.0195471,1.38314,-1.44813,-1.77325,-1.47877,1.17424,101.824,2926.33,31.5754,13060.8,12106.3,0.74198,-2.08929,-3.05557,-2.11993,0.533085,0.489865,2816.37,27.0873,12950.9,0.186272,0.983447,0.00383806,15119.7 
10,47.466,10,11848.8,-0.434836,24.9419,-12.296,123.464,0.330243,159.543,66.7489,-0.747571,0.89852,-4.73805,-1.09326,-0.0699852,53.0945,98.6979,24.017,13588.6,11698.8,-1.08189,0.564198,-5.40669,-1.42758,-0.404307,0.302927,41.3617,21.6767,13531.3,0.00320731,0.521611,0.00294232,12896.1 
11,47.326,11,12864.2,-0.244695,26.9443,-12.358,123.705,0.106495,164.547,0.000232585,0.450182,2.59455,-0.691115,-1.1936,-1.38593,63.6867,882.904,21.1323,14063,11410,0.0491634,2.19354,-1.49315,-1.59461,-1.78694,0.432695,814.129,18.3252,13994.3,0.0577041,0.962102,0.00240639,14108.7 
12,47.276,12,12701,-0.485593,26.5991,12.4423,124.047,0.420026,-204.282,108.82,-0.965871,-0.574956,-7.3412,-1.29375,-1.04749,74.1436,1990.93,24.1949,12611.6,13566.8,-1.43273,-1.04182,-8.27493,-1.76061,-1.51436,0.409964,1910.86,20.9269,12531.5,0.13831,0.981195,0.00306677,13815.8 
13,47.336,13,13440.6,-0.00216156,27.0702,12.3872,123.936,-0.00741942,3.83102,2.48134e-11,1.578,-2.73878,0.0567897,-1.00973,0.718812,38.5677,660.006,29.4398,14602.4,10916.9,1.33515,-2.98163,-0.428911,-1.25258,0.475961,0.849611,618.357,27.7399,14560.8,0.0427897,0.927208,0.00349714,14451.1 
14,47.226,14,11985,-0.267651,26.4193,11.7808,124.481,0.606218,-726.242,500,-5.51287,0.319904,-6.8792,-0.776177,1.82535,11.1156,7228.06,39.9271,6802.16,24463.8,-5.58286,0.249912,-7.01919,-0.846169,1.75536,0.386593,7216.05,39.4371,6790.15,0.528003,0.990527,0.0105857,13666.7 
15,47.376,15,12163.2,-0.0153272,25.6736,12.1929,123.395,0.000875203,-2.81491,2.31795e-11,-4.14923,2.08103,-2.94097,1.6171,-1.72502,28.4054,361.244,17.6875,13921.2,10190.5,-4.3281,1.90217,-3.29869,1.43824,-1.90388,0.467116,330.57,16.4355,13890.5,0.0244386,0.919957,0.00217487,13526.6 
16,47.406,16,11695.4,-0.547557,25.3714,12.4604,123.489,0.411555,193.751,181.246,-0.0406113,0.334524,3.71827,0.521707,-2.51327,64.3152,236.048,23.4723,13540.5,12887.1,-0.445587,-0.0704518,2.90832,0.116731,-2.91825,8.10674,166.595,20.6375,13471,0.0128505,0.821836,0.00281414,12964.1 
17,47.296,17,13473.3,-0.278819,27.0238,12.786,123.595,0.177366,-52.5531,415.448,-1.02296,0.346873,-0.440534,-0.388108,-1.58833,41.5864,1359.4,29.9266,14017.9,11551.5,-1.28481,0.0850146,-0.96425,-0.649967,-1.85019,0.793266,1314.49,28.0936,13973,0.0901021,0.963947,0.00369,14588.9 
18,47.286,18,15400.2,0.00565757,30.8842,12.3059,123.831,-0.020894,-7.53993,500,-4.5917,-0.651288,0.597152,-5.03498,-0.13642,49.0468,1953.68,35.4563,15423,12377.2,-4.90053,-0.960122,-0.0205171,-5.34381,-0.445255,0.998242,1900.71,33.2945,15370,0.115179,0.970257,0.00397451,16502.2 
19,47.466,19,11886.9,-0.557668,25.9717,12.3767,123.417,0.840247,-620.203,54.5452,-3.01346,1.70096,0.470065,0.532627,-2.7157,68.0826,122.452,13.6387,13904.7,27428.3,-3.44216,1.27226,-0.387331,0.10393,-3.1444,0.930805,48.9298,10.6378,13831.2,0.00371003,0.724392,0.0014148,13188.5 
20,47.236,20,11682.8,-0.110486,24.7232,12.1364,124.195,0.108344,69.2843,0.00107582,-3.73114,-2.45513,-7.46107,-4.39897,-2.36475,54.0196,4932.22,24.7953,8740.12,10012,-4.07129,-2.79528,-8.14136,-4.73912,-2.70489,0.637387,4873.88,22.4142,8681.79,0.37144,0.992016,0.00473335,13121.6 
21,47.386,21,13775.2,-0.254726,28.2129,12.5301,123.809,3.26113,772.557,1.70827e-12,-0.518005,-0.0197676,-2.86603,2.05577,1.03369,106.895,279.43,35.7852,15552.4,93523.1,-1.19109,-0.692855,-4.21221,1.38268,0.360606,0.0323151,163.995,31.0736,15437,0.011059,0.750983,0.00369433,14829.1 
22,47.506,22,13022,-0.0317493,27.3807,-12.252,123.557,0.0041479,-55.7069,3.22252e-12,-1.70481,-0.64785,-0.902594,3.14739,1.68298,45.9973,166.084,37.0972,15117.1,10928.1,-1.99444,-0.937482,-1.48186,2.85776,1.39335,-8.10918,116.412,35.0698,15067.5,0.00806708,0.654794,0.00426923,14430.5 
23,47.196,23,13767.8,-0.561664,29.4481,12.4367,123.891,1.69838,576.994,473.773,-1.71368,0.31738,-6.36302,2.60787,-0.851195,106.238,268.364,34.6744,15644.7,43823,-2.38263,-0.351574,-7.70093,1.93891,-1.52015,0.231166,153.638,29.9917,15529.9,0.0103064,0.745369,0.0035449,14907.1 
24,47.306,24,12996.6,0.0132137,26.8711,12.2852,123.715,-0.0164957,-1.58529,1.14294e-12,-2.97096,-2.48089,-5.46822,-5.03434,-2.94027,58.1491,1135.3,19.9768,13882.9,10747.2,-3.33711,-2.84704,-6.20052,-5.40049,-3.30642,0.706019,1072.51,17.4137,13820.1,0.0755204,0.972371,0.00231574,14201.6 
25,47.266,25,13371.6,-0.540594,27.7246,12.6875,124.054,0.233752,579.687,324.569,-1.17051,-2.04243,-5.13299,2.88864,-1.2449,18.6035,2464.03,30.6103,12866.5,15861.9,-1.28765,-2.15957,-5.36728,2.7715,-1.36204,0.275186,2443.94,29.7903,12846.4,0.166844,0.979114,0.0042536,14648 
26,47.486,26,11060.8,-0.523633,24.2344,12.3638,123.495,0.21352,-248.458,25.4263,-4.69674,-1.67844,0.590722,-3.48526,-2.14843,116.982,161.618,14.3515,12993.9,11480.9,-5.43334,-2.41504,-0.882482,-4.22186,-2.88503,0.94428,35.2907,9.19529,12867.6,0.00287864,0.686824,0.00131465,12259.5 
27,47.396,27,13241.4,-0.561799,27.7521,12.6596,123.745,0.529899,-183.531,115.848,-0.290012,-0.559093,-5.33811,0.927831,-3.4752,94.6905,333.029,32.6757,15002.3,14602.8,-0.886253,-1.15533,-6.53059,0.331591,-4.07144,0.469576,230.774,28.5021,14900.1,0.0160417,0.822276,0.00351135,14385.9 
28,47.246,28,12664.5,-0.0588391,26.5568,-12.2094,124.171,0.0370585,-33.1876,500,-4.25261,-3.59638,-3.66015,-2.30978,-2.94492,74.795,4082.98,28.556,10566.5,10595.2,-4.72357,-4.06734,-4.60208,-2.78074,-3.41588,0.765076,4002.21,25.2593,10485.7,0.286616,0.989076,0.00441788,13963.6 
29,47.216,29,10878.5,-0.447962,25.0382,11.4663,124.53,-0.21314,-1918.68,418.471,-6.27416,1.1272,-0.678765,-1.30219,-1.7346,10.4898,6879.07,30.2129,5872.66,22658.5,-6.34021,1.06115,-0.810868,-1.36824,-1.80065,0.912422,6867.74,29.7505,5861.33,0.552247,0.992476,0.00926342,12436 
30,47.366,30,12018.2,-0.569598,26.1145,12.4699,123.644,0.419535,-201.15,216.791,-3.31005,0.919499,-2.53489,0.997746,0.0220627,80.5,354.47,35.2518,13902.4,13348,-3.81694,0.412612,-3.54867,0.490859,-0.484824,0.489177,267.539,31.7036,13815.5,0.0199772,0.828242,0.00420945,13392.3 
31,47.016,31,13278.2,-0.547931,28.0608,12.4929,123.378,0.32528,-47.2264,311.757,-4.53969,-1.18597,-2.18878,0.218644,1.47073,108.115,161.391,26.4288,15191.6,11912,-5.22046,-1.86674,-3.55032,-0.462126,0.789955,0.655633,44.6389,21.6634,15074.9,0.00310731,0.540751,0.00264021,14365.8 
32,47.256,32,11893.3,-0.0955424,25.5913,12.106,123.944,-0.145609,138.764,495.395,-2.52665,-1.33168,-3.40868,-0.194966,-2.09613,77.2898,3247.61,23.5117,10712.1,10743,-3.01333,-1.81835,-4.38202,-0.681639,-2.58281,0.648824,3164.14,20.105,10628.6,0.2386,0.989003,0.00347242,13261.3 
33,47.446,33,14693.3,-0.558275,30.4138,12.5732,123.653,-0.232536,-845.015,354.158,-0.857827,-2.52566,-6.34692,-0.372679,1.51042,105.268,229.544,34.1494,16624.5,18844.9,-1.52067,-3.1885,-7.67261,-1.03552,0.847573,0.389596,115.866,29.5095,16510.9,0.00733276,0.691706,0.00328155,15801.2 
34,47.416,34,12897.3,-0.318903,26.6376,12.5849,123.472,0.164942,17.3511,500,-1.16873,2.16105,0.38563,0.184611,-3.32666,70.8303,251.706,28.3505,14564.7,11006.1,-1.61473,1.71505,-0.50637,-0.261388,-3.77266,0.885955,175.217,25.2285,14488.2,0.0125703,0.79874,0.00319743,13939 
35,47.316,35,12804.5,0.00354155,26.5513,-12.2414,123.727,-0.0118755,3.43574,500,-5.12771,-0.377409,-1.38167,-3.3822,0.379174,51.6024,918.6,30.0255,13953.8,10582,-5.45263,-0.702336,-2.03152,-3.70713,0.0542474,0.82841,862.875,27.751,13898,0.0613447,0.946717,0.00366475,14066 
36,47.516,36,14256.4,-0.548225,29.8533,12.4556,123.43,0.581319,1090.64,494.553,-4.04582,2.43525,2.38459,-2.86542,-1.09606,131.124,188.864,37.8302,16202.2,32743.8,-4.87147,1.6096,0.733292,-3.69107,-1.92171,1.09007,47.2646,32.0507,16060.6,0.00308822,0.457311,0.00366266,15304.8 
37,47.426,37,14057.6,0.00839975,28.3333,12.2685,123.588,0.0179707,-119.212,497.775,0.355262,0.867211,1.73906,-0.847337,-1.15723,46.8976,222.186,28.701,15706.4,11385.5,0.0599606,0.571909,1.14846,-1.14264,-1.45253,2.40942,171.542,26.6339,15655.7,0.0114023,0.786344,0.00312404,15044.5 
38,47.356,38,12406.1,-0.502192,26.4261,12.3681,123.753,-0.262013,625.476,150.369,2.15393,-2.83862,-0.270063,-1.645,-2.60742,61.7614,435.871,15.7086,13866.5,15974.7,1.76503,-3.22752,-1.04785,-2.03389,-2.99631,0.861038,369.176,12.9863,13799.8,0.0273891,0.942011,0.00173052,13478.9 
39,47.346,39,13452.4,-0.114356,27.7565,12.2153,123.7,-0.16915,538.251,21.4285,-0.696635,-0.465932,-3.08248,-1.66802,-2.78031,50.5563,618.031,19.426,14789.5,14001.2,-1.01497,-0.784272,-3.71916,-1.98636,-3.09865,0.649249,563.436,17.1977,14734.9,0.0386933,0.949294,0.00214538,14561.6 
40,47.206,40,13087.2,-0.0354472,27.8774,11.7579,123.92,-0.000925197,18.3302,500,-4.00092,0.16069,2.82692,-1.4242,0.335225,54.4277,2645.74,37.8074,12237.6,10670.8,-4.34364,-0.182026,2.14148,-1.76692,-0.00749195,1.51495,2586.96,35.4084,12178.8,0.182736,0.976608,0.00532718,14156.8 
41,47.466,41,12748.7,-0.475892,26.9852,12.2618,123.55,0.439469,-350.817,497.844,-4.18682,-0.107154,-4.60728,-2.55889,1.25008,14.5548,196.69,25.8908,14336.2,15790.3,-4.27847,-0.198801,-4.79057,-2.65054,1.15843,0.554778,180.972,25.2493,14320.5,0.0131278,0.803755,0.00323742,13785.4 
