cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
27,47.409,27,15935.2,-0.0241826,27.5604,12.5053,124.375,-0.0219874,-30.3515,6.02105e-10,2.06042,2.08496,4.94789,1.18723,2.87135,-37.9295,137.772,25.2175,15237.2,11241.2,2.29925,2.32379,5.42556,1.42606,3.11019,0.628,178.732,26.8893,15278.2,0.0121644,0.791591,0.00323159,14693 
28,47.469,28,15430.8,-0.00727385,27.5941,12.298,124.011,-0.0310978,7.1814,500,-0.812338,-1.67577,-5.7867,-3.01908,-0.237947,-58.0453,50.4986,19.0532,15186.1,11054.3,-0.446842,-1.31028,-5.05571,-2.65359,0.127549,0.458638,113.181,21.6117,15248.8,0.0077524,0.749536,0.00260397,14599.5 
29,47.499,29,14033.5,0.0462406,24.3085,12.2469,124.064,-0.0227516,-15.5673,499.571,3.13887,-2.39916,5.93325,-1.57876,0.523767,-38.838,-13.8858,8.51168,13426.9,9702.75,3.38342,-2.15461,6.42236,-1.3342,0.768319,0.0935646,28.055,10.2235,13468.8,0.00218779,0.610605,0.0013963,12823.4 
30,47.489,30,15418.7,-0.0173149,27.1389,12.4132,124.016,0.0140147,-15.0136,52.5407,3.23708,-0.842531,2.04116,-1.36899,0.779302,-40.5967,152.133,23.3075,14895.9,10973.4,3.49271,-0.586904,2.55241,-1.11336,1.03493,0.525556,195.973,25.0969,14939.7,0.0136199,0.81692,0.00308496,14388.7 
31,47.259,31,14172.6,0.0268098,25.8158,-12.2349,124.06,-0.00487253,40.9404,500,-0.58907,1.59445,3.95299,-0.44455,-2.11637,-88.1702,754.101,15.9911,13429.9,10288.6,-0.0338856,2.14964,5.06336,0.110634,-1.56119,0.11612,849.315,19.8774,13525.1,0.0620019,0.960654,0.00269996,13698.2 
32,47.309,32,16315.2,0.02821,27.832,12.6183,123.991,-0.0854625,29.5066,8.28338,-3.51793,6.38438,4.1836,-0.39577,1.11568,-16.2494,239.084,27.1927,15545,11514.6,-3.41562,6.4867,4.38824,-0.293452,1.218,0.476586,256.631,27.9089,15562.5,0.0170621,0.840114,0.00329265,15041 
33,47.019,33,14997.2,0.0160061,26.0979,12.4128,123.937,0.00948652,-16.66,134.449,-1.15189,6.1966,-0.569813,3.11839,3.51594,-11.47,45.1818,9.0434,14446.3,10550.7,-1.07966,6.26882,-0.425367,3.19061,3.58816,1.03685,57.5681,9.54897,14458.7,0.00417363,0.775028,0.00121511,13793.3 
34,47.509,34,15373.5,0.00912996,26.5045,12.5601,124.23,-0.0214319,-5.00885,404.081,6.12142,-1.49971,0.0736299,-1.86566,4.17231,-81.2765,130.517,27.6466,14739.2,10840.5,6.6332,-0.987932,1.09718,-1.35388,4.68409,0.891073,218.287,31.229,14827,0.0152606,0.799768,0.00386489,14303.9 
35,47.399,35,14565.9,-0.00175648,25.1273,12.4012,124.054,0.000271461,3.09559,1.32916e-11,0.447587,2.13066,4.15536,3.89644,-1.09888,-56.0703,135.525,19.5307,13881.7,10144,0.800647,2.48372,4.86148,4.2495,-0.745815,0.582689,196.074,22.0021,13942.2,0.0145876,0.83586,0.00289858,13441.2 
36,47.269,36,15042.6,-0.0315259,26.488,12.4707,124.034,-0.015486,32.9287,415.483,-1.46965,-4.12916,6.75748,0.718254,-0.256013,-78.7439,672.246,31.1777,13992.8,10769.7,-0.973819,-3.63333,7.74914,1.21408,0.239817,-0.686101,757.281,34.6485,14077.8,0.0535892,0.925867,0.00451335,14131.2 
37,47.449,37,16240,0.0407271,28.0391,12.422,123.996,-0.171044,81.9072,142.414,3.40788,0.15731,1.29017,0.367431,3.17421,-51.6679,157.014,4.38418,15480.1,11794.4,3.73322,0.482649,1.94085,0.69277,3.49955,0.812461,212.809,6.66156,15535.9,0.0142139,0.948065,0.000789244,14971.9 
38,47.219,38,13897.4,-0.0250023,26.2646,11.6366,124.604,0.00963718,8.82142,500,-1.60023,1.54352,-2.49365,0.546495,0.290353,-23.9745,6873.03,28.4243,6794.8,9952.03,-1.44927,1.69448,-2.19173,0.697456,0.441314,-1.71335,6898.92,29.481,6820.69,0.515669,0.992577,0.00789922,13378.6 
39,47.239,39,14849.6,0.0522548,25.9511,12.201,123.857,0.00541837,-17.2458,1.37368,2.28714,1.90826,-1.16671,-0.762367,-0.765448,-78.779,2116.15,28.0872,12078,10310.4,2.78319,2.40431,-0.174609,-0.266317,-0.269397,1.039,2201.22,31.5596,12163.1,0.160018,0.975524,0.00475698,13756.1 
40,47.359,40,15951.3,0.0251797,27.3027,12.5247,123.752,-0.0806581,2.51098,500,1.72678,-2.57454,-0.031952,0.306998,1.02429,-87.7972,118.825,31.6802,15046.9,11138.5,2.27961,-2.0217,1.07372,0.859833,1.57713,0.715087,213.636,35.55,15141.7,0.0146344,0.774469,0.00430632,14598.2 
41,47.369,41,16660.6,0.0421199,28.6519,12.4647,123.889,-0.0532453,-9.27954,23.8258,-2.8569,-2.22773,2.61228,2.54878,0.0458692,-29.4837,132.584,22.3878,15881.2,11642.1,-2.67125,-2.04208,2.98358,2.73444,0.23152,-1.41349,164.423,23.6874,15913,0.0107594,0.798651,0.00273457,15281.8 
42,47.379,42,15094.3,0.0353942,26.2516,12.3367,123.79,0.0254347,-79.7588,499.584,3.39103,2.31066,5.88642,-4.10232,-1.85437,-101.939,84.5338,25.8445,14428.1,10608.7,4.03291,2.95254,7.17019,-3.46043,-1.21248,0.243869,194.617,30.3377,14538.2,0.0138953,0.785671,0.00382931,14005.9 
43,47.119,43,14895.9,0.083365,25.7815,12.1835,123.754,-0.0213399,-129.222,102.256,0.478198,0.00157572,0.118578,0.310923,3.5339,-6.97346,106.226,21.666,14081.3,10315,0.522108,0.0454857,0.206398,0.354833,3.57781,0.956147,113.757,21.9733,14088.8,0.00842761,0.747367,0.00286477,13498.1 
44,47.459,44,15273.7,0.0344034,26.3538,12.441,123.73,-0.0448192,57.1286,362.581,-0.94084,-1.4668,1.34599,1.53737,0.852617,-50.4157,56.278,11.0524,14597.9,10756.5,-0.623386,-1.14934,1.9809,1.85483,1.17007,0.3873,110.721,13.2746,14652.4,0.00789149,0.826575,0.00166611,14030.5 
45,47.229,45,14340.3,-0.00784416,26.3534,11.9158,124.444,-0.00944709,-13.7783,500,0.245989,1.4693,-2.87223,-2.45095,-2.30612,-15.9292,3876.93,25.8863,10233.9,10226.7,0.346291,1.5696,-2.67162,-2.35064,-2.20581,0.497077,3894.13,26.5885,10251.1,0.285646,0.988192,0.00475517,13632.7 
46,47.429,46,15176.3,-0.0605453,26.7592,12.4959,123.576,-0.0433624,90.2249,500,0.400629,1.78885,-1.02133,-3.18567,3.13138,15.8641,160.971,24.3479,14628.7,11012.5,0.300737,1.68896,-1.22111,-3.28557,3.03149,3.37335,143.839,23.6487,14611.6,0.010256,0.776567,0.00297257,14024.8 
47,47.249,47,15539.5,0.0437452,26.9662,12.2853,124.058,0.0368428,-81.9132,500,-1.64917,3.47627,1.24383,-0.633333,-0.914536,-52.6431,1384.16,34.4515,13524.9,10882.8,-1.3177,3.80775,1.90679,-0.301854,-0.583057,0.457055,1441.01,36.7718,13581.7,0.100463,0.957252,0.00496266,14343.6 
48,47.519,48,15485.8,0.0111826,26.7686,12.5186,123.696,-0.00705094,-12.4601,460.202,-0.0583561,2.05084,0.431062,1.68252,1.90265,-32.1852,76.2882,25.4132,14945.8,10911.7,0.144305,2.2535,0.836385,1.88518,2.10531,0.884232,111.045,26.8319,14980.6,0.0077423,0.702812,0.00328856,14342.6 
49,47.289,49,16043.2,-0.00781999,28.1732,12.341,123.673,0.033177,-11.9827,8.78451e-11,-0.364733,0.790349,0.943945,1.92494,-0.662661,-89.4702,401.053,27.7937,15267.1,11331.3,0.198637,1.35372,2.07068,2.48831,-0.0992906,0.655578,497.671,31.7373,15363.7,0.0329733,0.899604,0.00379087,15093.2 
50,47.319,50,14291.5,-0.00689505,25.0459,12.5086,123.738,-0.0175981,-4.70465,500,-0.536736,-0.0772587,0.151564,4.86159,-3.70681,-38.7155,231.515,27.3244,13743.8,10201.3,-0.292955,0.166522,0.639126,5.10538,-3.46302,0.703428,273.323,29.0308,13785.6,0.0204435,0.843259,0.00386426,13369.7 
51,47.279,51,15197.1,0.0218796,26.2786,12.2344,123.794,0.0569531,-90.3154,2.16592e-11,-0.566122,-0.888277,1.62721,-1.47123,1.3716,-41.4248,511.443,22.4302,13960.3,10633.4,-0.305281,-0.627436,2.14889,-1.21039,1.63244,-0.311716,556.177,24.2561,14005,0.0401255,0.929091,0.0031803,13860.9 
52,47.349,52,15821.9,-0.00200398,26.9645,12.5885,123.896,0.001771,1.8853,1.51359e-10,4.51075,-1.53043,5.65937,-0.523846,-0.217713,-69.5771,132.742,23.8027,15127,11050.1,4.94886,-1.09232,6.53558,-0.0857373,0.220395,0.379147,207.878,26.8695,15202.1,0.0141897,0.815529,0.00324532,14649.9 
53,47.299,53,16311,0.0766381,27.8061,12.4292,123.733,-0.0947703,-62.6272,2.57934,1.8923,-0.103997,3.57594,-2.47322,2.33972,-106.702,325.254,20.0546,15302,11443.9,2.56418,0.56788,4.91969,-1.80135,3.0116,0.468831,440.48,24.7577,15417.2,0.0291964,0.910448,0.00294942,15086.8 
54,47.419,54,16843.9,0.0189068,29.1314,12.4859,123.701,-0.0336205,13.2999,484.984,-1.01048,0.331553,6.33343,-0.299081,-0.944871,-46.9708,99.2434,1.71664,16302.5,11855.2,-0.714716,0.627315,6.92496,-0.00331842,-0.649108,-0.119614,149.967,3.78698,16353.2,0.00956084,0.957679,0.000426402,15685.5 
