cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,47.3009,8,0,20134.3,-4.89005e-05,37.6363,-11.5343,122.193,-0.0169966,21.1214,3.02618e-10,-2.8055,-0.391693,-0.0235712,-0.529866,-0.981014,10.8929,807.138,92.4714,18639,14143.4,-2.87409,-0.460282,-0.16075,-0.598456,-1.0496,0.968745,795.821,91.9998,18627.7,0.0599427,0.831735,0.00901591,13276.4,0.000286989,0.0878315,11.1923,-15.0317,124.644,104,1.7534,11.6737,11.1382,121.741,130.49,2.90282,-26.4902 
1,47.1909,2.5,1,20397.1,-0.0937404,38.8393,-11.3382,122.214,-0.00447865,40.2467,500,1.2498,1.97989,-0.411533,-0.0738299,1.11136,16.9128,535.995,88.1095,19130.5,14341.3,1.1433,1.8734,-0.624523,-0.180325,1.00486,1.19415,518.423,87.3774,19112.9,0.0389087,0.772229,0.00835111,13324.1,0.000778662,-0.00835183,-0.0343777,7.77941,118.631,81.0527,1.8302,11.5449,11.3184,121.867,130.183,-3.23643,-49.1303 
2,47.3359,10,2,18040.6,-0.0311885,34.2964,11.3584,122.326,0.0157798,-4.03936,92.6626,-2.63764,-2.44565,2.69425,1.41257,3.19869,-19.785,701.188,86.5688,16724.9,12683.3,-2.51306,-2.32107,2.94341,1.53715,3.32327,0.00885288,721.744,87.4253,16745.5,0.0604413,0.825097,0.0095257,11941.2,0.000109912,0.106701,10.8379,-11.4128,124.99,104,1.60776,11.5829,11.0815,121.991,130.999,2.99911,-26.9987 
3,47.3909,10,3,20762.3,0.0567067,38.6089,11.5116,122.191,0.0979061,-366.304,9.15146e-10,-3.9542,1.97015,6.32718,1.45958,0.340578,22.7559,678.803,92.4167,19312.4,15635.9,-4.09748,1.82686,6.0406,1.31629,0.19729,-0.143282,655.16,91.4315,19288.8,0.0482494,0.803714,0.00865627,13578.6,0.000242862,0.100424,10.9761,11.6321,125.195,104,1.8093,11.7052,11.2497,121.778,131.229,3.41654,-27.2291 
4,47.3459,10,4,19580.7,-0.134946,36.8479,11.5645,122.237,0.019838,95.7523,1.05677e-12,3.99594,2.93335,-2.51584,4.57272,-0.721573,-32.9499,579.008,59.2087,18361.5,13933.7,4.20342,3.14083,-2.10088,4.78019,-0.514096,1.22093,613.242,60.6351,18395.7,0.0473971,0.85249,0.00603522,12938.4,0.000151655,0.0763723,11.4006,11.3591,126.204,104,1.75109,11.6663,11.1592,121.902,130.941,4.30209,-26.9415 
5,47.3609,10,5,19093.1,-0.020533,36.2824,11.3849,122.329,0.00820133,-22.5308,3.7793e-10,4.11109,-3.46519,-5.53541,-1.58589,1.88912,-75.0797,715.864,116.819,17798.3,13452.9,4.58384,-2.99244,-4.5899,-1.11314,2.36188,-1.62317,793.869,120.069,17876.3,0.0621619,0.790715,0.0122216,12771,5.31482e-05,0.119433,11.5455,-11.526,124.674,104,1.67492,11.5354,11.2497,121.939,130.701,2.73556,-26.7008 
6,47.4209,10,6,19744.4,0.0881949,37.1467,11.2763,122.296,-0.133427,136.751,33.2524,1.36992,-4.55616,0.481528,0.77277,2.00429,-35.9237,594.104,103.925,18321,14229.8,1.59612,-4.32996,0.933932,0.998972,2.2305,0.346701,631.427,105.48,18358.3,0.0488286,0.773791,0.0104732,12931.5,0.000173084,0.117923,10.7257,11.2714,124.395,104,1.75026,11.509,11.1851,121.915,130.654,2.48004,-26.6544 
7,47.3859,10,7,19426.8,0.0603013,36.4605,11.386,122.278,-0.470219,353.92,17.2884,1.00678,-0.397533,-0.16542,2.60965,7.41384,-48.3861,571.648,71.6661,18119.3,18931.7,1.31145,-0.0928589,0.443929,2.91433,7.71851,0.963895,621.919,73.7607,18169.5,0.0486045,0.828121,0.00742266,12795.5,0.000186033,0.0833669,-11.0695,-12.0708,125.707,104,1.73402,11.6249,11.1298,121.925,131.776,3.78246,-27.7765 
8,47.3809,10,8,18748.6,0.00624704,35.8018,11.3553,122.438,-0.0699196,4.31129,403.814,-1.10362,1.56891,2.06337,-5.39829,2.44559,-27.1198,500.278,82.3701,17704,13244,-0.932858,1.73968,2.4049,-5.22752,2.61636,-3.00445,528.454,83.5441,17732.2,0.0425862,0.783294,0.00860427,12409,0.000628729,-0.00783592,4.81571,0.0378564,115.477,75.6009,1.68623,11.5367,11.3622,122.066,131.468,-6.58909,-55.8671 
9,47.2459,5,9,18302.5,-0.0435378,35.3754,-11.2278,122.443,-0.00213211,-3.00754,500,0.59423,-2.07087,3.4946,3.69601,1.28677,-47.8375,930.861,85.2538,16857.6,12930,0.89545,-1.76965,4.09704,3.99722,1.58799,0.534853,980.562,87.3247,16907.3,0.0796656,0.865166,0.00942462,12308.5,-7.3109e-05,0.0856052,11.2176,21.9132,124.93,104,1.62611,11.4763,10.9459,122,131.469,2.93008,-27.4687 
