cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,47.016,0,10542.9,-0.65798,24.5978,12.3436,123.126,0.182942,402.421,200.796,-4.84759,0.0568009,3.31338,1.956,-1.49992,137.379,102.708,25.3156,13124.7,12280.5,-5.71263,-0.808237,1.5833,1.09097,-2.36496,1.2549,-45.6457,19.2604,12976.4,-0.00371649,3.82292,0.00272671,12281.9 
1,47.256,1,8982.15,-0.0552512,20.0031,12.2524,124.132,0.0981715,89.0707,5.60961e-06,-3.99985,0.440123,0.316505,-3.02577,0.11988,141.438,4247.83,21.8285,6917.17,8262.97,-4.89045,-0.450474,-1.46469,-3.91636,-0.770718,0.872555,4095.1,15.5943,6764.43,0.389219,0.99338,0.00422872,10521.3 
2,47.446,2,10603.3,-0.328831,23.3624,12.5977,123.082,-0.0478087,951.497,500,-3.56963,-0.0571022,2.34506,-4.33587,0.428332,127.505,250.11,19.5176,12914.3,11061.7,-4.37249,-0.859965,0.739331,-5.13873,-0.374532,1.07389,112.419,13.8976,12776.6,0.00917695,0.822139,0.00199972,12250.2 
3,47.416,3,11501.5,-0.583967,24.7162,12.8828,123.378,0.530975,-482.611,224.461,-7.71038,-1.62581,1.62681,-2.91609,-3.25969,79.5448,354.454,21.5766,13501.6,18707.3,-8.21126,-2.12668,0.625068,-3.41696,-3.76056,1.03701,268.554,18.0705,13415.7,0.0206366,0.894651,0.0024751,13013.5 
4,47.316,4,9695.41,-0.160764,21.5298,12.7246,123.475,-0.076236,132.315,27.6429,-1.52118,-1.50311,-2.73628,-2.43663,-1.03327,119.352,1962.94,21.687,10219,9246.61,-2.27271,-2.25463,-4.23933,-3.18816,-1.78479,0.691452,1834.05,16.4263,10090.1,0.160604,0.984568,0.00298991,11419.7 
5,47.516,5,11231.1,-0.0109449,24.697,12.1507,123.024,0.00435431,0.718982,7.54623e-12,-2.29184,-0.0546977,3.18137,-1.662,-3.97308,106.859,160.569,12.4172,13565.6,9768.88,-2.96471,-0.727563,1.83564,-2.33487,-4.64594,1.20771,45.1722,7.70717,13450.2,0.0035228,0.770072,0.00105444,12822.8 
6,47.426,6,12123.5,-0.64674,26.3428,12.7808,123.142,-0.54204,-125.256,361.473,0.0760812,-3.31664,-3.62038,-2.27162,-0.944843,88.4411,430.612,19.6068,14195.9,13170.3,-0.480809,-3.87353,-4.73416,-2.82851,-1.50173,0.647198,335.105,15.7086,14100.4,0.0244059,0.924185,0.002048,13730.5 
7,47.356,7,11081.7,-0.0210007,23.9357,12.3866,123.051,-0.00887771,-0.0366444,500,-3.43341,-3.52616,-6.4359,-2.91113,-2.02287,134.676,992.93,12.7146,12563,9651.48,-4.28143,-4.37418,-8.13193,-3.75915,-2.87089,0.652742,847.495,6.7785,12417.5,0.0670266,0.986196,0.00100456,12644.2 
8,47.346,8,10855,-0.0412752,23.0726,12.4973,123.71,0.04665,23.7697,491.035,-3.10985,-1.54894,7.68185,0.116242,-2.27798,140.241,1268.12,13.8604,11859.6,9422.64,-3.99291,-2.43199,5.91573,-0.766815,-3.16103,2.33327,1116.67,7.67899,11708.1,0.0912358,0.988109,0.00120672,12239.4 
9,47.206,9,9718.48,-0.655443,23.7582,12.0139,123.701,0.481553,-36.469,108.13,-0.00154276,-3.81349,-2.14899,-4.29961,-0.979292,126.494,2994.27,9.75174,9348.23,9863.34,-0.798043,-4.60999,-3.74199,-5.09611,-1.77579,0.766445,2857.67,4.17624,9211.63,0.246166,0.997449,0.000834451,11608.7 
10,47.466,10,10566.5,-0.0496015,23.3623,12.1923,123.06,0.170897,-223.505,500,-3.71623,0.110868,-0.696445,-3.18366,-0.550304,155.198,279.527,13.7632,12793.4,10515.9,-4.69347,-0.866372,-2.65092,-4.1609,-1.52754,0.809275,111.93,6.92254,12625.8,0.00924552,0.902338,0.00100898,12106.4 
11,47.326,11,11005.3,-0.59145,23.6905,12.9218,123.268,0.535722,-269.969,452.67,-4.8339,-0.432837,-5.10839,-1.75588,-1.98988,93.3353,1767.94,27.3771,11636,14673.5,-5.4216,-1.02054,-6.28381,-2.34359,-2.57759,0.643919,1667.15,23.2631,11535.2,0.132045,0.976163,0.00370123,12625.6 
12,47.276,12,10458.1,-0.285766,22.2732,12.7783,124.04,0.52477,-507.794,500,-3.66094,-2.57906,-3.95997,-0.248391,-4.53441,135.062,3552.1,19.2049,9137.35,17939.7,-4.51139,-3.42951,-5.66087,-1.09884,-5.38486,0.718161,3406.25,13.2518,8991.5,0.285086,0.993238,0.00270757,11948.2 
13,47.336,13,9525.27,-0.0983871,20.7609,12.4962,123.559,0.0441249,109.435,9.23328e-07,-1.77088,-2.0507,-0.00330592,-2.09271,-3.97152,74.6746,1305.56,18.9006,10463.2,8602.59,-2.24109,-2.52091,-0.943718,-2.56292,-4.44173,0.925752,1224.92,15.6091,10382.6,0.110468,0.978186,0.00276176,11088.4 
14,47.226,14,10677.9,-0.605121,24.7165,12.1603,124.165,-0.175451,270.417,453.642,-9.66327,-1.47215,-7.43496,-0.0639504,-3.48581,142.756,6509.23,20.1538,6570.03,11328.8,-10.5622,-2.37105,-9.23275,-0.962847,-4.3847,0.664428,6355.07,13.8615,6415.87,0.510441,0.996197,0.00396409,12450.2 
15,47.376,15,11485.9,-0.0874383,23.9315,12.5799,123.485,-0.0730371,22.7547,500,-0.863426,-2.63567,-0.808782,-2.07634,-1.42817,139.549,768.17,22.3848,12862.7,9854.47,-1.74213,-3.51437,-2.56618,-2.95504,-2.30687,0.803877,617.473,16.2339,12712.1,0.0486432,0.956015,0.00234693,12693.9 
16,47.406,16,10019.1,-0.193997,22.5342,12.1962,123.3,-0.693517,1995.47,1.862,-4.24573,-5.41591,-4.07187,-1.95761,-3.11878,105.602,312.94,3.93245,12127.8,53996.9,-4.91067,-6.08086,-5.40177,-2.62256,-3.78373,0.763076,198.901,-0.722192,12013.7,0.017129,1.00639,-0.000110748,11611.9 
17,47.296,17,11589.2,-0.378339,24.7174,12.6172,123.892,0.998154,-548.879,500,-1.85908,-6.02008,-0.420607,-0.261829,-1.42285,113.086,3005.96,24.4486,10709.6,27987.1,-2.57115,-6.73215,-1.84475,-0.973899,-2.13492,0.870606,2883.84,19.4641,10587.5,0.222829,0.988326,0.00337512,12941.9 
18,47.286,18,9422.6,-0.622834,21.1143,13.0341,123.724,3.12929,1407.01,296.158,-6.63676,-3.41556,-2.04886,-1.55247,-4.72673,117.835,2627.05,10.2376,9092.72,152289,-7.37874,-4.15754,-3.5328,-2.29445,-5.4687,0.845271,2499.81,5.04374,8965.47,0.226904,0.996482,0.00103525,11017 
19,47.466,19,13660,-0.0308816,27.0587,-12.6043,123.318,-0.017352,7.31065,500,-1.73898,-0.405678,0.451733,3.27285,-0.958807,57.5803,420.127,30.2181,15186.5,11106.7,-2.10155,-0.768246,-0.273403,2.91028,-1.32138,0.824097,357.946,27.6801,15124.3,0.0243071,0.880803,0.00336005,14726 
