cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,46.54,10,0,28135.5,-0.234648,60.4734,10.5202,117.769,-0.63789,1489.96,0.636307,1.24532,-1.97059,7.58702,-1.01471,-3.89084,41.6011,49.4154,-3.66343,27903.2,51649.7,0.983372,-2.23254,7.06312,-1.27666,-4.15279,-17.3698,-8.9342,-5.82453,27844.8,-0.00032096,0.467096,-0.000385476,27835.9,-0.000801968,-0.0232852,-5.05997,-9.68163,115.023,80.3823,2.74164,10.794,12.0661,117.454,141.335,-2.4308,-60.9527 
1,47.3661,10,1,28823.1,-0.147095,61.2663,10.5871,117.918,-0.37474,799.163,0.739692,-0.412194,-0.647071,1.74332,-0.991686,-1.00996,-60.1751,104.96,-9.77515,28533.1,30864.2,-0.0332875,-0.268164,2.50114,-0.612779,-0.631058,-1.61667,189.361,-6.64917,28617.5,0.00657348,1.06547,-0.000428191,28806.8,-0.00075674,-0.0174539,-9.33116,10.2089,112.439,81.8348,2.81925,10.8382,11.9585,117.624,141.597,-5.18512,-59.7619 
2,47.0211,10,2,29505.5,0.0258486,60.5476,10.9032,117.827,0.00255297,-50.4052,1.09545e-11,0.0687987,1.28273,1.8281,-1.35265,-4.91176,-27.1184,118.304,-10.3687,29170,21494.7,0.239556,1.45349,2.16962,-1.1819,-4.741,2.05309,156.341,-8.95996,29208.1,0.00532415,1.11147,-0.00056541,29364.4,-0.000653177,-0.0122099,8.92219,10.2476,113.175,76.6144,2.70323,11.2146,12.2636,117.538,142.148,-4.36343,-65.5331 
3,46.64,10,3,27434.7,-0.0613703,58.4898,10.4715,117.698,-0.0874856,92.623,500,-2.10619,-2.12429,-1.09773,-4.13875,-0.294051,-35.4496,87.2396,-8.4383,27030.3,20202,-1.88297,-1.90107,-0.651296,-3.91553,-0.0708345,0.922665,136.961,-6.59676,27080.1,0.00503219,1.09205,-0.000448942,27217,-0.000500856,-0.018748,7.6996,11.9312,109.987,85.2714,2.77202,10.6956,11.6327,117.389,141.591,-7.40171,-56.3197 
4,47.2761,10,4,29329.2,-0.195105,61.087,10.7912,118.082,-0.160844,61.7008,499.374,1.94637,-1.06455,0.936989,0.987685,-0.41566,22.7246,7.08803,-0.61314,29044.9,21782.2,1.80328,-1.20764,0.650807,0.844594,-0.558751,0.575271,-24.7854,-1.79364,29013,-0.000855016,0.887594,-0.000113895,28988.3,-0.000656664,-0.0231703,8.07316,11.0905,113.385,80.0965,2.82169,11.0503,11.8865,117.779,141.977,-4.39445,-61.8803 
5,47.1561,10,5,29009.6,-0.0394622,60.7687,10.7294,117.858,-0.21329,251.776,500,2.16056,-0.522569,2.50996,-1.95305,-2.89758,-14.7011,43.1641,-14.7296,28759.2,22973.4,2.25313,-0.430001,2.6951,-1.86048,-2.80502,19.3002,63.7838,-13.9659,28779.8,0.00221137,1.62121,-0.000894716,28843.6,-0.000738808,-0.0174239,7.73237,11.5247,114.243,77.5196,2.75286,10.9854,12.1472,117.582,142.126,-3.33903,-64.6061 
6,47.2161,10,6,26731.1,-0.124168,58.3534,10.3051,117.995,0.0200079,48.7777,499.997,-1.23794,-2.80668,-3.63748,-2.40716,-1.4318,-27.5622,64.3793,-10.5491,26469,19607.3,-1.06439,-2.63313,-3.29038,-2.23361,-1.25825,0.686025,103.038,-9.11727,26507.7,0.00387204,1.18322,-0.00063399,26610.7,-0.000672129,-0.0206824,8.45756,10.143,113.793,79.9023,2.71255,10.5162,11.8733,117.733,141.006,-3.94007,-61.104 
7,47.1861,10,7,28509.2,-0.211767,60.9026,10.5624,117.864,-1.02559,2072.43,407.493,0.630896,-0.84789,-0.433636,-2.08867,-3.48007,58.6578,87.9172,-7.28936,28155.9,90131.6,0.261544,-1.21724,-1.17234,-2.45803,-3.84942,0.861023,5.6439,-10.3365,28073.6,0.000200999,-0.453507,-0.000678712,28079.2,-0.000624556,-0.0210243,-7.53117,10.3758,113.183,82.0554,2.80624,10.7775,11.8931,117.63,142.593,-4.44708,-60.5375 
8,47.2461,10,8,27906.6,0.0205788,59.9464,10.4372,118.246,0.0276251,15.1794,2.45159e-10,0.759552,-1.32486,-1.84454,3.65945,-2.39566,0.263373,62.6614,-10.2878,27562.3,20381.3,0.757894,-1.32652,-1.84786,3.65779,-2.39732,-0.598488,62.292,-10.3015,27561.9,0.00225498,1.40727,-0.000688976,27624.2,-0.000638114,-0.0186529,8.44238,12.2979,112.628,81.1946,2.72106,10.6996,12.1175,117.942,142.405,-5.31408,-61.2105 
9,46.8861,3.5,9,26820.6,-0.217616,58.8482,10.324,118.042,-0.011882,-7.57551,71.54,-3.49541,-3.30565,1.22716,1.82919,-2.29031,45.3077,131.065,-14.9194,26494.7,19780.6,-3.7807,-3.59094,0.656583,1.5439,-2.5756,1.08476,67.5169,-17.2731,26431.1,0.00254794,1.81064,-0.00120529,26498.7,-0.000619436,-0.0182649,8.21585,8.58087,113.528,78.466,2.70005,10.5104,11.9306,117.787,142.224,-4.25958,-63.7582 
10,47.3361,10,10,26805.4,-0.202014,58.32,10.3766,117.802,0.11582,-57.0653,255.175,0.291251,0.10322,-1.27959,-2.43366,0.975987,12.2381,41.0783,-11.8593,26575.4,19915.2,0.214191,0.0261599,-1.43371,-2.51072,0.898927,0.488902,23.9132,-12.4951,26558.3,0.000899597,11.683,-0.000867422,26582.2,-0.00067738,-0.0221313,-8.85236,9.89729,113.029,80.4622,2.70122,10.6241,11.8421,117.53,141.343,-4.5004,-60.8811 
11,47.1261,10,11,27171,-0.257417,58.95,10.507,117.841,0.535177,-109.654,31.4585,1.46672,-0.0551981,-2.43635,-0.17572,1.82908,57.2823,53.5881,-2.23362,26857.5,22073.6,1.10603,-0.41589,-3.15774,-0.536411,1.46839,-1.05633,-26.756,-5.20933,26777.1,-0.00100021,0.745867,-0.000358499,26750.4,-0.000626576,-0.0220991,-7.87648,11.0863,113.192,81.2132,2.71151,10.6945,11.8496,117.574,141.438,-4.38225,-60.2247 
12,47.0061,10,12,29072.8,-0.282731,62.8253,10.5621,117.978,0.246459,25.8616,494.36,-0.861628,-3.23526,0.917249,-0.0150732,0.701093,42.4221,38.3445,-0.227726,29031.3,21808.8,-1.12875,-3.50238,0.383008,-0.282194,0.433972,1.0935,-21.1566,-2.43147,28971.8,-0.000730781,0.832554,-0.000154623,28950.7,-0.00104154,-0.0181649,8.1721,11.8849,113.988,81.0742,2.83675,10.8026,12.156,117.741,141.91,-3.75326,-60.8361 
13,47.0661,10,13,25146.9,-0.135578,56.2376,10.1398,117.964,0.0435959,26.1863,500,-1.34399,-4.53839,-0.598748,0.318013,0.144347,-1.6717,109.288,-7.22934,24882.9,18600.3,-1.33346,-4.52786,-0.577696,0.32854,0.154874,0.903,111.633,-7.1425,24885.2,0.00446587,1.12609,-0.000528997,24996.8,-0.000610382,-0.0188595,7.92213,10.5579,112.687,81.3062,2.6142,10.3523,11.7588,117.707,141.561,-5.02017,-60.2548 
14,47.3061,10,14,26933,-0.137037,57.2804,10.5404,117.909,0.241592,-190.279,500,-0.763762,-1.21667,-0.15229,0.0472834,0.120178,35.2467,26.2305,-16.0048,26675.1,21150.9,-0.985701,-1.43861,-0.596168,-0.174656,-0.101762,0.819173,-23.2065,-17.8358,26625.7,-0.000872342,0.426439,-0.0012355,26602.5,-0.000522825,-0.0243101,8.46842,11.0771,114.212,79.5441,2.62824,10.7605,12.0081,117.603,141.952,-3.39192,-62.4083 
15,46.8411,1.5,15,29563.3,-0.0597118,59.2702,11.049,118.432,-0.043168,-103.13,500,0.786682,-1.88165,-1.00801,-2.13568,-0.0571999,94.3613,9156.91,16.5997,20049.5,21463.2,0.192514,-2.47582,-2.19635,-2.72985,-0.651368,0.720597,9024.56,11.6978,19917.2,0.311818,0.997737,0.00108074,28941.7,-0.000255067,1.02406,10.6732,10.4026,119.198,90.7101,1.85221,11.4723,11.866,117.608,141.274,1.59069,-50.5635 
16,46.9461,10,16,29086.9,-0.0307457,62.3731,10.4679,118.289,0.00169439,-1.44723,500,-1.16496,-2.38961,0.621122,0.828986,-2.3588,13.8195,187.305,-8.30404,28669.5,21254.5,-1.25198,-2.47663,0.447086,0.741969,-2.44582,1.08968,167.922,-9.02193,28650.1,0.00582697,1.10378,-0.000580416,28818,-0.00062591,-0.0176572,4.06042,-0.00979887,110.294,76.9601,2.77098,10.7237,12.2886,118.042,142.496,-7.748,-65.5359 
17,46.9611,10,17,29335.8,-0.126355,62.6412,10.573,118.031,-0.0637551,-33.8832,500,0.337121,-2.39566,1.08055,-1.08446,1.78889,-13.6972,106.561,4.26103,28930.2,21630.5,0.423369,-2.30942,1.25305,-0.998215,1.87513,-4.13718,125.772,4.97257,28949.4,0.00432577,0.935289,0.000316314,29075.1,-0.000670993,-0.0188132,-8.22205,-11.4468,110.316,81.4939,2.7646,10.8256,12.3829,117.747,141.917,-7.43046,-60.4235 
18,47.0961,10,18,27424.8,-0.0753215,57.8766,-10.6087,117.93,0.0359375,-1.05055,500,-0.20576,-0.14303,0.364413,-0.264659,-1.05545,-6.58161,115.881,-7.87033,27125.3,19988.7,-0.164318,-0.101587,0.447299,-0.223216,-1.01401,1.42365,125.112,-7.52843,27134.6,0.00458963,1.1177,-0.00051135,27259.7,-0.00057721,-0.0189202,9.06241,8.7684,114.229,79.4637,2.62259,10.8661,12.1277,117.646,141.537,-3.41756,-62.0735 
19,46.9011,4,19,29039.8,-0.0540268,61.0829,10.6353,118.039,0.0525326,-23.3854,500,-0.725035,-1.88532,-3.52495,0.460561,0.980244,12.5501,143.999,-10.7276,28655,21187.8,-0.80406,-1.96434,-3.683,0.381536,0.90122,0.287434,126.396,-11.3796,28637.4,0.00439428,1.18702,-0.000732532,28763.8,-0.000539741,-0.0195638,-7.42271,-11.6592,115.016,76.3361,2.79261,10.8596,12.038,117.783,142.022,-2.7666,-65.6862 
20,47.0361,10,20,30309.9,-0.213234,64.113,10.6462,117.792,-0.0820301,247.341,18.7937,-0.821324,-0.86842,1.97781,1.33891,-0.447763,-42.4109,-32.883,-12.4896,30085.5,22880,-0.554274,-0.60137,2.51191,1.60596,-0.180712,0.0969274,26.6024,-10.2865,30145,0.000881702,3.09291,-0.000628981,30171.6,-0.000726668,-0.0235683,8.85345,10.2474,113.408,80.1145,2.87106,10.8829,12.2794,117.506,140.956,-4.09845,-60.8419 
21,46.9161,7,21,28833.3,0.0398784,62.1303,10.4134,118.31,0.101339,-297.414,1.48366e-10,2.73582,0.694189,-5.44635,2.73676,-2.06116,0.954997,84.7442,-7.93599,28520.5,22042.8,2.72981,0.688175,-5.45838,2.73075,-2.06717,-2.96449,83.4047,-7.9856,28519.2,0.00291598,1.20128,-0.000516071,28602.6,-0.000583938,-0.0196072,8.37984,7.93398,115.499,77.0117,2.86605,10.6337,11.903,118.054,142.504,-2.55455,-65.4919 
22,46.9311,8.5,22,30985.9,-0.19878,64.0856,10.8543,118.41,0.0283304,18.442,494.394,1.03195,1.45903,1.38879,1.75828,0.358123,-15.3779,114.7,2.83192,30549.8,22661.1,1.12878,1.55586,1.58246,1.85511,0.454954,0.759401,136.269,3.63077,30571.3,0.00443764,0.95545,0.000218728,30707.6,-0.000562982,-0.0188247,9.79136,8.86466,112.918,77.2024,2.87101,11.0463,12.2717,118.117,142.2,-5.19981,-64.998 
23,46.8711,2.5,23,28856.6,0.0223417,61.2917,10.5564,118.106,0.065907,-114.405,500,0.298776,0.178104,-1.52635,0.807028,-0.888746,-10.7513,67.2529,-4.85619,28645.7,21308,0.366474,0.245802,-1.39095,0.874726,-0.821048,-0.918564,82.3327,-4.29768,28660.8,0.00286443,1.10053,-0.0002763,28743.1,-0.000737164,-0.0201792,8.44252,10.5515,113.232,77.5247,2.79185,10.8282,12.096,117.802,141.52,-4.57018,-63.9957 
24,46.8561,2.05,24,29290.8,-0.199463,60.9405,10.8115,118.163,-0.0572168,133.435,434.507,-0.954524,0.7778,3.71272,0.858794,1.79886,30.6026,202.215,-12.3504,28744.7,21696.6,-1.14722,0.585103,3.32733,0.666098,1.60616,0.339484,159.292,-13.9401,28701.7,0.00551929,1.18084,-0.000895493,28861,-0.000509577,-0.016048,8.01926,7.32616,115.019,76.45,2.74205,11.0316,12.1317,117.882,141.941,-2.86248,-65.4912 
25,46.9911,10,25,28264.7,-0.0308741,60.9956,10.3569,118.077,0.0893112,14.1829,500,-0.234961,-1.16788,2.76757,0.515752,-1.21303,17.8064,93.1892,2.50174,27836.1,20606,-0.347084,-1.28,2.54333,0.40363,-1.32515,482.854,68.214,1.57673,27811.1,0.00244676,0.961122,0.000104426,27879.3,-0.000553785,-0.0169518,-9.6573,-9.43376,113.834,80.6444,2.75521,10.6384,12.1326,117.829,141.961,-3.99485,-61.3171 
26,46.9761,10,26,29532.4,-0.198468,62.3278,10.6533,118.058,0.0336824,-56.661,499.794,-1.89758,-0.183293,1.12542,-2.07692,0.35281,25.6924,91.9035,-1.56616,29099.9,21677.4,-2.05936,-0.345071,0.801863,-2.23869,0.191032,1.21967,55.8674,-2.90083,29063.9,0.00191854,1.09995,-0.000183892,29119.7,-0.000521532,-0.0234492,-7.83629,9.50291,114.616,77.8214,2.78932,10.9017,12.1976,117.786,141.628,-3.16946,-63.8064 
27,46.54,10,27,28611.5,0.00923775,61.6123,10.377,117.872,-0.0235159,-24.7299,2.46214e-07,-1.07726,-0.180225,1.99649,1.01252,-2.37747,18.7238,71.2715,-5.13714,28117.5,20831.9,-1.19516,-0.298124,1.76069,0.894626,-2.49537,2.32052,45.0096,-6.10981,28091.3,0.0015997,1.31157,-0.000400815,28136.3,-0.000495352,-0.0213426,8.14776,9.71897,114.826,78.6982,2.84552,10.631,11.8742,117.577,140.702,-2.75007,-62.0041 
28,47.3661,10,28,28635.6,-0.0283368,59.6259,10.7152,118.291,0.00641028,10.335,500,-0.558291,-1.84881,5.50846,3.24062,-3.60428,-2.22284,97.4718,-4.59763,28325.1,20800.6,-0.544294,-1.83481,5.53646,3.25462,-3.59028,-0.962109,100.59,-4.48216,28328.2,0.0035383,1.08457,-0.000291547,28428.8,-0.000424936,-0.0174167,8.64038,11.9834,112.993,79.4957,2.746,10.9284,11.9512,118.043,142.309,-5.0502,-62.8132 
