cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,46.7753,0,29699.3,-0.142124,56.8063,12.4777,128.333,0.149,-57.5551,498.741,-6.05576,0.457068,-7.16011,-4.47723,-6.51253,-92.608,241.868,21.6322,31655.7,23353.4,-5.47263,1.0402,-5.99386,-3.8941,-5.9294,0.704004,353.682,23.7825,31767.6,0.0124936,0.894715,0.00137718,28309.1 
1,46.9953,1,32907.7,-0.764429,61.3436,13.054,127.769,0.335105,155.531,20.5086,4.89915,0.942422,-1.48438,-4.26779,-4.73181,-154.589,455.132,30.4511,34918.1,27764.6,5.87256,1.91583,0.462425,-3.29438,-3.75841,0.614008,641.782,34.0405,35104.7,0.0203521,0.915063,0.00178308,31533.9 
2,46.9353,2,27666.6,-0.741923,55.0196,12.4518,127.658,0.589689,-209.431,150.591,-3.4689,-1.72511,-9.52124,-6.59963,-6.66174,-134.635,575.588,16.3978,29703.7,26322.4,-2.62114,-0.87735,-7.82572,-5.75187,-5.81398,0.658117,738.146,19.5239,29866.2,0.0273181,0.95576,0.00120276,27020.4 
3,47.0353,3,33028.7,-0.68411,61.6852,12.8882,126.897,1.05362,478.189,330.205,1.47302,-2.45908,0.852856,-3.82855,-11.0678,-118.264,354.067,21.4883,35056.6,42281.6,2.2177,-1.7144,2.34222,-3.08387,-10.3231,1.22177,496.859,24.2344,35199.4,0.0157872,0.921356,0.00126666,31472.3 
4,46.9053,4,30788.8,-0.657217,58.3758,12.7332,128.108,0.202349,663.641,43.2111,-0.340064,-2.1853,-4.52485,-6.04475,-6.15386,-198.086,1284.66,25.1537,31734.5,28568.6,0.90723,-0.938006,-2.03026,-4.79745,-4.90657,0.827433,1523.83,29.7531,31973.7,0.0513753,0.96696,0.00171124,29660.7 
5,46.9753,5,29745.9,-0.0756499,57.4582,12.219,126.721,-0.12175,124.401,500,0.8176,-2.86994,-0.76062,-4.64519,-3.42613,-139.214,427.659,16.4526,31508.2,23348.2,1.69419,-1.99334,0.992563,-3.7686,-2.54954,1.17646,595.746,19.6851,31676.3,0.0209247,0.945336,0.00114346,28470.9 
6,47.1253,6,29360.3,-0.0164221,55.4407,12.5995,126.238,0.0157193,-12.3209,9.21257e-11,-2.54831,-1.8784,-3.43689,-5.25409,-4.9434,-125.753,289.657,17.912,31388.9,22745.6,-1.75647,-1.08656,-1.85322,-4.46225,-4.15157,0.860766,441.492,20.8319,31540.7,0.0156572,0.923724,0.00121519,28197.3 
7,46.9153,7,27338.8,-0.656662,54.0828,12.3571,127.117,-0.152233,-152.964,288.641,3.02778,-4.74352,-6.52778,-5.61798,-0.482994,-93.0096,878.471,23.2608,28826.9,22513.6,3.61344,-4.15786,-5.35646,-5.03232,0.102662,0.50543,990.771,25.4204,28939.2,0.0374479,0.957029,0.0016155,26457.3 
8,47.0253,8,29241.8,-0.78754,56.3197,12.8638,126.046,-3.3328,-185.324,245.921,2.21863,1.37616,3.03425,-2.50211,-7.02851,-134.993,385.648,17.0426,31429.5,43690.9,3.06864,2.22618,4.73428,-1.6521,-6.17849,-1.1534,548.638,20.1771,31592.5,0.0193523,0.939533,0.00117511,28350 
9,46.9253,9,29492.1,0.0306384,56.5896,12.3502,126.709,-0.167721,176.224,5.69268e-12,-1.73028,-1.55149,-3.80444,-1.80193,-8.89446,-89.585,790.509,20.6716,31059.3,23713.5,-1.16619,-0.987395,-2.67625,-1.23784,-8.33037,0.814124,898.673,22.7517,31167.5,0.031726,0.957575,0.0013429,28326.1 
10,47.0953,10,30272.8,-0.575921,58.6486,12.512,127.405,0.981691,1108.73,500,1.01155,-0.849827,-7.06816,-4.71649,-7.98468,-81.6383,212.037,19.6713,32384.2,59320.2,1.52561,-0.335773,-6.04005,-4.20244,-7.47062,0.634452,310.607,21.5668,32482.8,0.0107493,0.891655,0.00122157,28895.4 
11,47.0553,11,31241.4,-0.518796,58.215,12.9559,127.952,-0.383579,275.666,500,0.321635,-1.25435,-5.20446,-1.57627,-8.04669,-94.4548,305.555,20.5681,33142.1,27994.7,0.916392,-0.659593,-4.01495,-0.98151,-7.45193,0.670679,419.6,22.7612,33256.2,0.0141351,0.913301,0.00125919,29685 
12,47.0053,12,31814.9,0.193932,59.9868,12.4811,127.258,-0.371051,-117.895,11.22,1.79749,-4.44459,-0.741598,-0.543277,-1.63,-65.853,493.889,19.3931,33612.5,25796.8,2.21214,-4.02993,0.0877196,-0.128619,-1.21534,1.02854,573.4,20.9221,33692,0.0189727,0.939979,0.00114261,30222.4 
13,47.0653,13,30904.9,-0.176824,58.9533,12.5681,125.401,0.185661,-194.459,500,0.277221,-2.25488,-3.65183,-2.07549,-0.149357,-137.756,283.946,19.8561,33187.1,25295.1,1.14463,-1.38747,-1.91701,-1.20808,0.718054,0.276565,450.272,23.0547,33353.4,0.0151092,0.917766,0.00127169,29801.3 
14,47.0753,14,32950.1,-0.582247,61.6315,-12.7234,128.064,0.172257,-297.614,441.292,0.877572,1.85548,-2.98605,1.24151,-5.40609,-120.878,376.685,23.9243,34787.9,27196,1.63871,2.61662,-1.46378,2.00265,-4.64495,10.8078,522.633,26.731,34933.9,0.0167165,0.917846,0.00140757,31264.5 
