cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,46.5582,10,0,26513.5,-0.153683,50.3666,11.7805,118.605,-0.000211817,-22.4318,457.898,0.403705,4.04955,5.60005,0.47691,-1.60679,52.5589,182.549,2.23788,26226,19315.4,0.0727555,3.7186,4.93815,0.14596,-1.93774,0.288217,108.83,-0.492452,26152.3,0.00414415,1.00798,-3.46884e-05,26261.1,-0.000226651,-0.0219675,7.58018,7.19688,111.424,78.8786,2.29379,12.0536,11.9091,118.108,132.401,-6.68341,-53.5228 
1,46.9482,8.5,1,23062.9,-0.120925,43.9057,11.7223,118.789,-0.0546166,47.7247,459.122,0.365754,1.04033,-0.215519,-0.189395,-3.31008,112.638,1037.77,4.16458,21592.3,16839.2,-0.343497,0.331074,-1.63402,-0.898647,-4.01933,0.751079,879.782,-1.68675,21434.4,0.0394271,1.00337,-0.000144983,22314.1,-0.000118705,0.0738536,11.1479,16.522,123.361,86.2622,1.83834,12.0538,12.2155,118.182,132.131,5.17917,-45.8688 
2,46.9032,3.5,2,28777.8,-0.0904145,59.7658,10.6955,118.574,-0.0479202,98.2416,500,-1.61444,1.42335,3.65854,-1.07806,-2.81941,53.1574,715.057,28.5081,27479.5,20962.2,-1.94916,1.08864,2.98911,-1.41278,-3.15412,2.22589,640.499,25.7467,27405,0.0228379,0.934277,0.00172765,28045.5,-5.23483e-05,0.0573276,9.63902,17.0741,124.312,89.5777,2.62975,10.8944,12.0059,118.095,131.349,6.21685,-41.7713 
3,47.1132,10,3,25685.6,-0.0345595,48.3384,11.8097,118.576,-0.00726921,60.3916,500,0.805827,4.56732,8.16136,1.86491,1.74397,11.3181,605.238,-7.74282,24731.6,18597.8,0.73456,4.49606,8.01883,1.79364,1.6727,0.520284,589.363,-8.33077,24715.7,0.0232903,1.02536,-0.000621293,25305.1,-0.000470204,0.0479309,4.57432,75.2333,127.387,108,2.12321,12.066,11.9246,117.86,132.47,9.52647,-24.4695 
4,47.2632,10,4,25177.6,-0.0571352,48.9788,11.3683,118.428,0.0655048,-17.4458,500,2.10021,-1.66387,6.04271,0.504273,-2.5725,7.88085,271.213,2.57392,24352.6,18163,2.05059,-1.71349,5.94346,0.454649,-2.62213,-0.445015,260.159,2.16453,24341.5,0.0105748,0.985649,0.000163779,24601.7,0.00028759,-0.0180252,-4.80841,10.1361,109.213,79.6569,2.18767,11.6559,11.9784,117.952,132.266,-8.73841,-52.6093 
5,47.3532,10,5,27328.6,-0.0717478,50.6111,11.8898,118.508,0.00236631,9.12732,11.317,-2.40042,1.8717,2.45812,1.45044,0.668698,37.7852,228.639,7.54306,26594.7,19589.8,-2.63834,1.63378,1.98227,1.21251,0.430775,0.243696,175.642,5.58019,26541.7,0.00657407,0.94733,0.000387138,26717.4,0.000297228,-0.0213072,6.1974,8.29061,110.256,74.442,2.25398,12.2288,12.0406,118.031,131.562,-7.77476,-57.1196 
6,46.7582,10,6,27585.7,0.0117122,51.3605,11.7199,118.659,-0.0801277,-14.0559,500,0.541076,-0.971612,-2.47904,0.656734,-0.144128,45.5073,199.872,3.83021,26767.7,19631.8,0.254529,-1.25816,-3.05213,0.370186,-0.430676,0.258517,136.044,1.4662,26703.8,0.00506872,0.981489,0.000101132,26839.9,0.000313707,-0.0231805,7.97304,7.51414,109.593,76.4054,2.36987,12.0263,11.7575,118.19,130.978,-8.59722,-54.5729 
7,46.9332,7,7,24662.3,-0.0512342,48.4055,11.187,118.727,-0.0482839,23.0836,398.522,-2.05141,-1.14472,-4.06266,0.346497,0.653638,-65.0378,940.124,12.1368,22869.1,17664.3,-1.64188,-0.735199,-3.24361,0.756023,1.06316,0.146756,1031.35,15.5154,22960.4,0.0429876,0.974349,0.00124325,23991.7,0.000427937,0.0692039,10.6443,16.4822,122.668,86.4723,2.01941,11.505,12.2306,118.187,130.947,4.48116,-44.4746 
8,47.0382,10,8,24616.5,-0.072608,48.2151,11.2608,118.661,0.0329314,45.0708,428.751,1.69429,1.12035,1.85842,-0.943195,-3.21769,29.7345,426.304,3.41731,23560.1,17722.9,1.50706,0.933119,1.48395,-1.13042,-3.40492,3.42791,384.598,1.87267,23518.4,0.01609,0.991551,0.000146657,23903,-0.00017119,0.0491281,4.35367,79.182,125.787,108,2.09744,11.4443,11.9985,118.008,131.611,7.77918,-23.6113 
9,47.1882,10,9,24876.9,-0.063741,46.8455,11.6893,118.649,-0.00647976,54.7151,2.13063,-1.39075,6.18125,3.77769,0.657179,1.92797,-62.9555,257.24,5.16433,23977.3,17837.4,-0.994333,6.57767,4.57052,1.05359,2.32439,0.66224,345.541,8.43475,24065.6,0.0141551,0.959032,0.000645222,24411.2,2.22635e-05,0.0386424,9.13896,-14.1143,126.893,97.0759,2.08373,11.9706,12.01,118.108,131.773,8.78547,-34.697 
10,47.2482,10,10,23688.3,-0.0726705,47.5239,11.0005,118.522,0.0801028,-11.2735,192.378,1.75706,-2.29927,-1.28115,2.24133,2.86404,1.78122,263.801,7.47452,22782.8,17047.8,1.74584,-2.31048,-1.30358,2.23011,2.85282,1.4055,261.303,7.38199,22780.3,0.0113405,0.95289,0.000596581,23041.6,0.00109312,-0.0650844,10.7225,13.5508,94.2642,108,2.1046,11.3213,11.9437,118.053,131.444,-23.7886,-23.4438 
11,47.1432,10,11,22290.2,-0.0110478,42.4474,11.5077,118.336,-0.00610348,-28.4613,6.63372,-1.38914,2.22415,5.78446,-0.920481,2.19379,-49.1717,465.588,-6.68239,21141,15907,-1.07952,2.53377,6.40371,-0.61086,2.50341,0.343243,534.556,-4.12801,21210,0.0245834,1.0137,-0.00035865,21744.6,-0.00048508,0.0260195,8.0096,108.61,123.895,108,1.88327,11.8261,11.7116,117.729,132.098,6.16528,-24.0982 
12,46.9782,10,12,21803.9,-0.0581086,43.7983,-11.0104,118.507,0.0288067,3.9493,500,0.585008,1.01561,-2.04553,1.15897,-1.09163,-6.3387,655.476,-7.19393,20426.4,15702,0.624921,1.05552,-1.9657,1.19888,-1.05172,-13.234,664.367,-6.86465,20435.3,0.0314872,1.01842,-0.000619186,21099.6,0.000184906,0.0506178,10.742,16.8955,123.523,88.553,1.88597,11.2744,12.014,118.024,131.771,5.49898,-43.2182 
13,47.0982,10,13,26588.4,-0.0251104,55.4779,10.6439,118.738,-0.0423802,1.03686,500,-0.763045,-1.56984,2.43801,-0.137883,3.04413,5.38757,285.087,-7.20266,25629.3,19224.2,-0.796969,-1.60377,2.37016,-0.171807,3.01021,0.155872,277.53,-7.48253,25621.7,0.0107158,1.04952,-0.000538255,25899.3,-0.00053609,0.0505526,-4.09426,87.9031,125.891,108,2.41867,10.8776,12.0324,118.178,132.265,7.71317,-24.2652 
14,47.3382,10,14,25588.4,-0.0308874,49.0046,11.411,118.242,0.0296902,-26.6747,1.35748e-08,-1.7797,1.56029,1.62701,1.55211,2.04991,-93.4878,123.312,2.83601,24549.6,18229.4,-1.19103,2.14896,2.80435,2.14078,2.63858,0.671685,254.438,7.69252,24680.7,0.010204,0.94975,0.00057382,24935.2,0.000531529,-0.0197448,7.13984,7.82093,109.22,77.062,2.18059,11.7124,12.0325,117.772,131.869,-8.55183,-54.8074 
15,47.3232,10,15,25908.7,-0.0997407,49.9387,11.4959,118.745,0.0697581,23.5875,14.9603,1.81118,4.09279,3.2724,-1.13482,-1.24152,-0.382182,185.607,-0.327838,25106.6,18742,1.81359,4.0952,3.27721,-1.13241,-1.23912,0.519081,186.143,-0.307984,25107.1,0.00735938,1.0029,-2.25973e-05,25293.3,0.000987071,-0.0741188,-11.3316,-14.1358,94.2814,108,2.20904,11.8184,12.0917,118.288,131.658,-24.0065,-23.6584 
16,46.8732,2.05,16,25327.7,-0.0686574,48.679,11.4616,118.776,0.169165,71.6748,369.161,-0.649566,-0.393656,0.942594,1.80641,-4.63075,16.4477,1173.99,-5.22174,23462.9,18557.5,-0.753133,-0.497222,0.73546,1.70284,-4.73431,1.20738,1150.92,-6.07617,23439.8,0.0468032,1.00933,-0.000477746,24590.7,0.000119891,0.108475,10.2851,13.5639,122.202,84.3085,2.09377,11.769,11.9146,118.158,131.382,4.04402,-47.0731 
17,47.0832,10,17,25206.3,-0.0305397,46.7559,11.7842,118.498,-0.0452932,13.0514,28.1141,-2.03379,2.06279,1.17354,1.85935,0.379372,-23.3745,468.737,6.97001,23867.5,17955.5,-1.8866,2.20997,1.46791,2.00653,0.526555,0.660549,501.522,8.18427,23900.2,0.0205527,0.972235,0.000630403,24401.8,-0.00051306,0.0287549,-8.82626,104.808,124.629,108,2.0509,12.0176,11.8976,117.819,131.834,6.80952,-23.8343 
18,46.9632,10,18,22928,-0.0839363,45.6082,11.1285,118.417,0.0333381,-121.552,472.224,1.12025,2.31878,-2.2077,2.90433,-0.397076,20.0608,869.102,8.3264,21345.7,16654.3,0.993936,2.19247,-2.46034,2.77801,-0.523393,1.82543,840.964,7.28428,21317.5,0.0379522,0.985068,0.000629058,22158.5,0.00015671,0.0660209,10.3008,17.4985,122.811,87.3208,1.95713,11.3779,11.9861,117.885,131.818,4.92653,-44.4976 
19,47.2032,10,19,24446.7,-0.0456104,45.4274,11.8033,118.655,0.00609933,-10.8231,459.695,1.91793,0.921755,8.81781,-2.01219,-0.814284,-6.27244,276.191,-4.77048,23467.6,17456.9,1.95742,0.96125,8.8968,-1.9727,-0.774788,0.0188786,284.988,-4.44464,23476.4,0.0119938,1.02806,-0.000348877,23761.3,0.000450197,-0.0194785,4.34169,8.23743,108.066,80.2667,2.05476,12.0865,11.8398,118.142,132.038,-10.076,-51.7709 
20,47.2932,10,20,27112.8,-0.074026,52.2015,11.4427,118.609,0.0749921,0.539585,30.2243,-3.30853,-0.367865,-3.52846,1.25225,0.0055677,-36.1356,227.227,9.00966,26196.6,19446.3,-3.081,-0.140329,-3.07339,1.47978,0.233104,0.329223,277.911,10.8868,26247.3,0.0104772,0.935844,0.000763483,26525.2,0.000481349,-0.0181315,-7.28269,7.63887,110.307,75.7891,2.31857,11.6702,12.0702,118.161,132.461,-7.85392,-56.6723 
21,47.1582,10,21,24974.7,-0.0997914,47.5259,11.6527,118.688,0.0611137,-16.8338,151.67,-2.30148,0.956468,-1.52727,-1.47432,-2.8575,0.293281,361.819,-12.8689,23988.4,18061.7,-2.30333,0.954621,-1.53096,-1.47617,-2.85935,0.787814,361.407,-12.8842,23988,0.0148425,1.06654,-0.000990391,24349.4,-0.000329707,0.041641,4.34245,82.7331,126.986,108,2.09124,11.8415,11.9788,118.062,132.789,8.92422,-24.7893 
22,47.2782,10,22,24206.9,-0.0897559,49.536,10.8202,118.553,0.0129489,4.1305,16.9717,-2.85305,2.8367,2.90624,2.62393,0.682696,-15.2413,156.153,-6.91012,23345.6,17450,-2.75708,2.93267,3.09818,2.7199,0.778666,0.542525,177.531,-6.11836,23367,0.00754021,1.06418,-0.000482565,23544.6,0.000432585,-0.0188057,7.05885,9.80211,108.594,79.4757,2.173,11.1132,12.0896,118.11,131.743,-9.51541,-52.2678 
