cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,46.54,10,0,24195.4,-0.00439741,39.415,14.0263,117.905,-0.0377774,-10.9938,500,2.93811,1.9757,3.18849,1.03149,0.87235,87.8177,262.403,-1.07693,23801,18010.6,2.38515,1.42273,2.08256,0.478524,0.319385,0.688628,139.23,-5.63889,23677.8,0.00584583,1.07628,-0.000438892,23817,-0.000418384,-0.0133302,9.06253,6.61043,109.901,81.3849,1.72782,14.2995,12.2687,117.26,141.891,-7.3597,-60.5058 
1,47.2461,10,1,20932.7,-0.301568,36.3361,13.4546,117.361,0.135412,-107.871,221.664,-0.880177,-0.661816,-0.0166918,1.68574,1.94008,138.762,339.053,7.45318,20388.6,16390.4,-1.75392,-1.53556,-1.76418,0.811995,1.06633,0.444411,144.426,0.244771,20193.9,0.00710118,0.997043,2.23277e-05,20338.4,-0.000507015,0.0383327,-10.0801,12.0256,124.13,108,1.51787,13.7728,12.3856,116.77,141.532,7.35972,-33.5317 
2,46.9461,10,2,18233.3,-0.276635,32.0094,13.3531,117.794,0.108633,57.196,234.777,-0.486299,2.45313,-2.06789,2.62892,0.410433,148.709,546.441,12.5823,17549.6,14116.4,-1.42268,1.51675,-3.94065,1.69253,-0.525949,-0.470394,337.862,4.85711,17341,0.0191111,0.975459,0.000515697,17678.8,-0.000494239,0.00564257,3738.29,-11.3258,91.4073,93.6048,1.28566,13.653,12.7081,117.151,142.051,-25.7435,-48.4463 
4,46.8861,3.5,4,24275.1,-0.186457,46.7715,11.7093,117.978,-0.0186766,72.8344,130.251,0.55986,-2.41848,2.38482,2.07581,3.67194,88.799,408.745,0.661213,23619.9,17872.4,0.000716558,-2.97763,1.26653,1.51666,3.1128,0.56612,284.196,-3.95172,23495.3,0.0119513,1.02494,-0.000309923,23779.5,9.62179e-05,-0.0224443,-4.42775,0.963442,113.761,73.9279,1.92786,12.0045,12.8009,117.519,141.129,-3.75804,-67.2012 
5,46.9761,10,5,23366.5,-0.0608819,39.8708,13.2553,117.856,-0.085963,98.2901,499.999,-1.06787,-2.10176,-3.12352,-2.44717,0.470207,119.567,445.147,13.5426,22638.5,17479.4,-1.82075,-2.85464,-4.62928,-3.20005,-0.282674,0.637981,277.442,7.33135,22470.8,0.0121962,0.955801,0.000600648,22748.2,-2.17307e-05,0.055008,8.87746,0.158231,101.286,78.2452,1.65323,13.6843,12.6699,117.259,141.035,-15.973,-62.7902 
6,47.1861,10,6,18910,-0.021664,31.4881,13.6015,117.528,0.0214528,-66.2978,500,0.951366,1.42493,-0.513032,-0.0404602,-1.91206,75.42,335.997,-5.59972,18289.2,13988.4,0.476467,0.950031,-1.46283,-0.51536,-2.38695,0.502209,230.213,-9.51764,18183.4,0.0125024,1.07799,-0.000965135,18413.6,-8.66123e-05,-0.00851881,-9.67013,5.85407,109.488,78.5395,1.33663,13.9995,12.4752,116.922,140.524,-7.43461,-61.9842 
7,46.9161,7,7,22395.2,-0.305054,37.1379,-14.0302,117.56,0.0982486,-19.6536,185.196,0.279972,-0.611999,3.03218,0.725861,-0.315874,122.845,491.968,5.52103,21765.6,17024.8,-0.49355,-1.38552,1.48514,-0.0476614,-1.0894,1.97005,319.666,-0.860529,21593.3,0.0145879,1.00473,-7.34162e-05,21913,-0.000609105,0.0397006,10.3171,16.599,125.002,103.694,1.5411,14.2692,12.5561,116.837,141.356,8.16472,-37.6612 
8,46.8411,1.5,8,19374.2,-0.00547788,33.9922,12.8601,118.238,-0.0246903,5.08815,500,0.819135,-0.708077,5.23063,-2.15609,-1.26853,115.038,5420.3,31.2089,13858.8,14234.5,0.0947713,-1.43244,3.78191,-2.88046,-1.99289,2.55691,5258.94,25.2329,13697.5,0.277423,0.991673,0.00338197,18956.4,-0.000282067,0.440837,12.6234,12.0102,119.122,90.8251,0.999987,13.4046,13.0191,117.159,142.009,1.96325,-51.1839 
9,47.2761,10,9,21615.1,-0.0557397,35.5305,13.9455,117.689,0.0134322,14.6399,3.99513e-11,-2.95759,0.842659,3.67718,-1.83976,0.795881,-33.3305,230.848,-1.01896,21275.8,16136.3,-2.74771,1.05253,4.09693,-1.62989,1.00575,-1.30474,277.598,0.712493,21322.5,0.0128517,0.995528,6.15502e-05,21600.1,-0.000488711,-0.0197561,8.47815,-2.75873,114.416,76.2025,1.50667,14.3921,12.5503,117.058,141.209,-2.64211,-65.0067 
10,47.2611,10,10,26942.3,-0.022088,50.4602,11.8648,117.627,0.061404,-75.1392,500,0.424593,-3.29401,-1.13959,-3.6201,-5.33337,37.8642,153.555,-4.48306,26479.6,19639.9,0.186172,-3.53243,-1.61643,-3.85852,-5.57179,0.887693,100.447,-6.45003,26426.5,0.00378658,1.1266,-0.000449813,26526.9,-9.42798e-05,-0.0166629,8.23454,-10.4814,112.051,81.5699,2.25832,12.149,12.1345,117.2,141.351,-5.14851,-59.7811 
