cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,46.5213,0,32808.4,0.0601889,62.2662,-11.3883,119.86,0.0200584,-69.0808,8.63735e-11,-6.20952,-3.04814,2.36752,-0.598907,-0.461279,10.9211,-118.794,21.5792,32307.1,23129,-6.27828,-3.1169,2.22998,-0.667675,-0.530047,1.26665,-130.588,21.0978,32295.3,-0.0049556,1.39418,0.00120196,26351.5 
1,47.0013,1,33166.9,0.0864433,62.2764,11.6059,119.91,-0.0679184,60.6897,4.97591e-09,-1.04997,-5.90896,1.36572,2.81052,2.45589,48.2945,-78.4498,7.7067,32700.5,23662.8,-1.35407,-6.21305,0.757529,2.50642,2.1518,1.35211,-130.603,5.57802,32648.4,-0.0049023,1.08078,0.000314627,26641.1 
2,46.8413,2,34471.5,-0.000489445,63.7876,11.7394,119.701,-0.0372864,-50.2734,109.853,-2.4791,-5.0047,-3.49584,-3.39384,-1.00099,-36.6373,220.228,17.1992,33716.2,24437.9,-2.24841,-4.77401,-3.03445,-3.16314,-0.770299,0.783104,259.792,18.8141,33755.8,0.00929838,0.88752,0.00102566,27939.5 
3,46.8513,3,35463,0.0111382,62.6888,12.2017,119.483,0.00870186,-108.739,5.37175e-10,-2.33625,-0.382444,-7.12133,-6.42926,-1.44553,-39.5732,127.409,29.2489,34728.1,24931.1,-2.08707,-0.133262,-6.62296,-6.18008,-1.19635,0.591672,170.144,30.9932,34770.9,0.00593203,0.758278,0.00163928,28682.2 
4,46.7013,4,34474.5,0.077862,61.9583,11.9436,119.512,-0.0622126,-88.6646,298.603,-1.7509,-4.53668,-3.68734,-2.94334,-2.43016,-0.421835,3071.01,33.8454,30661.6,24269.3,-1.74825,-4.53402,-3.68203,-2.94068,-2.42751,0.759854,3071.47,33.864,30662.1,0.108862,0.981071,0.00203034,28214.4 
5,46.9613,5,35709,0.0011858,63.5635,12.096,119.776,0.00510886,-37.8763,500,-1.30066,2.32178,1.9489,-1.83489,-4.86788,1.72158,-90.8264,17.0585,34873.3,25035.4,-1.3115,2.31094,1.92722,-1.84573,-4.87872,1.50746,-92.6855,16.9826,34871.5,-0.0032519,1.47199,0.000896311,28501.9 
6,46.9313,6,34270.9,0.053816,60.1904,12.2663,119.552,0.0393858,-99.3397,8.17832,-1.06292,-0.63728,-4.93113,-3.80101,0.284562,-63.1839,-57.4036,21.5761,33614.6,24161.9,-0.665063,-0.239428,-4.13542,-3.40316,0.682414,0.46713,10.8281,24.3611,33682.9,0.000391884,0.202546,0.00133053,27630.8 
7,46.6913,7,32912.6,0.0141061,60.3494,-11.8197,119.635,-0.0212376,-67.5904,444.48,-0.142215,2.15077,1.41869,-2.16257,-1.35236,-39.9227,-13.7847,8.78431,32437.5,23267.4,0.109167,2.40215,1.92145,-1.91119,-1.10097,-0.352559,29.3274,10.544,32480.6,0.00109991,0.613808,0.000597634,26663.4 
8,46.7813,8,31980.8,-0.0225909,60.8978,11.3615,119.794,0.000252596,-18.6438,5.5003e-09,-5.52974,-2.20499,-5.92617,-3.07362,-4.18767,-73.5184,745.349,20.2134,30427.6,22523.4,-5.06682,-1.74206,-5.00032,-2.61069,-3.72474,0.724419,824.74,23.4538,30507,0.0319166,0.952593,0.00141421,25840.4 
9,47.0113,9,32878.9,-0.0278021,61.4068,-11.6817,119.545,-0.0796575,175.593,350.173,-2.10692,-0.235484,-9.72099,-6.27476,-4.89647,-69.8542,-91.0437,11.3581,32420.4,23806.9,-1.66707,0.204369,-8.84128,-5.83491,-4.45662,0.570718,-15.6088,14.4371,32495.8,-0.000586115,-1.61647,0.000817732,26631 
