cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,46.822,3.5,0,23561.5,0.02212,36.5839,14.122,115.361,-0.0493594,16.9041,0.012625,-4.93482,-1.2644,-1.97264,6.25588,0.358438,7.54583,746.975,-8.47895,21769.5,16845.4,-4.98233,-1.31192,-2.06766,6.20837,0.310924,-0.122135,736.391,-8.87094,21758.9,0.0309397,1.02154,-0.000751575,23800.9,0.000618789,0.04005,12.4801,19.7013,120.94,91.0823,1.57019,14.2715,12.0625,114.618,134.231,6.32181,-43.1484 
1,46.762,2.3,1,26497.2,-0.0308389,41.6565,13.9008,115.587,0.021252,-22.9626,234.083,1.28679,-1.65316,-0.805105,1.76552,1.65747,21.225,338.64,-13.3932,25075.7,18866.1,1.15314,-1.7868,-1.0724,1.63187,1.52382,1.73978,308.87,-14.4958,25046,0.0115003,1.08948,-0.00106729,26857.6,0.000430757,0.0277775,10.7919,17.0139,122.508,95.132,1.89235,14.1225,11.7361,114.936,134.053,7.57181,-38.9215 
2,46.807,3.2,2,25158,-0.0101051,38.4769,14.2003,115.695,0.00122227,-42.587,500,0.648685,2.03687,2.02546,-0.12965,2.29959,3.88725,826.958,-0.342962,23072.9,17788.2,0.624208,2.01239,1.9765,-0.154127,2.27511,0.706493,821.506,-0.544898,23067.5,0.0325053,1.00116,-4.3516e-05,25273,0.000761852,0.0473151,12.6324,16.5176,120.944,88.0453,1.59449,14.4908,12.4587,114.9,133.452,6.04467,-45.4071 
3,46.942,6.3,3,26900.3,-0.084007,39.8372,14.9067,115.541,0.050392,-48.0136,52.3199,-0.799976,-0.644524,-1.92981,2.45174,-0.884099,-51.088,1101.34,19.1534,24435.5,19410.2,-0.478289,-0.322836,-1.28643,2.77343,-0.562412,11.4201,1172.99,21.8073,24507.1,0.0432033,0.968491,0.00163649,27150.5,0.00103556,0.0487699,13.1946,19.3598,121.936,88.4059,1.60936,14.8797,12.6459,114.637,133.629,7.29873,-45.2236 
4,46.987,7.4,4,21143.5,0.0143108,32.7976,13.884,115.668,-0.0896071,-6.62097,500,1.16836,4.4531,3.94756,-0.930186,0.260785,-30.5694,912.122,9.86768,18975.2,14842.8,1.36085,4.64559,4.33254,-0.737698,0.453272,0.569097,954.999,11.4557,19018.1,0.0452302,0.979439,0.00110838,21114.2,0.00115177,0.0349666,13.4365,22.9249,122.796,89.5698,1.40757,13.8346,11.9319,114.83,133.293,7.96671,-43.7234 
5,46.852,4,5,22990.5,0.00854582,35.5202,13.9673,115.395,-0.00241462,-3.53724,2.45237e-10,-1.30046,2.47415,1.07117,0.51705,-0.846949,-38.1788,750.712,-0.686852,21082.9,16150.7,-1.06006,2.71456,1.55198,0.757452,-0.606547,0.537741,804.261,1.29646,21136.4,0.0346532,0.997187,0.000112978,23208.9,0.000855614,0.0370236,12.3101,18.9965,121.686,90.2348,1.52729,14.0199,12.1991,114.721,134.339,6.96521,-44.104 
6,46.687,1.5,6,23992.6,0.0138592,39.8526,12.9373,116.032,-0.0314207,-37.4572,500,-3.28211,-5.23029,-3.9562,-0.636669,-1.56221,31.006,7749.83,48.0343,15106.2,16822.4,-3.47734,-5.42553,-4.34667,-0.831905,-1.75745,0.72557,7706.34,46.4236,15062.7,0.325536,0.989568,0.00564537,23672.8,0.000752695,0.708434,12.5187,10.9762,117.137,84.0289,1.19938,13.176,11.7849,114.723,132.97,2.41443,-48.9414 
7,46.882,5,7,23494.5,0.00250443,37.218,13.7045,115.67,-0.00874347,-22.117,0.459587,-2.15213,4.08959,0.880905,1.38674,0.0693505,-28.3312,855.777,-5.43758,21443.6,16610.3,-1.97373,4.26798,1.23769,1.56514,0.247745,0.768432,895.514,-3.96583,21483.3,0.0378367,1.00781,-0.000340169,23667.8,0.000966427,0.038829,12.6464,22.1984,121.027,90.5389,1.65497,13.6372,11.68,114.93,133.579,6.0968,-43.0405 
8,46.702,1.5,8,24600.2,0.00181553,39.2241,13.6179,115.61,-0.0441619,18.7372,22.3837,0.448931,1.74929,3.71884,1.6561,-0.150541,-17.5778,153.237,-4.9569,23379.3,17415.2,0.559613,1.85997,3.94021,1.76679,-0.039858,0.512756,177.892,-4.04377,23404,0.00711962,1.04143,-0.000318383,24986.1,0.000665023,-0.0167328,7.10942,-0.151259,107.16,76.0038,1.84391,13.8117,11.4778,115.005,133.955,-7.84511,-57.9515 
9,46.927,6,9,26620.8,-0.0197366,40.4054,14.3665,115.624,-0.00606076,13.9665,46.9762,-1.24313,0.155975,2.49221,-4.7422,-0.0455732,16.5661,1031.21,19.943,24300.7,18899.4,-1.34744,0.0516631,2.28359,-4.84651,-0.149885,1.56967,1007.98,19.0824,24277.5,0.0376926,0.967932,0.00144583,26742.1,0.00103249,0.0463327,13.0066,20.5107,121.054,90.8111,1.7081,14.3771,12.1976,114.812,133.95,6.24211,-43.1392 
10,46.747,2,10,26739.8,0.0148424,41.6073,14.0149,115.276,-0.0589992,13.6707,2.49974e-10,-1.24903,-2.72278,3.65206,3.88236,-0.268128,36.1151,330.076,5.58454,25262.1,19008.8,-1.47644,-2.95018,3.19725,3.65495,-0.495535,-0.656562,279.421,3.70843,25211.4,0.0103476,0.977301,0.000270888,27003.5,0.000526181,0.0246997,11.618,16.12,123.839,95.199,1.85068,14.2456,11.9772,114.593,132.75,9.24535,-37.5513 
