cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,46.5069,10,0,21036,0.030456,40.7123,11.1386,120.057,-0.11686,54.5755,5.77888,3.63891,-5.87863,-3.43137,-8.08946,-3.61714,10.522,48.158,-13.1333,20330.5,14969.9,3.57266,-5.94489,-3.56388,-8.15571,-3.6834,0.799503,33.3998,-13.6799,20315.8,0.00164133,3.53066,-0.00124195,20349.2,0.000849974,-0.062184,10.2457,-15.2972,95.6153,108,1.96865,11.4468,11.3487,119.672,130.306,-24.0567,-22.3062 
1,47.2669,10,1,19626.3,-0.0178634,37.9218,11.3215,119.859,0.0138704,-17.4901,1.12398e-09,-1.14471,1.85742,2.61637,-3.9486,-3.57653,-75.1803,79.5769,-11.0835,19094.9,13984.1,-0.671322,2.33081,3.56315,-3.47521,-3.10314,3.62824,185.025,-7.178,19200.4,0.00954452,1.07284,-0.000689139,19385.4,0.000726977,-0.0657587,9.84742,14.901,95.5196,108,1.8233,11.6081,11.3433,119.349,129.024,-23.8293,-21.0238 
2,46.9869,10,2,18618.1,-0.10383,36.1295,11.5194,120.01,-0.0725465,168.008,491.398,0.701546,0.587489,-5.52735,-4.70928,-5.32295,-160.741,226.658,10.3287,18174.4,13945.1,1.71369,1.59963,-3.50306,-3.69714,-4.31081,0.572677,452.113,18.6789,18399.9,0.0239822,0.932574,0.00186655,18852,-0.000343125,0.0317764,10.6076,-14.2344,126.915,92.4609,1.66835,11.7484,11.6389,119.524,130.647,7.39187,-38.1861 
3,46.9569,10,3,18457.3,-0.0114817,35.4524,11.3454,119.872,0.0180768,-18.2822,20.4971,2.47723,-1.05516,-2.54347,0.0755075,-1.1879,-56.7647,247.678,-15.8543,17648,13104.4,2.83466,-0.697732,-1.8286,0.43294,-0.830463,-19.5003,327.296,-12.9055,17727.7,0.0181278,1.07412,-0.00134283,18055,-7.99406e-05,0.0344654,10.3542,14.7399,125.684,87.796,1.67481,11.6475,11.3826,119.436,128.622,6.2476,-40.8257 
4,47.0469,10,4,18218.3,-0.0536016,35.658,-11.2683,119.957,-0.0676231,68.468,191.67,-0.0496553,-3.43638,-7.74512,-1.03591,-6.60541,-137.19,87.9577,-11.6541,17732.5,13230.9,0.814196,-2.57253,-6.01742,-0.172056,-5.74156,0.560431,280.381,-4.52732,17924.9,0.0154011,1.02908,-0.00046548,18205.3,-0.000492259,0.00448095,127.772,13.3468,88.0002,82.1982,1.7036,11.6276,11.3348,119.499,129.401,-31.4991,-47.2028 
5,47.4269,10,5,21396.7,0.0157067,41.5362,-11.2483,119.737,-0.124401,75.7994,500,3.54147,-1.20858,-1.48185,-5.88913,-0.972665,-167.056,40.0838,-5.49258,20924.9,15516.2,4.59338,-0.15667,0.621965,-4.83722,0.0792444,-1.06846,274.397,3.18567,21159.2,0.0128022,0.980088,0.000277266,21433.6,0.000571137,-0.0645271,10.1976,15.36,94.8493,108,1.96414,11.6219,11.5825,119.289,128.882,-24.4399,-20.8823 
6,46.9419,10,6,19761,-0.00535668,36.6746,11.7205,119.827,-0.0395429,13.8215,128.812,2.49924,-2.9236,6.37676,3.13679,-4.89866,-84.5263,394.858,-0.353765,18770.8,14010.7,3.03148,-2.39136,7.44124,3.66903,-4.36642,-0.00775687,513.414,4.03721,18889.3,0.0264609,0.986426,0.000393558,19402.7,1.72156e-06,0.0475872,9.47122,14.9394,125.031,87.9065,1.70506,12.04,11.4674,119.316,129.538,5.71543,-41.6319 
7,47.1069,10,7,19015.4,-0.0624555,37.4769,-11.2102,119.852,0.258093,-117.651,26.29,-0.572682,-4.93492,-1.24091,-1.75979,-0.557879,-86.7346,18.7806,-8.31803,18684.1,14665,-0.0265374,-4.38878,-0.148618,-1.21365,-0.0117337,0.974329,140.434,-3.81233,18805.7,0.00741228,1.04988,-0.000373575,18946.2,0.000452149,-0.0666579,10.1478,14.6655,95.2039,108,1.79325,11.5989,11.3789,119.372,129.643,-24.1682,-21.6432 
8,46.8069,1.5,8,25328.6,0.00946842,49.8286,11.1376,121.122,-0.0212617,-1.41161,4.99907e-11,-6.88008,-6.69911,-8.79656,-4.41422,-4.61198,139.323,20764.9,21.7724,4360.26,18067.1,-7.75736,-7.57639,-10.5511,-5.2915,-5.48926,0.712234,20569.5,14.5349,4164.85,0.831617,0.998765,0.00638768,24734.3,-0.000141101,2.22714,11.4049,10.1628,120.986,80.8324,0.427634,10.8491,11.6871,120.191,129.1,0.795204,-48.2678 
9,47.1669,10,9,19423,0.0163112,37.9263,11.0754,119.879,-0.0355848,-1.40479,372.866,2.11986,-1.90252,-5.84353,-3.1558,0.832332,-63.3142,89.2305,-18.8474,18676.8,13675.6,2.51853,-1.50385,-5.04618,-2.75713,1.231,0.092026,178.035,-15.5584,18765.6,0.00939813,1.18054,-0.00152961,18943.6,0.000832064,-0.0708665,-10.7722,-13.2799,95.4726,108,1.80054,11.4965,11.4308,119.368,129.31,-23.8949,-21.3097 
10,46.8669,5,10,19592.3,-0.0265937,38.0948,11.2049,120.013,0.0305674,-26.4182,3.14035e-10,-0.772651,-0.444415,-0.710486,2.97779,1.29108,-15.7301,253.601,-17.6918,18688.5,13921.7,-0.673603,-0.345367,-0.51239,3.07684,1.39013,1.17454,275.664,-16.8747,18710.5,0.0145192,1.11998,-0.00166413,18986.2,-0.000134596,0.0379589,3.48718,65.866,128.664,108,1.7872,11.4568,11.4003,119.448,128.994,9.21539,-20.9945 
11,46.9269,10,11,20271,0.00845779,37.8434,11.6099,120.053,0.00925478,-36.8775,27.1702,-1.98535,0.0856325,-1.42782,2.01053,-3.22636,-59.6908,564.811,-16.9449,18973.1,14313.7,-1.60949,0.461489,-0.676102,2.38639,-2.8505,0.704528,648.533,-13.8441,19056.8,0.0329115,1.03881,-0.00134002,19705.4,8.5133e-05,0.0558196,10.5304,13.419,124.391,85.1341,1.69198,11.9195,11.8681,119.527,129.687,4.86368,-44.5525 
12,47.3869,10,12,19760.8,0.00305744,38.1571,11.2401,119.728,-0.0312849,-5.79247,183.383,2.32266,0.261107,0.245528,-2.05701,4.51386,-106.911,10.3714,-19.1488,19100.8,13967.6,2.99585,0.934299,1.59191,-1.38382,5.18705,0.829291,160.325,-13.595,19250.8,0.00825945,1.17425,-0.0013026,19411.1,0.000770937,-0.0682581,-10.4981,14.4767,94.885,108,1.83035,11.6326,11.3584,119.327,128.294,-24.4423,-20.294 
13,47.3669,10,13,23739,0.0194093,44.9639,11.4165,120.15,0.0595734,235.789,4.51638,-1.86766,2.55583,-0.100009,2.9182,-3.95807,-134.539,149.301,-3.17257,22513.4,17167.8,-1.0205,3.40299,1.5943,3.76535,-3.11092,0.655749,338.005,3.81647,22702.1,0.0146703,0.980623,0.000309582,23040.1,0.000219404,18.1428,0.109018,3.30744,107.526,77.0446,2.0922,11.6862,11.7742,119.695,129.659,-12.1692,-52.6139 
14,46,10,14,19479.3,-0.00267077,38.1987,11.0109,119.777,-0.00922668,-16.3809,499.999,-1.70366,3.82511,0.904856,2.21585,-1.67822,-137.417,-2.26087,-7.34708,18695.8,13696.9,-0.838384,4.69039,2.63541,3.08112,-0.812941,0.699003,190.48,-0.208547,18888.5,0.00998372,1.00192,-2.0339e-05,19079,0.000321718,-0.0157805,-8.86316,9.95508,111.472,77.1396,1.83018,11.233,11.4623,119.405,128.89,-7.93327,-51.7508 
15,47.0319,10,15,18006.4,-0.0101891,34.3032,11.3104,119.846,-0.00152802,-29.4648,500,5.16868,2.28152,4.55524,-1.58267,-2.17635,-177.287,122.022,-13.0441,17118,12631.6,6.285,3.39785,6.78789,-0.466338,-1.06002,0.54579,370.684,-3.8344,17366.7,0.0208984,1.01844,-0.000406885,17737.4,0.000143294,0.0269432,-8.98246,12.0195,129.3,91.7648,1.63387,11.5809,11.4034,119.413,128.032,9.88643,-36.2677 
16,47.2869,10,16,18333.8,-0.00217654,35.9276,11.0913,119.937,0.00514363,-3.41748,51.9632,-0.928433,3.4725,0.548588,-4.3776,-3.59453,36.6894,-43.4365,-23.1958,17742.9,12972.6,-1.15946,3.24147,0.086542,-4.60863,-3.82555,1.01381,-94.8969,-25.1017,17691.4,-0.00539293,0.683573,-0.00262054,17596.5,0.121024,-0.123169,-601.736,880.693,100.581,59.5087,1.75487,11.3472,11.2862,119.512,129.321,-18.9306,-69.8121 
17,47.2469,10,17,19369.9,0.00395947,37.1913,11.3009,119.779,-0.0212704,-15.1724,476.047,7.13421,0.594289,-2.86172,-2.38015,-4.65476,-85.9003,-11.1016,-7.3089,18700.6,13692.5,7.6751,1.13518,-1.77993,-1.83926,-4.11387,2.65234,109.382,-2.84655,18821.1,0.00577808,1.04771,-0.000278682,18930.5,0.000273574,-0.0188028,-7.79887,-9.12139,109.826,77.9402,1.75213,11.6098,11.5485,119.285,128.563,-9.45887,-50.6225 
18,46.8519,3.5,18,19776.4,-0.030975,38.2906,11.3105,120.159,0.0388774,-95.3764,36.8816,2.14737,-0.382292,-5.74783,-5.81077,0.44267,-84.4937,176.816,-17.2842,19030.7,14219.1,2.6794,0.149742,-4.68376,-5.27874,0.974704,0.239482,295.327,-12.8949,19149.2,0.0151881,1.08273,-0.001242,19444.6,0.000163443,-0.479391,-0.0914752,1.45808,127.488,79.7305,1.79183,11.6244,11.5266,119.679,128.687,7.80939,-48.956 
19,46.9119,10,19,17443.9,0.0339054,32.9798,11.3725,119.944,-0.0324156,-18.9039,420.033,-0.775318,4.82881,1.55196,-3.7627,-2.06618,-101.225,569.703,-5.53246,16127.3,12229.5,-0.137933,5.4662,2.82673,-3.12531,-1.42879,0.214991,711.681,-0.274035,16269.3,0.0419105,1.00067,-3.10288e-05,16981,0.000213119,0.0607444,10.8137,12.4681,123.215,83.5468,1.47507,11.7073,11.7334,119.439,128.918,3.77669,-45.3714 
20,46.8219,2,20,20758.7,0.00516442,40.1794,11.2957,119.891,0.0175188,-32.7672,9.7251e-11,2.44723,-1.77785,-4.73216,-0.477279,-4.17362,0.97644,144.211,-21.5762,19951.8,14793.1,2.44108,-1.784,-4.74445,-0.483428,-4.17977,0.457812,142.841,-21.627,19950.4,0.00710891,1.36047,-0.0020009,20093.3,-0.000191479,0.0318995,-7.83645,13.4632,128.346,91.857,1.90073,11.5556,11.5504,119.444,127.964,8.90157,-36.1066 
