cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,46.942,9.5,0,23386.4,-0.113977,34.7351,14.9967,115.709,0.169953,-122.449,462.101,-2.13636,-2.47642,-0.137121,-0.643468,1.05712,26.1936,1674.19,24.4458,20479.4,17634.9,-2.3013,-2.64136,-0.466989,-0.808402,0.89219,0.912317,1637.45,23.0851,20442.7,0.0702566,0.975922,0.0020759,23306.7,0.00109174,0.0657944,14.6329,20.6145,119.753,87.5132,1.35086,14.8104,12.5756,114.805,135.183,4.94799,-47.6696 
1,46.717,2.5,1,22306.1,0.0503126,36.4749,13.1273,115.673,-0.0341905,-45.8684,28.5349,-0.774163,0.0871916,-0.81297,0.541644,4.08326,-35.3,1001.87,2.29248,20377.8,15638.1,-0.551889,0.309466,-0.368421,0.763919,4.30554,1.08263,1051.38,4.12625,20427.3,0.0463076,0.993179,0.000371961,22704.3,0.000580936,0.087028,11.0082,13.041,119.243,87.7156,1.60604,13.4379,11.7137,115.055,134.114,4.18803,-46.3983 
2,46.287,10,2,21628.5,0.0198304,35.326,13.235,115.212,0.154845,45.7359,489.289,-0.852288,-0.268468,4.97081,3.20862,1.02758,-43.9249,103.177,-11.1226,20682.6,15450.5,-0.575705,0.00811575,5.52398,3.4852,1.30417,0.433191,164.786,-8.84082,20744.2,0.00743832,1.10362,-0.000785689,22153.7,0.000600238,-0.0158022,-10.9305,9.08045,110.258,77.7989,1.66623,13.4518,11.5239,114.725,133.35,-4.46776,-55.5515 
3,46.882,7.5,3,24674.2,-0.0737071,37.8595,14.3766,115.816,0.00191464,31.5494,1.46005e-08,4.27014,0.946914,0.227572,-1.57962,1.39397,27.3215,1746.64,17.5897,21702,17720.4,4.0981,0.774878,-0.1165,-1.75165,1.22194,1.02756,1708.32,16.1704,21663.6,0.0692418,0.983705,0.00137311,24671.8,0.0011141,0.0911539,13.318,17.2627,119.162,85.8781,1.50623,14.3578,12.298,114.864,133.641,4.298,-47.7633 
4,46.587,10,4,27806.3,-0.0956032,42.5632,14.4453,115.314,-0.0209841,-35.6154,387.768,-1.64197,3.33823,4.82186,-3.03461,3.57928,-44.2541,146.538,-5.11421,26566.5,20039.3,-1.36331,3.61689,5.37918,-2.75595,3.85793,0.384162,208.609,-2.8153,26628.6,0.00733636,1.02419,-0.000194794,28434.9,0.000681015,-0.0200383,10.0679,7.4677,109.284,77.5624,1.86005,14.5831,12.2697,114.638,133.779,-5.35391,-56.2169 
5,46.792,4.5,5,22781.4,0.0177931,35.3622,-13.9366,115.61,-0.0355895,10.7105,251.32,2.41761,0.801338,6.71174,-1.47771,1.89627,-65.099,1461.92,3.21916,20209.8,16055.6,2.82752,1.21125,7.53156,-1.0678,2.30618,0.411997,1553.23,6.60092,20301.1,0.0673196,0.992618,0.000598603,23072.4,0.000931644,0.103045,12.6257,12.6413,118.3,85.6712,1.44764,14.0512,12.2809,114.754,133.444,3.54591,-47.7724 
6,46.852,6,6,26236,-0.011039,39.5744,14.5264,115.835,0.0117999,-28.8528,499.99,-2.34915,3.09783,11.0584,3.6596,0.805693,-30.0324,1608.29,8.08651,23312.2,18725.2,-2.16005,3.28694,11.4366,3.84871,0.994799,0.342989,1650.42,9.64663,23354.3,0.0625016,0.989875,0.000760315,26406,0.00104694,0.0841584,13.7626,16.0385,119.387,86.2357,1.56255,14.6572,12.593,114.897,134.301,4.48915,-48.0653 
7,46.927,9,7,23504.8,-0.00444699,36.0789,14.1652,115.758,-0.0212442,-5.30178,137.413,-0.221778,0.313325,3.61527,3.29665,1.43041,-24.6432,1542.49,28.4845,20637.6,16640.5,-0.0666061,0.468497,3.92562,3.45183,1.58558,0.580817,1577.06,29.7647,20672.1,0.0671388,0.968027,0.00264533,23489.5,0.00124594,0.0663675,13.9338,20.347,120.553,86.876,1.47368,14.0299,12.1853,114.823,133.433,5.72994,-46.5571 
8,46.087,10,8,24978.6,0.00332964,38.8271,14.0706,115.605,-0.0893336,0.741439,500,-0.157461,-4.07285,-0.169114,-1.09392,1.70043,-29.7523,89.2335,2.4679,23983.3,17786.7,0.0298816,-3.8855,0.205571,-0.906576,1.88778,1.07703,130.964,4.01347,24025,0.00511628,0.9491,0.000307636,25597.5,0.000603871,-0.0167955,9.22454,9.65401,108.568,80.7657,1.76663,14.2402,11.8944,114.946,134.361,-6.37792,-53.5952 
9,46.807,4.8,9,26094.4,-0.0490893,40.0513,14.3332,115.78,0.0226209,-30.9098,500,-0.270232,-2.75655,-3.8313,2.55304,4.26546,83.6368,1760.38,20.3893,23157.6,18710.5,-0.796871,-3.28318,-4.88458,2.02641,3.73882,-0.526713,1643.07,16.0445,23040.3,0.0630355,0.983198,0.00128114,26065.8,0.000830261,0.107961,13.5404,14.4011,118.515,86.1244,1.55826,14.5695,12.6507,114.873,134.002,3.64225,-47.8777 
