cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,47.047,10,0,17570.5,-0.0891905,36.8096,10.6485,119.1,0.0381045,26.8236,364.871,1.06322,7.53082,2.46164,1.24582,0.958045,51.1998,132.761,-16.4181,16958.6,12793.1,0.740823,7.20843,1.81686,0.923424,0.635653,0.839574,60.9486,-19.0778,16886.8,0.00359627,2.21129,-0.00208546,16947.7,0.000690936,-0.0571163,11.5449,14.1151,95.0958,108,1.71638,10.9007,11.4936,118.616,132.235,-23.5202,-24.2352 
1,46.852,10,1,18662.5,-0.0946415,39.5188,10.5294,119.286,-0.0783669,213.104,8.38084,6.05318,5.81639,3.52946,-2.51704,-0.706383,52.9109,327.09,-17.167,17845,14089.4,5.72001,5.48323,2.86313,-2.85021,-1.03955,0.718656,252.877,-19.9157,17770.8,0.0140303,1.15986,-0.00206872,18023.6,-0.000311629,0.0491712,-3.22213,71.387,126.979,108,1.79606,10.6337,11.6281,118.662,132.116,8.31694,-24.1165 
2,46.837,10,2,18486.6,-0.0455148,39.2204,10.3701,119.262,0.0301738,-101.497,98.0846,2.54131,4.64648,4.9678,4.20112,1.7702,46.0088,428.931,-18.778,17401.2,13339.7,2.25161,4.35677,4.38839,3.91141,1.48049,0.73223,364.399,-21.1681,17336.7,0.0205862,1.11316,-0.00225428,17701.1,8.2505e-06,0.046799,8.37607,17.5712,124.654,91.385,1.77966,10.6899,11.5405,118.738,132.272,5.91571,-40.8872 
3,46.702,2.5,3,19840.3,-0.0588837,40.7887,10.7294,119.242,0.0299176,8.56411,57.0682,-2.30869,0.00610436,2.21174,1.49699,0.748039,-19.3139,483.451,-11.1538,18781.9,14254.9,-2.18708,0.127719,2.45497,1.61861,0.869654,0.148724,510.541,-10.1505,18809,0.0264261,1.03605,-0.000995098,19319.6,-8.7689e-05,0.0463515,9.45919,15.5116,124.406,90.3037,1.90419,11.0043,11.337,118.818,131.337,5.58774,-41.0335 
4,46.822,10,4,16414.2,-0.0567383,35.1921,-10.3228,119.156,0.127258,-60.0573,500,-1.80756,1.75649,-2.3507,-3.18625,1.63536,-6.46585,330.554,-7.04858,15551.1,12074.8,-1.76685,1.79721,-2.26927,-3.14554,1.67607,0.38807,339.623,-6.71269,15560.1,0.0213602,1.03583,-0.000795323,15899.7,-0.000126268,0.0390899,8.3612,16.9847,124.498,88.8518,1.66194,10.543,11.2636,118.688,131.743,5.81053,-42.8908 
5,46.942,10,5,17530.8,0.00278139,36.6882,10.4721,118.969,-0.0200184,-19.9021,500,-0.695011,1.24953,4.77733,-2.31144,-0.695937,-14.6619,134.751,-26.3322,16872.9,12520.1,-0.602689,1.34185,4.96197,-2.21912,-0.603615,-0.723865,155.316,-25.5705,16893.5,0.00911006,1.40472,-0.00279606,17048.8,0.000145118,-0.000189909,-111.745,-0.112478,148.587,75.3551,1.75075,10.7299,11.3294,118.546,132.076,30.0411,-56.7209 
6,46.927,10,6,18773.6,-0.0201223,37.2764,11.0008,119.186,-0.0104229,-10.3026,50.8079,1.20327,2.44814,2.02999,2.92068,1.27136,-51.4195,103.731,-15.8581,17971.3,13352.7,1.52705,2.77192,2.67754,3.24446,1.59514,0.773399,175.852,-13.187,18043.4,0.00965194,1.15105,-0.00134811,18219.3,7.03676e-05,0.0320771,8.28155,12.688,126.898,96.0398,1.74473,11.2654,11.4839,118.653,131.974,8.24456,-35.9338 
7,46.957,10,7,19504,-0.0407416,40.6866,10.5262,119.284,0.0460961,19.36,434.312,-0.22784,-2.46489,2.80104,2.45133,-0.0612452,-29.8081,200.956,-15.794,18522.6,13970.9,-0.0401458,-2.2772,3.17642,2.63902,0.126449,0.123636,242.765,-14.2455,18564.4,0.0129081,1.11444,-0.00141555,18807.2,-0.000135343,0.0454937,-2.89405,79.521,127.378,108,1.90984,10.6375,11.3701,118.714,132.111,8.66323,-24.1107 
8,46.987,10,8,19944.2,0.00298372,41.6351,-10.5547,119.273,-0.00291338,-37.1095,8.32655e-11,2.85884,5.87591,5.9344,3.03226,0.451735,-41.8371,170.185,-4.33238,19176.6,14308.9,3.12228,6.13935,6.46127,3.2957,0.715172,0.672578,228.865,-2.15903,19235.3,0.0117583,1.01679,-0.000206806,19464.1,0.000908115,-0.0616506,11.2334,16.1519,94.5715,108,1.96407,10.8607,11.3915,118.767,132.951,-24.1958,-24.9512 
9,47.077,10,9,20316,-0.0384259,41.6759,10.6933,119.175,0.0365492,-1.29682,405.813,1.67167,1.92168,-2.09825,-0.618374,-1.01466,15.8654,143.03,-18.6563,19474.6,14509,1.57177,1.82178,-2.29805,-0.718275,-1.11456,-2.1167,120.777,-19.4805,19452.4,0.00617057,1.39327,-0.00184818,19573.1,0.000906225,-0.0624594,-11.0065,13.4948,94.6185,108,2.00272,10.9209,11.2324,118.677,132.006,-24.0586,-24.0062 
