cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,46.5069,10,0,8096.51,-0.0870146,17.046,10.8962,120.755,0.0759583,330.595,483.153,0.987692,1.81202,1.10375,0.566425,1.36237,-36.626,79.0557,1.82337,7811.84,6863.78,1.21832,2.04265,1.565,0.797049,1.59299,0.783121,130.427,3.72602,7863.21,0.0163164,0.952387,0.000872128,7993.64,-0.000257464,0.0303719,-3.29302,63.7087,127.83,108,0.722665,10.9369,12.2129,119.965,127.377,7.86475,-19.3768 
1,46.9719,10,1,9375.06,-0.103212,18.2345,11.8097,120.476,0.21013,-133.809,112.628,3.22337,1.01547,1.76789,1.66857,3.16482,5.41199,133.306,-8.95339,8983.36,7925.49,3.18929,0.981387,1.69973,1.63449,3.13074,0.840185,125.715,-9.23453,8975.77,0.0138126,1.14751,-0.00189881,9101.49,-0.000169286,0.0214024,9.0502,-14.4079,128.408,92.37,0.844858,12.1571,11.1431,119.781,126.713,8.62756,-34.3432 
2,46.8819,9,2,9793.25,-0.0681473,19.7649,11.1537,120.571,-0.0714934,-18.6565,487.333,-0.546253,0.517516,-2.79043,-0.310624,-3.89117,40.7129,288.81,-1.27243,9102.99,7219.87,-0.802611,0.261157,-3.30314,-0.566983,-4.14753,0.614078,231.706,-3.38739,9045.88,0.0249748,1.02626,-0.000690284,9277.59,-8.85082e-05,0.0344921,4.51926,74.3018,127.081,108,0.864569,11.3434,11.2279,119.543,126.681,7.53829,-18.681 
3,46.9869,10,3,19639.5,-0.0139974,38.8643,11.2628,120.004,-0.0506136,18.0878,5.43292e-07,0.0925092,3.81099,0.124528,-2.83137,0.742955,-48.2212,283.357,-8.03209,19047.6,14279,0.396146,4.11463,0.731801,-2.52774,1.04659,0.805446,350.992,-5.5271,19115.2,0.0180309,1.02834,-0.000532923,19466.2,-0.000610111,0.0345055,-9.51695,16.0093,126.203,88.1319,1.93794,11.582,10.8663,119.538,126.442,6.66527,-38.3101 
4,47.1519,10,4,19634.9,-0.0980647,39.5259,11.0718,120.371,-0.0579508,131.694,1.41283,-2.53434,3.15697,0.508994,-0.0646167,-1.71594,-77.4626,126.795,-19.295,19217.3,14494.4,-2.04657,3.64473,1.48452,0.423145,-1.22818,0.348221,235.444,-15.271,19326,0.0120361,1.12804,-0.00145772,19561.4,0.00047022,-0.0770173,9.83573,13.2667,95.0132,108,1.9263,11.3671,11.1502,119.979,127.113,-24.9657,-19.1133 
5,47.0319,10,5,19156.6,0.117278,37.7628,11.3466,120.355,0.0245288,-124.03,25.3507,0.908596,0.895111,-2.17171,1.60963,0.163462,-39.9389,164.105,-14.1368,18867.9,14047.4,1.16008,1.1466,-1.66874,1.86111,0.414947,1.57266,220.123,-12.062,18923.9,0.0114982,1.10607,-0.00117553,19144.1,-0.000542887,0.0197278,-0.0983877,146.641,127.452,95.0022,1.91067,11.7306,10.8107,119.958,127.298,7.49412,-32.2954 
6,47.0919,10,6,14018.2,-0.0355912,26.893,11.7161,120.89,-0.0139568,7.52189,500,-2.87717,-0.405734,-2.6952,-0.14227,0.168664,9.40051,312.188,4.75194,13231.8,10260.4,-2.93636,-0.464927,-2.81359,-0.201463,0.109472,0.553885,299.002,4.2636,13218.6,0.0221194,0.975654,0.000593809,13517.6,5.28541e-05,0.0408368,9.71927,12.7944,128.066,93.4373,1.19383,12.0138,11.5727,120.064,127.184,8.00221,-33.7469 
7,47.0169,10,7,20310.2,-0.0388838,40.47,11.1711,120.044,0.022024,-54.7491,6.74438e-12,3.56216,-0.917473,0.884264,1.25106,-0.426428,-41.4432,178.762,-9.21929,19811.3,14756.4,3.82312,-0.656516,1.40618,1.51202,-0.165471,0.762443,236.89,-7.06639,19869.4,0.0117819,1.05508,-0.000655559,20106.3,-0.000322629,0.0129707,0.021147,28.0301,129.754,89.5279,1.99967,11.4928,11.0254,119.594,127.456,10.1598,-37.9277 
8,47.3919,10,8,19964.2,-0.0856588,41.4364,10.6999,120.125,-0.158112,165.758,89.5028,0.333696,0.692033,-3.47604,-0.832356,-3.20573,-97.2145,84.5544,-23.1612,19609.7,15286.2,0.94583,1.30417,-2.25177,-0.220222,-2.5936,0.20025,220.907,-18.1111,19746,0.0110637,1.16751,-0.00169245,19966.9,-0.000633898,0.00655039,-28.5387,19.5573,150.787,77.3524,2.12799,10.9231,10.7481,119.741,126.459,31.0465,-49.1069 
9,47.1669,10,9,19123.9,-0.110563,37.4475,11.4277,120.364,0.286244,-145.425,19.0965,3.19704,4.18624,1.27938,0.388089,-1.53106,-40.7137,99.2314,-26.0618,18801.8,15285.9,3.45341,4.44261,1.7921,0.644453,-1.2747,0.80215,156.336,-23.9468,18859,0.00822162,1.36622,-0.00234456,19015.3,-0.000652698,0.0263389,9.37101,12.1615,128.709,93.7776,1.89248,11.7146,10.8448,120,126.585,8.70822,-32.8074 
10,47.2719,10,10,5271.8,-0.0138026,10.8822,-11.2199,121.242,0.00978412,-41.5829,499.851,-1.70775,0.664252,3.66694,-4.42382,-2.6033,2.196,110.417,2.2481,4977.31,3987.93,-1.72158,0.650424,3.63928,-4.43765,-2.61712,1.81114,107.337,2.13403,4974.23,0.0211227,0.966377,0.000789669,5081.57,2.809e-05,0.0168692,-8.70029,15.3643,127.652,94.2295,0.424945,11.3473,12.8498,120.191,128.138,7.46147,-33.9088 
11,47.1969,10,11,18773.9,-0.0224327,36.7874,11.3929,120.355,0.00586606,-37.6001,57.0087,4.03588,-2.71311,-1.68094,-1.58531,-5.67149,-52.9424,119.483,-5.11814,18439.9,13650.7,4.36925,-2.37975,-1.01421,-1.25195,-5.33812,0.819368,193.74,-2.36788,18514.1,0.0103561,1.02186,-0.000235653,18707.9,0.000286068,-0.0685032,10.095,15.1774,95.4692,108,1.81781,11.7482,11.0789,119.834,127.109,-24.3645,-19.1087 
12,46.9119,10,12,19181.4,-0.140867,37.7451,11.4617,120.54,-0.0524063,-37.5391,41.7757,2.69324,-1.07732,-3.40597,-1.54225,-1.24378,-12.7523,606.092,-19.487,18481.9,14147.4,2.77354,-0.997021,-3.24537,-1.46196,-1.16348,0.207343,623.978,-18.8246,18499.8,0.0326284,1.05574,-0.00187797,19123.8,-0.000777148,0.0563179,10.5824,14.6917,124.871,82.2752,1.81527,11.7895,11.079,119.997,127.042,4.87423,-44.7669 
