cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,46.5265,10,0,21072,-0.0945355,40.3515,11.6089,118.524,0.020107,55.64,300.751,4.01103,-3.45475,-1.58322,-0.0656567,-2.70474,-47.6095,388.461,-5.00623,20410.5,15285.6,4.31082,-3.15496,-0.983653,0.234128,-2.40495,0.507835,455.237,-2.53301,20477.2,0.0217479,1.00983,-0.000227918,20932.5,0.000141934,0.26,16.4757,0.00804799,116.402,77.6308,1.72239,11.9756,12.4242,118.041,135.668,-1.63931,-58.0372 
1,47.5265,10,1,18896.9,-0.0916476,36.142,-11.6442,118.395,0.0209771,25.6257,154.325,0.447648,-0.963042,-0.991362,-1.6132,-1.93036,-25.7956,358.637,1.67688,18212.1,13717.4,0.610076,-0.800614,-0.666505,-1.45077,-1.76793,0.83647,394.818,3.01691,18248.3,0.0211777,0.986804,0.000304454,18643.1,0.000278216,-0.0204983,5.52809,0.911572,114.586,74.197,1.49441,11.9922,12.7124,117.921,135.439,-3.33592,-61.2419 
2,47.2865,10,2,18031.6,-0.0388251,34.817,11.4716,118.571,-0.0104543,-6.62694,351.032,0.987045,-5.62704,-0.210709,-2.70147,-3.5081,2.07946,445.787,-10.1733,17219.4,13004.2,0.973951,-5.64014,-0.236896,-2.71456,-3.5212,0.978732,442.87,-10.2814,17216.5,0.0250785,1.04235,-0.00110128,17659.4,-0.000589818,0.0163352,8.62897,-9076.48,123.309,86.6323,1.42993,11.7769,12.5836,117.996,136.124,5.31252,-49.4914 
3,47.0665,10,3,16887.4,-0.0775193,32.9272,11.4073,118.627,0.0292786,-65.0571,438.161,-0.604705,-0.338926,-3.91243,-3.36309,-2.0054,-24.313,611.08,7.83908,15912.3,12289.4,-0.451612,-0.185834,-3.60624,-3.20999,-1.85231,0.612482,645.182,9.1021,15946.4,0.038886,0.975906,0.00105035,16591.6,-0.000337652,0.0126417,70.974,16.2528,97.8519,88.785,1.35331,11.6547,12.5361,118.134,136.376,-20.2823,-47.5907 
4,47.1665,10,4,23561.4,-0.0827007,46.7921,11.1462,118.705,0.0611803,-11.1844,500,4.19044,-0.280276,0.35672,-6.67247,0.543473,-30.6244,342.608,1.10587,22879,17000.6,4.38327,-0.0874423,0.742387,-6.47963,0.736306,2.05287,385.562,2.69675,22922,0.0165424,0.987908,0.000216675,23307.5,0.000275105,-0.0158918,-7.82164,-5.55755,111.036,75.8789,1.99246,11.4246,12.5474,118.304,136.007,-7.26782,-60.1276 
5,47.0465,8.5,5,18144.3,-0.0574538,37.6482,10.6416,118.242,0.0222036,25.018,21.426,-1.33273,0.676022,-1.53617,-2.14532,-0.461051,-9.83636,360.828,-7.66366,17465.2,13060.1,-1.27079,0.737959,-1.4123,-2.08338,-0.399114,0.681026,374.624,-7.15268,17479,0.0209831,1.03457,-0.000754389,17853.6,0.000299105,-0.017052,2.59181,3.27991,137.238,82.475,1.68817,10.937,11.8261,117.818,135.691,19.4201,-53.2163 
6,47.3865,10,6,18108.3,-0.0276514,34.4535,11.5076,118.227,-0.000396808,-1.54828,289.046,-0.155928,-4.03016,1.83299,-3.42386,-4.12492,-2.87665,499.033,2.8842,17167.4,12906.6,-0.137814,-4.01205,1.86921,-3.40574,-4.10681,1.19087,503.068,3.03364,17171.4,0.0284629,0.989557,0.000325335,17674.5,0.000668353,-0.522639,-0.0251182,8.76405,135.466,78.6492,1.43844,11.8254,12.5007,117.682,136.178,17.7841,-57.5289 
7,47.4865,10,7,20472.3,-0.0134506,40.9179,-10.9051,118.564,-0.0167504,-3.93142,85.7964,-0.493905,-2.85249,-0.915072,-0.647524,-1.3384,-21.2975,451.75,0.585965,19567,14527.9,-0.3598,-2.71838,-0.646863,-0.51342,-1.2043,0.881152,481.622,1.69233,19596.8,0.023987,0.993888,0.000159054,20078.5,-0.000341462,0.010225,79.8774,-15.77,89.1821,89.6749,1.78965,11.1355,12.2336,118.135,136.082,-28.9527,-46.4069 
8,47.3265,10,8,17128.7,-0.0295972,34.5656,10.861,118.699,0.129389,-50.6713,145.348,1.54557,-3.77741,4.06661,-2.69961,-0.0875303,1.70894,360.424,-0.683225,16317,12434.5,1.53481,-3.78817,4.04509,-2.71037,-0.098291,4.97774,358.027,-0.772001,16314.6,0.021474,1.00379,-8.71755e-05,16672.6,0.000569665,-0.00745232,2.35489,23.4693,135.357,55,1.46753,11.145,12.3757,118.256,136.155,17.1009,-81.1554 
9,46.9665,2.5,9,20184.6,-0.00320633,40.2156,-10.945,118.6,0.0172399,-32.4095,500,1.92551,0.632668,1.5897,-4.55164,-4.18183,-20.7053,557.839,-11.0376,19122.6,14346.8,2.05589,0.763044,1.85045,-4.42127,-4.05145,1.48653,586.88,-9.96196,19151.6,0.0297327,1.03061,-0.000959112,19738.5,-0.00013523,0.015009,60.9286,12.8583,102.192,89.3424,1.69899,11.267,12.418,118.144,135.886,-15.952,-46.5433 
