cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,46.5069,10,0,19808.9,0.0596857,38.1283,11.1075,118.257,-0.00613264,-46.0927,114.154,-2.84709,-1.50706,-8.22827,-2.26586,0.470056,-177.502,156.562,6.31292,18787.2,13795.8,-1.72941,-0.389376,-5.99291,-1.14818,1.58774,0.218874,405.525,15.5338,19036.2,0.0208585,0.937177,0.00150093,19441.7,0.00104805,-0.0369185,9.95531,-22.857,93.892,108,1.85594,11.3612,11.2215,117.763,136.893,-23.8712,-28.8935 
1,48,10,1,18968.4,-0.0386786,36.4785,11.4152,117.802,0.011865,9.65219,178.05,-2.68345,-0.23197,-2.6294,0.822729,-5.3186,-86.2321,118.025,1.58327,18245.6,13559.2,-2.14047,0.31101,-1.54343,1.36571,-4.77562,0.772449,238.974,6.06286,18366.6,0.0128442,0.957489,0.000607715,18605.5,0.000199608,-0.0102624,8.37317,17.8651,114.667,67.0984,1.76215,11.5989,11.3129,117.418,136.451,-2.75032,-69.3523 
2,47.3469,10,2,18088.9,-0.0259989,35.2391,11.207,117.946,-0.00757455,10.6723,500,-2.51287,-0.238401,3.97154,1.19621,-1.10688,-66.9267,-13.4917,-23.4819,17428.5,12858.8,-2.09145,0.183019,4.81438,1.61763,-0.685457,-0.254358,80.3795,-20.0052,17522.4,0.0045663,1.77163,-0.00210755,17602.8,0.000226708,-0.0127637,10.0093,21.2867,114.646,62.1687,1.74627,11.4068,11.1074,117.57,135.897,-2.92354,-73.7284 
3,47.0319,10,3,19190.4,-0.0109121,37.9472,11.0512,117.956,-0.0133176,-2.35238,500,1.75958,-0.127168,3.53733,-3.83196,-3.48382,-69.083,196.214,-2.17683,18472.4,13652.7,2.19457,0.307829,4.40732,-3.39696,-3.04882,-8.49959,293.11,1.4119,18569.3,0.0155394,0.991641,0.000140043,18862.4,3.11459e-05,0.0485152,33.4365,0.0796477,113.129,78.6525,1.83363,11.3297,11.2997,117.576,135.456,-4.4466,-56.8033 
4,47.1069,10,4,18407,0.0376678,35.6329,-11.241,117.993,0.0731075,71.811,500,-1.69395,0.786138,-1.19592,1.3469,-0.336557,-7.88313,139.541,-3.66099,17555.3,13210.1,-1.64431,0.835776,-1.09665,1.39654,-0.286919,-0.378457,150.598,-3.25147,17566.3,0.00850021,1.03927,-0.000341084,17716.9,0.000274183,-0.0140422,8.06785,8.73,114.039,75.3968,1.75109,11.4582,11.1023,117.579,136.027,-3.54066,-60.6301 
5,46.8069,1.5,5,19824.4,0.0305954,41.2951,10.4838,119.079,-0.043783,-23.0417,500,1.671,-2.01547,-3.9138,-1.07023,1.77507,28.6735,10788.9,26.1532,8694.56,14126.1,1.49045,-2.19602,-4.2749,-1.25078,1.59452,0.0780343,10748.7,24.6637,8654.34,0.55397,0.996001,0.00522233,19403,6.06193e-05,1.30425,10.5697,9.71302,119.369,86.1863,0.883465,10.776,11.3662,118.032,135.541,1.33663,-49.3547 
6,47.0169,10,6,18162.9,-0.0177783,36.2216,11.0916,118.186,0.0185416,7.3498,500,-0.760379,0.952405,0.490961,0.0691383,-0.586476,-30.5591,108.993,-5.99357,17465,13082.9,-0.567957,1.14483,0.875805,0.261561,-0.394053,0.336603,151.855,-4.40608,17507.9,0.00859897,1.05349,-0.000463805,17659.7,0.000171302,-0.0123862,5.2785,14.6832,110.205,71.7418,1.74196,11.3221,11.214,117.789,135.839,-7.58488,-64.0975 
7,46.9869,10,7,18925.4,-0.0566129,39.5884,10.6821,118.261,0.0289829,-25.2467,500,-1.26885,-5.25733,-1.81737,-1.12516,-2.398,44.9913,83.1973,-15.4857,18360.8,13790.3,-1.55215,-5.54063,-2.38396,-1.40846,-2.6813,0.824276,20.0926,-17.8229,18297.7,0.00109689,-1.81058,-0.00179752,18317.8,-8.36234e-05,1.22594,8.47184,-0.0728539,108.677,79.3856,1.92551,10.9024,11.1034,117.863,136.086,-9.18516,-56.7002 
8,46.9269,10,8,16899.3,-0.0105983,33.7996,10.896,118.412,-0.0266475,16.3976,6.79488,0.699978,1.53467,0.915897,0.622541,0.431444,-68.6416,297.298,-14.2499,15838.5,12003,1.1322,1.96689,1.78033,1.05476,0.863661,0.738103,393.574,-10.6841,15934.8,0.0241037,1.04988,-0.00123664,16328.4,-0.000151816,0.024711,5.24924,91.7354,126.03,108,1.63775,11.1009,10.9147,117.801,136.328,8.22823,-28.3283 
9,47.3669,10,9,19762,-0.0289235,39.5753,10.9295,118.172,0.0170174,2.96765,79.0797,4.99776,-0.066879,-3.21526,-1.7896,-2.56234,-129.729,30.9886,-9.01675,19006.4,14082.2,5.81463,0.749991,-1.58152,-0.972735,-1.74547,1.69827,212.946,-2.27757,19188.3,0.0109759,1.01907,-0.000218698,19401.3,0.0716754,-0.0743468,394.28,-568.513,105.875,80.1119,1.94283,11.1577,11.1885,117.77,136.695,-11.8952,-56.5833 
