cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,46.8,0,19431.4,-0.00764648,38.0521,13.5968,125.601,-0.0404061,-3.25302,1.09711e-10,1.55111,-0.92575,-4.77138,-1.24568,-5.8907,47.7532,1376.69,21.8555,21787.6,16846.9,1.25042,-1.22644,-5.37276,-1.54637,-6.19139,0.589444,1319.03,20.7467,21729.9,0.0645276,0.973212,0.00175567,20441.4 
1,46.81,1,17790.1,-0.375785,35.437,13.5459,125.601,-0.499,894.192,0.197996,1.61075,1.30822,-7.16033,-2.25609,-1.65753,120.256,1234.27,12.6527,19825.2,30151.7,0.853526,0.550993,-8.67478,-3.01332,-2.41476,0.316857,1089.08,9.86044,19680,0.0591648,0.984403,0.000922114,18407.5 
2,46.82,2,20954.7,-0.996611,39.4352,14.4081,125.54,0.608344,-1952.1,495.771,0.458771,-1.38054,-7.45088,-2.33081,1.01572,118.084,1263.13,22.5442,22698.8,57155,-0.284773,-2.12409,-8.93797,-3.07436,0.272176,0.368297,1120.56,19.8024,22556.2,0.0534362,0.970002,0.0016146,20970 
3,46.83,3,20947.4,-0.392853,37.4609,14.2962,125.543,0.183903,-1187.66,40.5266,3.1932,2.31726,-5.66979,-4.23475,-1.35987,98.4126,967.164,19.3669,22988.6,24544,2.57352,1.69758,-6.90915,-4.85443,-1.97955,0.270574,848.34,17.0819,22869.8,0.0404477,0.965962,0.00137401,20973.8 
4,46.84,4,19268.5,-0.013957,36.299,14.1137,125.747,-0.00656382,-17.4181,4.17002e-11,-4.63524,0.975117,-1.80006,-4.45388,-2.85529,148.461,887.049,23.4745,21838.4,16681.2,-5.57006,0.0402959,-3.6697,-5.3887,-3.79011,0.800324,707.797,20.0274,21659.1,0.0358055,0.952819,0.00170043,19767.8 
5,46.85,5,19361.8,-0.0127534,37.7599,-13.5487,125.66,-0.00259358,-9.39956,7.838e-11,0.0375729,1.60195,-0.851626,2.55642,-4.43483,144.487,754.724,12.9735,22082.3,16655,-0.872221,0.692152,-2.67121,1.64663,-5.34463,0.592136,580.271,9.61862,21907.9,0.0292192,0.97181,0.000808119,19859.2 
6,46.86,6,23041.1,0.0301307,40.8869,-14.4396,125.745,-0.0585831,15.2207,9.91624e-13,3.7694,0.250056,-6.68315,-4.45753,-2.01174,103.767,689.931,25.9983,25629.1,19248.2,3.116,-0.403339,-7.98994,-5.11093,-2.66514,0.387901,564.642,23.5889,25503.8,0.0245411,0.931872,0.00170089,23008 
7,46.87,7,23601.7,-0.288539,41.322,14.8516,125.79,-0.268404,770.589,500,-2.88283,-1.54415,-5.22455,-1.87172,-5.60097,129.579,640.173,22.5592,26350.4,26710.9,-3.69875,-2.36007,-6.8564,-2.68765,-6.41689,0.688625,483.72,19.5505,26194,0.0205537,0.933942,0.00137301,23534.4 
8,46.88,8,21390.4,-0.275959,39.4582,14.2178,125.501,0.0763,-503.911,4.50648e-09,-2.44607,0.454073,-5.09262,-1.56825,-5.4204,141.318,557.166,15.1388,24079.4,19514.3,-3.33591,-0.435767,-6.8723,-2.45809,-6.31024,0.645982,386.539,11.8575,23908.8,0.0180405,0.949052,0.000912755,21426.2 
9,46.89,9,20775.3,-0.43148,38.7219,14.1987,125.639,-1.03743,-1442.03,0.00114649,-2.53923,1.36506,-7.58256,0.266403,-2.33987,112.211,403.193,14.2537,23582.7,66597.7,-3.24579,0.658496,-8.99568,-0.440161,-3.04643,0.403057,267.709,11.6483,23447.3,0.0128083,0.929243,0.000914297,20901.3 
10,46.9,10,23117.6,-0.00391057,41.7297,-14.1425,125.656,-0.022326,37.4215,500,1.18137,3.55278,0.0783157,-3.55215,-3.25208,114.226,607.535,27.5976,25748.5,19238.9,0.462115,2.83353,-1.36019,-4.2714,-3.97133,0.784346,469.618,24.9453,25610.6,0.020412,0.914949,0.00179104,23007 
11,46.91,11,24061.1,-0.0557456,42.6797,14.2834,125.367,-0.0241757,-8.30389,500,-2.28697,-0.0220801,-2.97507,-0.933593,-0.502535,96.4416,654.523,16.1265,26467.3,19851.4,-2.89424,-0.629347,-4.1896,-1.54086,-1.1098,0.595748,538.079,13.8872,26350.9,0.0226781,0.956786,0.000969869,23726.9 
12,46.92,12,25341.8,-0.047677,43.4134,14.7269,125.616,-0.0511918,-21.6378,1.36912,2.89501,0.90582,1.69494,-1.61604,-3.79031,96.9546,580.208,21.962,28058.9,20848.8,2.28451,0.295323,0.473942,-2.22654,-4.40081,1.13262,463.146,19.7108,27941.9,0.0184874,0.930685,0.00129777,25052 
13,46.93,13,21391,-0.0786869,39.7944,14.0323,125.475,0.0786787,-198.273,500,1.25611,-0.395683,-7.50383,-3.87535,-3.18388,104.728,582.822,21.2302,24294.6,18685.8,0.596664,-1.05513,-8.82272,-4.5348,-3.84333,0.500393,456.373,18.7985,24168.1,0.0210075,0.932762,0.00143078,21724.3 
14,46.94,14,22735.3,-0.0944876,41.002,14.321,125.507,-0.104714,231.33,500,0.375959,-1.69029,-5.85321,-0.857244,-1.60168,67.1725,499.525,18.8333,25601.1,19903.5,-0.047009,-2.11326,-6.69914,-1.28021,-2.02465,0.449277,418.421,17.2736,25520,0.0182908,0.932623,0.0012453,22876 
15,46.95,15,24076.9,-0.501863,43.0709,14.5298,125.518,0.254841,75.5811,0.4434,-0.670124,6.24761,2.5608,-2.04127,0.387978,46.9031,502.379,20.9027,26841,20999.3,-0.96546,5.95228,1.97013,-2.33661,0.0926418,0.581978,445.748,19.8137,26784.4,0.0185605,0.927826,0.00136084,24016 
16,46.96,16,21019,-1.11749,40.1612,14.5237,125.516,-0.716157,-798.505,8.20363,-1.62095,1.15005,-4.55321,3.39677,-3.86507,71.3841,312.84,17.0638,24227.1,37603.8,-2.07044,0.70056,-5.45219,2.94728,-4.31455,0.334233,226.651,15.4064,24140.9,0.0105563,0.893691,0.00117422,21470.6 
