cyc,delay from wiggle start,charge col start,wait,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
170,395,0.58,0.29,44.74,170,19801.2,-0.714887,47.0358,12.0271,116.332,0.762234,-1089.09,1.15994e-07,-1.17906,-9.22556,-34.9944,-15.8676,-18.7402,-1234.16,672.403,101.219,25464.3,45439.5,6.59211,-1.45439,-19.452,-8.09643,-10.9691,0.417251,2403.43,165.331,27195.3,0.0812004,0.892553,0.0110748,29598.8 
171,395,0.58,0.29,44.85,171,20233.4,-0.274842,46.4108,12.2898,116.067,0.203644,-471.849,37.7072,-17.2497,-8.65281,-21.6485,-14.2687,-11.4212,-1120.33,4487,122.295,22189.7,21695.7,-10.1952,-1.59837,-7.53963,-7.21423,-4.36675,0.756111,6058.37,180.494,23761.1,0.203168,0.950447,0.0137999,29819.5 
172,395,0.58,0.29,44.76,172,22106.8,0.0179938,51.5892,-11.6255,116.279,-0.00202861,3.41385,500,-7.21639,-15.3639,-20.4813,-19.9239,-16.1777,-1039.71,1846.57,88.8327,26573.9,19524,-0.669635,-8.81711,-7.38776,-13.3771,-9.63097,0.814762,3304.86,142.843,28032.2,0.105462,0.92968,0.0092995,31337.1 
173,395,0.58,0.29,44.88,173,20844.5,-0.0825439,48.7834,11.832,116.23,0.409297,-118.05,1.70013e-10,-16.0667,-3.8687,-22.9065,-9.76686,-14.8082,-1284.93,1843.48,101.361,25727.3,20362.8,-7.97581,4.22217,-6.72478,-1.67599,-6.7173,0.643658,3645.72,168.111,27529.5,0.116943,0.92533,0.0111238,31175.2 
174,395,0.58,0.29,44.9,174,20269.5,-0.344373,50.2829,11.5681,116.432,0.245548,8.18024,499.999,-10.2323,-14.7445,-25.8666,-15.8687,-9.86097,-1234.81,650.001,69.7617,26636.7,19000.8,-2.45705,-6.96919,-10.3161,-8.09347,-2.0857,0.655228,2381.94,133.908,28368.7,0.07746,0.910431,0.00862027,30750.6 
175,395,0.58,0.29,44.75,175,20227.3,-0.0838744,49.1369,11.6736,116.398,-0.0587679,3.80751,500,-14.7448,-20.0643,-17.7078,-15.1944,-13.7792,-1176.25,867.165,84.9629,26158.7,18680.1,-7.33826,-12.6578,-2.89469,-7.78781,-6.37269,0.921873,2516.97,146.067,27808.5,0.0829986,0.907806,0.00958311,30325.5 
176,395,0.58,0.29,44.8,176,21169.5,-1.44287,53.2196,11.7148,116.704,-0.00790659,1757.3,321.215,-20.0561,-13.4144,-9.79209,-18.1615,-17.6348,-1294.47,5105.9,101.335,22927.3,20747.9,-11.9052,-5.26352,6.50974,-10.0106,-9.48386,1.21589,6921.51,168.58,24742.9,0.21859,0.95912,0.0123952,31664.4 
177,395,0.58,0.29,44.81,177,20884.5,-1.33579,49.837,12.1421,116.326,1.30852,157.731,156.814,-21.3809,-9.58627,-9.97253,-9.77925,-15.6706,-1106.3,5715.37,131.076,21562.8,26417.6,-14.4148,-2.62022,3.95957,-2.8132,-8.70451,1.161,7267.06,188.546,23114.5,0.239193,0.956568,0.0148037,30381.5 
178,395,0.58,0.29,44.89,178,21601.8,-0.108679,51.9177,11.6519,115.97,0.0841933,76.8831,500,-22.8113,-19.2178,-28.2768,-14.365,-10.5848,-1155.35,1169.66,93.0221,27348.4,19903.6,-15.5364,-11.9429,-13.727,-7.09014,-3.30993,0.734006,2790.15,153.04,28968.8,0.0878538,0.912419,0.0096379,31759 
179,395,0.58,0.29,44.82,179,25844.5,-0.0821568,57.6427,12.0106,116.475,0.00721516,2.98398,500,-4.75089,-7.53257,-36.7214,-13.8308,-16.7231,-1088.5,6639.75,145.847,25778.9,22538.1,2.1031,-0.678574,-23.0134,-6.9768,-9.86913,0.401235,8166.47,202.393,27305.6,0.230222,0.958432,0.01347,35472.1 
180,395,0.58,0.29,44.83,180,21887.8,-0.0356511,50.3135,11.7926,116.767,0.0459381,-72.7703,500,-6.89477,-6.36503,-9.81204,-8.83494,-11.1328,-1027.02,5592.18,123.787,22394.9,19423.5,-0.427885,0.101859,3.12172,-2.36805,-4.66596,1.73655,7032.68,177.139,23835.4,0.22783,0.957782,0.0135052,30868.1 
