cyc,delay from wiggle start,charge col start,wait,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
102,315,0.66,0.21,44.74,102,22781.8,-1.38909,52.7945,12.357,116.475,1.32161,-1758.64,126,-14.6805,-13.7695,-26.7951,-10.0209,-21.3595,-1220.38,788.827,110.927,28472.1,96898.3,-6.99616,-6.08508,-11.4263,-2.33652,-13.6751,0.718002,2500.52,174.323,30183.8,0.0765053,0.891265,0.0105269,32684.3 
103,315,0.66,0.21,44.85,103,22805.6,-1.41349,54.6393,11.9999,116.393,0.2782,-397.179,14.6203,-15.0618,-9.38547,-20.2857,-25.429,-16.2672,-1158.21,4940.66,98.6372,24637.4,24941,-7.76883,-2.09254,-5.69982,-18.1361,-8.97427,0.866426,6565.16,158.804,26261.9,0.199992,0.959389,0.0110164,32827.1 
104,315,0.66,0.21,44.76,104,20072.9,-0.210744,50.1963,11.4681,116.447,0.203613,106.367,0.00489809,-22.4383,-21.6049,-30.2782,-24.7566,-12.8464,-1240.87,1649.09,97.2065,25674.3,19444.6,-14.6249,-13.7915,-14.6514,-16.9432,-5.03298,0.774746,3389.53,161.667,27414.7,0.110034,0.922962,0.0107463,30804.3 
105,315,0.66,0.21,44.88,105,22119.3,-0.0307912,51.498,11.8982,116.373,-0.0693616,17.1612,500,-13.8684,-22.1104,-25.9399,-19.9904,-21.9165,-1163.68,1906.98,108.111,27090.5,19985.2,-6.54108,-14.783,-11.2852,-12.6631,-14.5891,0.811478,3539.15,168.561,28722.7,0.109701,0.923064,0.0106949,32261.8 
106,315,0.66,0.21,44.9,106,22288.1,-0.421362,53.0925,11.8642,116.594,-1.31649,666.116,2.99492,-14.8234,-15.4631,-39.1188,-16.7631,-12.9214,-1244.24,619.508,87.3409,28674.2,49052.6,-6.98875,-7.62847,-23.4496,-8.92842,-5.08681,0.549757,2364.67,151.977,30419.4,0.0721288,0.898899,0.00911932,32784 
107,315,0.66,0.21,44.75,107,20978.4,-1.53465,51.7552,12.2177,116.537,3.51574,2347.17,54.5621,-17.2591,-8.01535,-34.9175,-21.1236,-21.9117,-1294.74,934.324,80.3358,27194.9,289216,-9.10641,0.137309,-18.6122,-12.9709,-13.759,0.657304,2750.33,147.595,29010.9,0.0865939,0.914149,0.00928484,31761.2 
108,315,0.66,0.21,44.8,108,22233,-1.45776,53.7931,12.0508,116.434,1.78618,-674.381,496.232,-11.6412,-15.0744,-31.9426,-12.969,-15.9062,-1198.47,5528.36,112.237,23667.5,60315.1,-4.09473,-7.52792,-16.8497,-5.4225,-8.35974,0.601234,7209.34,174.496,25348.5,0.221432,0.959364,0.012522,32557.8 
109,315,0.66,0.21,44.81,109,25162.4,-0.560852,57.6361,11.9354,116.91,0.00329599,167.791,499.892,-22.1557,-9.07461,-24.3897,-13.9609,-13.8265,-1152.38,6325.53,120.325,25574.1,22411.7,-14.8995,-1.81836,-9.87724,-6.70468,-6.57027,0.752264,7941.86,180.189,27190.5,0.226056,0.961811,0.0120602,35132.3 
110,315,0.66,0.21,44.89,110,20936.6,-1.40319,50.8455,12.0738,116.428,-0.456637,413.346,187.307,-7.85841,-11.5239,-16.2308,-19.0227,-18.6722,-1186.98,1093.57,97.7416,26298.9,26128.8,-0.384324,-4.04978,-1.28262,-11.5486,-11.1981,0.954938,2758.42,159.403,27963.7,0.0897859,0.908159,0.0103915,30722.1 
111,315,0.66,0.21,44.82,111,24582.8,-1.34942,56.9991,12.1054,116.607,2.14785,1492.38,373.202,-12.3938,-7.03753,-32.7608,-3.4725,-18.9645,-1026.97,6168.83,129.776,24733.3,126809,-5.92725,-0.570985,-19.8277,2.99404,-12.4979,0.446615,7609.25,183.125,26173.7,0.225239,0.959586,0.0127243,33783 
