cyc,delay from wiggle start,charge col start,wait,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
136,355,0.62,0.25,44.74,136,20809.1,-0.0923149,50.8351,11.6432,116.178,0.00465934,44.1648,500,-17.126,-12.3903,-39.3259,-17.8093,-14.7657,-1228.4,465.227,88.7771,27613.9,19274.4,-9.39104,-4.65535,-23.856,-10.0744,-7.03071,0.566314,2188.18,152.59,29336.9,0.0694109,0.891238,0.00949043,31525.1 
137,355,0.62,0.25,44.85,137,22816.7,-0.191711,51.8106,12.1189,116.245,-1.35434,2117.34,499.975,-26.3314,-18.3447,-16.6601,-7.31561,-15.14,-1051.16,4763.12,130.912,24775.3,113790,-19.7126,-11.7259,-3.4224,-0.696759,-8.52111,0.922357,6237.47,185.518,26249.6,0.191998,0.950526,0.0128517,32487.1 
138,355,0.62,0.25,44.76,138,22085.1,-0.24646,52.9303,11.492,116.328,0.436035,-451.108,5.32072,-30.2856,-17.0278,-15.1498,-10.4879,-6.89886,-1138.48,1687.87,88.6418,27110.5,26204.5,-23.1169,-9.8591,-0.812441,-3.31923,0.269819,0.977945,3284.69,147.783,28707.4,0.102672,0.927012,0.00939394,31992 
139,355,0.62,0.25,44.88,139,21794.5,-0.227631,50.937,11.9701,116.284,0.267725,-355.592,3.82826e-08,-12.8459,-7.77274,-43.0292,-20.989,1.52565,-957.32,1952.71,91.4109,26419,22947.6,-6.81791,-1.74475,-30.9732,-14.961,7.55363,0.340198,3295.44,141.142,27761.7,0.106109,0.930275,0.00927844,31057.2 
140,355,0.62,0.25,44.9,140,21589.4,-0.335693,50.9247,11.9993,116.384,0.178725,-238.3,500,-7.54968,-14.9726,-29.3795,-18.1634,-10.3198,-1107.78,597.997,88.0836,27780,21278.5,-0.574284,-7.9972,-15.4287,-11.188,-3.34442,0.599593,2151.77,145.631,29333.8,0.0683414,0.894103,0.00906245,31485.5 
141,355,0.62,0.25,44.75,141,21320,-0.310568,50.7786,11.7631,116.501,0.107182,180.457,500,-12.1134,-9.67668,-20.0272,-14.7396,-11.4349,-1068.33,871.341,84.8666,26870.2,20074.1,-5.38638,-2.94971,-6.5733,-8.01263,-4.70795,0.762095,2369.77,140.364,28368.6,0.0770949,0.906081,0.00903216,30738.4 
142,355,0.62,0.25,44.8,142,24518.4,-0.45363,56.6953,11.8607,116.871,0.321284,-34.8684,2.23741e-13,-3.57608,-7.95722,-41.1069,-13.0068,-10.8138,-1014.11,5478.18,121.419,25684,22255,2.80947,-1.57167,-28.3358,-6.62122,-4.42825,0.257203,6900.56,174.1,27106.4,0.202916,0.957715,0.0116932,34006.9 
143,355,0.62,0.25,44.81,143,19628.4,-0.312945,49.3188,11.2609,115.863,-0.428981,634.803,26.0718,-9.13011,-11.7617,-20.1262,-5.35047,-7.8041,-1117.02,5494.57,124.413,20744.6,26944.2,-2.09655,-4.72814,-6.05908,1.68309,-0.770547,0.493863,7061.3,182.44,22311.3,0.240404,0.956742,0.0148394,29372.6 
144,355,0.62,0.25,44.89,144,19599.9,-0.0315083,48.6483,11.5353,116.292,-0.0874943,287.983,500,-11.4447,-13.8322,-37.7928,-8.47523,-16.0042,-1177.25,1015.72,100.686,25769,19088.2,-4.03185,-6.41944,-22.9672,-1.06242,-8.59142,0.466776,2666.92,161.842,27420.2,0.0886399,0.903997,0.0107557,30087.1 
145,355,0.62,0.25,44.82,145,23274.6,-0.240409,54.149,11.7851,116.953,0.0202245,-1403.65,500,-20.8274,-9.58957,-26.9975,-9.85123,-21.4886,-1128.74,6276.27,111.394,23625.7,21698,-13.72,-2.48221,-12.7828,-2.74387,-14.3812,0.722776,7859.44,170.03,25208.8,0.237673,0.963522,0.0122723,33068.3 
