cyc,delay from wiggle start,charge col start,wait,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
153,375,0.6,0.27,44.74,153,21337.9,-0.0772124,51.0974,11.747,116.406,0.133077,5.07693,0.493241,2.58826,-10.367,-21.5426,-16.852,-8.78631,-1238.07,449.93,75.9492,27722.5,19561.9,10.3841,-2.57122,-5.95096,-9.0562,-0.990515,0.272929,2186.44,140.265,29459,0.0690918,0.899066,0.00869463,31645.5 
154,375,0.6,0.27,44.85,154,21740.7,-0.0722777,50.2034,11.8448,116.402,0.106338,-78.1864,500,-17.9971,-16.1979,-31.6807,-17.9628,-8.41321,-1041.72,4463.54,123.151,23678.1,19628.4,-11.4376,-9.63846,-18.5618,-11.4033,-1.85377,0.649082,5924.66,177.267,25139.2,0.190725,0.950245,0.0128229,31063.9 
155,375,0.6,0.27,44.76,155,18811,-0.492799,47.7478,11.516,115.862,3.16394,-3532.8,0.0295479,-21.8323,-3.79973,-41.0518,-16.7303,-7.02941,-1170.99,1396.37,92.2428,24396.5,381766,-14.459,3.57366,-26.305,-9.35694,0.343985,0.430668,3038.8,153.073,26038.9,0.104506,0.918989,0.010713,29077.7 
156,375,0.6,0.27,44.88,156,19006.5,-0.230337,46.1689,11.7143,116.288,0.188082,128.138,500,-13.0099,-2.97505,-30.4919,-5.91602,-1.48696,-1154.1,1970.02,105.069,23643.2,18390.5,-5.74286,4.29201,-15.9578,1.35104,5.78009,-0.552688,3588.76,165.023,25262,0.124391,0.925523,0.0118904,28850.7 
157,375,0.6,0.27,44.9,157,19361.6,-0.0547942,46.6743,11.7241,116.239,0.0545087,76.8776,500,-8.66646,-17.1486,-36.7861,-7.5836,-14.2839,-1171.12,588.827,87.4892,25347,17950.1,-1.29226,-9.7744,-22.0377,-0.209404,-6.90967,0.452118,2231.43,148.326,26989.6,0.0763639,0.895796,0.0100222,29221 
158,375,0.6,0.27,44.75,158,18563.9,-0.441133,46.54,11.7679,116.374,0.305382,190.972,5.96949e-06,-19.2359,-16.1698,-28.118,-20.0495,-2.68096,-1294.27,889.969,86.8919,24662.7,19727.2,-11.0862,-8.0201,-11.8186,-11.8998,5.46872,0.683622,2705.31,154.127,26478,0.0927005,0.909338,0.010609,29183.4 
159,375,0.6,0.27,44.8,159,23169.1,-0.0297243,55.5551,11.5027,116.44,0.0753354,-109.609,1.49978e-07,-11.4357,-15.5354,-18.5013,-12.2474,-18.3816,-1165.65,5318.61,121.25,24929,21071.5,-4.09597,-8.19561,-3.82177,-4.9076,-11.0418,0.880803,6953.54,181.803,26564,0.20746,0.956247,0.0124503,33517.5 
160,375,0.6,0.27,44.81,160,20451.9,-1.40229,51.4317,11.7268,116.426,-1.06678,3286.23,425.521,-20.7656,-10.7333,-36.8763,-18.1274,-14.9844,-1074.18,5522.89,107.867,21616.5,133756,-14.0017,-3.96946,-23.3486,-11.3636,-8.22056,0.616632,7029.53,163.668,23123.1,0.233131,0.96085,0.0128708,30152.7 
161,375,0.6,0.27,44.89,161,23434.9,-0.0254644,54.8406,11.8051,116.016,0.00669691,-130.361,500,-9.68649,-12.2866,-30.7302,-16.498,-13.8233,-1374.87,1293.41,105.165,29328.8,21103.4,-1.02929,-3.62944,-13.4158,-7.84085,-5.16612,0.568367,3221.8,176.587,31257.2,0.0934425,0.912477,0.0102998,34479 
162,375,0.6,0.27,44.82,162,21349.9,-0.17854,50.6073,11.6786,116.683,0.080403,-14.747,0.00709475,-10.957,-5.61761,-24.8812,-14.782,-4.18804,-1082.6,6000.53,118.66,21861.6,19278.4,-4.1402,1.1992,-11.2476,-7.96519,2.62877,0.423939,7518.98,174.899,23380.1,0.24334,0.960886,0.0135929,30899.1 
