cyc,freq,amplitude,time,waittime,cyc2,T,TF,EF,EFkHz,ToTF,wx,wy,wz,bx,by,bz,q,mu0,offs,fermi3,fermi4,N,Npix,ENoEF,EkHz,ENoEF2,EkHz2,SNkB,tof,AR,beta_visc,alpha_visc,smomE,smomEkHz,smomEoEFEst,smomEoEF
20,9,1.8,10,0.01,20,4.94143e-07,8.44333e-07,1.16573e-29,17.5931,0.585247,1062.49,2846.28,2770.88,4.96739,21.2999,20.4598,-0.361323,-2.46509e-30,1.00397e-12,0.83144,0.770404,53730.7,83332.3,1.62685,28.6213,1.49775,26.3501,1.59678,0.0066,1.35168,3.7,6.34754,2.14092e-29,32.3106,2.01941,1.83655 
21,9,1.8,0.01,10,21,4.12219e-07,8.0559e-07,1.11224e-29,16.7858,0.511699,1062.49,2846.28,2770.88,4.93799,21.3098,20.4691,-0.00279333,-1.58977e-32,4.36813e-13,1.24396,1.13751,46668.4,68748.1,1.40374,23.5628,1.33916,22.4788,1.22203,0.0066,1.41739,3.7,4.57869,1.77271e-29,26.7536,1.6721,1.59382 
22,9,1.8,10,0.01,22,5.0811e-07,8.02632e-07,1.10815e-29,16.7242,0.633054,1062.49,2846.28,2770.88,4.97077,21.2987,20.4588,-0.571835,-4.01155e-30,2.87929e-13,0.656941,0.614488,46156.3,69759.7,1.77643,29.7094,1.60719,26.8789,1.81901,0.0066,1.34507,3.7,6.55223,2.17508e-29,32.8261,2.05163,1.96279 
23,9,1.8,0.01,10,23,4.21387e-07,8.16094e-07,1.12674e-29,17.0047,0.516346,1062.49,2846.28,2770.88,4.93879,21.3095,20.4689,-0.0269577,-1.56837e-31,6.272e-13,1.21067,1.10786,48517.9,72106.2,1.41749,24.1039,1.34882,22.9361,1.24706,0.0066,1.43202,3.7,4.62689,1.78492e-29,26.9378,1.68361,1.58414 
24,9,1.8,10,0.01,24,4.90862e-07,7.63603e-07,1.05427e-29,15.9109,0.642823,1062.49,2846.28,2770.88,4.96893,21.2993,20.4594,-0.613122,-4.15518e-30,6.29735e-13,0.627444,0.587983,39745.2,61426,1.80719,28.754,1.63015,25.9372,1.8626,0.0066,1.36102,3.7,6.44058,2.15661e-29,32.5474,2.03421,2.0456 
25,9,1.8,10,0.01,25,5.05178e-07,7.58976e-07,1.04788e-29,15.8145,0.665605,1062.49,2846.28,2770.88,4.97086,21.2987,20.4587,-0.707424,-4.9341e-30,8.12188e-13,0.565195,0.531801,39027,61664,1.87883,29.7128,1.68446,26.6389,1.96198,0.0066,1.31993,3.7,6.55745,2.17593e-29,32.839,2.05244,2.07651 
26,9,1.8,10,0.01,26,5.02916e-07,7.96919e-07,1.10027e-29,16.6051,0.631076,1062.49,2846.28,2770.88,4.97222,21.2982,20.4583,-0.563409,-3.91204e-30,7.86879e-13,0.663138,0.620054,45177.7,70414.6,1.77022,29.3948,1.60257,26.6108,1.81012,0.0066,1.34632,3.7,6.63977,2.18929e-29,33.0405,2.06503,1.98978 
27,9,1.8,0.01,10,27,4.22193e-07,8.02626e-07,1.10815e-29,16.724,0.526014,1062.49,2846.28,2770.88,4.93758,21.3099,20.4692,-0.0765134,-4.45997e-31,5.27976e-13,1.14513,1.0495,46155.3,68486.2,1.44626,24.1873,1.36907,22.8964,1.2985,0.0066,1.41667,3.7,4.55391,1.76638e-29,26.658,1.66612,1.59399 
28,9,1.8,10,0.01,28,4.97541e-07,7.96863e-07,1.10019e-29,16.6039,0.624375,1062.49,2846.28,2770.88,4.96574,21.3004,20.4604,-0.534685,-3.67291e-30,8.35912e-13,0.684719,0.639409,45168.1,70449.6,1.74918,29.0432,1.58696,26.3498,1.77979,0.0066,1.3277,3.7,6.24825,2.12385e-29,32.0529,2.00331,1.93044 
29,9,1.8,10,0.01,29,5.1018e-07,8.11853e-07,1.12089e-29,16.9163,0.628414,1062.49,2846.28,2770.88,4.966,21.3003,20.4603,-0.552033,-3.88841e-30,7.32855e-13,0.6716,0.627641,47765.4,74263,1.76185,29.8039,1.59636,27.0044,1.79809,0.0066,1.34609,3.7,6.26384,2.12655e-29,32.0937,2.00586,1.89721 
30,9,1.8,0.01,10,30,4.08849e-07,8.06262e-07,1.11317e-29,16.7998,0.507092,1062.49,2846.28,2770.88,4.93837,21.3097,20.469,0.0213933,1.2076e-31,4.91776e-13,1.27817,1.16801,46785.3,68259.1,1.39017,23.3545,1.32963,22.3375,1.19703,0.0066,1.43455,3.7,4.60139,1.77848e-29,26.8406,1.67754,1.59767 
31,9,1.8,0.01,10,31,4.1733e-07,8.00908e-07,1.10577e-29,16.6882,0.521072,1062.49,2846.28,2770.88,4.93805,21.3098,20.4691,-0.0512954,-2.95558e-31,2.60833e-13,1.17803,1.07879,45859.5,67404.9,1.43153,23.8897,1.35869,22.6741,1.27231,0.0066,1.40661,3.7,4.58199,1.77355e-29,26.7663,1.67289,1.6039 
32,9,1.8,0.01,10,32,4.15227e-07,8.19432e-07,1.13135e-29,17.0742,0.506726,1062.49,2846.28,2770.88,4.93853,21.3096,20.4689,0.0233123,1.33645e-31,9.90604e-13,1.28094,1.17047,49115.6,74569.3,1.38907,23.7173,1.32887,22.6895,1.19503,0.0066,1.41114,3.7,4.61129,1.78098e-29,26.8784,1.6799,1.57421 
33,9,1.8,10,0.01,33,4.93298e-07,7.68366e-07,1.06084e-29,16.0102,0.642009,1062.49,2846.28,2770.88,4.96354,21.3012,20.4611,-0.609711,-4.15257e-30,1.08768e-12,0.629832,0.590124,40493.5,65033.4,1.8046,28.8919,1.62823,26.0682,1.85898,0.0066,1.33735,3.7,6.11502,2.1004e-29,31.699,1.98119,1.97993 
34,9,1.8,0.01,10,34,4.06088e-07,8.06953e-07,1.11412e-29,16.8142,0.503236,1062.49,2846.28,2770.88,4.93448,21.311,20.4702,0.0417963,2.34338e-31,7.42184e-13,1.30778,1.19442,46905.8,69893.2,1.37885,23.1843,1.32169,22.2232,1.17597,0.0066,1.42337,3.7,4.36857,1.71783e-29,25.9253,1.62033,1.54187 
35,9,1.8,0.01,10,35,4.16121e-07,8.03055e-07,1.10874e-29,16.733,0.518172,1062.49,2846.28,2770.88,4.93864,21.3096,20.4689,-0.0363902,-2.09068e-31,1.10617e-12,1.19792,1.0965,46229.3,70482.8,1.42291,23.8095,1.35263,22.6334,1.25684,0.0066,1.42816,3.7,4.61778,1.78262e-29,26.9031,1.68145,1.60779 
36,9,1.8,10,0.01,36,4.96179e-07,8.11582e-07,1.12051e-29,16.9107,0.611372,1062.49,2846.28,2770.88,4.96734,21.2999,20.4599,-0.478175,-3.27573e-30,5.30255e-13,0.729344,0.679349,47717.7,72366.3,1.70839,28.89,1.55695,26.3291,1.72011,0.0066,1.35545,3.7,6.34503,2.14049e-29,32.3041,2.01901,1.91028 
37,9,1.8,0.01,10,37,4.23106e-07,8.36598e-07,1.15505e-29,17.4319,0.505746,1062.49,2846.28,2770.88,4.93977,21.3092,20.4686,0.0284913,1.66435e-31,1.12761e-12,1.2884,1.17712,52267.6,79059.7,1.38619,24.1639,1.32685,23.1296,1.18968,0.0066,1.42968,3.7,4.68528,1.79952e-29,27.1582,1.69739,1.55796 
38,9,1.8,10,0.01,38,4.88786e-07,7.89728e-07,1.09034e-29,16.4553,0.61893,1062.49,2846.28,2770.88,4.96544,21.3005,20.4605,-0.511144,-3.44942e-30,7.69717e-13,0.70295,0.655739,43965.7,68461.7,1.73209,28.502,1.57435,25.9064,1.75493,0.0066,1.33557,3.7,6.22968,2.12062e-29,32.0042,2.00026,1.94492 
39,9,1.8,0.01,10,39,4.12601e-07,7.54715e-07,1.042e-29,15.7257,0.546698,1062.49,2846.28,2770.88,4.93982,21.3092,20.4685,-0.179474,-1.02239e-30,4.42078e-13,1.02001,0.938162,38373.4,57484.4,1.50849,23.7221,1.41312,22.2223,1.40582,0.0066,1.39784,3.7,4.68833,1.80028e-29,27.1696,1.6981,1.72772 
40,11,1,10,0.01,40,4.77709e-07,7.98534e-07,1.1025e-29,16.6388,0.598232,1062.49,2846.28,2770.88,4.95562,21.3038,20.4636,-0.419985,-2.77001e-30,3.24316e-13,0.778465,0.723202,45452.9,68820,1.66729,27.7417,1.52699,25.4073,1.65866,0.0066,1.34429,3.7,5.63778,2.01077e-29,30.3464,1.89665,1.82384 
41,11,1,0.01,10,41,4.28255e-07,8.61901e-07,1.18998e-29,17.9591,0.496872,1062.49,2846.28,2770.88,4.94235,21.3083,20.4677,0.0758589,4.48531e-31,6.39157e-13,1.35867,1.2398,57155,84306.4,1.3602,24.4279,1.30867,23.5025,1.14081,0.0066,1.43386,3.7,4.83994,1.83721e-29,27.727,1.73294,1.54389 
42,11,1,10,0.01,42,4.5957e-07,7.9286e-07,1.09466e-29,16.5205,0.579635,1062.49,2846.28,2770.88,4.94973,21.3058,20.4654,-0.335589,-2.12933e-30,4.74823e-13,0.855824,0.792111,44490.9,66993.4,1.60945,26.589,1.48523,24.5368,1.56966,0.0066,1.37413,3.7,5.28332,1.93771e-29,29.2438,1.82774,1.77015 
43,11,1,0.01,10,43,4.27939e-07,8.51553e-07,1.1757e-29,17.7435,0.50254,1062.49,2846.28,2770.88,4.94131,21.3087,20.4681,0.0454975,2.68815e-31,7.57808e-13,1.31322,1.19924,55120.9,82087.8,1.37677,24.4288,1.32026,23.4261,1.17211,0.0066,1.41098,3.7,4.77745,1.82215e-29,27.4997,1.71873,1.54985 
44,11,1,10,0.01,44,4.70113e-07,7.39722e-07,1.0213e-29,15.4133,0.635527,1062.49,2846.28,2770.88,4.9543,21.3043,20.464,-0.582338,-3.77973e-30,4.45373e-13,0.649304,0.607631,36131.6,55874.7,1.78421,27.5007,1.61298,24.8614,1.8301,0.0066,1.32567,3.7,5.55797,1.99484e-29,30.106,1.88162,1.95324 
45,11,1,10,0.01,45,4.78789e-07,8.19586e-07,1.13156e-29,17.0774,0.584184,1062.49,2846.28,2770.88,4.95781,21.3031,20.4629,-0.356468,-2.3564e-30,7.01047e-13,0.835988,0.774453,49143.4,75267.7,1.62355,27.7261,1.49538,25.5372,1.59166,0.0066,1.36121,3.7,5.76962,2.03647e-29,30.7342,1.92089,1.7997 
46,11,1,10,0.01,46,4.69488e-07,7.761e-07,1.07152e-29,16.1713,0.604933,1062.49,2846.28,2770.88,4.95311,21.3047,20.4644,-0.449794,-2.91556e-30,8.87457e-13,0.752884,0.700377,41728.7,64445.7,1.68823,27.3009,1.54222,24.9398,1.69014,0.0066,1.40367,3.7,5.48659,1.98034e-29,29.8871,1.86795,1.84816 
47,11,1,0.01,10,47,4.25225e-07,7.72996e-07,1.06724e-29,16.1066,0.550101,1062.49,2846.28,2770.88,4.94083,21.3088,20.4682,-0.196028,-1.15085e-30,9.25759e-13,1.0012,0.921432,41229.9,63589,1.51881,24.463,1.42046,22.8788,1.42313,0.0066,1.39123,3.7,4.74914,1.81525e-29,27.3956,1.71223,1.70089 
48,11,1,10,0.01,48,4.75889e-07,7.75542e-07,1.07075e-29,16.1597,0.613621,1062.49,2846.28,2770.88,4.96062,21.3022,20.462,-0.488024,-3.2065e-30,3.42324e-13,0.721353,0.672205,41638.7,63376.9,1.71544,27.7209,1.56212,25.2433,1.73051,0.0066,1.33991,3.7,5.93936,2.06848e-29,31.2173,1.95108,1.9318 
49,11,1,10,0.01,49,4.72083e-07,7.44504e-07,1.0279e-29,15.513,0.63409,1062.49,2846.28,2770.88,4.96173,21.3018,20.4616,-0.576242,-3.75584e-30,9.84145e-13,0.653725,0.611603,36836.9,58537.5,1.7797,27.6084,1.60962,24.9699,1.82366,0.0066,1.34431,3.7,6.00597,2.08072e-29,31.4021,1.96263,2.02425 
50,11,1,0.01,10,50,4.41175e-07,8.30595e-07,1.14676e-29,17.3068,0.531156,1062.49,2846.28,2770.88,4.94602,21.3071,20.4666,-0.102476,-6.24189e-31,7.11734e-13,1.1122,1.0202,51150.4,76970,1.46166,25.2966,1.37993,23.8822,1.32552,0.0066,1.40047,3.7,5.06042,1.88854e-29,28.5016,1.78135,1.64685 
51,11,1,0.01,10,51,4.24091e-07,7.80425e-07,1.07749e-29,16.2614,0.54341,1062.49,2846.28,2770.88,4.93585,21.3105,20.4698,-0.163369,-9.56561e-31,6.67902e-13,1.03864,0.954737,42430.2,64106,1.49853,24.3683,1.40605,22.8644,1.38899,0.0066,1.40492,3.7,4.45031,1.7395e-29,26.2524,1.64077,1.61439 
52,11,1,0.01,10,52,4.25278e-07,8.36841e-07,1.15538e-29,17.437,0.508195,1062.49,2846.28,2770.88,4.93768,21.3099,20.4692,0.015594,9.15616e-32,9.61786e-13,1.26987,1.16062,52313.1,78737.7,1.39343,24.2972,1.3319,23.2244,1.20304,0.0066,1.44062,3.7,4.56013,1.76797e-29,26.682,1.66763,1.5302 
53,11,1,10,0.01,53,4.62627e-07,7.71466e-07,1.06512e-29,16.0748,0.599673,1062.49,2846.28,2770.88,4.95013,21.3057,20.4653,-0.42642,-2.72366e-30,5.59929e-13,0.772866,0.718209,40985.6,63127.7,1.67179,26.8736,1.53026,24.5986,1.66546,0.0066,1.35818,3.7,5.30749,1.94289e-29,29.3219,1.83262,1.8241 
54,11,1,0.01,10,54,4.33005e-07,7.9085e-07,1.09189e-29,16.4787,0.547518,1062.49,2846.28,2770.88,4.94047,21.309,20.4683,-0.183469,-1.09683e-30,1.51035e-13,1.01544,0.934094,44153.5,65231.1,1.51097,24.8988,1.41488,23.3154,1.40999,0.0066,1.38057,3.7,4.72746,1.80994e-29,27.3154,1.70722,1.65762 
55,11,1,0.01,10,55,4.25953e-07,8.22031e-07,1.13494e-29,17.1284,0.518172,1062.49,2846.28,2770.88,4.94087,21.3088,20.4682,-0.0363865,-2.13986e-31,4.86021e-13,1.19792,1.0965,49584.5,73486.9,1.42291,24.3721,1.35262,23.1682,1.25684,0.0066,1.40095,3.7,4.75133,1.81579e-29,27.4037,1.71273,1.5999 
56,11,1,10,0.01,56,4.68852e-07,7.87534e-07,1.08731e-29,16.4096,0.595342,1062.49,2846.28,2770.88,4.95065,21.3055,20.4651,-0.407031,-2.63479e-30,4.76632e-13,0.789858,0.73336,43600.3,66933,1.65827,27.2115,1.52045,24.95,1.64499,0.0066,1.35135,3.7,5.33842,1.94947e-29,29.4212,1.83883,1.79293 
57,11,1,0.01,10,57,4.1821e-07,8.18679e-07,1.13031e-29,17.0585,0.510835,1062.49,2846.28,2770.88,4.93833,21.3097,20.469,0.00172144,9.93963e-33,1.39477e-13,1.25028,1.14314,48980.4,71577.6,1.40118,23.9021,1.33737,22.8135,1.21736,0.0066,1.40267,3.7,4.59901,1.77787e-29,26.8315,1.67697,1.57291 
58,11,1,10,0.01,58,4.6901e-07,8.42026e-07,1.16254e-29,17.545,0.557001,1062.49,2846.28,2770.88,4.95418,21.3043,20.464,-0.229294,-1.48477e-30,6.89852e-13,0.964452,0.88874,53291.6,80674,1.53983,27.0162,1.43542,25.1844,1.45796,0.0066,1.37354,3.7,5.5509,1.99341e-29,30.0844,1.88028,1.7147 
