cyc,wigglefreq,amplitude,wiggletime,waittime,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
99,55,0.4,0.1,10.9,99,12332.3,0,5,101,125,0,5,135,0.542775,-1.81668,-5.78243,-2.02069,-3.19719,-132.712,4.71638,15298.4,-20.221,16439.4,1.05555,-1.3039,-4.75689,-1.50791,-2.68442,0.482811,12.4721,15880,-12.4653,-5.01644,0.000448595,1.00043,-2.48624,210.408,447.57,169.359,20134.8,7.21908e-07,0.425089,106.882,73.5473,15.9423,22.8039,0.699106,230.999,481.538,0.461997 
100,55,0.4,3,8,100,11594.1,0,5,101,125,0,5,135,1.49804,-4.76305,-6.8935,-0.336039,-1.99541,-108.744,2.04722,14628.7,-19.451,16439.4,1.91821,-4.34288,-6.05317,0.0841282,-1.57525,0.392798,8.40224,15105.3,-13.0959,-1.14896,0.000317752,1.00047,-7.31288,213.589,492.613,963.485,19244.3,7.11104e-07,0.456152,106.649,74.2102,16.368,23.6206,0.692953,243.5,516.649,0.498785 
101,55,0.4,9,2,101,13498.6,0,5,101,125,0,5,135,-2.07362,-2.67584,-5.43546,-5.29667,-3.41704,-131.25,23.5845,16341.1,-17.417,16439.4,-1.5665,-2.16872,-4.42122,-4.78955,-2.90991,0.721163,31.2547,16916.3,-9.74681,1.59801,0.00105466,1.00031,19.5585,295.003,561.463,3.27303e+06,23035,7.55026e-07,0.539028,106.522,73.631,18.016,24.6239,0.731649,295.002,561.469,0.53903 
102,55,0.4,8,3,102,13421.3,0,5,101,125,0,5,135,0.392065,-0.525854,1.92795,-4.21088,0.485375,-199.225,19.5119,16416.7,-18.0872,16439.4,1.16183,0.243914,3.46749,-3.44111,1.25514,-0.290339,31.1546,17289.9,-6.44448,1.33019,0.00102859,1.0002,23.4212,283.47,591.542,517.225,23353.2,7.58488e-07,0.539881,106.332,74.3808,17.7269,24.4347,0.725479,285.609,552.875,0.523903 
103,55,0.4,7,4,103,15901,0,5,101,125,0,5,135,-2.11247,-3.35094,-4.00503,-2.02229,-2.26361,-159.709,9.63862,18820.4,-22.275,16439.4,-1.49538,-2.73386,-2.77086,-1.40521,-1.64652,0.724343,18.972,19520.4,-12.9416,5.51182,0.000555067,1.00036,3.44206,288.81,557.682,148.605,26194.2,7.88075e-07,0.50925,106.653,74.0408,17.8127,24.4146,0.729589,288.379,551.967,0.506257 
104,55,0.4,1,10,104,13858.5,0,5,101,125,0,5,135,-0.52902,-3.98813,-5.56134,-2.51831,-0.475003,-107.751,7.21292,16788.1,-21.5968,16439.4,-0.112692,-3.5718,-4.72869,-2.10198,-0.0586742,0.552793,13.5099,17260.4,-15.2998,-2.78559,0.000447064,1.00048,-4.84992,248.939,515.244,996142,23052.6,7.5522e-07,0.47422,106.461,72.9896,16.5498,23.5885,0.701605,248.939,515.245,0.47422 
105,55,0.4,6,5,105,11017.5,0,5,101,125,0,5,135,0.77841,-3.50638,-7.94349,-1.9224,-0.777324,-127.511,6.06754,13629.3,-10.8233,16439.4,1.27109,-3.01371,-6.95813,-1.42973,-0.284646,0.33192,13.5193,14188.1,-3.37151,1.42707,0.000544194,1.00013,9.47347,249.49,522.208,908.288,17965.3,6.94989e-07,0.519362,106.555,74.8143,17.5314,24.4637,0.716628,279.343,554.187,0.566134 
106,55,0.4,4,7,106,14200,0,5,101,125,0,5,135,-2.93554,-3.51502,-0.0283733,-4.63038,-0.262431,-139.615,11.4348,16931.6,-12.4469,16439.4,-2.3961,-2.97557,1.05052,-4.09093,0.277015,1.12913,19.5939,17543.5,-4.28776,1.35611,0.000637807,1.00013,14.4486,227.27,500.211,786.504,21961.4,7.43109e-07,0.453727,106.527,73.8257,16.9055,24.0493,0.702951,259.753,535.57,0.501921 
107,55,0.4,10,1,107,13901.6,0,5,101,125,0,5,135,0.344631,-1.54118,-6.63718,-4.96724,1.60639,-104.15,19.8676,16662.5,-19.5371,16439.4,0.747044,-1.13877,-5.83235,-4.56483,2.00881,0.33573,25.9541,17119,-13.4506,2.64476,0.000865594,1.00043,9.81341,236.878,495.494,192.846,21126.2,7.33567e-07,0.467027,106.732,74.5485,17.7181,24.8143,0.714027,285.324,570.184,0.549841 
108,55,0.4,2,9,108,9561.93,0,5,101,125,0,5,135,0.0781919,-3.93148,-10.3829,-7.69151,-0.0236989,-153.087,14.2749,12238,-22.0874,16439.4,0.669689,-3.33998,-9.19988,-7.10001,0.567798,0.500071,23.2213,12909,-13.141,3.11609,0.00102686,1.00055,7.45209,262.988,516.034,341615,16738.6,6.78796e-07,0.54271,106.752,75.2721,17.0104,23.6065,0.720583,262.988,516.029,0.542708 
109,55,0.4,5,6,109,14044.6,0,5,101,125,0,5,135,-0.0169953,-3.25247,-6.41911,-2.72933,0.504519,-94.4896,1.60488,16845.1,-17.1911,16439.4,0.348094,-2.88738,-5.68893,-2.36424,0.869608,0.414891,7.12685,17259.2,-11.6691,-1.03647,0.000235904,1.00037,-6.87611,261.652,538.569,708.276,23198.4,7.56808e-07,0.496017,106.666,74.1619,17.285,24.1394,0.71605,271.547,539.59,0.505788 
111,55,0.4,3,8,111,11171.7,0,5,101,125,0,5,135,-2.36863,-2.33874,-7.2392,-4.98211,-2.05424,-161.212,10.878,13955.5,-20.3893,16439.4,-1.74574,-1.71585,-5.99341,-4.35922,-1.43135,0.606875,20.2992,14662.1,-10.9681,2.844,0.000790499,1.00041,7.13758,257.538,521.387,2.40212e+10,19080.2,7.09078e-07,0.516781,107.127,73.8044,16.8332,23.7286,0.709405,257.537,521.382,0.516778 
112,55,0.4,9,2,112,12361,0,5,101,125,0,5,135,0.843706,-1.98399,-8.73826,-3.42428,-2.71651,-204.415,22.6255,15038.6,-16.1592,16439.4,1.63353,-1.19417,-7.15862,-2.63446,-1.92669,0.365394,34.5716,15934.5,-4.21318,1.17129,0.00123824,1.00014,29.5157,310.839,572.147,1.11867e+09,21215.9,7.34605e-07,0.574074,106.857,74.8223,18.4933,24.8571,0.743987,310.84,572.153,0.574079 
113,55,0.4,8,3,113,12771.3,0,5,101,125,0,5,135,-1.65315,0.000708841,-4.86191,-2.9404,0.0323844,-187.511,8.42715,15571.8,-8.44609,16439.4,-0.928647,0.725213,-3.4129,-2.21589,0.756888,0.327552,19.3853,16393.7,2.51204,0.865425,0.000675248,0.999917,22.3997,249.928,490.788,164.941,19975.5,7.19999e-07,0.486432,106.784,73.7651,17.9622,24.6925,0.727435,293.241,564.601,0.565134 
114,55,0.4,7,4,114,13115.9,0,5,101,125,0,5,135,-0.503476,-4.17238,-2.45296,-0.982998,-3.70429,-111.466,-0.8498,15934.3,-3.7992,16439.4,-0.0727936,-3.7417,-1.59159,-0.552316,-3.27361,0.8276,5.66427,16422.8,2.71487,0.634857,0.000197048,0.99991,8.92211,285.381,556.159,4.27344e+07,22015.1,7.43715e-07,0.53568,106.384,74.2694,17.7198,24.5072,0.723047,285.381,556.158,0.53568 
115,55,0.4,1,10,115,8972.12,0,5,101,125,0,5,135,-0.107329,-1.41251,-0.911536,-5.79424,-0.0217722,-138.552,14.2698,12065.2,-23.7693,16439.4,0.428008,-0.87717,0.15914,-5.2589,0.513565,1.0316,22.3668,12672.5,-15.6723,6.28282,0.00100755,1.00067,3.55999,245.627,518.892,703.863,16913,6.81145e-07,0.524128,106.175,74.0195,16.5564,23.2948,0.710734,249.138,502.495,0.519453 
116,55,0.4,6,5,116,11765.1,0,5,101,125,0,5,135,0.876854,-3.54993,-6.05758,-1.76072,1.27694,-139.077,12.0951,14606.8,-14.0784,16439.4,1.41422,-3.01257,-4.98286,-1.22336,1.81431,0.168173,20.2227,15216.4,-5.95075,1.54587,0.000758857,1.00021,13.0818,281.236,544.187,3.69204e+06,20390.9,7.24956e-07,0.539632,106.477,74.412,17.5906,24.2422,0.72562,281.235,544.198,0.539636 
117,55,0.4,4,7,117,13336.6,0,5,101,125,0,5,135,-0.633528,-0.101115,-9.09261,-1.59475,0.615139,-186.972,23.8369,16346.9,-13.0274,16439.4,0.0888951,0.621308,-7.64776,-0.87233,1.33756,-0.18161,34.7636,17166.4,-2.10078,1.07819,0.00115586,1.00007,32.2426,258.375,533.308,4.06156e+06,22846.2,7.52959e-07,0.492996,106.623,74.3475,16.8608,23.999,0.702564,258.383,533.332,0.493015 
118,55,0.4,10,1,118,12342,0,5,101,125,0,5,135,-1.71504,-1.31236,1.59719,-6.3141,-1.19279,-189.135,9.85935,15156,-1.51268,16439.4,-0.984254,-0.581575,3.05875,-5.58332,-0.462004,1.6719,20.9124,15985,9.54039,0.646225,0.000747016,0.999676,32.3609,295.661,557.02,8.71063e+10,21165.3,7.3402e-07,0.552872,106.902,74.3951,18.0362,24.5263,0.735382,295.662,557.026,0.552876 
119,55,0.4,2,9,119,11745.7,0,5,101,125,0,5,135,1.71906,-0.385401,-4.06061,-1.62112,-0.73559,-190.063,8.16849,14549.5,-13.5034,16439.4,2.45342,0.348964,-2.59188,-0.886754,-0.00122432,-2.82582,19.2758,15382.5,-2.39614,1.17532,0.000715541,1.00008,16.4004,252.087,546.132,706.894,20317.2,7.24081e-07,0.512433,106.192,73.623,16.5701,23.5187,0.70455,249.55,512.2,0.493755 
120,55,0.4,5,6,120,11189.3,0,5,101,125,0,5,135,-0.599758,-0.611843,2.66802,-1.21742,0.173775,-265.783,10.6598,14318.6,-10.4956,16439.4,0.427175,0.41509,4.72189,-0.190491,1.20071,0.281773,26.1922,15483.5,5.03673,0.812507,0.000965704,0.999823,32.2362,277.973,533.504,266.119,20261.6,7.2342e-07,0.532328,105.962,74.2569,17.4652,23.869,0.731708,277.238,527.572,0.52866 
121,55,0.4,0.1,10.9,121,13007.8,0,5,101,125,0,5,135,-0.150859,-1.12193,-4.76355,-4.1743,-1.24522,-197.654,6.89121,15985,-21.5575,16439.4,0.612836,-0.358233,-3.23616,-3.41061,-0.48153,0.529197,18.4421,16851.4,-10.0066,2.86629,0.000624979,1.00032,6.43414,208.848,461.377,338.746,20980.1,7.31873e-07,0.424139,106.462,73.6832,15.996,23.0696,0.693377,232.556,492.826,0.462567 
122,55,0.4,3,8,122,11545.4,0,5,101,125,0,5,135,0.158672,-1.40287,-4.31633,0.187031,0.903545,-139.81,13.1271,14438.9,-18.6256,16439.4,0.698869,-0.862671,-3.23594,0.727228,1.44374,-1.63348,21.2976,15051.7,-10.4551,2.43361,0.000807899,1.00038,8.75145,237.432,491.079,739.186,19284,7.11594e-07,0.479859,106.424,73.6539,16.9213,23.8922,0.708237,260.241,528.597,0.521216 
123,55,0.4,9,2,123,13448.4,0,5,101,125,0,5,135,-2.27883,0.584996,-1.19783,-3.56174,-1.81794,-177.12,12.1548,16257.4,-22.0082,16439.4,-1.59448,1.26935,0.170876,-2.87738,-1.13359,1.04102,22.5057,17033.8,-11.6574,2.64249,0.000754425,1.00037,8.51684,290.161,559.127,5.521e+10,22646.5,7.50758e-07,0.536506,106.942,74.2687,17.8678,24.5731,0.727128,290.166,559.153,0.536523 
124,55,0.4,8,3,124,13478.4,0,5,101,125,0,5,135,1.2781,-0.588202,1.13212,-5.84276,-2.22781,-122.713,3.54218,16271,-1.26613,16439.4,1.75224,-0.114063,2.0804,-5.36862,-1.75367,1.61121,10.7135,16808.8,5.90522,0.601891,0.000364081,0.999809,17.7998,294.376,561.471,6.42114e+06,22991.4,7.5455e-07,0.5388,106.469,74.1668,17.9969,24.624,0.73087,294.377,561.473,0.538801 
125,55,0.4,7,4,125,12577,0,5,101,125,0,5,135,-1.58377,-2.70602,-4.42824,-4.4736,-3.59719,-150.869,2.17357,15437.3,-14.564,16439.4,-1.00084,-2.12309,-3.26239,-3.89067,-3.01427,0.754546,10.9903,16098.5,-5.74723,2.68472,0.000389958,1.00019,4.09366,279.758,549.413,5.16977e+10,21864.7,7.42018e-07,0.528356,106.139,73.3194,17.5444,24.358,0.720272,279.759,549.41,0.528355 
126,55,0.4,1,10,126,15396.1,0,5,101,125,0,5,135,-4.22678,-5.67361,-2.45982,-2.85358,0.0782877,-209.267,13.8981,18273.1,-11.2897,16439.4,-3.41822,-4.86504,-0.84269,-2.04501,0.886853,0.918059,26.1276,19190.4,0.939814,0.958622,0.000777394,0.999973,27.2554,234.183,501.522,7.92775e+10,24713.2,7.72934e-07,0.443385,106.696,73.7118,16.0518,23.2721,0.689743,234.182,501.514,0.443379 
127,55,0.4,6,5,127,12633.9,0,5,101,125,0,5,135,-2.95847,0.834342,-9.54431,-3.98818,-4.22761,-223.771,27.5534,15656.2,-17.5431,16439.4,-2.09386,1.69895,-7.81509,-3.12357,-3.36301,0.468237,40.6305,16636.9,-4.46592,1.15194,0.00139359,1.00015,35.2714,240.38,487.606,209.186,19981.6,7.20073e-07,0.475453,106.238,73.7064,17.4451,24.315,0.717461,276.599,547.47,0.540417 
128,55,0.4,4,7,128,12881.4,0,5,101,125,0,5,135,-1.33654,-3.49513,-5.65672,-1.19868,-2.09349,-212.013,6.06345,15788.3,-19.799,16439.4,-0.517364,-2.67595,-4.01837,-0.379504,-1.27431,0.54674,18.4535,16717.6,-7.40892,1.92972,0.000630367,1.00024,9.56276,223.895,450.689,395.106,19660.5,7.16195e-07,0.443536,106.57,74.8975,17.2319,23.7747,0.724801,269.881,523.408,0.524778 
129,55,0.4,10,1,129,13641.1,0,5,101,125,0,5,135,-1.13361,-6.12515,-2.61478,-2.10171,-0.728545,-163.662,27.8139,16346.1,-18.1796,16439.4,-0.501253,-5.49279,-1.35006,-1.46935,-0.0961861,0.848472,37.3783,17063.4,-8.61514,1.38233,0.00125018,1.00027,27.0402,298.532,579.898,6.08527e+10,22439.9,7.48468e-07,0.555902,106.797,74.4257,18.1238,25.0251,0.724224,298.542,579.915,0.555919 
130,55,0.4,2,9,130,9138.51,0,5,101,125,0,5,135,-2.22021,-2.74879,-7.85974,-3.90484,-1.53976,-204.048,9.77586,11979.4,-17.3135,16439.4,-1.43181,-1.96039,-6.28294,-3.11644,-0.751359,0.536072,21.7004,12873.8,-5.38898,1.42451,0.000962292,1.00023,15.2336,217.336,430.12,710.103,14706.9,6.50139e-07,0.470277,106.978,74.7804,17.2382,23.5435,0.732186,270.079,513.281,0.572686 
131,55,0.4,5,6,131,11165.3,0,5,101,125,0,5,135,0.0592472,-2.4343,-4.73466,-4.95548,-4.39299,-196.893,22.8412,14106.7,-27.9682,16439.4,0.820005,-1.67354,-3.21315,-4.19473,-3.63223,0.729843,34.3476,14969.6,-16.4617,2.35362,0.00130942,1.0006,14.5935,221.274,485.834,216.329,18088,6.96568e-07,0.470702,106.477,74.4871,17.0298,24.2522,0.702195,263.588,544.648,0.543948 
