cyc,wigglefreq,amplitude,wiggletime,waittime,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
142,75,0.25,5,6,142,10546.3,0,5,101,125,0,5,135,1.63819,3.32476,-8.12952,-6.90553,-0.734231,-120.541,14.0121,13347.6,-17.3959,16439.4,2.10393,3.7905,-7.19803,-6.43978,-0.268485,0.101578,21.0565,13875.9,-10.3515,2.43858,0.000866381,1.00041,8.63473,271.686,554.449,731.903,18959.3,7.07577e-07,0.548518,106.132,74.7045,16.9776,23.6053,0.719228,261.974,515.978,0.519603 
145,75,0.25,9,2,145,15224.6,0,5,101,125,0,5,135,-6.0986,-1.88689,-4.00072,-3.00431,-3.356,-134.49,27.8898,18120.4,-30.5333,16439.4,-5.57896,-1.36725,-2.96143,-2.48466,-2.83635,0.805536,35.7494,18709.9,-22.6737,4.18561,0.00109065,1.00066,8.54102,190.194,400.653,950.874,21095.7,7.33215e-07,0.376488,106.585,74.7317,16.8871,23.7075,0.712312,259.19,520.457,0.500922 
147,75,0.25,7,4,147,11561.5,0,5,101,125,0,5,135,-0.858811,-2.95545,-3.42393,0.463813,-2.38184,-134.482,16.2703,14350.5,-32.0018,16439.4,-0.339201,-2.43584,-2.3847,0.983424,-1.86223,0.605087,24.1294,14940,-24.1427,-4.98349,0.000922058,1.00088,-4.84186,265.063,510.535,3.48061e+07,19781.4,7.1766e-07,0.512588,106.182,73.9005,17.0775,23.481,0.72729,265.068,510.561,0.512606 
149,75,0.25,6,5,149,11873.6,0,5,101,125,0,5,135,-0.478388,-2.91905,-6.93196,-1.97147,-2.69207,-220.41,14.3813,14960.2,-23.5453,16439.4,0.373232,-2.06743,-5.22872,-1.11985,-1.84045,0.47095,27.262,15926.3,-10.6645,1.88474,0.000977195,1.00036,14.4646,241.45,470.564,836.014,19964.1,7.19862e-07,0.468245,106.453,73.818,17.1207,23.5253,0.727758,266.409,512.485,0.513294 
150,75,0.25,4,7,150,12326,0,5,101,125,0,5,135,-1.02245,-1.21305,-6.06825,-4.8802,-2.37003,-141.782,6.52704,15377.4,-29.2375,16439.4,-0.474637,-0.665229,-4.97262,-4.33238,-1.82221,0.594637,14.8128,15998.8,-20.9518,-1.43404,0.000528786,1.00071,-10.3294,230.337,487.356,709.476,20391.1,7.24959e-07,0.462159,105.943,73.5091,16.6637,23.6685,0.704046,252.376,518.743,0.499099 
151,75,0.25,10,1,151,13098.7,0,5,101,125,0,5,135,-0.729261,-3.12992,-7.885,-4.12327,-2.2238,-147.335,19.1701,15969,-11.9455,16439.4,-0.159989,-2.56064,-6.74646,-3.554,-1.65453,0.540295,27.7803,16614.8,-3.33521,1.16832,0.000954532,1.00011,23.778,250.625,536.329,1121.06,21356.5,7.36223e-07,0.497987,106.339,73.904,17.3373,24.3072,0.713259,273.192,547.117,0.525128 
152,75,0.25,2,9,152,14907,0,5,101,125,0,5,135,-0.54139,-2.13945,-6.5378,0.183083,0.105426,-120.312,16.7624,17723.2,-15.9295,16439.4,-0.0765285,-1.67458,-5.60808,0.647945,0.570288,0.0867747,23.7934,18250.5,-8.8985,1.81419,0.000744422,1.00026,13.1152,204.613,457.573,863.926,22243.8,7.46281e-07,0.41001,105.837,73.5066,16.3165,23.4668,0.695301,241.969,509.94,0.470692 
153,75,0.25,5,6,153,13453,0,5,101,125,0,5,135,-2.58813,-2.08229,-5.93661,-0.747407,-4.13793,-227.739,19.266,16364.6,-11.2195,16439.4,-1.70819,-1.20235,-4.17673,0.132532,-3.25799,0.591027,32.575,17362.8,2.08959,0.928526,0.00107093,0.999935,35.0825,242.924,502.85,4.37187e+07,22092.7,7.44588e-07,0.469395,105.732,74.0564,16.3487,23.303,0.701569,242.924,502.847,0.469394 
154,75,0.25,0.1,10.9,154,12920.1,0,5,101,125,0,5,135,-2.65254,-1.5476,-1.65285,-3.55092,-3.30807,-136.664,9.95777,15723.7,-22.3989,16439.4,-2.1245,-1.01955,-0.596768,-3.02287,-2.78002,0.93747,17.9444,16322.7,-14.4123,27.6195,0.000627808,1.00048,0.649701,237.476,497.304,1.37215e+09,22028.4,7.43865e-07,0.461984,106.486,73.7942,16.1643,23.1743,0.69751,237.477,497.308,0.461987 
155,75,0.25,3,8,155,13619.2,0,5,101,125,0,5,135,-2.79942,-2.67399,-4.66981,-4.36871,-1.60361,-179.695,18.0217,16397.4,-17.4207,16439.4,-2.10512,-1.97968,-3.28121,-3.67441,-0.909302,0.725416,28.5231,17185,-6.91935,1.41065,0.00094754,1.00022,20.2199,194.101,414.517,1108.83,20140.7,7.21978e-07,0.392881,105.955,74.0059,16.6653,23.5506,0.70764,252.426,513.587,0.498712 
156,75,0.25,9,2,156,14143,0,5,101,125,0,5,135,-1.56865,-4.6812,-2.918,-6.80287,-3.10368,-89.4119,4.06149,16983.3,-12.3271,16439.4,-1.22318,-4.33573,-2.22706,-6.4574,-2.75821,0.869009,9.28672,17375.2,-7.10185,12.1474,0.000305325,1.00022,0.764501,269.773,529.799,6.54353e+10,23991.7,7.65338e-07,0.493971,106.151,73.8683,17.2285,23.9195,0.720268,269.775,529.807,0.493976 
157,75,0.25,8,3,157,13559.6,0,5,101,125,0,5,135,1.37845,-2.28486,-2.59586,-2.95958,-0.912157,-185.682,16.0064,16616.1,-16.6705,16439.4,2.09589,-1.56742,-1.16099,-2.24215,-0.19472,0.621752,26.8577,17429.9,-5.81929,1.35136,0.000879736,1.00018,19.8745,270.589,530.973,7.45114e+10,23357.8,7.58538e-07,0.499705,106.732,73.9923,17.2545,23.9458,0.720565,270.59,530.97,0.499705 
158,75,0.25,7,4,158,15438.2,0,5,101,125,0,5,135,-0.571267,-3.01473,-3.31861,-2.91887,0.671693,-154.394,12.055,18191.1,-8.06654,16439.4,0.0252796,-2.41818,-2.12552,-2.32232,1.26824,0.61857,21.0777,18867.8,0.956227,0.948371,0.000637951,0.999972,22.2252,240.977,526.591,825.066,24280.8,7.684e-07,0.463593,106.464,73.6308,16.8874,23.9166,0.706096,259.198,529.677,0.482208 
159,75,0.25,1,10,159,13396.9,0,5,101,125,0,5,135,-0.728792,0.35251,-5.01507,-11.343,0.630763,-212.387,9.71994,16231.9,-10.4281,16439.4,0.0918282,1.17313,-3.37383,-10.5224,1.45138,0.698222,22.1318,17162.8,1.98376,0.902885,0.00073633,0.999937,24.5123,232.279,493.411,2.09169e+06,22193.7,7.45721e-07,0.453977,106.214,73.9997,15.9865,23.0834,0.692552,232.279,493.415,0.453978 
160,75,0.25,6,5,160,13233.9,0,5,101,125,0,5,135,-0.332054,-1.33324,-5.71853,-3.478,1.10767,-126.358,-2.32215,16073.7,-18.2178,16439.4,0.156169,-0.845015,-4.74208,-2.98977,1.5959,0.305169,5.06223,16627.5,-10.8334,-0.637734,0.000173941,1.00035,-7.93784,255.247,536.909,7.04331e+10,22126.3,7.44965e-07,0.49693,106.263,74.2373,16.7581,24.0793,0.695955,255.245,536.908,0.496927 
161,75,0.25,4,7,161,15010.7,0,5,101,125,0,5,135,-1.74889,2.02045,-1.47174,-3.17542,-0.889626,-137.639,8.55915,17592.7,-10.8347,16439.4,-1.21708,2.55226,-0.408128,-2.64361,-0.357818,0.803253,16.6028,18195.9,-2.79108,1.25271,0.000521125,1.00008,13.2535,235.306,498.124,369.344,23798.8,7.63282e-07,0.44854,106.205,74.1763,16.4081,23.3912,0.701463,244.693,506.661,0.461301 
162,75,0.25,10,1,162,14195.5,0,5,101,125,0,5,135,0.143391,0.977659,-6.33833,-1.82906,-3.17788,-83.2654,3.83743,17146.7,-11.8772,16439.4,0.465112,1.29938,-5.69489,-1.50734,-2.85616,0.313364,8.70346,17511.6,-7.0112,30.0096,0.000283925,1.00022,0.290023,264.617,532.89,6.67135e+10,23724.8,7.6249e-07,0.492486,106.661,73.94,17.0629,23.9894,0.711271,264.615,532.905,0.492491 
163,75,0.25,2,9,163,12983.7,0,5,101,125,0,5,135,-0.509937,0.411141,-2.40469,-6.99077,1.08928,-135.836,-1.70937,15880.9,-6.13553,16439.4,0.0149074,0.935985,-1.355,-6.46592,1.61412,0.742195,6.22891,16476.2,1.80275,0.742225,0.000215984,0.999941,8.39221,236.028,489.719,375.537,21147.7,7.33816e-07,0.463306,106.157,73.9095,16.5484,23.2682,0.711204,248.896,501.344,0.481382 
164,75,0.25,5,6,164,12995.1,0,5,101,125,0,5,135,0.855822,-0.724784,0.806475,3.4224,3.24356,-155.502,13.2905,16011.5,-16.5341,16439.4,1.45665,-0.123956,2.00813,4.02323,3.84439,0.820838,22.378,16693.1,-7.4466,1.66477,0.000765447,1.00024,13.4421,254.139,505.445,5.51153e+10,22125.8,7.4496e-07,0.481105,106.041,73.9357,16.7218,23.3632,0.715731,254.14,505.45,0.481108 
165,75,0.25,0.1,10.9,165,12689.2,0,5,101,125,0,5,135,-2.59546,-0.387699,-3.56891,-4.36625,-1.97916,-101.974,10.2634,15506.3,-21.5192,16439.4,-2.20146,0.00630782,-2.7809,-3.97224,-1.58516,0.735994,16.2227,15953.3,-15.5599,-6.6238,0.000580742,1.00053,-2.44915,225.141,487.142,1105.53,21169.5,7.34068e-07,0.451148,106.496,74.3955,15.8245,22.8979,0.691088,227.596,485.516,0.452843 
166,75,0.25,3,8,166,13495.5,0,5,101,125,0,5,135,-4.1504,-2.88298,-5.1022,-4.65722,2.02363,-119.067,6.48546,16253.1,-24.4056,16439.4,-3.69035,-2.42293,-4.1821,-4.19717,2.48368,0.651749,13.4437,16775,-17.4473,-1.79417,0.000457742,1.00056,-7.49302,244.341,501.001,7.49475e+10,22544.4,7.49628e-07,0.466736,106.641,73.5705,16.3963,23.2602,0.704905,244.341,501.003,0.466737 
167,75,0.25,9,2,167,13197.8,0,5,101,125,0,5,135,-3.76731,-1.70508,-5.4448,-5.40864,-1.05819,-179.838,17.3543,16223,-16.0118,16439.4,-3.07246,-1.01022,-4.05508,-4.71378,-0.363326,0.693142,27.864,17011.2,-5.50202,1.31053,0.000935113,1.00018,21.2616,261.76,535.077,8.81108e+06,22296.7,7.46872e-07,0.501087,106.439,74.0015,16.9706,24.038,0.70599,261.759,535.07,0.501083 
168,75,0.25,8,3,168,10279.6,0,5,101,125,0,5,135,0.519495,-2.25351,-7.98393,-1.95655,-0.802948,-124.24,17.3304,13457.7,-19.7512,16439.4,0.999535,-1.77347,-7.02385,-1.47651,-0.322908,0.268136,24.591,14002.3,-12.4906,2.56095,0.00100254,1.00048,9.6023,263.964,525.064,5.76884e+06,18996.5,7.08039e-07,0.525801,106.243,74.2509,17.0419,23.8123,0.715678,263.964,525.068,0.525803 
170,75,0.25,1,10,170,13827.7,0,5,101,125,0,5,135,-1.90929,-1.48574,-6.11093,-0.270369,-1.21695,-76.8472,19.362,16783.8,-21.7448,16439.4,-1.61237,-1.18882,-5.51708,0.0265532,-0.920031,0.401082,23.8529,17120.6,-17.2538,7.57645,0.000795496,1.00055,3.14829,235.531,499.642,2.17316e+06,23127.4,7.56035e-07,0.453745,106.3,73.7925,16.0982,23.2285,0.693035,235.537,499.638,0.453749 
171,75,0.25,6,5,171,11982.6,0,5,101,125,0,5,135,-3.72609,-2.59239,-3.14756,-3.02671,-3.88252,-104.038,8.6208,14539.5,-3.19068,16439.4,-3.32411,-2.19041,-2.3436,-2.62473,-3.48054,0.832161,14.7008,14995.5,2.88929,0.809161,0.000559882,0.999895,18.1679,247.237,517.129,371.741,19727.3,7.17005e-07,0.498693,105.993,74.2651,16.7919,23.7662,0.706548,256.276,523.035,0.510619 
173,75,0.25,10,1,173,13163.7,0,5,101,125,0,5,135,-1.22919,-0.310406,-1.08569,-2.38836,-2.35527,-87.9256,13.602,15756.4,-15.5969,16439.4,-0.88946,0.0293208,-0.406236,-2.04863,-2.01555,0.923791,18.7404,16141.7,-10.4585,3.02746,0.000662982,1.00035,6.19013,240.928,499.274,453.84,20330.5,7.24239e-07,0.478884,105.89,74.1828,17.3874,24.2605,0.716697,274.774,545.017,0.534332 
175,75,0.25,5,6,175,14171.6,0,5,101,125,0,5,135,-0.956479,-4.58552,-4.10417,-0.808335,-1.87006,-105.899,15.9066,17118.2,-19.304,16439.4,-0.547306,-4.17634,-3.28583,-0.399162,-1.46088,0.667073,22.0954,17582.3,-13.1153,3.47573,0.000717589,1.00041,6.35706,200.902,422.877,367.553,21166.4,7.34032e-07,0.397086,106.228,73.6705,16.5551,23.4091,0.707205,249.097,507.438,0.484351 
