cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
290,43.248,0.41,290,28872,-0.904107,60.2922,12.106,121.959,0.204519,294.847,248.984,-5.06639,-5.87625,-6.49659,-6.39133,-0.292025,103.192,13384.3,46.2974,17989.7,25723.5,-5.71616,-6.52602,-7.79614,-7.04111,-0.9418,0.721777,13239.5,40.9367,17844.9,0.463145,0.994618,0.00420805,28586.2,-0.00301609,1.26759,12.0398,10.9702,122.126,91.1671,1.50006,12.0598,12.6189,121.111,141.979,1.01507,-50.812 
291,43.288,0.41,291,29063.1,-0.910416,60.9112,12.0591,122.062,0.856075,-556.86,352.315,-8.83783,-3.09041,-3.36889,-1.09684,-2.54224,128.773,13570.5,49.6238,18004.3,39430.2,-9.64868,-3.90126,-4.99059,-1.90769,-3.35309,0.790323,13389.9,42.9343,17823.7,0.46625,0.99442,0.00441773,28718.2,-0.00304004,1.28033,12.0061,10.9993,122.126,90.7039,1.51308,12.0344,12.5925,121.214,141.454,0.911897,-50.7504 
292,43.268,0.41,292,23710.1,-0.0277786,52.6464,11.3643,121.887,-0.061512,-17.444,1.60622e-05,-6.12622,-6.74337,-4.43435,-2.0699,-3.544,99.4889,11186.6,27.472,15306.5,19511.3,-6.75268,-7.36983,-5.68726,-2.69635,-4.17046,0.786807,11047.1,22.3037,15167,0.458562,0.996479,0.00270158,24090.7,-0.00330666,1.1562,11.5791,10.5204,122.053,90.5757,1.4363,11.5501,11.7925,121.101,141.147,0.95167,-50.5711 
293,43.158,0.41,293,27936.1,-0.0523313,59.6834,11.5144,121.737,-0.0456033,0.868015,500,-6.2855,-3.42569,3.02061,-0.585186,-6.17979,149.78,12967,32.8146,17384.2,22372.5,-7.22862,-4.36881,1.13437,-1.52831,-7.12291,1.05935,12756.9,25.0338,17174.2,0.463438,0.996578,0.00267794,27526.7,-0.003087,1.298,11.7805,10.6609,121.951,91.7237,1.57212,11.7348,12.0443,120.959,142.541,0.992381,-50.8173 
294,43.258,0.41,294,28429.5,0.124327,59.7995,11.7223,121.965,-0.0721398,-35.9032,0.00172431,-5.89589,-2.8253,-2.27892,-0.8379,-2.07972,123.414,13825.6,58.6959,17155.5,22903.9,-6.67299,-3.60241,-3.83313,-1.615,-2.85682,0.7937,13652.5,52.2848,16982.4,0.483149,0.993343,0.00563944,28257.3,-0.0031835,1.31982,12.0098,10.9369,122.025,90.3213,1.47848,11.9351,12.4247,121.066,140.988,0.95909,-50.6671 
295,43.238,0.41,295,22814.3,-0.0435546,50.2463,11.532,121.924,-0.105762,76.168,1.13808e-11,-5.97128,1.18707,-3.0479,-2.30251,4.36267,163.521,10765.8,18.2041,14928.8,19124.9,-7.00093,0.157428,-5.1072,-3.33215,3.33303,0.572613,10536.5,9.70953,14699.5,0.454589,0.99839,0.0012153,23178,-0.0032647,1.06086,11.6838,10.8579,122.106,91.2009,1.31779,11.7716,12.2697,121.04,142.036,1.06637,-50.8355 
296,43.193,0.41,296,20292.7,-0.0801433,45.6685,11.4778,122.088,-0.111124,201.405,0.671621,-5.51491,-2.01102,-1.57404,-9.56548,-4.55056,57.6537,9700.94,7.77141,13501.8,17792.2,-5.87794,-2.37405,-2.3001,-9.92851,-4.91359,0.909424,9620.08,4.77641,13420.9,0.454591,0.999132,0.000655164,21162,-0.00341074,0.98712,11.6778,10.6331,122.083,90.8133,1.22621,11.7327,12.0576,121.293,141.597,0.790078,-50.784 
297,43.148,0.41,297,30467.1,-0.829669,61.9762,12.1902,121.788,-1.96976,1122.28,367.26,-4.98169,-2.78527,-8.4948,-3.82558,-2.56221,162.761,13959.8,49.576,18637.5,96556.9,-6.00656,-3.81013,-10.5445,-4.85044,-3.58707,0.633854,13731.5,41.1209,18409.2,0.464476,0.994787,0.00409788,29563.4,-0.00263751,1.28174,12.1345,11.1245,121.845,91.0294,1.56522,12.1887,12.4213,120.855,141.591,0.989647,-50.5614 
298,43.178,0.41,298,29004.7,-0.370218,59.1424,12.1493,121.683,0.272328,-9.87483,1.72143,-11.3676,-5.06813,-2.54745,-0.0259685,-4.46122,103.013,13250,47.2003,17922,23478.3,-12.0163,-5.71677,-3.84474,-0.674611,-5.10986,0.859488,13105.6,41.849,17777.5,0.461557,0.994443,0.00431766,28394.3,-0.00253036,1.23897,12.0899,10.878,121.753,90.3258,1.50791,12.1441,12.4313,120.738,141.009,1.01483,-50.6829 
299,43.228,0.41,299,27537,-0.79567,55.8688,12.3213,121.872,0.921316,253.873,346.175,-1.25962,-3.03503,-1.4251,-5.82344,-8.43361,155.389,11776.9,41.0519,17743.5,30023,-2.23807,-4.01347,-3.38199,-6.80189,-9.41205,0.869156,11558.9,32.9798,17525.6,0.434041,0.995032,0.00345451,26630.9,-0.00243777,1.04944,12.2583,11.3431,122.08,90.738,1.41111,12.3235,12.9611,120.93,141.526,1.14947,-50.7883 
300,43.118,0.41,300,29047.5,-0.850281,60.0978,12.1033,122.178,0.225833,317.563,499.976,-2.1265,-3.96845,4.35834,-0.619141,-0.65022,114.039,13618.4,59.4296,17700.1,26013.2,-2.84458,-4.68652,2.92219,-1.33722,-1.3683,1.39951,13458.4,53.5055,17540.2,0.471515,0.993091,0.00558786,28543,-0.00277637,1.28015,12.0432,10.9963,122.309,90.8646,1.45835,12.1667,12.6805,121.283,141.552,1.02648,-50.6878 
301,43.218,0.41,301,22595,0.0364391,46.8396,12.0721,121.729,-0.0465052,-30.0433,500,-5.50292,-7.00233,-3.0151,-0.301052,2.2044,84.5854,10466,33.5271,14513.7,18452.8,-6.03554,-7.53494,-4.08032,-0.833664,1.67178,0.757307,10347.4,29.133,14395.1,0.455288,0.995097,0.00371424,22727.2,-0.00275263,0.936332,12.334,11.1945,121.783,90.8955,1.19204,12.24,12.7369,120.798,141.824,0.985467,-50.9282 
