cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
232,43.248,0.33,232,28290.3,0.0222142,58.0948,11.9585,121.85,-0.0257794,-76.5911,500,-4.25014,-2.03821,-9.45139,-0.140716,-0.427107,152.636,12642.7,27.9155,18149,22679.9,-5.21125,-2.99932,-11.3736,-1.10183,-1.38822,0.484756,12428.6,19.9863,17934.9,0.446228,0.997194,0.0020486,27852.6,-0.00296761,1.14262,12.2675,11.2227,121.945,90.7875,1.52261,12.0856,12.531,120.947,141.529,0.99824,-50.741 
233,43.288,0.33,233,30517.6,-0.271367,62.9339,12.0263,121.296,0.17215,-23.7998,500,-0.684759,-1.55123,-3.41578,-3.38836,-6.91533,70.9631,14082.3,48.2413,18872.1,24771.8,-1.13159,-1.99807,-4.30945,-3.8352,-7.36217,0.768763,13982.8,44.5549,18772.6,0.464125,0.994455,0.00435303,30127.2,-0.00313914,1.33075,12.2588,10.8434,121.381,90.9645,1.61941,12.1174,12.2654,120.472,141.697,0.908965,-50.7326 
234,43.268,0.33,234,29260.8,-0.275108,60.0571,11.9386,121.062,0.106259,134.717,464.238,-5.7325,0.0689242,-4.94563,-3.38081,-7.10076,151.196,13233.9,43.2005,18344.1,23806.7,-6.68454,-0.883114,-6.84971,-4.33285,-8.0528,0.744443,13021.8,35.3462,18132,0.455063,0.995272,0.00357811,28615.4,-0.00257474,1.25994,12.0085,10.7823,121.391,90.3658,1.54787,12.0952,12.3494,120.288,140.786,1.10324,-50.4205 
235,43.158,0.33,235,29497.7,-0.11296,60.7685,11.9437,121.453,-0.00892742,17.4079,6.29488e-12,-4.21204,-3.39707,-3.96189,-5.47658,-4.69915,216.014,13922,37.9584,17926.9,23632.3,-5.57222,-4.75725,-6.68226,-6.83676,-6.05933,0.776572,13619.1,26.7369,17623.9,0.473284,0.996576,0.00278683,28775.6,-0.0030009,1.28565,12.2147,11.0969,121.629,90.5392,1.51985,12.1021,12.4446,120.593,141.131,1.03602,-50.5915 
236,43.258,0.33,236,30373.5,-0.00161658,61.2876,12.0458,121.512,-0.0217883,-29.8028,500,-6.78343,-5.21156,-15.0614,1.99375,-5.01725,150.346,14293.9,66.9654,18378.8,24053.9,-7.73012,-6.15825,-16.9548,1.04706,-5.96394,0.525873,14083,59.1552,18167.9,0.474058,0.992703,0.00596219,29707.4,-0.00285909,1.27878,12.3777,11.2568,121.596,90.0735,1.48323,12.2825,12.8306,120.664,140.88,0.932121,-50.8066 
237,43.238,0.33,237,26273,-0.89425,53.7385,12.5068,121.608,1.28784,-690.337,250.388,-13.1027,-2.97492,-9.25708,-4.8028,-0.510539,90.991,11935.9,44.4766,16741.5,50820.3,-13.6757,-3.54787,-10.403,-5.37575,-1.08348,0.6948,11808.3,39.7498,16613.9,0.45249,0.994144,0.00438802,26096.2,-0.00287612,1.0406,12.4962,11.3994,121.72,90.4073,1.31123,12.4339,13.106,120.684,141.28,1.03581,-50.8731 
238,43.193,0.33,238,31461.3,-0.139667,62.8885,12.2223,121.506,0.413994,-132.813,1.24936e-05,-3.6897,-6.52771,-10.7305,-5.60474,-5.88368,128.825,14354.9,48.0188,19370.8,26811.8,-4.50087,-7.33888,-12.3528,-6.41591,-6.69486,0.668854,14174.2,41.3266,19190.1,0.462037,0.994924,0.00395137,30677.7,-0.00285807,1.28728,12.4018,11.2348,121.659,90.7614,1.56033,12.3642,12.7451,120.624,141.401,1.03506,-50.6394 
239,43.148,0.33,239,29208.7,-0.0937563,60.5385,11.8135,121.502,0.0252297,-91.4566,0.0933781,-9.66067,-4.33462,-10.8558,-4.06852,-1.86002,105.63,13133.9,27.9997,18415.1,23356.4,-10.3258,-4.99975,-12.186,-4.73365,-2.52514,0.649529,12985.7,22.5124,18266.9,0.452539,0.996975,0.00226509,28695.3,-0.00276864,1.23657,11.994,11.0086,121.653,90.5162,1.56298,12.028,12.4003,120.569,141.133,1.08418,-50.617 
240,43.178,0.33,240,27376.7,-0.101142,57.8756,11.6491,121.697,0.423847,-125.03,500,-7.6199,-7.58786,-5.50322,-6.07395,-2.3672,109.739,12734.6,23.2594,17105.2,23672.5,-8.3109,-8.27885,-6.88522,-6.76494,-3.0582,0.793225,12580.7,17.5586,16951.2,0.463228,0.997564,0.00190448,27158.8,-0.00309075,1.25518,11.8708,10.7086,121.974,91.1212,1.54875,11.8297,11.9455,120.935,141.792,1.03846,-50.6705 
241,43.228,0.33,241,21804.4,-0.0214487,46.4406,-11.8767,121.325,-0.00782482,-38.1616,4.36721e-11,-7.72112,-7.25598,-10.8521,-4.98365,-2.99119,158.026,10017.9,20.9829,14304.7,17964.9,-8.71616,-8.25103,-12.8422,-5.97869,-3.98624,0.677124,9796.29,12.7737,14083,0.447162,0.997723,0.00166806,21907.7,-0.00298377,0.938069,12.1565,11.0341,121.419,90.6439,1.20922,12.1185,12.4751,120.458,141.371,0.960829,-50.7273 
