cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
145,43.248,0.21,145,26603.8,-0.837591,54.2227,12.4092,121.177,0.464289,500.749,295.347,-6.13073,-6.42933,-13.6623,-5.41279,-11.8127,137.996,11696.6,33.1025,17226.4,29472.2,-6.99966,-7.29825,-15.4002,-6.28171,-12.6816,0.683524,11503.1,25.9339,17032.8,0.439866,0.99607,0.00279692,26151.3,-0.00266926,1.04793,12.3764,11.1482,121.356,90.4933,1.39994,12.2998,12.6897,120.295,141.17,1.06095,-50.6763 
146,43.288,0.21,146,23839.7,-0.865417,52.5796,11.7151,121.128,-0.331189,895.582,13.049,-4.85036,-9.34657,-2.13187,-6.69389,1.24217,116.25,11160.7,30.018,15241,29707.5,-5.58235,-10.0786,-3.59587,-7.42589,0.510176,0.862609,10997.6,23.9791,15078,0.458909,0.996199,0.00292101,23964.7,-0.00302477,1.14669,11.5865,10.4999,121.32,90.4101,1.40025,11.7248,11.8559,120.186,140.881,1.13395,-50.4708 
147,43.268,0.21,147,26355.2,-0.85985,56.9029,11.7742,121.491,-0.723314,3367.64,264.531,-7.17625,-3.80019,-8.37029,-4.21128,-5.29705,163.633,12649.1,27.5193,16282.3,101106,-8.20661,-4.83055,-10.431,-5.24163,-6.3274,0.702288,12419.6,19.0189,16052.8,0.473578,0.997327,0.00217772,26225,-0.00296944,1.28652,11.6599,10.484,121.732,90.6046,1.48742,11.7505,11.8404,120.696,141.236,1.03622,-50.6309 
148,43.158,0.21,148,24869,-0.0369355,53.4571,11.5572,121.429,-0.0238614,77.4889,500,-1.88295,-7.16906,-6.54103,-5.79258,-2.8285,134.447,11789.8,18.4784,15593.5,20172,-2.72952,-8.01563,-8.23419,-6.63916,-3.67508,0.718908,11601.3,11.4941,15404.9,0.466861,0.998269,0.00137257,24849.5,-0.00303277,1.21209,11.6094,10.47,121.56,90.4498,1.41329,11.8061,11.9593,120.552,140.946,1.00745,-50.4961 
149,43.258,0.21,149,23910.6,-0.184313,50.6905,11.8059,121.329,-0.159947,253.107,500,-4.85725,-5.3749,-2.94315,-1.68115,1.67565,171.54,11321.7,25.3203,15069.4,20799.4,-5.93739,-6.45504,-5.10343,-2.76129,0.595511,0.740437,11081.1,16.4092,14828.8,0.464932,0.997415,0.00203428,23833.8,-0.00298401,1.09955,11.9037,10.8412,121.405,89.782,1.32796,11.9098,12.175,120.487,140.192,0.917876,-50.4104 
150,43.238,0.21,150,22325.7,-0.790742,48.1107,12.0456,121.512,1.4754,-860.953,497.562,2.86671,-7.59307,-6.44278,1.5964,-0.410774,111.642,10396.3,15.1536,14505.1,60216.3,2.16373,-8.29606,-7.84874,0.893415,-1.11375,0.447326,10239.7,9.35397,14348.5,0.453497,0.998404,0.00119945,22579.3,-0.00310863,0.986041,12.0704,10.9719,121.45,90.881,1.26806,12.1459,12.0879,120.489,141.762,0.961705,-50.8814 
151,43.193,0.21,151,26481.3,-0.854928,56.7904,11.8421,121.134,0.461138,2259.34,402.754,-5.20675,-6.41119,-8.06072,-2.946,-2.70641,168.482,12579.1,27.3626,16372,55808.8,-6.26764,-7.47208,-10.1825,-4.00689,-3.7673,0.678749,12342.8,18.6103,16135.6,0.47075,0.997368,0.00212012,26219.4,-0.00283499,1.25025,11.7346,10.6075,121.273,89.8016,1.4348,11.9111,12.1864,120.234,140.174,1.03889,-50.3729 
152,43.148,0.21,152,29107.3,-0.875383,61.1677,-11.9593,121.556,1.2367,-501.318,397.187,-9.45251,-4.27223,-0.365613,1.95884,-5.4147,162.669,13830.8,38.1389,17682.9,43995.9,-10.4768,-5.29652,-2.41419,0.934558,-6.43899,0.898101,13602.6,29.6885,17454.7,0.475389,0.996195,0.00312343,28613.6,-0.00290285,1.34985,11.8563,10.8004,121.796,90.5932,1.55546,11.9304,12.0794,120.617,141.037,1.17862,-50.4433 
153,43.178,0.21,153,29928.4,-0.835756,62.9355,11.8354,120.996,0.798798,-274.621,147.024,-4.27553,-2.6153,-10.6637,0.889307,-2.83215,138.291,14542.5,46.5627,17733.3,31389,-5.14631,-3.48608,-12.4053,0.0185286,-3.70293,0.49821,14348.5,39.3788,17539.3,0.487509,0.99522,0.00411881,29432.4,-0.00274736,1.42276,11.8981,10.6782,121.192,90.0527,1.58912,11.7581,11.9965,120.112,140.453,1.08063,-50.4002 
154,43.228,0.21,154,19938,-0.0174293,43.3779,11.7276,121.582,-0.022724,-13.1344,500,-2.61424,-1.04291,-13.6712,-7.36038,-4.63577,163.978,9585.05,15.3297,12995.2,16570.2,-3.64677,-2.07543,-15.7363,-8.39291,-5.66829,0.55697,9355.05,6.81133,12765.2,0.46009,0.998727,0.00098196,20333.1,-0.00303824,0.929812,11.9243,10.7679,121.712,89.6761,1.17199,11.9895,11.8946,120.649,139.92,1.0625,-50.2436 
155,43.118,0.21,155,33948.8,-0.843217,67.7256,12.3002,121.279,1.21525,-238.463,498.062,-4.72456,-8.31044,-5.62826,-6.72061,-2.61945,126.114,15598,55.2186,20426.6,36551.9,-5.51867,-9.10454,-7.21646,-7.51472,-3.41355,0.779771,15421.1,48.6672,20249.7,0.469642,0.994508,0.00440772,32835.8,-0.00252433,1.40329,12.282,11.2143,121.444,90.8549,1.66573,12.2594,12.6249,120.454,141.452,0.989784,-50.5971 
156,43.218,0.21,156,23235.8,-0.934316,50.5883,12.0502,121.096,2.4502,839.832,25.6275,-2.29259,-2.7797,-11.6369,-8.33577,-6.17455,134.126,10706.2,29.9522,15086,86831.3,-3.13715,-3.62426,-13.326,-9.18033,-7.01911,0.63276,10518.1,22.9846,14897.8,0.450835,0.99619,0.00283398,23330.2,-0.00309988,1.03058,11.8765,10.9344,121.242,90.277,1.31952,11.9174,12.3342,120.217,140.971,1.02516,-50.694 
157,43.203,0.21,157,28984,-0.910189,59.8701,12.2397,121.335,-0.972459,1263.74,421.906,-5.4894,-13.0197,-13.6578,-2.75888,-2.17829,94.4392,13557.4,40.6428,17786.7,63860.9,-6.08406,-13.6144,-14.8471,-3.35354,-2.77294,0.634956,13425,35.7369,17654.2,0.46928,0.995363,0.00371507,28607.6,-0.00287917,1.22079,12.2535,11.2771,121.55,90.6046,1.48332,12.1838,12.5318,120.458,141.264,1.09225,-50.6598 
158,43.138,0.21,158,30405,-0.613005,62.3286,12.1016,121.178,0.412906,-28.9896,474.77,-2.996,-3.70502,-5.08292,-0.594809,-6.73898,160.549,14150.2,39.3154,18712.6,24943.9,-4.00693,-4.71595,-7.10478,-1.60574,-7.74992,0.717877,13925,30.9752,18487.4,0.466903,0.996122,0.0030769,29824.1,-0.00298428,1.31454,12.2457,10.949,121.364,90.8669,1.57411,12.1158,12.4686,120.358,141.65,1.00674,-50.7834 
159,43.168,0.21,159,26391.7,-0.865265,56.191,11.9484,121.419,0.345203,1457.83,0.984231,-6.14474,-4.86749,-15.8584,-1.33565,-5.56804,108.414,12429.1,30.8628,16447.7,38238.3,-6.82739,-5.55014,-17.2237,-2.01831,-6.2507,0.545192,12277,25.2309,16295.7,0.466962,0.996416,0.00284406,26291.3,-0.0028772,1.20951,11.8187,10.7984,121.608,91.0101,1.44749,11.9456,12.088,120.504,141.615,1.10381,-50.605 
160,43.278,0.21,160,25509.1,-0.799271,55.4813,11.6208,121.435,0.347359,280.012,397.027,-2.22801,-7.20926,-8.57023,-1.74628,-8.62624,133.528,11863.4,29.845,16030.2,24154.6,-3.0688,-8.05005,-10.2518,-2.58707,-9.46703,0.693287,11676.1,22.9085,15842.9,0.461487,0.996578,0.00265657,25301,-0.00269218,1.21258,11.5782,10.474,121.747,90.7674,1.49681,11.5251,11.7643,120.639,141.133,1.1075,-50.3657 
161,43.253,0.21,161,23793.8,-0.88625,51.2742,12.0492,121.387,-0.269226,112.589,35.6354,-10.6858,0.86497,-9.45662,-6.12789,-4.62314,93.417,11092,20.5591,15309.3,21098.5,-11.274,0.276748,-10.6331,-6.71612,-5.21136,0.683142,10961,15.7063,15178.3,0.456436,0.997499,0.00190256,24014.3,-0.00301366,1.07962,11.9049,10.7259,121.503,90.5131,1.3459,11.9711,12.1387,120.605,141.097,0.89786,-50.5836 
162,43.188,0.21,162,30904.3,-0.0354685,62.9332,12.0086,121.049,0.0248627,0.93312,1.35085,-2.33803,-0.222571,-13.4766,-6.991,-2.00815,141.788,14011.7,34.117,19296.3,24602.6,-3.23083,-1.11537,-15.2622,-7.8838,-2.90095,0.497841,13812.8,26.7514,19097.5,0.456824,0.996622,0.00257375,30236.6,-0.0027631,1.3299,11.9939,10.8736,121.293,90.8333,1.62369,12.1246,12.3767,120.088,141.485,1.20481,-50.6515 
163,43.233,0.21,163,24047,-0.851235,49.7804,12.4319,121.475,1.89539,77.9063,401.678,-3.2221,0.298109,-15.2351,-4.87647,-2.12178,106.206,10721.5,28.7826,15791.1,24953.1,-3.89085,-0.370641,-16.5726,-5.54522,-2.79053,0.431858,10572.6,23.2654,15642.1,0.440069,0.996164,0.00273238,24024.8,-0.00290702,0.956709,12.5444,11.1439,121.581,91.0348,1.28825,12.4275,12.5746,120.548,142.036,1.03354,-51.0015 
164,43.308,0.21,164,31355.4,-0.0636495,62.73,12.1528,121.211,0.0117991,-23.245,500,-5.77319,-5.07313,-8.38305,-4.8193,-0.0560327,132.976,14871.6,60.8407,18841.6,24825.7,-6.61051,-5.91045,-10.0577,-5.65662,-0.893349,0.654715,14685.1,53.9328,18655.1,0.477899,0.993614,0.00529741,30728.5,-0.00275386,1.35058,12.309,11.1254,121.355,89.8949,1.54601,12.293,12.4989,120.343,140.296,1.01229,-50.4014 
165,43.128,0.21,165,30002.4,-0.137717,61.3391,12.2911,121.359,0.0874397,-7.65985,2.06737,-1.59741,-3.4844,-7.94764,-6.08564,-11.6841,112.771,13588.3,49.127,18940.8,24564.6,-2.3075,-4.19449,-9.36782,-6.79572,-12.3942,0.732804,13430.1,43.2688,18782.6,0.453978,0.994393,0.00422566,29583.2,-0.00307664,1.24436,12.2587,11.1032,121.437,90.7522,1.59443,12.2313,12.3591,120.468,141.398,0.96879,-50.6459 
166,43.223,0.21,166,25386.7,-0.0169873,52.5087,11.9986,121.262,0.0354312,14.7111,499.502,-3.07002,1.62436,-9.06295,-7.57958,-11.094,106.916,11710,31.3213,16094.6,20526.6,-3.74324,0.95114,-10.4094,-8.25281,-11.7672,0.686667,11560.1,25.7672,15944.7,0.457418,0.996114,0.00296808,25272.5,-0.00300106,1.10046,12.17,10.9924,121.421,90.048,1.32774,12.2913,12.5961,120.414,140.585,1.00693,-50.5374 
167,43.198,0.21,167,31151,-0.928359,63.7854,12.2587,121.321,2.4328,-1394.68,499.999,-4.05107,-8.4786,-6.27166,-6.37445,-5.36134,147.112,13969.1,42.8593,19625.6,135907,-4.9774,-9.40493,-8.12431,-7.30078,-6.28767,0.774919,13762.7,35.217,19419.3,0.451781,0.995542,0.00332955,30463.3,-0.00287432,1.27235,12.2376,11.1384,121.429,90.5736,1.65146,12.1431,12.3783,120.45,141.192,0.978337,-50.6186 
168,43.243,0.21,168,24641.4,-0.850317,51.2754,12.3193,121.026,0.51992,222.651,203.15,-8.80301,-7.29996,-8.74464,-4.88571,-9.43542,153.043,11115.8,42.4528,15913.2,24331.6,-9.76668,-8.26363,-10.672,-5.84938,-10.3991,0.762585,10901.2,34.5025,15698.6,0.446734,0.994492,0.00403228,24401.9,-0.0025867,1.00536,12.2114,11.1947,121.195,90.9772,1.30976,12.3079,12.435,120.153,141.824,1.04162,-50.8467 
169,43.298,0.21,169,29638.9,-0.000357075,60.9462,11.9104,121.527,-0.00593853,-44.1256,500,-3.29887,-5.8105,-5.53556,-6.62837,-7.35127,174.821,13948.3,29.4839,18155.1,23638.7,-4.39967,-6.9113,-7.73715,-7.72917,-8.45207,0.780378,13703.1,20.4023,17909.9,0.470807,0.997401,0.00209407,29105.6,-0.0029542,1.32464,12.0734,10.8306,121.671,90.8211,1.53796,12.1697,12.3436,120.635,141.336,1.03664,-50.5149 
170,43.213,0.21,170,24417.6,-0.0307347,51.7095,11.7587,121.44,0.00634214,70.6331,500,-6.29826,-4.51479,-6.66931,-5.54945,-8.38084,163.274,11232.8,19.7427,15690,19808.1,-7.32635,-5.54288,-8.72549,-6.57755,-9.40893,0.767823,11003.8,11.261,15461,0.452827,0.998212,0.0013399,24300.2,-0.0029615,1.09196,11.8566,10.8655,121.635,90.869,1.36492,12.0077,12.1834,120.623,141.701,1.01208,-50.8317 
171,43.208,0.21,171,27757.9,-0.823102,57.2623,12.1596,121.33,0.0697956,993.296,46.7504,-3.52267,-5.2651,-7.80855,-5.43359,-4.56742,92.2164,12625.8,34.2398,17417.1,24923.2,-4.10334,-5.84576,-8.96987,-6.01426,-5.14808,0.701812,12496.4,29.4493,17287.8,0.456676,0.995893,0.00312817,27363.9,-0.00270243,1.16453,12.0247,11.1227,121.438,90.6268,1.49305,12.1287,12.256,120.477,141.195,0.961179,-50.5685 
172,43.318,0.21,172,29737,-0.388342,62.7024,11.7776,121.362,-0.485945,430.881,500,-1.33572,-2.96735,-13.8486,0.401792,-4.09729,170.135,14313.6,44.7103,17855.3,30856.3,-2.40701,-4.03864,-15.9912,-0.669502,-5.16858,0.434439,14075,35.8721,17616.7,0.481602,0.99556,0.00373699,29225.3,-0.00300114,1.41193,11.8074,10.7302,121.511,90.3458,1.55466,11.9657,12.2139,120.487,140.836,1.02385,-50.4899 
173,43.183,0.21,173,26470.7,-0.757135,57.8468,11.622,121.362,-5.32176,2817.37,500,-7.58869,-1.32215,-8.67662,0.237287,-2.77931,186.444,12813.2,10.5124,16226.4,509970,-8.76268,-2.49614,-11.0246,-0.9367,-3.9533,0.594288,12551.6,0.826969,15964.9,0.477585,0.999885,9.54105e-05,26281.5,-0.00312589,1.31291,11.6479,10.4994,121.554,90.5673,1.49932,11.7132,11.8003,120.425,141.119,1.12913,-50.5514 
