cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
261,43.248,0.37,261,27549.2,-0.204097,58.0913,11.9292,121.777,0.0468805,463.212,8.63123e-08,-10.0372,-7.00016,-9.58253,-5.91218,2.25674,102.647,12647.3,34.4288,17523.8,23265.7,-10.6836,-7.6465,-10.8752,-6.55852,1.6104,0.681578,12503.4,29.0965,17379.8,0.455496,0.995944,0.00307449,27450,-0.00328816,1.18609,12.0456,11.1284,121.785,90.6511,1.4626,12.1553,12.6151,120.885,141.47,0.900105,-50.8187 
262,43.288,0.37,262,30937.6,-0.835325,64.1115,12.2099,121.328,1.28161,-253.914,8.18296e-08,-5.84657,-4.90042,-0.863235,-3.56963,2.4041,152.737,14012.5,56.8864,19297,36075.9,-6.80832,-5.86216,-2.78672,-4.53137,1.44236,0.849742,13798.3,48.952,19082.7,0.456754,0.99383,0.00470324,30209.4,-0.00305603,1.27345,12.1896,11.3318,121.449,91.0506,1.55235,12.2924,12.8742,120.399,142.017,1.05029,-50.9665 
263,43.268,0.37,263,28934.5,0.0260876,59.8611,11.9176,121.716,-0.120908,-41.2788,1.32456e-11,-12.3295,-1.10753,-3.52401,-8.58989,-3.25785,86.0219,13116.5,53.2577,18127.4,23386,-12.8712,-1.64919,-4.60732,-9.13155,-3.7995,0.856285,12995.8,48.7891,18006.7,0.456289,0.993473,0.00496639,28481.6,-0.00287515,1.22772,12.0949,11.0357,121.806,90.9147,1.51447,12.2292,12.4531,120.82,141.564,0.986045,-50.6497 
264,43.158,0.37,264,33530,-0.150704,67.201,12.0906,121.795,0.327342,-244.115,0.00255205,-6.47272,-9.11334,-11.1262,-4.02747,-5.20464,51.4059,15514.9,61.6328,20197.7,29051,-6.7964,-9.43703,-11.7736,-4.35116,-5.52833,0.68924,15442.8,58.9623,20125.6,0.471525,0.993363,0.00536788,32750.8,-0.00278737,1.43661,12.1652,11.0175,121.985,90.7696,1.66507,12.2344,12.619,120.895,141.537,1.09004,-50.7671 
265,43.258,0.37,265,29220.6,-0.64906,61.2049,12.0118,121.592,0.452897,-449.954,500,-3.26073,-11.7174,-3.08252,-3.01864,-4.32161,170.497,13611.7,47.3812,17891.7,30566.3,-4.33431,-12.791,-5.22966,-4.09222,-5.39518,0.835764,13372.5,38.5242,17652.6,0.468328,0.994984,0.00400403,28553.8,-0.00304233,1.32379,11.9839,10.7922,121.619,91.2431,1.53325,12.1039,12.3464,120.785,141.861,0.834315,-50.6184 
266,43.238,0.37,266,25515.1,0.0388976,53.4642,11.7697,121.892,0.0415237,-12.6308,500,-10.0202,-1.39847,-10.4087,-5.22653,-3.85542,212.383,11749.6,31.9785,16297.3,20501.4,-11.3575,-2.73579,-13.0834,-6.56385,-5.19274,0.663954,11451.7,20.9456,15999.4,0.454232,0.996809,0.00240579,25211.2,-0.00293608,1.10308,11.9801,11.021,122.018,91.0536,1.40839,11.9917,12.3044,121.011,141.619,1.007,-50.5656 
267,43.193,0.37,267,22856,0.0147658,51.0744,11.3086,121.787,-0.053626,-30.4055,500,0.795097,-5.34087,-8.79263,-6.98853,-4.17455,100.927,11009.6,6.41157,14401.3,18855.3,0.159588,-5.97638,-10.0636,-7.62404,-4.81005,0.644577,10868,1.16863,14259.7,0.469839,0.999812,0.000150943,23131.4,-0.00310516,1.12966,11.6601,10.5412,121.844,90.9298,1.35853,11.437,11.8657,120.942,141.641,0.901959,-50.7113 
268,43.148,0.37,268,28989.2,0.00599094,60.9992,11.7039,121.569,-0.0531929,-20.0819,0.0345325,-9.41179,-4.13688,-10.8771,-7.0986,-0.405883,128.384,13458.9,34.9945,17975.4,23275.6,-10.2202,-4.94528,-12.4939,-7.907,-1.21428,0.660313,13278.9,28.3252,17795.3,0.464575,0.996281,0.00292355,28582.8,-0.00295039,1.32566,11.8469,10.6572,121.796,90.6557,1.56274,11.9293,12.2761,120.623,141.256,1.17319,-50.6 
269,43.178,0.37,269,26469.3,-0.922284,57.5384,11.8102,121.866,1.72283,273.222,433.555,-7.32025,-4.59131,-9.24452,-0.240237,-7.53097,134.877,12127.2,6.98556,16742.3,37444.7,-8.16954,-5.4406,-10.9431,-1.08952,-8.38026,0.678362,11938,-0.0210601,16553.1,0.456106,1,-2.34366e-06,26173.7,-0.00304263,1.19553,11.8512,10.7426,121.884,91.2176,1.50834,11.7676,12.0803,120.968,141.886,0.915106,-50.6689 
270,43.228,0.37,270,21782.7,-0.231732,46.6386,11.821,121.742,-0.225936,533.36,499.999,-4.54741,-0.888156,-10.2175,-5.9158,-6.99343,158.465,10267,35.1693,13906.1,21870,-5.54522,-1.88597,-12.2132,-6.91361,-7.99124,0.646499,10044.7,26.9374,13683.8,0.460497,0.995329,0.00361319,21812.8,-0.00286768,0.966917,12.0077,11.0302,121.702,90.2493,1.20676,11.9813,12.3593,120.742,140.876,0.960049,-50.6271 
271,43.118,0.37,271,28392.6,-0.982787,60.7532,11.9859,121.911,0.465724,245.695,31.7387,-6.70632,-6.5703,-9.16339,-7.2949,-3.84101,134.359,12891.7,31.573,18190.3,27429.6,-7.55234,-7.41632,-10.8554,-8.14092,-4.68703,0.71915,12703.3,24.5933,18001.9,0.450712,0.996623,0.00251028,28184.9,-0.00323329,1.22299,12.003,11.0115,122.03,91.9113,1.54341,12.0275,12.4545,121.019,142.86,1.01063,-50.9484 
272,43.218,0.37,272,21522.7,-0.0648175,46.1687,11.8629,121.81,-0.0283299,51.8362,0.0100414,-8.01279,-4.51453,-10.1836,-11.7461,-1.77708,143.841,9765.3,7.60107,14406.7,17877.1,-8.91852,-5.42026,-11.9951,-12.6518,-2.68281,0.712131,9563.54,0.128786,14204.9,0.439102,0.999976,1.67007e-05,21779.8,-0.0032892,0.925809,12.1231,10.9886,122.04,90.9284,1.2407,12.1403,12.3548,120.956,141.741,1.08431,-50.8128 
273,43.203,0.37,273,24410.8,-0.886517,51.7795,12.2812,122.015,1.18931,591.552,500,-8.86246,-5.03378,-1.81774,0.829824,-5.52481,135.619,11188.5,22.0486,15889.1,43603.6,-9.71641,-5.88774,-3.52566,-0.0241346,-6.37877,0.861916,10998.3,15.0034,15698.9,0.448922,0.997618,0.0017574,24499.3,-0.00320836,1.01455,12.2333,11.3257,122.222,91.3263,1.29068,12.2947,12.801,121.002,142.38,1.21957,-51.0536 
274,43.138,0.37,274,27685.8,-0.251734,58.1599,11.7784,121.6,-0.0185732,192.387,5.0648e-11,-4.16573,-4.30355,-8.86805,-1.24295,-1.64802,213.366,12362.9,19.0342,17601.5,22416.3,-5.50924,-5.64705,-11.5551,-2.58646,-2.99152,0.59154,12063.6,7.95028,17302.3,0.447736,0.998848,0.00084572,26943.5,-0.0028688,1.22451,11.8086,10.7426,121.738,91.8842,1.54895,11.9422,12.0978,120.693,142.792,1.04589,-50.9079 
275,43.168,0.37,275,23679.8,0.180787,51.8822,-11.3884,121.759,0.236357,-244.948,500,-7.88477,-3.20814,3.44901,-1.81581,-0.976612,141.2,11530.3,6.30142,14808.4,21119,-8.77387,-4.09724,1.67082,-2.7049,-1.86571,1.10594,11332.3,-1.03364,14610.3,0.474211,1.00016,-0.000130341,23897.2,-0.0032995,1.19424,11.7143,10.3737,121.876,90.9255,1.40229,11.5549,11.7803,120.893,141.492,0.982416,-50.5668 
