cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
87,43.248,0.13,87,24196,-0.424964,51.7043,11.6952,121.056,0.425289,124.534,1.04611e-05,-6.79402,-10.2322,-1.05538,0.519612,-0.37722,150.484,11680.7,34.4662,14918.9,21408.8,-7.74158,-11.1798,-2.9505,-0.427946,-1.32478,0.875109,11469.6,26.6489,14707.8,0.475556,0.99595,0.00332659,24118.3,-0.00270827,1.19087,11.6484,10.3828,121.045,89.875,1.38862,11.788,11.6131,120.238,140.277,0.807446,-50.4019 
88,43.288,0.13,88,27723,-0.879625,59.9182,11.7149,121.186,0.524506,218.945,480.153,-8.13354,2.26113,-7.2021,-1.09199,-6.38143,234.529,13216.2,18.7909,17117.5,26588.7,-9.61031,0.784362,-10.1556,-2.56876,-7.8582,0.65467,12887.3,6.60751,16788.6,0.471622,0.999104,0.000724476,27325.4,-0.00307904,1.3547,11.5499,10.5175,121.347,90.1495,1.58092,11.7141,11.768,120.376,140.672,0.970505,-50.5228 
89,43.268,0.13,89,25549.6,-0.139797,56.1428,11.273,121.211,0.0996805,47.2103,499.321,-7.54937,-5.17523,-4.01531,-4.84592,-2.42326,184.35,12145.8,22.8344,15827.4,20756.1,-8.71017,-6.33603,-6.33692,-6.00673,-3.58406,0.795411,11887.2,13.2577,15568.8,0.470289,0.998052,0.0015662,25276.4,-0.00295931,1.29022,11.3491,10.3675,121.349,90.3203,1.53395,11.4815,11.4915,120.396,140.697,0.952305,-50.3764 
90,43.158,0.13,90,25356.4,-0.13047,55.5459,11.2822,121.412,0.170512,37.6396,500,-8.39702,-2.08616,-3.92264,-5.14363,-3.80249,176.102,12135.8,30.0793,15600.6,20609.3,-9.50589,-3.19503,-6.14037,-6.2525,-4.91136,0.795356,11888.8,20.9312,15353.6,0.473792,0.996928,0.002505,25092.9,-0.00294087,1.28918,11.3965,10.3343,121.528,90.2446,1.49134,11.4855,11.6612,120.517,140.727,1.01095,-50.4827 
91,43.258,0.13,91,24010.8,0.0219827,51.3148,11.4213,121.077,-0.124252,11.6761,0.00117196,-7.19042,-2.22408,-12.3741,-3.42238,-0.131405,159.461,11221.9,24.2169,15115.7,19126.2,-8.19451,-3.22816,-14.3822,-4.42647,-1.13549,0.541483,10998.3,15.9332,14892.1,0.462006,0.997471,0.00196701,23805.4,-0.00262735,1.15168,11.5871,10.3624,121.443,90.2237,1.43555,11.4424,11.7159,120.32,140.529,1.12281,-50.305 
92,43.238,0.13,92,24577.8,-0.207115,52.4535,11.757,121.25,0.0526161,-4.44878,1.34615e-06,-5.88895,-8.39917,0.864216,-0.0240036,-5.37828,160.137,11013.4,18.9983,16127.9,20083.1,-6.89729,-9.40751,-1.15246,-1.03234,-6.38662,0.953672,10788.8,10.6795,15903.3,0.440978,0.998271,0.00123549,24465.7,-0.003084,1.08337,11.8546,10.7232,121.434,90.8392,1.42563,11.9024,12.158,120.433,141.693,1.0009,-50.8538 
93,43.193,0.13,93,20690.5,-0.109668,46.5115,11.1604,121.195,-0.131031,198.132,2.89617e-05,-1.97205,-4.24189,-12.8182,-1.11664,-1.68213,222.864,10138.6,4.55628,12919.3,17743.2,-3.37537,-5.64521,-15.6249,-2.51996,-3.08545,0.48349,9825.98,-7.02109,12606.7,0.475426,1.00125,-0.00102698,20667.8,-0.00272615,1.09413,11.268,10.1841,121.355,90.2816,1.30176,11.2804,11.2947,120.267,140.644,1.08757,-50.3628 
94,43.148,0.13,94,26147.7,-0.113887,56.616,11.3458,121.287,0.107731,102.667,1.13458e-06,-6.29672,0.928868,-9.53693,-5.58412,-3.00281,140.506,12294,27.8975,16306.3,21270.8,-7.18145,0.0441382,-11.3064,-6.46885,-3.88754,0.607418,12096.9,20.5985,16109.2,0.466147,0.997029,0.00234993,25950.8,-0.00291805,1.26699,11.5554,10.4991,121.547,90.0524,1.53879,11.4603,11.7517,120.431,140.384,1.11584,-50.3315 
95,43.178,0.13,95,26997.8,-0.128105,57.1146,11.6024,121.408,-0.0726892,22.6628,499.979,-8.25675,-4.47323,-9.12169,-3.51778,-4.13092,175.881,12930.9,27.8859,16380.8,21625.7,-9.36423,-5.58071,-11.3366,-4.62526,-5.2384,0.686358,12684.2,18.7492,16134.2,0.477576,0.99742,0.0021361,26559.6,-0.00289068,1.31868,11.6925,10.4731,121.525,90.1076,1.47651,11.8836,11.9405,120.499,140.633,1.02653,-50.5257 
96,43.228,0.13,96,19285.5,-0.0778144,43.3365,11.4125,121.353,-0.109793,304.448,500,-10.3309,0.12665,-0.539711,-5.30779,-0.791721,211.836,9165.43,5.33752,12683.4,17188.3,-11.6648,-1.20722,-3.20746,-6.64166,-2.12559,0.87091,8868.31,-5.66694,12386.2,0.454308,1.00112,-0.000843509,19520.5,-0.0030116,0.93892,11.6574,10.5926,121.564,90.5505,1.17964,11.5516,11.9044,120.528,141.185,1.03595,-50.6346 
