cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
464,43.248,0.65,464,22672.7,0.0448353,48.8397,11.6294,121.803,-0.0434149,-11.2769,1.43294e-11,-5.41906,-3.76433,-11.0599,-4.60813,-1.24377,95.9504,10220.4,-4.44534,14906.6,18505.5,-6.02324,-4.36851,-12.2683,-5.21231,-1.84794,0.587208,10085.8,-9.42978,14772,0.44256,1.00164,-0.0011773,22789.8,-0.00301865,0.981976,11.8978,10.955,121.964,91.7149,1.29102,11.9811,12.3982,120.952,142.659,1.01258,-50.9445 
465,43.288,0.65,465,27976.3,-0.023723,58.6298,11.7312,121.843,0.00197051,-15.8276,1.16748e-07,-8.58274,-1.37411,-8.58452,-3.68157,-2.29553,192.785,12746.3,20.1808,17643.6,22391.1,-9.79665,-2.58803,-11.0124,-4.89549,-3.50945,0.653721,12475.9,10.166,17373.2,0.455044,0.998576,0.00107675,27416.9,-0.00304794,1.22886,11.9978,10.8531,122.058,91.3506,1.5417,11.8802,12.293,121.069,142.063,0.989247,-50.7128 
466,43.268,0.65,466,28217.4,-0.865594,58.0946,12.2401,121.944,0.410711,194.049,402.133,-3.89745,-7.75048,-10.7049,-3.45019,2.27823,120.382,12803.4,44.9174,17680.7,25742.6,-4.65547,-8.5085,-12.221,-4.2082,1.52021,0.56467,12634.6,38.6638,17511.9,0.456208,0.994673,0.00405063,27694.8,-0.00275061,1.18067,12.2602,11.0707,122.182,91.6828,1.48613,12.1315,12.4101,121.054,142.686,1.12816,-51.0032 
467,43.158,0.65,467,27754.7,-0.0224953,58.1538,11.6477,121.76,-0.00935688,-10.0827,2.39359e-11,-7.85769,-2.55763,-3.37556,-0.484532,-10.0944,78.2085,12807.8,39.2185,17149.1,22053.4,-8.35015,-3.05009,-4.36048,-0.97699,-10.5869,0.840419,12698.1,35.1557,17039.4,0.464248,0.995178,0.00378625,27351.9,-0.00269487,1.26803,11.9209,10.5653,121.982,91.6397,1.55383,11.7373,11.9446,120.96,142.563,1.02205,-50.9237 
468,43.258,0.65,468,23889.8,0.00143159,50.0272,11.7799,121.803,-0.058351,14.9623,6.15768e-12,-8.10314,-0.0858591,-8.53008,-3.08379,-3.05115,172.462,10911.1,29.0476,15271.6,19212.7,-9.18909,-1.17181,-10.702,-4.16974,-4.1371,0.635612,10669.2,20.0885,15029.7,0.452184,0.996716,0.00245608,23594.8,-0.00276622,1.02503,12.0788,10.9964,121.973,91.2621,1.30244,12.0316,12.4456,121.01,142,0.962519,-50.7375 
469,43.238,0.65,469,20267.9,-0.224532,44.2083,11.759,121.312,0.133759,16.7017,0.00282134,-4.71724,-4.667,-7.11228,-4.37967,-6.43154,134.705,8968.08,10.0279,13763.1,16995.4,-5.56544,-5.5152,-8.80868,-5.22787,-7.27974,0.728101,8779.14,3.03022,13574.1,0.429237,0.999396,0.000411054,20452.9,-0.00291523,0.862204,12.0184,10.8682,121.436,91.4571,1.19724,11.8915,12.3789,120.436,142.34,1.00025,-50.8831 
470,43.193,0.65,470,28200.5,-0.857659,59.4605,11.9385,121.999,0.71395,-24.6037,78.7284,-6.91636,-1.5977,-5.75873,-1.1494,-5.89151,130.469,12547.9,36.9579,17721.6,23680.5,-7.73789,-2.41922,-7.40178,-1.97093,-6.71304,0.717951,12364.9,30.1803,17538.6,0.450483,0.995747,0.00315987,27448.1,-0.00252702,1.19949,11.9213,10.9303,122.188,91.6997,1.5087,11.9289,12.4679,121.117,142.755,1.07071,-51.055 
471,43.148,0.65,471,29735.2,-0.333951,60.7948,12.0482,121.597,0.201567,-141.607,0.454432,-4.95022,-8.58972,-4.73823,-5.05294,0.956964,153.213,13293.6,31.8198,18559.4,24773.4,-5.91495,-9.55445,-6.66771,-6.01768,-0.00777525,0.763242,13078.7,23.8607,18344.5,0.453256,0.996817,0.0023903,28855,-0.0026744,1.24815,12.1827,10.9509,121.684,91.6191,1.57057,12.093,12.3741,120.736,142.687,0.948048,-51.0677 
472,43.178,0.65,472,25482.1,-0.774961,54.1786,11.8389,121.77,0.0618758,183.533,297.959,-7.52862,-2.4398,-8.97424,1.34895,-5.13873,266.876,11679.9,29.5239,15855.5,21249.8,-9.20906,-4.12024,-12.3351,-0.331494,-6.81917,0.624102,11305.5,15.6603,15481.2,0.459213,0.997582,0.00185995,24619.4,-0.00244933,1.1493,11.7899,10.6983,121.834,91.8574,1.40272,11.8069,12.1561,120.924,142.607,0.909525,-50.7494 
473,43.228,0.65,473,21802.1,-0.765046,47.1162,-11.8925,121.822,-0.560269,757.492,160.764,-1.11791,-5.21951,-10.1791,-2.39128,-5.42035,141.16,9660.68,17.3126,14372.7,32056.3,-2.00675,-6.10835,-11.9568,-3.28013,-6.3092,0.596889,9462.69,9.97965,14174.7,0.437017,0.998158,0.00129525,21652.9,-0.00263715,0.919583,11.9404,10.9398,122.011,91.5795,1.24568,11.9126,12.3777,120.965,142.632,1.04564,-51.0528 
