cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,47.019,0,14586.3,-0.0899889,26.8369,12.1856,123.03,0.112358,38.463,417.151,4.47165,-1.8843,0.294568,-0.796311,-0.867853,-30.9682,7.2699,25.9979,14624.4,10786.4,4.66665,-1.6893,0.684564,-0.601313,-0.672855,0.713301,40.7121,27.3628,14657.8,0.00291516,0.45952,0.00342701,13965.6 
1,47.509,1,12987.1,-0.0199046,23.4417,-12.1958,123.055,0.00696855,-5.33979,2.97975e-11,-2.45572,-0.359924,-0.508573,1.29646,-2.84826,29.1934,158.166,13.6475,12627.4,9307.9,-2.63954,-0.543746,-0.876219,1.11264,-3.03208,0.853449,126.64,12.3607,12595.8,0.0104724,0.85411,0.00180445,12092.7 
2,47.399,2,16124.8,0.00712824,28.1018,-12.2462,123.316,-0.0348318,34.5646,500,1.26776,-0.0158935,3.17343,5.47184,1.98718,19.5196,165.05,25.4774,15151.2,11242.1,1.14485,-0.138803,2.92762,5.34893,1.86427,0.73736,143.971,24.617,15130.2,0.00991701,0.76969,0.00298818,14517.6 
3,47.269,3,14470.8,0.00430469,25.6611,12.2037,123.688,-0.0177133,12.2011,500,-1.12019,0.575735,-0.266334,3.03078,-4.17413,-17.7189,1998.5,35.7618,12039.1,10201.5,-1.00862,0.687307,-0.0431909,3.14235,-4.06256,0.966381,2017.64,36.5428,12058.2,0.149755,0.969278,0.00555158,13472.9 
4,47.449,4,14249.7,0.0229826,25.0834,12.3186,122.917,-0.0183077,-23.1087,2.56446e-10,-1.68687,0.291944,0.258546,-2.7572,1.97046,-23.8446,146.515,14.2935,13732.1,10072.5,-1.53672,0.442086,0.558832,-2.60706,2.1206,1.54666,172.265,15.3445,13757.8,0.0130088,0.865141,0.00205034,13242.2 
5,47.219,5,15673.2,0.0726734,29.1488,11.3969,124.275,0.00922704,-39.4561,100.061,-2.0204,-2.95257,-4.63035,-2.09876,-2.31811,-10.7464,8167.43,32.7025,6859.27,10826.2,-1.95273,-2.88491,-4.49501,-2.0311,-2.25044,0.669829,8179.03,33.1762,6870.88,0.556156,0.992952,0.00881624,14706.4 
6,47.239,6,13583.8,0.0339729,24.3335,11.9674,123.904,-0.0188445,1.65566,8.59066,1.67639,1.17266,-1.21422,-0.375908,-1.49295,-60.5393,4694.81,25.552,8422.08,9480.83,2.05759,1.55386,-0.451823,0.00529128,-1.11175,1.22006,4760.18,28.2204,8487.45,0.371215,0.989732,0.00608763,12823.3 
7,47.359,7,16135.8,0.0386757,28.2853,12.2365,123.117,-0.0349288,-5.25902,1.02165e-08,3.11248,2.32323,-3.2364,-0.875212,1.97018,-10.4114,314.017,36.3532,15357.5,11273.1,3.17804,2.38879,-3.10529,-0.809654,2.03573,1.84208,325.26,36.8121,15368.8,0.0217921,0.834683,0.00439292,14925.6 
8,47.369,8,15276.2,0.0525582,26.4053,12.3408,123.228,-0.00222353,-35.5894,379.694,2.14845,1.56073,6.07971,-1.81,-3.45304,-80.7645,271.727,20.1066,14418,10610.4,2.657,2.06928,7.09682,-1.30144,-2.94448,0.0633944,358.944,23.6664,14505.2,0.025387,0.896553,0.00299654,14138.9 
9,47.379,9,14654.1,-0.0265157,25.6719,12.2427,123.142,0.0188674,-8.54614,500,-0.650561,0.307368,3.16861,-2.68119,-1.41796,-52.595,202.067,26.5327,13938,10236.5,-0.319384,0.638545,3.83097,-2.35001,-1.08679,-4.37058,258.864,28.8509,13994.8,0.0190989,0.836791,0.00378322,13553.9 
