cyc,freq,vva,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,47.2659,6,0,13101,-0.490142,28.1652,12.0771,122.795,-0.761034,738.514,342.737,-4.38127,0.138678,-8.93057,-6.23224,-2.12314,-639.994,359.638,115.106,15041.8,29369.3,-0.351402,4.16855,-0.870833,-2.20237,1.90673,1.32853,869.417,161.45,15551.6,0.0514827,0.754732,0.0187651,16887.5,-0.00264217,0.0429,12.9447,-18.0066,123.277,98,1.30577,12.4588,11.5093,122.643,131.065,0.634258,-33.0647 
1,47.4259,10,1,12882.8,-0.0379599,27.8152,11.7126,122.755,0.0507818,-35.3012,500,-1.40981,-5.57234,-4.71463,-2.67478,-0.488631,-629.622,158.396,123.027,15090.4,10663.8,2.55475,-1.60778,3.21449,1.28978,3.47593,0.63992,659.913,168.619,15591.9,0.0394695,0.691011,0.0195324,16719.6,-0.00208173,-0.0145992,23.5976,7.29195,106.912,73.1557,1.30145,12.3481,11.7801,122.619,129.699,-15.7072,-56.5437 
2,47,10,2,11330,-0.484913,25.5126,11.8018,122.74,0.216478,-686.527,269.043,-4.20449,0.803974,-5.53555,-2.20257,-3.90773,-665.468,43.7944,79.4014,13683.5,14639.6,-0.0142164,4.99425,2.845,1.9877,0.282541,0.718185,573.864,127.59,14213.6,0.0377199,0.719899,0.0162669,15213.8,-0.0021079,-0.0179288,23.8672,6.98115,109.77,74.2662,1.23375,12.1641,11.4011,122.605,129.804,-12.8345,-55.5377 
3,47.2299,2.5,3,12618.9,0.00615672,27.3756,-11.559,122.534,-0.0270185,8.76178,500,-3.60621,-3.05575,-0.763653,-3.40191,-1.29843,-655.891,434.305,119.003,14460.1,10308.7,0.523763,1.07422,7.49629,0.728055,2.83154,0.407589,956.747,166.497,14982.5,0.0583783,0.766552,0.0200603,16388.7,-0.00260179,0.0467444,12.2283,-21.4586,122.72,97.6452,1.29299,12.1908,11.3243,122.404,129.575,0.315771,-31.93 
4,47.4459,10,4,12843.5,-0.271203,27.4544,11.8609,123.011,-0.0881757,266.772,500,-5.51266,-7.47077,0.734989,0.662846,-6.85846,-648.987,89.3522,96.2183,14962.1,11366.2,-1.42616,-3.38427,8.90799,4.74934,-2.77197,-0.46635,606.294,143.213,15479.1,0.0366346,0.70753,0.0167576,16549.8,-0.00194543,-0.01663,26.9787,6.8794,105.768,74.3377,1.32078,12.3117,11.5302,122.861,129.611,-17.093,-55.273 
5,47.3459,10,5,12499.8,-0.434444,26.7561,11.9891,122.688,-0.146681,542.689,77.2723,-0.772984,-0.904178,-6.37206,-0.330941,-4.65306,-602.42,225.65,114.316,14399.7,13033.8,3.02029,2.8891,1.2145,3.46234,-0.859781,0.875134,705.5,157.939,14879.5,0.0440074,0.71851,0.019178,16031.4,-0.00163771,-0.00566936,1420.66,7.10659,103.732,72.3831,1.26339,12.3482,11.5633,122.515,130.074,-18.7828,-57.6913 
6,47.2459,5,6,12283.1,-0.333483,27.1738,11.6069,122.86,0.469008,141.076,499.999,-1.14678,-4.88607,-13.1201,0.10923,1.14894,-658.926,510.367,94.5986,14021.1,12421.4,3.0023,-0.736987,-4.82193,4.25831,5.29802,1.68888,1035.23,142.313,14546,0.0646306,0.806079,0.0177035,16017.6,-0.00251593,0.0468519,12.865,18.8377,124.081,94.2197,1.26793,12.0256,11.4185,122.665,130.017,1.41589,-35.7968 
7,47.1959,3,7,12214,-0.297823,26.6444,-11.72,122.668,0.178723,-22.7559,500,-2.39469,-1.50875,-9.85913,-5.46181,-2.36576,-615.162,47.3892,111.166,14313.3,10297.8,1.47882,2.36476,-2.11211,-1.5883,1.50775,2.27936,537.388,155.712,14803.3,0.0340448,0.663538,0.0190083,15784.7,-0.00194494,-0.0188308,21.4678,7.25095,110.901,75.112,1.26818,12.2058,11.6038,122.496,129.964,-11.595,-54.8524 
8,47.2239,2,8,11851.5,-0.0294911,26.129,11.3305,122.745,-0.0213321,32.1984,7.95468e-09,-2.27481,2.70088,-3.52874,-1.92731,-3.67511,-566.753,307.506,102.222,13733.4,9659.93,1.29389,6.26958,3.60865,1.64139,-0.10642,0.716013,758.946,143.262,14184.9,0.0493804,0.751688,0.0182648,15369.4,-0.00150619,-0.00553506,4187.08,7.02002,146.917,72.5768,1.25214,11.9368,11.4113,122.524,130.071,24.3927,-57.4939 
9,47.2339,3,9,12181.5,-0.100245,26.3317,11.6524,122.668,-0.140377,146.062,499.99,-0.879263,-2.45623,-4.04056,-4.46464,-0.835152,-641.299,332.892,70.4754,14081.7,10655.7,3.15883,1.58186,4.03562,-0.426546,3.20294,0.650678,843.71,116.913,14592.5,0.0531503,0.80483,0.014544,15874,-0.00247384,0.0420595,11.9071,18.9403,122.784,98,1.26118,12.2349,11.2858,122.496,129.807,0.288439,-31.8066 
10,47.2959,7,10,12182.6,0.011323,26.1202,11.6883,122.777,-0.0513307,41.5819,500,-4.08812,-0.422205,-6.28602,-1.30059,2.54965,-602.398,189.403,96.651,14118.2,10008,-0.294976,3.37093,1.30025,2.49255,6.34278,0.901582,669.235,140.272,14598,0.0426123,0.731635,0.0173929,15705.2,-0.00168419,-0.00579413,4109.21,6.84342,110.122,72.4847,1.24975,12.3031,11.5234,122.556,129.04,-12.4341,-56.5552 
11,47.2319,2.5,11,12467.8,-0.144556,26.2796,12.0211,122.468,0.155382,-70.7475,500,-4.96501,-3.33408,2.05101,-2.76181,-1.1259,-578.414,290.828,112.056,14254.6,10641.8,-1.32289,0.30804,9.33525,0.880315,2.51622,0.203269,751.557,153.941,14715.3,0.0472429,0.736133,0.0189064,15908.3,-0.00160854,-0.00498886,4089.5,6.57637,116.204,73.4188,1.23733,12.3978,11.6591,122.301,130.075,-6.09653,-56.6557 
12,47.1999,2.5,12,12375.5,0.00311173,26.2611,11.7161,122.556,-0.00131235,-5.75279,500,-3.60852,1.28388,-4.25835,-0.869458,0.327255,-551.618,68.3546,105.816,14465.1,10016.1,-0.135131,4.75728,2.68844,2.60393,3.80065,0.803981,507.739,145.76,14904.5,0.0320151,0.665608,0.0176963,15859.4,-0.00168432,-0.0075331,3167.11,7.42312,147.982,73.9049,1.26105,12.3376,11.6544,122.434,129.434,25.5483,-55.5296 
13,47.2399,3.5,13,12866.1,-0.0341263,27.2847,-11.8177,122.551,-0.0265994,-15.422,497.408,-5.92505,-2.8988,-7.84143,-3.33388,-3.17758,-589.509,331.364,104.784,14767.4,10509.9,-2.21307,0.813185,-0.417466,0.378106,0.534402,0.538632,800.93,147.471,15237,0.0485558,0.756304,0.0175165,16495,-0.00258386,0.0431918,12.5613,18.3536,122.514,98,1.29047,12.4526,11.4247,122.393,129.6,0.121653,-31.5996 
14,47.2439,4,14,12521,-0.468934,27.0744,12.0096,122.656,0.00922237,464.813,344.442,-3.06825,-5.15242,-1.91496,-1.80875,-3.32346,-632.836,408.937,95.7054,14305.8,10724.4,0.916548,-1.16763,6.05464,2.17605,0.661336,0.299308,913.014,141.531,14809.9,0.0564732,0.786611,0.0172995,16167.2,-0.00186684,-9.21735,36.5061,-0.0348868,120.958,86.6318,1.26035,12.2909,11.5787,122.545,130.092,-1.58738,-43.4607 
15,47.2139,1.7,15,10997.1,-0.0409389,24.8729,11.4248,122.919,-0.00647653,-5.72969,499.997,-8.78434,-2.90607,-4.09197,-2.66856,-1.40058,-670.014,13.3849,74.4115,13478.1,9251.81,-4.56543,1.31284,4.34583,1.55034,2.81832,0.204337,547.076,122.929,14011.8,0.0365224,0.717758,0.0159043,14979.2,-0.00224069,-0.0170465,24.6006,7.82833,108.627,73.1463,1.23293,12.1187,11.3216,122.784,129.349,-14.1569,-56.2023 
16,47.2119,1.7,16,12380.3,-0.0889132,26.4485,11.7531,122.878,0.0752247,-31.6897,2.94532e-07,-3.91542,-6.162,-3.78846,-5.48341,-2.29652,-624.998,-3.2249,104.433,14557.6,10196.8,0.0200282,-2.22655,4.08243,-1.54796,1.63893,-1.07559,494.609,149.69,15055.4,0.0309098,0.653754,0.0179859,16001.7,-0.00201854,-0.0213043,22.3058,7.41766,110.926,74.4838,1.27808,12.3825,11.5805,122.702,130.06,-11.7757,-55.5761 
17,47.2379,3.5,17,12115.5,-0.472919,26.6855,-11.7757,122.825,-0.263074,476.725,484.212,-4.98492,-1.17365,-1.00283,-4.77101,2.45692,-690.169,378.262,79.9485,13970.2,14312.2,-0.639113,3.17216,7.68879,-0.425201,6.80273,0.536802,928.007,129.925,14520,0.0584255,0.803208,0.0162159,15883.6,-0.00248945,0.0388104,12.9508,-20.8235,122.659,97.8861,1.26523,12.1825,11.196,122.63,130.904,0.0295893,-33.0181 
18,47.3059,8,18,12509.7,-0.00374166,26.4695,-11.8206,122.827,-0.0087417,-11.5872,500,-5.72512,1.22548,-5.43266,-1.65949,-3.53663,-594.438,255.729,104.826,14338.4,10188.7,-1.98211,4.96849,2.05337,2.08352,0.20638,0.719855,729.22,147.871,14811.9,0.0456176,0.738081,0.0180581,15985.5,-0.00160518,-0.00574079,4154.29,6.73486,146.828,72.8331,1.23852,12.3408,11.7752,122.545,129.999,24.2834,-57.1658 
19,47.2059,2.2,19,12532.4,-0.433161,26.9461,11.9255,122.478,0.100337,294.374,14.032,-4.12078,-5.92123,-0.820022,-9.81126,-1.14355,-602.882,107.165,95.1563,14540.2,11422.3,-0.324595,-2.12504,6.77236,-6.01507,2.65263,-6.05244,587.383,138.812,15020.4,0.036578,0.707431,0.0167391,16058.4,-0.00183132,-0.0195274,22.8367,6.98367,107.282,73.9745,1.29137,12.2627,11.5009,122.324,129.884,-15.0412,-55.9091 
20,47.2259,2.2,20,13603.6,-0.0590904,28.6512,-11.6783,123.153,0.000704498,12.9645,499.998,-2.7396,-3.63923,-7.37611,-3.72717,0.846926,-584.896,464.974,109.711,15263.9,10892.5,0.943332,0.0437089,-0.010242,-0.0442374,4.52986,1.00187,930.865,152.065,15729.8,0.0543332,0.777679,0.0174967,17132.5,-0.00249006,0.0453019,14.0511,-17.0872,124.876,96.6088,1.35597,12.2942,11.4218,122.864,131.255,2.01181,-34.6467 
21,47.2279,2.2,21,12528.1,-0.44915,26.2307,12.3162,122.827,-0.00145353,448.681,455.884,-5.87186,-1.38415,-7.23524,-1.05675,-1.20665,-514.122,328.566,115.932,14241.7,10538,-2.63457,1.85314,-0.760666,2.18054,2.03064,1.28499,738.083,153.161,14651.2,0.046629,0.733598,0.0188932,15828.8,-0.00156208,-0.00584653,4057.45,6.48311,112.163,71.8691,1.20236,12.58,11.8684,122.645,129.5,-10.4818,-57.6308 
22,47.3659,10,22,12772.2,-0.358365,27.4085,11.9509,122.571,-0.29333,540.932,1.71073e-06,-3.73423,2.03134,-1.61065,-7.04151,-4.64591,-629.698,153.665,104.805,14855.3,15828.4,0.230816,5.99638,6.31943,-3.07647,-0.680867,0.281007,655.242,150.403,15356.9,0.0397771,0.713423,0.0177216,16472.9,-0.00195475,-0.0142928,22.2541,-7.76347,104.531,72.9645,1.29638,12.379,11.5986,122.443,130.097,-17.9119,-57.1323 
23,47.5259,10,23,11664.3,-0.00104144,25.7116,11.5605,122.726,-0.00455984,23.0511,1.31293e-12,-4.50187,1.47827,-1.99364,-1.06462,-5.90617,-587.072,9.24469,74.4123,13965.7,9679.5,-0.805231,5.1749,5.39962,2.63202,-2.20953,0.470198,476.869,116.924,14433.3,0.0310801,0.699749,0.0147034,15343.2,-0.00205146,-0.0199495,24.4192,7.08699,106.598,73.792,1.27053,12.1592,11.3202,122.553,129.343,-15.9556,-55.5508 
24,47.2419,4,24,13135.8,-0.0686106,27.7369,11.8423,122.725,-0.00672896,24.3123,498.877,-3.52362,-5.77318,-4.05512,-2.72519,-6.65433,-593.664,474.935,121.575,14836.5,10698.1,0.214519,-2.03504,3.42116,1.01296,-2.91619,12.306,947.81,164.564,15309.4,0.0566992,0.766963,0.0194168,16716.5,-0.00252507,0.0453099,13.4154,19.5511,123.342,97.1303,1.27692,12.3917,11.6381,122.545,130.193,0.797165,-33.0623 
25,47.3859,10,25,12220.1,-0.0432412,26.5717,-11.6566,122.611,0.00891504,8.52974,500,-7.68291,-3.91443,0.132281,-4.90676,-1.37923,-576.989,157.156,96.5238,14376,10085.4,-4.04976,-0.281281,7.39858,-1.27361,2.25392,-0.827783,616.749,138.305,14835.6,0.0387956,0.718166,0.0168832,15897.4,-0.00186991,-0.00608682,3420.07,6.65799,147.991,73.614,1.27688,12.2749,11.5087,122.408,129.504,25.5837,-55.8898 
26,47.2199,1.7,26,12383.4,-0.43382,26.5453,11.9864,122.868,0.259209,84.3501,9.7865,1.75398,-1.8907,-1.53809,-8.37692,-0.497544,-608.496,360.639,107.479,14153.6,11069.7,5.58552,1.94083,6.12499,-4.54538,3.33399,0.507636,845.328,151.541,14638.2,0.0530894,0.761196,0.0187134,15922.7,-0.00248,0.0423097,-13.2647,17.8177,122.538,97.8818,1.24821,12.3067,11.4698,122.751,129.178,-0.213335,-31.2958 
27,47.2559,5,27,13030.2,-0.337985,27.6956,11.9403,122.767,0.0477178,220.284,500,-4.1145,-3.38896,-8.12812,-2.98242,-5.78954,-590.419,336.208,111.308,14793.8,11107.3,-0.396787,0.328754,-0.692693,0.735292,-2.07183,0.669716,806.499,154.062,15264,0.0487945,0.74946,0.0182532,16528.5,-0.00143744,-0.00649892,4261.61,7.17557,121.525,72.4698,1.30081,12.3231,11.5363,122.6,130.681,-1.07521,-58.2111 
