cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,42.8365,0,26127.3,-0.0785689,53.9116,11.9695,119.785,0.0379852,-11.4675,500,-4.23619,0.980772,-5.96171,-0.304941,1.94229,62.787,13172.3,95.5398,15618.7,21020.6,-4.63154,0.585419,-6.75242,-0.700294,1.54694,0.321495,13084.2,92.2781,15530.6,0.494854,0.987808,0.0108267,26440.5,-0.00284745,1.20433,12.186,11.0383,120.064,86.9233,1.3262,12.2176,12.2032,118.683,136.631,1.38083,-49.7082 
1,43.3665,1,25539,0.00644647,53.7828,11.8044,119.657,0.00488131,3.68675,500,-7.11934,-6.33061,-4.10091,-2.1623,-4.5467,107.123,12875.7,74.2638,15489.8,20667.8,-7.79387,-7.00513,-5.44995,-2.83683,-5.22123,0.80747,12725.4,68.699,15339.6,0.490998,0.990641,0.00818244,25917.5,-0.00301765,1.20679,12.074,10.8602,119.999,86.1952,1.32193,12.0544,12.3398,118.546,136.106,1.45305,-49.9107 
2,43.1465,2,23204.5,-0.862247,49.2076,-12.2301,119.879,0.415966,304.005,2.70742,-4.25631,-0.983842,-0.219447,0.651131,-1.15743,115.321,11242.8,68.8655,14673,23707.7,-4.98246,-1.70999,-1.67174,-0.0750136,-1.88358,0.838054,11081,62.8748,14511.2,0.470319,0.990168,0.00791836,23560.7,-0.00301027,1.03459,12.2897,10.9297,120.264,85.8528,1.22279,12.164,12.5855,118.7,135.781,1.56308,-49.928 
3,43.1265,3,28021.1,0.0166941,55.6364,12.3435,119.734,0.133343,-114.841,4.47652e-09,-7.09605,-4.86303,0.147242,-0.0692978,2.54138,114.184,13651.5,104.111,17079.1,22854.5,-7.81504,-5.58201,-1.29073,-0.788282,1.8224,0.905467,13491.3,98.179,16918.9,0.481118,0.987425,0.0105765,28041.6,-0.00300918,1.21346,12.3604,11.2465,120.194,86.2182,1.34231,12.7144,12.6853,118.561,135.809,1.63286,-49.5912 
4,43.2865,4,23037.6,-0.127618,49.2884,11.7484,119.707,0.0157455,111.82,500,-5.3399,-0.993961,-2.61942,-1.31284,1.40276,37.5094,11501.4,69.6019,14514.7,18907.7,-5.57609,-1.23015,-3.09179,-1.54902,1.16657,0.699256,11448.8,67.6534,14462.1,0.479306,0.989765,0.00854373,23886.2,-0.00310426,1.10738,11.9028,10.6801,120.067,86.3221,1.26639,11.9866,12.1644,118.666,136.109,1.40036,-49.7869 
5,43.3565,5,26520.4,-0.722675,56.3204,11.9496,119.72,0.481845,579.339,2.10075e-06,-8.11441,-0.801444,-4.40376,2.77439,-2.79743,185.308,12981.2,86.4245,16400.4,30995.9,-9.28125,-1.96828,-6.73743,1.60756,-3.96427,0.668819,12721.3,76.7981,16140.5,0.478207,0.989546,0.00868879,26602.1,-0.00297143,1.20048,11.8931,11.0318,120.207,86.146,1.38963,12.1239,12.3908,118.565,136.042,1.64181,-49.896 
6,43.3265,6,22892.1,-0.883717,49.7528,12.0087,119.689,0.897367,61.0615,151.145,-8.45657,-3.64512,-5.47072,0.933852,1.00474,79.5847,11208,63.2596,14617.4,21233.3,-8.9577,-4.14625,-6.47296,0.432728,0.503614,0.652749,11096.4,59.1253,14505.8,0.470758,0.990762,0.00745244,23571.3,-0.00311045,1.06864,12.1182,10.6587,120.082,87.0294,1.26684,11.9271,12.2899,118.615,136.928,1.46764,-49.8981 
7,43.4165,7,24362.2,-0.83038,52.4937,11.8748,119.553,0.202115,401.836,194.294,-8.2664,-2.76202,-6.93287,2.22252,0.737502,65.8333,12031,76.7982,15115.2,22936,-8.68094,-3.17655,-7.76194,1.80799,0.322967,0.556168,11938.6,73.3783,15022.9,0.480267,0.989358,0.00891742,24858.3,-0.00292796,1.17396,11.6533,10.7355,119.935,86.5654,1.3556,11.9063,11.917,118.473,136.149,1.46142,-49.5839 
8,43.0365,8,25665.9,-0.784656,54.0989,12.1408,119.863,3.81282,-4044.22,244.785,-4.60248,-6.22069,-4.88193,0.189608,0.973464,120.565,12797.9,76.1734,15496.4,523349,-5.36164,-6.97986,-6.40027,-0.56956,0.214295,0.664855,12628.8,69.9103,15327.3,0.489293,0.990405,0.00833215,25810.2,-0.00280784,1.20925,12.0316,10.7693,120.258,86.8109,1.30956,12.1165,12.4051,118.644,136.701,1.61477,-49.8898 
9,43.0965,9,24243.6,-0.857356,51.0178,12.2278,119.828,0.227092,-350.373,188.86,-7.40937,-3.58212,-4.1675,-7.0602,-2.11471,110.327,11987.9,67.2029,15017,22898,-8.10407,-4.27682,-5.55689,-7.7549,-2.80941,0.805036,11833.2,61.4716,14862.3,0.480736,0.990991,0.00756149,24614.8,-0.00304269,1.12353,12.1988,10.7722,120.167,86.2747,1.2883,12.2476,12.1499,118.756,136.19,1.41171,-49.9151 
