cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
37,42.9485,37,24989.6,-0.0472109,50.9589,12.0049,120.959,0.0616392,152.841,500,-0.00433286,-1.32792,-3.58335,-2.40209,-0.672195,99.9313,11848.1,57.5666,15360,20221.5,-0.633574,-1.95716,-4.84183,-3.03133,-1.30144,0.588466,11707.9,52.3753,15219.8,0.530794,0.992232,0.00629923,22057.4,-0.00261111,1.1151,12.1989,10.7698,121.779,86.6616,1.32075,12.2643,12.1002,119.477,136.175,2.30227,-49.5132 
38,42.6885,38,29703.8,-0.0170349,59.8422,11.9285,121.117,-0.0972038,19.0188,500,-4.48584,-5.83265,-5.46692,-4.80244,-3.22933,46.2154,14242.9,71.9896,17696.9,23297.7,-4.77684,-6.12366,-6.04894,-5.09345,-3.52033,0.763373,14178,69.5888,17632.1,0.541811,0.991484,0.00721779,26167.9,-0.00273656,1.34967,12.1045,10.7894,121.826,86.6219,1.5191,12.2075,12.1734,119.857,136.25,1.96927,-49.6278 
39,42.9085,39,28826.7,-0.00650175,56.3384,-12.2791,121.101,-0.0362741,-10.0967,500,-3.83833,-3.58533,-1.76619,-1.52021,-0.322936,91.2366,13578.3,66.5358,17286.5,22531.9,-4.41283,-4.15982,-2.91517,-2.0947,-0.897429,0.798675,13450.3,61.7963,17158.5,0.535483,0.992024,0.0065906,25118.1,-0.00253538,1.226,12.478,10.9826,121.794,87.156,1.40571,12.5785,12.4682,119.775,137.25,2.01902,-50.0938 
40,42.8085,40,28066,-0.120668,56.2542,11.9161,121.167,-0.00463488,-55.6542,496.914,-4.58146,-1.26366,-5.39521,-4.01712,-2.74477,52.8331,13444.9,59.7529,16543.9,21829.8,-4.91414,-1.59634,-6.06056,-4.3498,-3.07744,0.696946,13370.8,57.0083,16469.8,0.544186,0.992594,0.00633582,24570.3,-0.00238646,1.30161,12.0006,10.673,121.755,86.5771,1.43605,12.2214,11.9865,119.885,136.257,1.86971,-49.6802 
41,42.7285,41,28955.5,-0.697632,57.6923,12.2482,121.122,-0.754327,1933.42,232.651,-8.34619,-3.60823,-6.87485,-3.35099,-0.443683,84.6108,13954.1,72.2404,16951.3,70479.9,-8.87896,-4.141,-7.94039,-3.88376,-0.976455,0.692478,13835.4,67.845,16832.6,0.547252,0.991491,0.00737001,25281.6,-0.0022809,1.32202,12.186,10.6651,121.649,86.7888,1.4598,12.2895,11.9676,119.777,136.481,1.8726,-49.6921 
42,43.1685,42,28843.1,-0.0832416,56.5727,-12.2078,120.849,0.048032,-10.8619,34.7777,-6.49835,-2.88099,-4.94713,-0.991603,-3.38818,38.8835,13263.5,69.4585,17606.7,22499.2,-6.74319,-3.12583,-5.4368,-1.23644,-3.63302,0.730522,13209,67.4385,17552.2,0.525324,0.991144,0.00702795,25144.5,-0.00249116,1.2417,12.1962,10.8387,121.709,87.0037,1.4854,12.321,12.2349,119.63,136.588,2.07947,-49.5845 
43,42.7485,43,28968.6,-0.0931602,57.3904,12.1131,120.867,-1.74101,1567.26,6.5447e-09,-5.85464,-1.22164,-10.6113,-0.790504,4.78631,38.2153,14056.3,61.5272,16769.3,111456,-6.09528,-1.46227,-11.0926,-1.03114,4.54567,0.26712,14002.7,59.542,16715.7,0.551953,0.992614,0.0065189,25369.3,-0.00229607,1.30893,12.3858,10.7007,121.465,86.7137,1.43618,12.2596,12.1207,119.576,136.582,1.88862,-49.8682 
44,43.0085,44,27454.9,-0.179706,54.0296,12.3387,120.846,0.200379,-171.687,499.997,-5.40174,-4.40485,-6.98082,-4.12142,-1.28313,68.4024,12970,66.3182,16365.1,22821.7,-5.83245,-4.83556,-7.84225,-4.55214,-1.71385,0.683477,12874.1,62.7648,16269.1,0.53783,0.99154,0.00705653,23937.1,-0.00230573,1.18044,12.512,10.8257,121.441,86.684,1.37247,12.4951,12.1628,119.483,136.443,1.95805,-49.7591 
45,42.9285,45,27113.6,-0.27511,54.4174,12.0486,121.148,-2.98362,2351.47,1.55883,-1.78106,-4.8682,-3.43872,-2.10542,-2.63989,27.7331,12940.6,66.7737,16168.8,249734,-1.95569,-5.04283,-3.78798,-2.28004,-2.81452,0.761478,12901.7,65.333,16129.9,0.540498,0.991216,0.00740606,23870,-0.00245587,1.20827,12.3335,10.7743,121.803,86.8455,1.40546,12.1591,12.0436,119.757,136.655,2.04593,-49.8097 
46,42.9685,46,25442.7,-0.134427,52.4354,11.766,121.043,0.187042,0.90095,500,-5.93206,-2.05749,-1.29334,-2.76205,-0.953327,9.80142,12529.8,64.057,15086.3,20089.4,-5.99378,-2.1192,-1.41677,-2.82377,-1.01504,0.894022,12516.1,63.5478,15072.5,0.549786,0.991193,0.00770672,22765.4,-0.00255003,1.23925,11.9174,10.4905,121.747,86.5039,1.36598,12.0299,11.7008,119.701,135.969,2.04621,-49.4651 
