cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
22,43.139,22,16764.5,0.0193354,34.2376,-12.36,120.902,-0.0787581,15.5032,1.25736e-11,-4.74962,-6.94168,-5.04696,-1.6222,-0.219963,-21.042,7593.23,51.3954,11503.9,13815.6,-4.61712,-6.80918,-4.78197,-1.4897,-0.0874672,0.73113,7622.74,52.4885,11533.4,0.492888,0.988093,0.00831371,15465.5,-0.00261954,0.639695,12.8515,11.4568,121.434,87.4767,0.91965,12.7455,12.595,119.588,137.396,1.84647,-49.9195 
23,43.144,23,17036.4,-0.663638,34.5709,12.881,121.144,0.339791,-388.991,457.344,-5.55992,-6.96614,-8.62236,-0.570976,-2.34485,19.9281,7856.61,51.3746,11265.7,18798.9,-5.68541,-7.09162,-8.87333,-0.696457,-2.47033,0.642452,7828.65,50.3393,11237.8,0.506043,0.988872,0.00818415,15470.3,-0.00244649,0.657197,12.8558,11.5504,121.62,87.7505,0.882228,12.9179,12.7373,119.827,137.983,1.79357,-50.2327 
24,43.143,24,18208.9,-0.670217,37.0511,12.7264,120.593,0.291478,-155.086,149.732,-7.27296,-6.99227,-9.14487,-3.98268,-3.99796,-10.0955,8402.05,58.5848,11972.3,16821.3,-7.20939,-6.9287,-9.01773,-3.91912,-3.9344,0.709193,8416.21,59.1093,11986.4,0.508012,0.987859,0.0090023,16567,-0.00249778,0.701098,12.8167,11.6177,121.168,87.6915,0.927564,12.787,12.9364,119.311,137.456,1.85668,-49.765 
25,43.142,25,17350.2,-0.677773,35.4923,12.784,121.006,0.4337,335.498,390.228,-5.77229,-9.08379,-8.22061,-5.20597,-2.79694,-3.12751,8356.38,56.3431,11250.2,19507.2,-5.7526,-9.0641,-8.18122,-5.18628,-2.77725,0.735761,8360.77,56.5056,11254.6,0.522095,0.988311,0.00916385,16013.9,-0.00250528,0.697366,12.972,11.467,121.538,87.639,0.892637,12.7237,12.6502,119.553,137.734,1.98445,-50.0954 
26,43.14,26,17259.7,-0.00688866,34.8914,12.3462,121.051,-0.0274939,17.6194,2.87718e-11,-9.16216,-4.62265,-14.2351,-7.28192,-2.37074,-34.1441,7950.16,55.2819,11563.3,14038.9,-8.94716,-4.40766,-13.8051,-7.06692,-2.15574,0.620558,7998.05,57.0556,11611.2,0.503223,0.98767,0.00897064,15893.6,-0.00258149,0.655303,12.7874,11.8169,121.657,87.445,0.913974,12.7128,12.7666,119.885,137.628,1.77165,-50.1826 
27,43.121,27,21411.2,-0.482726,42.5664,12.6186,121.105,6.42133,-149.383,500,-8.36696,-4.82393,-14.5202,-4.78291,-4.16977,21.4696,9730.55,50.2897,13846.3,48711.7,-8.50215,-4.95912,-14.7906,-4.9181,-4.30496,0.605321,9700.44,49.1744,13816.1,0.507998,0.991207,0.00651371,19095.4,-0.00246868,0.840114,12.6532,11.3573,121.582,88.3148,1.0827,12.8332,12.6625,119.829,138.391,1.75229,-50.0765 
28,43.141,28,16996,-0.0169327,34.388,12.4221,121.097,0.0160714,1.57616,7.71243e-08,-6.71999,-2.26138,-7.85047,-0.648251,-3.62515,-75.3119,7802.26,46.5251,11397.3,13906.6,-6.24577,-1.78716,-6.90203,-0.174032,-3.15093,0.622012,7907.89,50.4374,11502.9,0.50273,0.988962,0.00801243,15729.9,-0.00262448,0.656879,12.8851,11.5165,121.641,87.686,0.882889,12.8786,12.9504,119.801,137.914,1.83983,-50.2276 
29,43.021,29,25808.9,-0.621836,50.1902,12.5747,121.163,0.527732,-297.182,37.7702,-11.0542,-3.82914,-7.86245,-2.50654,-3.0706,-39.3813,12438.5,73.3233,15271.5,25650.7,-10.8062,-3.58116,-7.36651,-2.25857,-2.82263,0.72549,12493.7,75.3691,15326.7,0.545199,0.989553,0.00897721,22915.9,-0.0020663,1.09498,12.5626,11.0943,121.63,87.7662,1.23227,12.5683,12.4208,119.97,137.828,1.66052,-50.0617 
30,43.021,30,27288.9,-0.120251,53.1351,12.4658,120.991,0.369152,-410.316,500,-10.3682,-4.6018,-5.59244,1.2398,-1.39494,77.4981,13770,88.7338,15592.6,26493.2,-10.8562,-5.08979,-6.56841,0.751812,-1.88292,0.722213,13661.3,84.7079,15483.9,0.564741,0.989265,0.00997705,24190.4,-0.00236931,1.22099,12.6111,11.018,121.35,87.1121,1.24953,12.68,12.4758,119.686,136.81,1.66434,-49.6977 
31,43.021,31,25012.3,0.0916611,49.0484,12.2779,121.09,-0.0956841,-26.9057,500,-11.616,-3.60996,-8.60416,-4.5919,-5.26301,-26.3347,12237.1,66.859,14991.1,19687.8,-11.4502,-3.44414,-8.27251,-4.42608,-5.09719,0.746942,12274,68.227,15028.1,0.545679,0.990366,0.00829374,22493.1,-0.00245494,1.08847,12.5678,10.9913,121.438,87.2463,1.2116,12.6271,12.4356,119.992,137.264,1.44628,-50.018 
32,43.021,32,26683.3,-0.061568,51.6769,12.4478,120.98,0.00682478,81.7086,500,-6.8009,-2.52136,-8.2772,-5.95363,-3.46143,27.3818,12870.5,73.6195,15889.4,20958.5,-6.97331,-2.69377,-8.62203,-6.12604,-3.63384,0.692608,12832,72.1971,15851,0.543485,0.99025,0.00832051,23610.7,-0.00230638,1.12681,12.6616,11.0854,121.503,87.4612,1.25676,12.7217,12.5636,119.83,137.286,1.67352,-49.8249 
33,43.021,33,27282.1,-0.69623,53.1053,12.6447,121.002,1.1067,351.135,364.109,-9.32847,-4.89454,-8.50623,-3.27506,-0.928976,15.6113,13065,83.6184,16181.9,34509.8,-9.42677,-4.99284,-8.70283,-3.37336,-1.02728,0.683799,13043.1,82.8075,16160,0.542741,0.989012,0.00935108,24031.9,-0.0023374,1.1386,12.669,11.2315,121.492,87.8831,1.27036,12.6583,12.7347,119.856,137.939,1.63587,-50.0557 
34,43.241,34,26931.3,0.00303418,52.5056,12.4189,121.251,-0.0429204,38.405,2.18827e-11,-3.90832,-2.81282,-17.0893,-5.69682,-2.3757,67.7016,13037.3,77.7264,16160.4,21280.4,-4.33462,-3.23912,-17.9419,-6.12311,-2.802,0.47905,12942.4,74.2095,16065.4,0.542274,0.990065,0.00843727,23866.9,-0.0025684,1.13685,12.6657,11.1487,121.714,88.0955,1.28429,12.7144,12.5651,120.045,138.293,1.66817,-50.1975 
35,43.341,35,27139.7,-0.705304,53.407,12.5358,121.002,-0.207334,809.706,91.0679,-6.3734,-6.46572,-1.47158,0.0177311,-1.18985,6.48308,12995.3,62.0712,16110.8,27259.4,-6.41422,-6.50654,-1.55322,-0.0230912,-1.23067,0.901243,12986.2,61.7344,16101.7,0.542553,0.991749,0.00701317,23935.3,-0.00216439,1.16803,12.5053,10.9283,121.448,87.2605,1.31286,12.5411,12.3308,119.822,137.217,1.62596,-49.9567 
36,43.441,36,27454.2,-0.0255923,53.8484,12.283,120.943,-0.130392,-29.3316,499.992,-9.05301,-2.50279,-4.4949,-3.27805,-1.62918,17.7758,13512.6,76.7434,16089,21655.9,-9.16494,-2.61472,-4.71875,-3.38998,-1.74111,0.781837,13487.6,75.82,16064.1,0.552518,0.990258,0.00861952,24411.2,-0.00250398,1.21701,12.47,10.978,121.395,87.1743,1.29994,12.6015,12.4908,119.822,137.248,1.57323,-50.0735 
37,43.041,37,27641.2,-0.0251776,53.7457,12.4167,120.665,-0.0102817,-3.495,500,-5.8977,-2.94974,-13.8899,-2.25627,-2.27848,34.9434,13425.2,71.7291,16339.5,21725.5,-6.11773,-3.16977,-14.33,-2.4763,-2.49851,0.498816,13376.2,69.9139,16290.5,0.547,0.990936,0.00784373,24453.8,-0.00237093,1.18861,12.6027,10.9542,120.987,87.0537,1.29919,12.7694,12.512,119.558,137.006,1.42892,-49.9528 
38,42.941,38,27535.7,-0.0317494,53.3859,12.4081,120.889,-0.0593277,48.3869,500,-4.8264,-5.04569,-7.9581,-1.95946,-0.173588,29.601,13188.7,71.3675,16269.8,21657.4,-5.01279,-5.23208,-8.33088,-2.14585,-0.359977,0.604827,13147.2,69.8298,16228.3,0.543667,0.990791,0.00786418,24182.5,-0.0021205,1.16217,12.6166,10.9874,121.175,87.413,1.301,12.6882,12.4663,119.742,137.407,1.43275,-49.9942 
39,43.841,39,27709.8,-0.0190606,54.1232,12.2766,121.006,0.00295433,-32.0194,500,-7.30982,-9.54274,-11.2967,0.491396,-0.589851,9.32417,13596.2,67.291,15975.1,21633.1,-7.36853,-9.60145,-11.4141,0.432684,-0.648563,0.600905,13583.2,66.8066,15962,0.555836,0.991466,0.00765086,24437.4,-0.00210009,1.20912,12.4199,11.0669,121.425,87.7323,1.25994,12.6269,12.7316,119.82,138.031,1.60476,-50.2982 
