cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
29,42.8878,29,23206.7,0.0132467,45.534,12.1952,119.184,-0.0107545,-31.6298,500,-3.20084,-0.592705,-4.15167,-2.46062,-0.952921,9.85186,10350.5,59.2381,14538.4,18087.8,-3.26288,-0.65474,-4.27574,-2.52265,-1.01496,0.635517,10336.7,58.7263,14524.6,0.452812,0.990156,0.007393,22827.9,-0.00198261,0.886132,12.6407,11.3485,119.909,89.788,1.2078,12.3162,12.4237,117.947,140.102,1.96205,-50.3142 
30,42.8478,30,30466.7,0.0516089,57.9429,12.335,119.475,-0.213935,13.6783,1.08461e-12,-4.19343,-2.68427,-1.21424,-0.494507,-0.223935,46.0849,14112.9,78.7857,18010.6,23362,-4.48361,-2.97446,-1.79461,-0.784691,-0.51412,0.829919,14048.3,76.3917,17946,0.476507,0.990574,0.00778039,29481.8,-0.00184052,1.22733,12.5449,11.2136,120.099,89.6469,1.45562,12.4564,12.4792,118.3,140.036,1.79911,-50.3891 
31,43.0378,31,27111.7,-0.192709,52.8323,12.2929,119.075,-0.0903167,119.198,499.998,-2.056,-1.25783,-5.19208,-0.0736315,-1.16253,58.6342,12408.5,81.0874,16461.7,21492.6,-2.42521,-1.62703,-5.93049,-0.442835,-1.53174,0.504028,12326.2,78.0415,16379.5,0.46668,0.989042,0.00870051,26412.6,-0.0021647,1.09397,12.498,11.2003,119.778,88.9191,1.32536,12.4197,12.7075,117.737,139.25,2.04075,-50.3314 
32,43.0478,32,28910.7,-0.695809,56.277,12.5609,119.258,0.252386,513.846,67.0917,-6.56936,-3.17388,-5.712,-3.92637,2.93454,49.4822,12936.1,79.985,17837.5,27233.3,-6.88094,-3.48546,-6.33515,-4.23795,2.62296,0.654129,12866.7,77.4145,17768.1,0.457121,0.989581,0.00796203,28147.3,-0.00223511,1.10335,12.6147,11.4416,119.967,89.5673,1.40905,12.5448,12.7903,117.944,140.125,2.0225,-50.5578 
33,42.8378,33,28307.6,0.047875,54.5934,12.2837,119.609,-0.0697034,-31.9034,8.64482,-5.33658,-4.87622,-6.03482,-2.10509,-2.33838,17.1609,12697.2,79.8371,17358,21902.9,-5.44464,-4.98428,-6.25094,-2.21315,-2.44644,0.707071,12673.2,78.9456,17334,0.459499,0.989216,0.00831986,27580.4,-0.0020062,1.10948,12.3426,11.3028,120.259,89.3813,1.37201,12.6005,12.7247,118.359,139.904,1.90005,-50.5229 
34,43.1578,34,30779.4,-0.584536,59.6807,12.4511,119.712,1.30042,-1392.53,0.000316749,-6.05554,-7.03716,-11.4905,-2.96251,-1.03674,47.9792,14186.2,88.5642,18426.9,83140.2,-6.35766,-7.33927,-12.0947,-3.26462,-1.33885,0.602084,14118.9,86.0718,18359.6,0.472076,0.989444,0.00856206,29908.2,-0.00217262,1.24055,12.4723,11.3211,120.384,89.3783,1.47018,12.4597,12.6761,118.472,139.663,1.91146,-50.2845 
35,43.0878,35,28704.4,0.0579977,55.7492,12.2012,119.272,-0.107079,23.7971,1.72648e-13,-5.69748,-2.41527,-4.26078,-1.40077,-2.23514,82.0337,13709,85.2779,16700.3,22225.9,-6.21402,-2.93182,-5.29386,-1.91732,-2.75169,0.722961,13594,81.0164,16585.2,0.487986,0.989678,0.00891817,27857.3,-0.00203706,1.18948,12.4769,11.3476,119.976,88.8303,1.36594,12.3347,12.5617,117.956,139.045,2.01988,-50.2148 
36,42.6078,36,26947.6,-0.0976058,53.0077,12.1672,119.786,0.0286914,-3.12316,500,-2.89677,-3.0194,-5.48512,-3.12274,-0.108021,66.4961,12490.1,64.1215,16255.9,20998.4,-3.31548,-3.43811,-6.32253,-3.54145,-0.52673,0.631217,12396.8,60.6671,16162.7,0.471421,0.991509,0.00686693,26296.7,-0.00212283,1.07902,12.5676,11.3653,120.565,89.9097,1.34599,12.2418,12.4775,118.453,140.299,2.11189,-50.389 
37,43.0178,37,25640.5,-0.105235,50.9571,12.1033,119.436,0.284852,-29.8114,3.19837e-07,-5.07168,-5.61251,-5.36627,0.0398779,-1.303,34.995,11735.4,59.318,15770,20353.7,-5.29203,-5.83286,-5.80697,-0.180476,-1.52335,0.688395,11686.3,57.5,15720.9,0.463626,0.991463,0.00669249,25206.3,-0.00209876,1.05425,12.2328,11.2064,120.142,88.9734,1.2822,12.3447,12.5624,118.14,139.488,2.00149,-50.5149 
38,42.9578,38,27955.6,0.00647413,54.3855,12.21,119.157,-0.0390316,-53.4991,500,-5.65463,-4.22847,-11.4081,-3.12796,0.296975,57.2052,12781.7,91.3856,16898.4,21684.9,-6.01483,-4.58867,-12.1285,-3.48816,-0.0632306,0.538549,12701.5,88.4139,16818.2,0.467566,0.987965,0.00959116,27165.1,-0.00200367,1.11446,12.3894,11.3901,119.897,89.4956,1.35433,12.3594,12.7338,117.835,139.581,2.06157,-50.0857 
