cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,43.766,0,32397.2,-0.885833,56.0645,14.3437,121.507,0.521615,790.539,266.208,-2.59071,0.525059,-5.29424,-1.45405,-1.09193,236.314,14597.8,144.103,19396.6,39602.1,-4.07872,-0.962948,-8.27026,-2.94205,-2.57994,0.560885,14266.3,131.827,19065.1,0.523908,0.984087,0.0125772,27230.6,-0.00167868,1.03956,13.8753,12.3838,122.23,87.3153,1.22447,14.1141,13.986,119.928,137.447,2.30255,-50.1316 
1,45.026,1,28652.2,-0.345283,51.6874,13.7164,121.827,0.13995,270.764,500,-4.4852,-3.86889,-2.94415,-3.85245,-0.979405,172.979,12688.9,115.344,18164.5,24312.8,-5.5744,-4.95809,-5.12256,-4.94165,-2.06861,0.773991,12446.2,106.358,17921.8,0.505265,0.985266,0.0108138,24633.1,-0.00226354,0.960233,13.5886,11.8545,122.308,87.6134,1.22346,13.7908,13.5061,120.474,137.849,1.83389,-50.2359 
2,44.686,2,28410.7,-0.790463,51.3173,-13.7551,121.769,0.322308,890.739,115.031,-2.80933,-1.47006,-5.52963,-1.48035,0.622615,190.103,12489.5,109.84,17769.5,32324.4,-4.00636,-2.66709,-7.92369,-2.67738,-0.574415,0.556069,12222.9,99.9645,17502.9,0.506651,0.98589,0.0104113,24124.8,-0.0017768,0.93387,13.4165,12.1179,122.575,88.6006,1.20538,13.6681,13.4149,120.354,139.027,2.22105,-50.4266 
3,44.026,3,31031.4,-0.0526682,54.0486,13.7705,121.706,0.0407104,-52.265,500,-4.59568,-5.15678,-13.1822,-4.09355,1.22366,165.168,13710.9,126.86,19056.7,24297.9,-5.63569,-6.19679,-15.2622,-5.13356,0.183647,0.523719,13479.2,118.28,18825,0.512903,0.984876,0.0114418,26280.2,-0.00169026,1.02656,13.5586,11.9991,122.439,87.5658,1.23872,13.9634,13.6872,120.227,137.775,2.21201,-50.2089 
4,43.786,4,29304.7,0.0396079,51.702,13.6185,121.574,-0.083572,57.0688,9.29537e-12,-2.63604,-3.12069,-10.1609,-2.41738,-1.81594,193.068,13069.1,119.45,17985.9,23076.2,-3.85174,-4.33639,-12.5923,-3.63308,-3.03164,0.541184,12798.3,109.42,17715.1,0.515135,0.985259,0.0112501,24844.6,-0.00175208,0.977905,13.4274,12.0869,122.472,87.991,1.20444,13.7638,13.5572,119.994,138.129,2.47859,-50.1377 
5,44.366,5,29710.6,-0.939758,53.2684,14.1159,121.222,1.56133,-170.681,11.3661,-6.30132,-5.92147,-4.40606,-2.66398,1.3889,241.253,13274,125.778,18647.1,33152.9,-7.82043,-7.44058,-7.44428,-4.18309,-0.13021,0.724476,12935.6,113.245,18308.7,0.509567,0.984911,0.0112657,25385.5,-0.00231297,0.972135,13.7463,12.1991,122.108,88.4548,1.25433,13.989,13.2901,119.656,138.646,2.45197,-50.1917 
6,43.426,6,28847.9,-0.0657865,50.8319,13.6607,121.965,-0.237088,346.634,500,-0.544005,-4.52073,-8.51196,3.47282,-0.810708,183.453,12878.3,120.437,17612.5,25280.4,-1.69916,-5.67589,-10.8223,2.31767,-1.96586,0.393558,12621,110.906,17355.2,0.516778,0.984855,0.0116348,24422.5,-0.00169398,0.976255,13.5454,11.9331,122.825,88.4679,1.178,13.6847,13.6006,120.458,138.706,2.36681,-50.2381 
7,44.606,7,29168.4,-0.0870625,52.0769,13.5756,121.721,0.164982,-159.587,500,-5.21265,-0.951866,-7.46981,-1.4463,-0.630948,213.493,12669.5,120.567,18380.1,23871.4,-6.55696,-2.29618,-10.1584,-2.79061,-1.97526,0.57277,12370,109.477,18080.7,0.501523,0.984748,0.0110307,24664.9,-0.00175334,0.952562,13.4736,11.9567,122.443,88.35,1.24825,13.5822,13.4685,120.346,138.75,2.09704,-50.3998 
8,43.526,8,15215.8,-0.712141,31.2018,13.1809,121.183,-1.38277,-3351.65,442.85,-4.5216,-3.93136,0.32004,-0.0308635,-0.844612,108.311,7097.72,48.4477,10541.2,164258,-5.2036,-4.61336,-1.04397,-0.712869,-1.52662,0.92031,6945.81,42.8211,10389.3,0.495757,0.989326,0.00753534,14010.5,-0.00262086,0.599759,12.9576,11.3492,121.634,87.9284,0.785382,13.0875,13.1008,119.975,138.451,1.65969,-50.5226 
9,44.446,9,27869.9,-0.0384293,49.764,13.5258,121.492,0.0221233,-4.64193,8.97867e-12,-3.95529,-7.74993,-10.4324,-2.57702,-0.0118444,153.397,12542.6,111.173,17290.5,21914.9,-4.92119,-8.71583,-12.3642,-3.54292,-0.977743,0.594907,12327.4,103.205,17075.3,0.514959,0.985561,0.0110112,23938.6,-0.0018401,0.963943,13.3386,11.8574,122.276,88.1995,1.17861,13.6232,13.3676,120.024,138.673,2.25217,-50.4733 
10,44.506,10,28878.9,-0.00409453,50.2972,13.8399,121.219,0.0262723,-77.3166,500,-6.51679,-5.39318,-4.16252,-2.56263,1.39608,100.216,12854.3,115.172,17852.5,22726.8,-7.14782,-6.02421,-5.42458,-3.19366,0.765045,0.741996,12713.7,109.966,17712,0.513523,0.985089,0.0113075,24757.8,-0.00181922,0.955394,13.7208,11.9273,122.061,87.8571,1.19856,13.9223,13.3529,119.663,138.066,2.39793,-50.2086 
11,43.846,11,29008.8,-0.757486,51.4916,13.9055,121.557,-0.513327,1319.35,440.485,-1.92779,-2.62413,-3.55608,-3.73875,-2.56166,202.481,12622.4,114.953,17979,45355.7,-3.20276,-3.8991,-6.10602,-5.01372,-3.83662,0.723186,12338.4,104.435,17695,0.506273,0.985404,0.0107551,24371,-0.00154005,0.959362,13.4108,11.9,122.465,87.7318,1.20968,13.8025,13.4029,119.998,137.972,2.46686,-50.2401 
12,45.146,12,29843.9,-0.198069,52.176,13.8059,121.837,1.15209,-1130.47,500,-1.83589,-2.7543,-5.93039,-3.19249,0.0635936,150.988,13239.9,128.445,18253.2,65846.8,-2.78662,-3.70504,-7.83185,-4.14323,-0.887137,0.595334,13028.1,120.601,18041.4,0.515021,0.984059,0.0121641,25296.3,-0.00154382,0.980948,13.4603,12.1415,122.63,88.2519,1.19662,13.8395,13.6986,120.352,138.73,2.27792,-50.4779 
13,44.286,13,28794.7,-0.0785749,51.2219,13.6777,121.417,-0.167,215.829,500,-9.17271,-6.16156,-13.8718,0.0280596,-0.234528,239.837,12600.2,115.71,18293.1,23980.1,-10.6829,-7.67175,-16.8922,-1.48213,-1.74472,0.560942,12263.8,103.251,17956.7,0.501088,0.98548,0.010481,24474.4,-0.00215223,0.945838,13.6077,11.9702,122.241,88.1694,1.24612,13.7977,13.3012,119.982,138.223,2.25905,-50.0536 
14,44.746,14,29604.8,-0.750733,52.2801,13.9193,121.932,-0.155835,1144.16,39.2216,-4.71766,-4.03342,-10.2941,-3.67131,-3.15635,185.888,12722.4,124.402,18430.2,29493.4,-5.88815,-5.20391,-12.6351,-4.8418,-4.32684,0.615906,12461.7,114.746,18169.5,0.502145,0.984142,0.0114997,24816.9,-0.00151028,0.965534,13.4015,11.9398,122.673,87.4818,1.21043,13.9285,13.5996,120.45,137.709,2.22311,-50.2276 
15,43.686,15,30136.4,-0.0952443,52.6321,13.8397,121.823,0.0562318,-52.0048,500,-1.941,-5.14121,-10.5112,-3.18565,1.45175,177.761,13250.5,130.137,18952.5,23807.4,-3.06032,-6.26053,-12.7498,-4.30496,0.332436,0.510435,13001.1,120.903,18703.1,0.505502,0.983987,0.0117678,25719.3,-0.00199931,0.97527,13.669,12.1021,122.446,87.4847,1.228,14.0038,13.7089,120.411,137.658,2.03483,-50.1737 
16,44.466,16,30756.7,-0.0856401,52.9817,13.9089,121.388,0.121875,-77.1886,500,-5.98978,-6.44835,-8.38424,-2.86621,-2.27853,185.361,13517.7,130.675,18957.7,24295.4,-7.15695,-7.61552,-10.7186,-4.03338,-3.44569,0.6749,13257.7,121.046,18697.7,0.51046,0.984273,0.011785,25972.2,-0.00174784,0.989287,13.9046,11.9659,122.092,87.6771,1.26141,13.9686,13.4274,119.853,137.872,2.23898,-50.1952 
17,44.146,17,27951.2,-0.369186,49.5724,13.673,121.588,0.551485,98.3203,7.4686e-09,-3.98582,-4.45728,-12.1586,-2.46236,-2.55421,87.5632,12290.9,129.53,17312.9,23829.8,-4.53718,-5.00864,-13.2614,-3.01372,-3.10557,0.541549,12168,124.981,17190.1,0.510034,0.982343,0.0132161,23857.3,-0.00154456,0.928007,13.3817,11.9889,122.282,88.0916,1.16366,13.6343,13.5579,120.232,138.522,2.04958,-50.4306 
18,43.746,18,27014.4,-0.730008,48.5921,13.7795,122.001,6.13648,-5285.46,296.262,-3.0287,-4.59979,-9.20784,0.834301,-5.03601,106.496,11803.2,100.494,17047.5,1.07763e+06,-3.69928,-5.27036,-10.549,0.163722,-5.70659,0.579076,11653.8,94.9615,16898.1,0.503523,0.985941,0.0102459,23144.5,-0.00174873,0.905484,13.3664,11.8567,122.629,88.229,1.14807,13.661,13.5069,120.704,138.527,1.92545,-50.2983 
