cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,42.6015,0,29509.4,-0.754697,57.3919,12.6599,118.91,0.242454,145.987,1.76049,-6.07022,-3.43488,-3.92872,-2.26341,-2.84272,145.07,12973.8,71.6129,18399.8,24804.6,-6.98369,-4.34835,-5.75565,-3.17688,-3.75619,0.760388,12770.3,64.0768,18196.3,0.449355,0.991296,0.006445,28419.1,-0.00204588,1.05631,12.7653,11.6308,119.553,90.9685,1.43594,12.6738,12.8147,117.727,142.068,1.826,-51.0992 
1,42.9915,1,26946.5,-0.0269571,52.1755,12.4683,119.165,-0.0346353,26.2478,500,-5.23214,-3.69628,-2.96571,-0.0128457,-1.31378,88.0527,12102.8,66.7133,16663.1,21206.8,-5.78659,-4.25072,-4.0746,-0.56729,-1.86822,0.753762,11979.3,62.1391,16539.6,0.457166,0.991004,0.0068732,26203.3,-0.0021597,0.983757,12.8238,11.7441,119.839,90.3144,1.28747,12.6932,12.9761,117.861,141.343,1.97779,-51.0289 
2,43.0115,2,24212.7,-0.721652,47.7896,12.7177,119.14,1.11026,-214.089,494.755,-9.61062,-5.69818,-5.64693,-0.656985,-0.713996,122.208,10733.7,65.1663,15543.7,27522.8,-10.3801,-6.46769,-7.18595,-1.42649,-1.4835,0.733298,10562.3,58.8178,15372.2,0.444121,0.990349,0.00699899,23782.4,-0.00248789,0.887098,12.7406,11.71,119.914,90.8084,1.2173,12.7274,12.8394,117.846,141.758,2.06841,-50.9497 
3,43.0915,3,27805.9,-0.301484,53.484,12.5806,119.385,-0.0875984,503.645,500,-6.57529,-6.41143,-6.60029,-2.76467,2.10617,159.903,12538.1,79.8885,17120.2,23340,-7.58216,-7.41829,-8.61403,-3.77154,1.0993,0.672305,12313.9,71.5818,16895.9,0.458713,0.98993,0.00774388,26844.4,-0.00218208,1.03797,12.8055,11.6045,120.073,91.0544,1.31916,12.6694,12.9728,118.182,141.989,1.89134,-50.9343 
4,43.1215,4,31233,-0.0642683,59.1393,12.4806,119.289,0.0170394,-43.9574,0.011027,-2.68148,-2.37098,-10.2387,-1.36137,-1.52574,120.572,13891.6,86.9673,19037.4,24051.7,-3.44069,-3.13019,-11.7571,-2.12058,-2.28494,0.48283,13722.5,80.7038,18868.3,0.458193,0.989813,0.0078175,29949.2,-0.00197864,1.13158,12.6843,11.8451,120.102,91.293,1.45589,12.7123,12.9793,118.032,142.285,2.06986,-50.9922 
5,42.8715,5,26881.8,-0.622294,52.3353,12.5068,118.908,-0.598327,409.166,376.782,-7.01933,-2.7918,-6.42549,-2.62469,-1.36691,111.558,12373.5,65.3954,16165.6,29277.1,-7.72178,-3.49425,-7.83039,-3.32714,-2.06936,0.679646,12217,59.6002,16009.2,0.470159,0.991535,0.00681123,25984.9,-0.00181596,1.05436,12.6259,11.3344,119.839,91.4672,1.32764,12.3185,12.4592,117.621,142.209,2.21764,-50.7421 
6,43.2115,6,28860.2,-0.170762,55.1844,12.4166,118.713,-0.536957,462.037,0.00568478,-4.60692,-1.63051,-0.293535,0.0950005,2.53077,87.2835,13003.4,82.864,17482.7,30381.9,-5.15652,-2.18011,-1.39274,-0.454601,1.98116,0.80664,12881,78.3298,17360.2,0.463165,0.98947,0.00824311,27810.8,-0.00182443,1.09528,12.688,11.4421,119.38,91.2889,1.39216,12.519,12.6231,117.437,142.13,1.94237,-50.8409 
7,43.2715,7,27093.5,-0.362997,52.781,12.401,119.246,0.19834,78.7021,1.34672e-07,-5.62178,-2.73998,-5.19289,-3.4794,0.774992,125.027,12129.7,57.6846,16623.7,21815.5,-6.40904,-3.52724,-6.76742,-4.26666,-0.01227,0.677475,11954.3,51.1897,16448.4,0.458021,0.992562,0.00570022,26099.9,-0.00192932,1.03044,12.5603,11.4875,119.926,91.2361,1.32933,12.492,12.6545,118.089,142.349,1.83682,-51.1128 
8,43.1615,8,24845.9,-0.157624,48.852,12.0861,118.954,0.00666688,241.991,0.00349837,-5.31981,-3.54629,-7.07089,-3.11188,1.19151,39.887,11198.7,66.2626,15231.9,19273,-5.57097,-3.79745,-7.5732,-3.36304,0.940354,0.608909,11142.8,64.1906,15175.9,0.460558,0.990019,0.00773143,24194.1,-0.00187309,1.00482,12.228,11.1721,119.64,90.7705,1.26263,12.2506,12.4918,117.817,141.711,1.82338,-50.9407 
9,43.0515,9,28367.1,-0.574041,54.2937,12.5483,118.806,0.116151,1175.83,480.468,-8.41757,-3.7506,-8.16555,-4.20883,-1.88959,55.2273,12399.2,79.712,17423.2,26624.2,-8.76532,-4.09835,-8.86105,-4.55658,-2.23734,0.689289,12321.7,76.8431,17345.7,0.452355,0.989204,0.00809464,27239,-0.00147679,1.04842,12.5535,11.348,119.426,90.5831,1.39247,12.4501,12.6203,117.56,141.46,1.86615,-50.8773 
10,43.0315,10,23455.5,-0.597515,46.3831,12.4452,119.036,-0.0888224,1338.13,316.531,-6.44077,-2.8521,-7.75449,-0.370193,-0.738227,18.1787,10219.2,54.8587,14968.2,22660.5,-6.55524,-2.96656,-7.98342,-0.48466,-0.852693,0.57631,10193.7,53.9143,14942.7,0.44235,0.990829,0.00660255,23044.5,-0.00205712,0.883647,12.4962,11.3787,119.98,90.8448,1.21609,12.4369,12.5865,117.744,141.944,2.23539,-51.0997 
11,42.6515,11,27506.8,-0.261526,52.8417,12.3151,118.599,-0.0855682,182.199,486.795,-5.67034,-4.96175,-5.67067,-3.03987,-0.603398,56.8634,11760.1,63.494,17142.5,21691.5,-6.02839,-5.3198,-6.38678,-3.39792,-0.961452,0.710932,11680.4,60.54,17062.8,0.443205,0.991011,0.00649348,26354.4,-0.00144499,1.02398,12.4814,11.1493,119.536,90.903,1.38309,12.4378,12.4785,117.433,141.836,2.1026,-50.9331 
12,43.1415,12,27448,-0.611392,53.126,12.5277,118.949,0.313786,271.153,78.8076,-6.64641,-1.53907,-6.30399,0.5327,-1.08112,71.6715,11932,69.3883,17203.9,24435.5,-7.09771,-1.99037,-7.20659,0.0814036,-1.53242,0.593896,11831.5,65.6651,17103.3,0.445792,0.990381,0.00702276,26540.3,-0.00196239,1.02698,12.6197,11.2863,119.702,90.7966,1.38453,12.4794,12.5795,117.833,141.687,1.86844,-50.8904 
13,43.2515,13,26202.3,-0.39439,51.6227,12.311,118.782,-2.28756,1353.5,500,-3.96331,-0.829238,-5.65616,-2.50162,-1.4422,69.7407,11559.9,50.313,16435,121481,-4.40245,-1.26838,-6.53443,-2.94075,-1.88134,0.616239,11462.1,46.6901,16337.2,0.449281,0.992922,0.00523699,25512.1,-0.00190862,0.995018,12.5082,11.2703,119.512,91.0327,1.35631,12.3026,12.4259,117.575,142.02,1.93717,-50.9868 
14,43.1115,14,26025,0.0134653,50.8225,12.1946,119.035,-0.113768,-0.752557,500,-2.71589,-2.65502,-5.78532,-6.19307,-0.193969,73.0747,11743.8,60.1204,16095.1,20178,-3.17602,-3.11515,-6.70558,-6.65321,-0.654101,0.669742,11641.3,56.3244,15992.6,0.458409,0.991604,0.00644587,25395,-0.002127,1.03522,12.4364,11.1865,119.685,90.6866,1.33068,12.3788,12.4117,117.816,141.567,1.86954,-50.8804 
