cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
22,42.3559,22,20718.8,0.0260605,32.3627,-16.195,121.913,0.0145358,-4.15514,4.54597e-12,-7.39932,-7.845,-10.9241,-4.57203,-1.80872,261.141,8823.68,127.055,13468.9,17063.6,-9.04366,-9.48934,-14.2128,-6.21636,-3.45306,0.664913,8457.4,113.49,13102.6,0.486977,0.977056,0.015705,17367.2,-0.00188706,0.446545,16.8177,14.6087,122.669,86.1426,0.705371,16.151,14.9572,119.839,135.684,2.82929,-49.5415 
23,44.7959,23,21531.2,-0.0821712,34.1079,15.9552,122.448,0.141433,-41.2301,499.994,-7.9099,-6.09037,-11.8257,-5.35413,-7.1726,230.923,9243.54,142.298,13741.8,17905.3,-9.36396,-7.54443,-14.7339,-6.80818,-8.62666,0.687027,8919.65,130.302,13417.9,0.494332,0.975072,0.0175744,18043.9,-0.00183372,0.467976,16.8613,14.6173,122.91,85.5672,0.705901,15.8457,15.5544,120.843,135.797,2.0673,-50.2296 
24,42.5559,24,20156.5,-0.937525,33.2446,16.671,121.929,0.26297,1111.81,0.00630627,-7.223,-8.11796,-10.2402,-6.32354,-2.34027,223.258,8823.5,133.325,13445.9,27559.4,-8.6288,-9.52375,-13.0518,-7.72933,-3.74606,0.694192,8510.36,121.727,13132.7,0.487962,0.97558,0.0167878,17440.6,-0.00250224,0.445411,16.4275,15.2138,123.21,86.1811,0.708641,16.0229,15.0107,119.567,136.143,3.64264,-49.962 
25,43.4759,25,22132.4,-0.0477648,35.8662,15.7443,122.669,0.173064,-132.644,500,-7.96451,-6.29716,-6.54881,-0.584324,-5.70969,277.102,9916.9,157.397,13915.9,19129.7,-9.70935,-8.042,-10.0385,-2.32916,-7.45453,0.732831,9528.23,143.002,13527.2,0.508803,0.974408,0.0191017,18726.8,-0.00198202,0.502261,16.165,15.1498,123.479,85.6134,0.705412,15.8739,15.6953,120.51,135.893,2.96942,-50.2791 
26,43.5359,26,22110.6,-0.0538454,35.2639,16.1493,122.065,0.0400833,4.23455,2.9318e-10,-8.36813,-7.47846,-15.8368,-7.37874,-1.30775,367.54,9611.16,155.996,14378,18544.2,-10.6824,-9.79276,-20.4654,-9.69304,-3.62205,0.622797,9095.65,136.903,13862.5,0.491068,0.974336,0.0178672,18522.2,-0.00220514,0.48135,16.7,14.9412,122.882,85.5907,0.725701,16.3255,15.3179,119.803,135.694,3.079,-50.1034 
27,45.4959,27,21900.9,-1.09213,35.8418,-16.7282,122.422,1.4691,-819.41,176.002,-4.13126,-2.84366,-10.1095,-9.61119,-4.4848,316.559,9860.25,147.83,13949.1,58705.4,-6.12454,-4.83694,-14.096,-11.6045,-6.47809,0.67325,9416.24,131.385,13505.1,0.506258,0.976164,0.0176056,18599.7,-0.00226108,0.484847,16.7905,15.3185,123.306,84.6586,0.729524,15.9228,15.0726,120.22,134.61,3.0868,-49.9513 
28,42.8759,28,20669.8,-1.04735,33.7789,16.8079,121.64,-0.961528,1100.03,393.37,-7.70718,-6.31943,-15.4771,-8.41422,-4.68349,245.761,9017.98,141.834,13735.5,52914.2,-9.25467,-7.86692,-18.572,-9.96171,-6.23099,0.642063,8673.27,129.068,13390.8,0.487837,0.974619,0.0174454,17779,-0.00231277,0.451986,16.8503,14.7962,122.654,85.3176,0.734631,16.0252,14.6722,119.405,135.178,3.24884,-49.8609 
29,45.1559,29,22000.4,-0.159872,35.1139,-16.3068,121.859,0.169811,45.5767,500,-5.1158,-7.35613,-11.8429,-8.03119,-2.8906,296.025,9698,161.526,14290.3,18891.8,-6.97979,-9.22012,-15.5709,-9.89518,-4.75459,0.66457,9282.79,146.148,13875.1,0.495933,0.973187,0.0190339,18717.8,-0.00238535,0.48278,16.849,15.1005,122.592,85.0563,0.732641,16.1859,15.1706,119.56,134.865,3.03139,-49.8091 
30,44.1759,30,22016.1,-0.50531,35.9391,16.2431,121.816,0.43163,98.7303,30.8527,-9.24373,-8.06543,-12.7513,-6.49999,-1.40152,293.596,9832.04,153.655,14092.1,20390.7,-11.0924,-9.91412,-16.4487,-8.34868,-3.25021,0.664682,9420.24,138.403,13680.3,0.503142,0.974933,0.0182956,18722.8,-0.00228676,0.491781,16.6093,15.1356,123.146,85.3105,0.724916,16.0047,15.3358,119.873,135.561,3.27359,-50.2503 
31,43.3159,31,21259.7,0.0212983,34.7768,-15.6843,122.621,0.0489568,-22.5375,2.15445e-12,-5.57369,-8.45259,-10.8668,-2.41037,-4.31755,303.147,9462.67,148.604,13794.8,17792.1,-7.48253,-10.3614,-14.6845,-4.31921,-6.22639,0.659087,9037.47,132.857,13369.6,0.498514,0.974919,0.0179763,18128.8,-0.0023683,0.471731,16.3299,15.4789,123.392,85.0243,0.714978,15.7557,15.4622,120.335,135.274,3.05651,-50.2499 
32,43.7759,32,22951.2,-1.09521,36.9429,16.8566,122.294,-0.0886464,587.536,51.1896,-9.08658,-7.78014,-15.0363,-7.18813,-1.84727,283.125,9785.71,161.916,15056.4,21967.5,-10.8693,-9.56291,-18.6018,-8.97089,-3.63003,0.639744,9388.6,147.208,14659.3,0.485026,0.973294,0.0181624,19356.9,-0.00232854,0.475127,16.5946,15.718,123.397,84.7793,0.754793,16.4042,15.3183,120.077,134.995,3.31986,-50.2162 
33,42.7159,33,22867.3,-1.11144,36.6112,17.0098,122.248,1.42512,-257.981,395.919,-7.11478,-7.66891,-17.9382,-3.37044,-5.81704,326.353,10091.9,163.415,14414.3,32240.9,-9.16974,-9.72387,-22.0481,-5.4254,-7.872,0.593501,9634.13,146.461,13956.6,0.503756,0.974085,0.0189646,19124.6,-0.00198062,0.484237,17.0607,15.2486,123.238,85.608,0.725908,16.1429,15.511,120.142,136.133,3.09552,-50.5247 
34,43.4959,34,22281.9,-0.995829,35.9617,16.5989,122.384,3.46087,-2307.8,198.05,-9.6429,-7.29072,-11.7286,-3.4046,-0.354453,321.11,9476.29,146.107,14376.8,279435,-11.6648,-9.31267,-15.7725,-5.42654,-2.37639,0.645983,9025.9,129.426,13926.4,0.487995,0.97552,0.0168316,18495.9,-0.00192279,0.47887,16.3619,15.0995,123.262,86.2985,0.738155,16.0474,15.3183,120.175,136.814,3.08646,-50.5157 
35,45.5159,35,22394.9,-0.994807,36.3698,16.477,122.367,0.443446,195.543,307.783,-2.9282,-8.46834,-10.0693,-4.93048,-2.59931,327.702,10322.7,151.905,13660.5,22330.8,-4.99166,-10.5318,-14.1962,-6.99393,-4.66276,0.656901,9863.02,134.882,13200.8,0.523526,0.976627,0.0184743,18839.6,-0.00187564,0.524609,16.5418,14.8061,123.143,85.6491,0.698444,15.8391,15.5481,120.327,135.867,2.81609,-50.2182 
36,44.5359,36,20796.1,0.00815909,32.6847,-16.0458,121.756,0.0401216,-34.8186,9.09561e-10,-8.27347,-7.6013,-10.1849,-6.21991,-1.74336,238.305,8915.99,128.766,13327.7,17118.1,-9.77401,-9.10184,-13.186,-7.72045,-3.2439,0.693536,8581.74,116.387,12993.4,0.492714,0.976816,0.0162326,17417.3,-0.0016805,0.454905,16.6757,14.5978,122.82,85.7797,0.719301,15.9355,14.6088,119.66,135.572,3.16004,-49.7919 
37,44.6959,37,22457,-0.0639371,35.4402,16.0207,122.072,0.0698906,13.8377,500,-3.77045,-5.64877,-12.0328,-7.22709,-4.7264,282.064,9875.82,131.281,14240,18514.5,-5.54653,-7.42485,-15.5849,-9.00317,-6.50249,0.646295,9480.19,116.629,13844.3,0.501748,0.978925,0.0152813,18894.3,-0.00197382,0.491694,16.8258,14.9228,122.792,85.8035,0.754747,15.7202,15.0999,120.225,136.229,2.56692,-50.4253 
38,43.1759,38,19545.5,-0.883317,33.0674,15.8685,122.324,0.547791,-292.843,83.7743,-4.05053,-8.49427,-11.156,-3.72922,0.356849,267.084,8921.55,130.672,12186.7,22303.7,-5.73229,-10.176,-14.5196,-5.41097,-1.32491,0.609309,8546.94,116.797,11812.1,0.515522,0.976644,0.0178888,16579.2,-0.00177002,0.471698,15.926,14.8178,123.003,85.7848,0.669646,15.1488,15.0617,120.22,136.264,2.78302,-50.4795 
39,44.8359,39,22625.2,-0.735174,35.3653,16.6236,122.149,0.602117,139.885,500,-6.56905,-6.75222,-11.5908,-4.38031,-4.33306,269.26,9967.43,149.061,13980.1,21879.9,-8.26451,-8.44768,-14.9817,-6.07577,-6.02852,0.657937,9589.76,135.074,13602.4,0.509027,0.975944,0.0179638,18839.4,-0.00168476,0.490491,16.9591,15.0435,122.497,85.2699,0.719924,16.0127,15.2264,120.385,135.194,2.11213,-49.9241 
40,42.7759,40,22164.4,-0.102247,34.5384,16.2323,121.74,0.119565,-2.04658,500,-8.5103,-6.0008,-11.8015,-2.02778,-0.452767,334.804,9509.93,150.165,14022.7,18258.5,-10.6185,-8.10898,-16.0179,-4.13596,-2.56094,0.613489,9040.33,132.772,13553.1,0.495186,0.974942,0.0177262,18256.4,-0.00173387,0.466279,16.9617,15.0139,122.707,85.8835,0.737425,16.0425,14.958,119.697,136.13,3.01011,-50.2463 
