cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,48.554,0,24463.9,-0.0750444,39.3876,13.7074,115.329,0.123462,-75.5752,369.425,0.0621639,0.812677,3.99045,1.35246,2.66788,-35.7358,10789.9,65.7376,13092.2,17879.4,0.287183,1.0377,4.44048,1.57748,2.8929,0.566178,10818.4,68.3253,13120.7,0.430669,0.989068,0.00950153,25119.9,-0.000264255,0.853504,13.9729,11.4487,115.018,90.237,0.931094,13.8153,12.9779,114.624,140.908,0.394093,-50.6708 
1,48.834,1,27873.6,-0.0801843,44.7907,13.7205,115.096,0.138077,-217.11,92.33,-2.79663,-0.516935,-0.136829,-0.010134,2.84018,-92.8725,11349,89.6858,15887.6,20981.5,-2.21184,0.0678586,1.03276,0.57466,3.42497,0.642448,11423,96.411,15961.5,0.396341,0.985445,0.0110043,28821,-0.000178582,0.899005,13.9381,11.4334,114.792,90.7566,1.15399,13.7028,12.6988,114.372,141.248,0.419942,-50.4914 
2,48.634,2,27969.3,-0.107783,45.3653,13.6615,115.041,0.214436,-195.226,128.408,-1.26632,-0.0776202,0.909061,1.50794,3.23974,-0.19982,11450.1,85.9451,15908.9,21538,-1.26506,-0.076362,0.911578,1.5092,3.241,0.789004,11450.2,85.9596,15909,0.3977,0.987033,0.00985516,28791.1,-0.000179391,0.923412,13.7425,11.3322,114.625,90.3935,1.15351,13.7609,12.6911,114.368,140.964,0.257081,-50.5703 
3,48.574,3,25186.9,-0.0813878,39.999,13.9061,115.237,0.128063,-43.6424,0.0234916,1.6376,0.722416,1.46132,0.140873,1.80219,28.6045,9616.8,66.491,14853.9,18289.1,1.45749,0.542301,1.10109,-0.039242,1.62207,0.764911,9594.02,64.4197,14831.1,0.37244,0.988386,0.00793777,25759.9,-0.000144813,0.745696,14.1646,11.5335,114.96,90.2856,1.06148,13.9203,12.781,114.542,140.955,0.418096,-50.6694 
4,48.674,4,25509.3,-0.037908,40.3223,13.9002,115.292,0.0251514,-40.8911,500,-0.895752,-0.336112,0.359958,-0.690342,3.91887,-13.1289,13204.3,80.6072,11522.4,18279.2,-0.813082,-0.253443,0.525297,-0.607673,4.00154,0.815856,13214.7,81.5579,11532.8,0.512487,0.989315,0.0128595,25785.5,-0.000227477,1.01177,14.2143,11.69,114.88,90.5149,0.828519,13.8986,12.8226,114.598,141.107,0.282505,-50.5919 
5,48.874,5,23333.3,0.022783,37.0587,13.7258,115.228,-0.035677,-12.9695,3.73099e-11,0.631236,-0.914108,2.38322,1.41725,1.6593,-77.1279,10906,62.4272,11683.8,16573.6,1.11689,-0.428455,3.35453,1.9029,2.14495,0.585391,10967.5,68.0122,11745.2,0.461404,0.989264,0.0105544,23769.8,-0.000169453,0.848476,14.1661,11.495,114.906,90.2477,0.842801,13.8392,12.8723,114.494,141.194,0.412207,-50.9464 
6,48.614,6,27460.1,-0.0442073,42.4117,14.1821,115.266,0.0392373,-15.4279,493.622,1.98671,0.0845267,-0.210745,-0.336983,3.82927,-33.3202,14659.5,98.3988,11758.9,19600.1,2.19652,0.294335,0.208871,-0.127174,4.03908,0.968409,14686.1,100.812,11785.5,0.533414,0.98813,0.0155127,27532.3,-4.32849e-05,1.09957,14.5953,11.6442,114.91,90.2337,0.832255,13.9888,12.9059,114.48,140.981,0.429592,-50.7472 
7,48.694,7,26553.9,-0.0331561,42.7332,13.5854,115.423,-0.0177623,14.4587,52.2385,-1.02965,0.717748,0.496929,-1.04091,2.73974,-76.7364,10581.4,64.5808,15252.5,18907.2,-0.546465,1.20094,1.46331,-0.557724,3.22293,0.69406,10642.5,70.1375,15313.6,0.389346,0.988598,0.00836639,27334.4,-8.19937e-05,0.869531,13.717,11.172,115.081,90.5318,1.11875,13.6365,12.671,114.74,140.923,0.340723,-50.3913 
8,48.934,8,25745.8,-0.124717,41.0002,13.9848,114.983,0.129794,-59.1458,375.219,0.466481,0.787758,0.0940689,0.21512,1.31795,-118.743,10656.5,100.443,14620.3,18915.4,1.21418,1.53545,1.58946,0.962816,2.06565,0.784262,10751.1,109.042,14714.9,0.401305,0.98256,0.0134667,26790.3,-0.000440365,0.811935,14.2519,11.7168,114.706,92.3393,1.02246,13.9394,13.0537,114.228,143.467,0.477975,-51.1282 
9,48.754,9,25456.6,-0.0118431,39.9,14.0271,115.203,-0.01135,-14.3176,1.06997e-10,0.0246997,1.26157,1.5257,-0.240012,-0.512143,-57.3633,13011,72.3093,11654.8,18224.8,0.385901,1.62277,2.24811,0.121189,-0.150941,0.468159,13056.7,76.4631,11700.5,0.505873,0.989856,0.011895,25810.2,-0.000150216,0.998644,14.3252,11.5338,114.792,90.1805,0.828705,13.9203,12.9213,114.536,140.56,0.256425,-50.3793 
