cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
32,43.2318,32,31406.9,-0.108126,64.2427,11.5151,120.99,0.126864,-136.853,0.00186289,-4.88887,-7.57027,-1.47302,-4.93079,-2.03537,-11.0742,14357,75.7691,18988.7,24646.8,-4.81914,-7.50054,-1.33356,-4.86106,-1.96564,0.934885,14372.5,76.3444,19004.2,0.526555,0.99079,0.00734582,27295.4,-0.00227469,1.47385,11.6639,10.2974,121.333,88.7581,1.7228,11.7281,11.8512,120.092,138.957,1.24095,-50.1985 
33,43.3418,33,28715.3,-0.262664,60.1984,11.3908,120.558,0.610512,-389.098,0.000178939,-7.42847,-3.5531,-5.79632,-4.38881,-1.58755,-31.9264,13116.6,62.3666,17467.2,30055,-7.22744,-3.35207,-5.39425,-4.18778,-1.38652,0.749664,13161.4,64.0251,17512,0.524995,0.991559,0.00668983,25069.5,-0.00217415,1.35802,11.534,10.2788,120.892,88.2532,1.6266,11.6086,11.7087,119.643,138.444,1.24836,-50.1903 
34,43.3918,34,29006.3,-0.0143796,60.2328,11.4348,120.885,-0.0497535,12.019,6.51703,-10.9571,-4.33407,-6.05224,-2.01772,-1.1889,-24.3562,13983.5,72.2789,17062.2,22440.6,-10.8037,-4.1807,-5.74551,-1.86436,-1.03553,0.756854,14017.6,73.5441,17096.4,0.546642,0.990902,0.00786195,25643.2,-0.00238539,1.44125,11.6899,10.2535,121.241,88.5254,1.60582,11.6951,11.4929,119.822,138.453,1.41882,-49.9278 
35,43.3018,35,22359.4,-0.0424742,46.0537,11.8291,120.562,-0.0648102,69.7271,0.271364,-7.56135,-3.01588,-8.18361,-2.10018,-2.25781,-5.46491,9557.94,44.427,14913.6,17881.2,-7.52694,-2.98147,-8.11478,-2.06577,-2.2234,0.645834,9565.6,44.7109,14921.2,0.485267,0.991887,0.0054895,19712,-0.00250502,0.916258,11.9341,10.8183,120.77,88.5072,1.28936,12.2354,12.0753,119.791,138.795,0.978804,-50.2883 
36,43.2718,36,27059.3,0.0232334,56.8776,11.3936,121.109,-0.0615728,-0.826816,499.9,-4.26669,-5.9935,-9.03047,-5.94476,-1.31182,-14.5402,12800.3,58.7011,16468.6,21097.5,-4.17513,-5.90194,-8.84736,-5.8532,-1.22026,0.65969,12820.7,59.4565,16489,0.533457,0.99195,0.0065985,24033.2,-0.00263368,1.31358,11.6312,10.3764,121.33,88.2162,1.50179,11.7754,11.8547,120.152,138.363,1.17711,-50.1471 
37,43.3118,37,21955.2,-0.0143901,45.4906,11.5953,120.752,-0.037272,8.15004,0.000888381,-3.81669,-5.40905,-1.59047,-1.34051,-1.13831,-37.6863,10094.8,47.7509,13825.5,17181.1,-3.57939,-5.17175,-1.11587,-1.10321,-0.901006,0.906002,10147.6,49.7086,13878.4,0.518134,0.9915,0.00655468,19584.9,-0.00239131,0.987019,11.9466,10.6051,120.999,88.5686,1.24885,11.9531,11.8714,119.886,138.637,1.11238,-50.0684 
38,43.3718,38,31663.1,-0.0511141,65.063,11.5222,120.857,-0.0366915,36.0049,500,-7.61006,-4.50092,-4.63537,0.565631,-0.0186676,16.1805,14767,73.3071,18796.4,24447.1,-7.71195,-4.60281,-4.83914,0.463747,-0.120552,0.712139,14744.3,72.4666,18773.7,0.535953,0.991472,0.00706032,27510.4,-0.00237981,1.50308,11.7204,10.3624,121.177,88.1506,1.69352,11.7926,11.9433,119.92,138.163,1.25678,-50.0128 
39,43.3518,39,28476.6,0.0185597,60.0222,11.2662,120.614,-0.087279,4.93645,5.05822e-12,-4.73682,-3.50386,-5.98193,-1.87095,-0.791431,-29.0795,13296.5,56.5789,17287.1,22027.2,-4.55371,-3.32075,-5.61572,-1.68784,-0.608325,0.644267,13337.2,58.0895,17327.9,0.530937,0.992436,0.00613753,25120.2,-0.00254735,1.42912,11.3377,10.1139,120.91,88.407,1.62987,11.6998,11.5619,119.709,138.341,1.20049,-49.9341 
40,43.2918,40,22189.2,-0.654811,47.1931,11.7865,120.971,0.524404,-442.049,225.548,-6.3191,-9.18387,-3.03946,-2.20625,-1.50876,-21.904,10171.6,47.7708,14359.3,25653.7,-6.18118,-9.04595,-2.76361,-2.06833,-1.37084,0.87104,10202.3,48.9087,14390.1,0.510434,0.991681,0.00622196,19987.6,-0.00279963,0.982661,11.9846,10.736,121.024,88.392,1.28001,11.9356,12.0674,120.136,138.57,0.887785,-50.1781 
41,43.2718,41,30910.7,-0.10123,62.5654,11.6951,120.627,-0.0353552,16.2764,0.0458026,-0.975066,-1.96532,-7.53938,-6.35407,-3.36302,13.115,14451.6,65.8788,18515.4,23838.3,-1.05765,-2.0479,-7.70454,-6.43665,-3.4456,0.627662,14433.2,65.1975,18497,0.534342,0.992157,0.00645111,27011.1,-0.00251091,1.45466,11.8189,10.3757,120.841,88.503,1.68291,11.9851,11.6653,119.75,138.348,1.09071,-49.8452 
