cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,44.775,10,20117,-0.247643,47.4939,11.0673,120.82,0.410223,373.038,499.999,-5.15933,-3.58473,-0.210482,-8.00772,-2.37453,192.516,2583.45,3.14231,20411.8,22092.5,-6.37155,-4.79695,-2.63492,-9.21994,-3.58675,0.90098,2313.43,-6.8585,20141.8,0.11782,1.00522,-0.00062765,19635.4,-0.00366593,0.244139,10.595,10.788,121.516,89.7309,2.13816,11.4937,10.9674,120.27,137.99,1.2464,-48.2596 
11,44.86,11,22373,-0.618397,50.4693,11.5202,120.596,-1.26198,-667.24,2.89606e-05,-4.43798,-7.35223,-13.73,-9.94317,-8.21885,208.51,1444.33,-18.5134,23748.7,46338.4,-5.75091,-8.66516,-16.3559,-11.2561,-9.53179,0.682779,1151.87,-29.3451,23456.2,0.0540172,1.04666,-0.0023099,21324.2,-0.0052312,0.0447176,42.3604,17.8611,122.131,87.587,2.41626,11.7312,11.0463,120.205,137.823,1.92597,-50.236 
12,44.76,12,21991,-0.896532,50.5682,-11.4683,120.231,0.318188,257.6,485.84,-2.86959,-4.32679,-0.00972896,-1.42222,-12.0844,221.032,2128.06,-9.50383,22685.8,21547,-4.26137,-5.71856,-2.79328,-2.814,-13.4762,0.90389,1818.04,-20.986,22375.8,0.0863219,1.02062,-0.00173068,21061.2,-0.00377768,0.183411,11.0448,11.1336,121.188,89.3315,2.32241,11.6391,11.0761,119.742,137.485,1.44529,-48.1531 
13,44.785,13,20262.4,-0.906479,47.6533,11.3933,120.411,2.7695,-2095.49,57.8229,-9.78473,-9.11678,-9.44246,-7.00809,-7.56298,144.037,2987.27,-1.60809,20138.3,206596,-10.6917,-10.0237,-11.2564,-7.91505,-8.46995,0.767222,2785.24,-9.09053,19936.3,0.139748,1.00574,-0.000840666,19930.5,-0.00365619,0.309103,10.6198,10.1592,121.035,89.0243,2.07433,11.5617,11.08,119.824,137.667,1.21097,-48.6431 
14,44.835,14,17424.2,-0.277199,42.7222,-10.9209,120.781,-0.660879,560.259,1.5732e-05,-5.37131,-2.66173,-3.50491,-8.16899,-11.717,202.57,2267.35,-8.97915,18154.1,27241.6,-6.64683,-3.93725,-6.05596,-9.44452,-12.9925,0.845025,1983.23,-19.5022,17869.9,0.114298,1.01751,-0.00201442,17351.4,-0.00370194,0.216906,10.7701,10.2045,121.496,88.8954,2.01126,11.2555,10.6501,120.258,137.469,1.23768,-48.5732 
15,44.8,15,21378.4,-0.906363,49.6628,-11.4209,120.793,1.19868,-196.154,492.703,-6.25721,-8.83252,-5.50462,-1.97989,-6.91546,190.747,3442.5,-0.738778,20677.8,26118.2,-7.4583,-10.0336,-7.90679,-3.18097,-8.11655,0.784534,3174.96,-10.6477,20410.2,0.153174,1.0059,-0.000961925,20727.8,-0.00351534,0.361903,10.6545,10.0784,121.261,89.4067,2.10634,11.6027,11.1272,120.277,138.315,0.983423,-48.9079 
16,44.82,16,21612.4,-0.883626,49.9889,11.3957,120.913,1.22216,-447.722,475.265,-6.93152,-6.10984,-9.34677,-5.53859,-2.64815,182.463,3132.44,-5.48206,21299.5,36357,-8.08044,-7.25877,-11.6446,-6.68751,-3.79707,0.689215,2876.51,-14.9607,21043.6,0.137147,1.00919,-0.00131134,20974,-0.00366822,0.322974,10.6575,10.2603,121.445,89.1012,2.18495,11.6545,11.0143,120.365,137.79,1.08038,-48.6886 
17,44.825,17,18905.7,-0.0330436,44.7292,10.9229,120.55,0.00317685,-61.2411,500,-8.36436,-8.7393,-9.44301,-4.9436,-2.20414,207.371,2673.68,-5.24643,19044.3,15911,-9.67012,-10.0451,-12.0545,-6.24936,-3.5099,0.709732,2382.83,-16.019,18753.5,0.128726,1.0119,-0.00157598,18510.8,-0.00350666,0.262238,10.5828,10.3687,120.985,88.9436,2.05841,11.3573,10.7623,120.047,137.359,0.938623,-48.4156 
18,44.805,18,21602.1,-0.0105975,48.8071,-11.0639,120.562,0.434797,-248.342,1.99488e-12,-11.5219,-6.4305,-6.62772,-12.8328,-8.32968,205.647,3413.11,2.28087,20703.1,21093.7,-12.8168,-7.72541,-9.21753,-14.1278,-9.62459,0.827748,3124.67,-8.40211,20414.7,0.151087,1.00473,-0.000758735,20681.3,-0.00311454,0.346024,10.4009,10.3217,121.062,88.2191,2.11502,11.5074,11.1277,120.009,137.096,1.05286,-48.8765 
19,44.78,19,20750.4,-0.20609,48.3747,11.0201,120.568,-0.0707799,249.931,2.80144e-08,-7.42905,-11.1158,-16.1896,-3.40836,-5.38769,230.767,3092.5,-9.16707,20463.5,17929.9,-8.88213,-12.5689,-19.0958,-4.86144,-6.84077,0.634524,2768.83,-21.155,20139.8,0.137827,1.01355,-0.00193871,20089.1,-0.00353787,0.301597,10.6476,10.5193,121.233,89.3049,2.13598,11.4927,10.9839,120.073,138.016,1.1596,-48.7111 
20,44.845,20,23432.1,-0.113182,52.3205,11.4407,120.607,0.446072,-849.857,9.00483,-10.5079,-7.75089,-7.46268,-0.270207,-5.45726,208.129,2126.09,-0.410149,24160.7,31826.7,-11.8184,-9.06142,-10.0837,-1.58074,-6.76779,0.743495,1834.17,-11.222,23868.8,0.0820242,1.01082,-0.000866826,22361.3,-0.00392052,0.189438,11.0287,11.3207,121.731,88.9767,2.39463,11.8383,11.2155,120.102,137.352,1.62902,-48.3749 
21,44.845,21,22369.3,-0.0329711,49.7589,11.2665,120.768,0.00249716,-2.23422,500,-5.5457,-4.1264,-0.687563,0.280265,-2.75645,177.207,2105.22,0.768392,22762.6,18249.8,-6.66153,-5.24222,-2.91921,-0.835561,-3.87228,0.850533,1856.67,-8.43717,22514.1,0.0875014,1.00802,-0.000690807,21218.8,-0.00361768,0.165294,11.7966,11.7496,121.951,89.8188,2.33242,11.712,11.0353,120.248,137.738,1.70298,-47.9196 
22,44.845,22,17950.8,-0.170537,43.1918,-11.0106,120.566,-0.00915226,-28.314,8.30002e-09,-0.507569,-6.13712,-3.90619,-9.14877,-7.23532,256.184,1854.38,-22.3762,19128.4,15489.8,-2.12069,-7.75024,-7.13243,-10.7619,-8.84844,0.805198,1495.06,-35.6844,18769.1,0.0847707,1.04359,-0.00351458,17636.5,-0.00396307,0.149293,11.4363,11.5755,122.01,89.193,2.07423,11.4289,10.7672,120.051,137.083,1.95947,-47.8903 
23,44.845,23,18923.3,-0.05524,44.716,11.0329,120.635,-0.000353829,88.8258,500,-5.41856,-8.0439,-0.30301,-4.57098,-10.5028,213.697,1886.5,-1.85539,19981.9,16061.2,-6.76415,-9.38949,-2.99419,-5.91657,-11.8484,0.918885,1586.77,-12.9565,19682.1,0.0857095,1.0145,-0.00121411,18513.4,-0.00383414,0.143757,12.0351,12.0814,121.853,89.6866,2.12371,11.4427,10.8735,120.136,137.62,1.71705,-47.9331 
24,44.845,24,22561.7,-0.475061,51.2768,11.2743,120.383,0.359638,135.088,0.0859559,-5.65955,-0.845854,0.830903,-3.39642,-6.03652,164.323,2107.49,-4.46323,23325.5,20400.9,-6.69425,-1.88055,-1.23849,-4.43112,-7.07122,0.941897,1877.01,-12.9995,23095,0.0863441,1.01227,-0.00103794,21738.8,-0.00383242,0.188692,11.1904,11.2684,121.581,89.2185,2.38948,11.7069,10.9357,120.226,137.263,1.35524,-48.045 
25,44.845,25,20409.2,0.0129405,46.6884,11.0374,120.274,-0.00704599,-3.66999,7.39749e-13,-3.68544,-8.67463,-4.26467,-1.47507,-4.50982,183.989,1874.74,3.97633,21145.6,16776.2,-4.84397,-9.83316,-6.58172,-2.63359,-5.66835,0.77735,1616.68,-5.58152,20887.5,0.0825681,1.00608,-0.000492486,19579.9,-0.00351505,0.145226,11.7064,11.8719,121.643,90.6524,2.23534,11.4602,10.8806,119.774,138.624,1.86809,-47.9715 
26,44.845,26,18992.4,-0.0779051,45.0217,10.751,120.334,0.064768,-5.90138,181.541,-2.06812,-3.78232,-10.8746,-3.93896,0.716351,179.276,1832.71,-13.1831,19903.3,15769.1,-3.19697,-4.91117,-13.1323,-5.06781,-0.412501,0.508536,1581.26,-22.4962,19651.8,0.0855576,1.02553,-0.00211319,18481.8,-0.0036086,0.16952,10.6483,11.109,121.366,89.8595,2.15665,11.2474,10.8342,119.908,138.128,1.45715,-48.2682 
