cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,44.775,10,19298.2,-0.0783666,45.1945,11.0175,120.298,0.0944394,-149.601,500,-4.12246,-4.96989,-3.13468,-9.17353,-3.20883,140.868,1871.14,-9.91924,20016.6,16669.2,-5.00946,-5.8569,-4.90869,-10.0605,-4.09583,0.836002,1673.56,-17.237,19819,0.0894096,1.01836,-0.00160469,18717.9,-0.0035262,0.138622,11.6018,11.999,121.499,89.1158,2.17249,11.3487,10.7954,119.802,137.175,1.69758,-48.0596 
11,44.86,11,20479,-0.0708885,47.1451,11.1557,120.844,-0.05086,9.57523,4.31845e-11,-8.57251,-5.60021,-7.9152,-4.39089,-4.82092,190.767,2223.99,-5.63605,20960.5,17136.8,-9.77371,-6.80141,-10.3176,-5.59209,-6.02212,0.732059,1956.42,-15.546,20692.9,0.0990477,1.0141,-0.00138584,19752.3,-0.00348172,0.193693,10.93,10.7588,121.666,89.1179,2.20939,11.5529,10.8339,120.298,137.157,1.36861,-48.039 
12,44.76,12,24534.8,-0.127952,53.4753,11.5585,120.859,0.016784,30.0554,500,-7.84663,-6.74504,-2.34906,-8.11722,-8.99633,186.976,1469.27,-1.47789,25576.3,20137.4,-9.02397,-7.92238,-4.70374,-9.29456,-10.1737,0.885605,1207.01,-11.191,25314.1,0.0525311,1.01649,-0.00081503,22977.1,-0.00463625,0.0502415,33.895,16.9903,126.098,88.0221,2.48236,11.9715,11.311,120.302,136.982,5.79548,-48.9602 
13,44.785,13,22647.9,-0.861691,50.8977,-11.5853,120.73,0.725977,151.14,164.964,-10.3647,-7.27137,-11.7506,-13.5512,-5.35777,169.067,2727.36,-9.84154,22582.2,22767.4,-11.4292,-8.33594,-13.8798,-14.6158,-6.42234,0.746178,2490.23,-18.6242,22345.1,0.11472,1.01326,-0.00153772,21707,-0.00351109,0.266501,10.5279,10.1067,121.574,88.1059,2.27509,11.823,11.0766,120.158,136.832,1.41627,-48.7257 
14,44.835,14,21533,-0.783686,50.0466,-11.3867,120.929,0.717748,-105.199,499.72,-7.97378,-4.46202,-5.89765,-3.50614,-2.38552,174.738,3371.46,0.203895,21086.3,21008.9,-9.07406,-5.5623,-8.0982,-4.60642,-3.48579,0.7373,3126.38,-8.8734,20841.3,0.148522,1.00499,-0.000784913,21049.9,-0.00375128,0.332157,11.0939,10.2404,121.302,88.5497,2.15045,11.6163,11.1382,120.374,137.466,0.927874,-48.9163 
15,44.8,15,20704.3,-0.879907,48.4049,-11.3555,120.657,-0.116607,721.091,273.312,-2.33135,-1.61017,-12.7379,-4.05367,-5.48067,148.342,3164.22,7.80443,20349.7,20630.5,-3.26542,-2.54424,-14.606,-4.98774,-6.41474,0.540954,2956.15,0.0983535,20141.7,0.145781,0.999942,8.99508e-06,20278,-0.00363632,0.306404,10.8044,10.6547,121.163,89.0069,2.11451,11.5487,11.0134,120.127,137.858,1.03572,-48.8516 
16,44.82,16,20716,-0.848303,49.1032,11.1561,120.721,0.270356,4153.6,2.35458e-08,-4.68525,-4.17793,-5.97189,-5.62581,-6.38782,143.183,3421.34,-0.233972,19932.4,54388.5,-5.58683,-5.07952,-7.77507,-6.5274,-7.28941,0.758974,3220.51,-7.67205,19731.6,0.159513,1.00419,-0.000716761,20189.7,-0.00340775,0.357575,10.5874,10.3018,121.088,88.507,2.10958,11.3714,10.9295,120.228,137.357,0.86042,-48.8501 
17,44.825,17,19623.3,-0.83306,46.809,11.1243,120.841,1.39906,499.416,417.092,-2.84531,-5.67334,-5.95696,-6.41478,-8.59847,176.888,3249.69,-3.49836,19043.4,39696.6,-3.95913,-6.78716,-8.1846,-7.52859,-9.71228,0.77373,3001.58,-12.6874,18795.3,0.156613,1.00745,-0.00124502,19165.6,-0.00346049,0.335362,10.7027,10.1512,121.482,88.8435,2.0289,11.4084,10.8912,120.273,137.887,1.20882,-49.0434 
18,44.805,18,21090.8,0.0305439,48.7873,-11.0013,120.667,0.0618818,-64.5049,2.5884,-4.89367,-1.56298,-11.3513,-4.85558,-10.3403,157.343,3425.03,0.00919246,20466.9,17602.1,-5.88442,-2.55373,-13.3327,-5.84632,-11.3311,0.657681,3204.34,-8.16444,20246.2,0.155429,1.00448,-0.000743396,20616.1,-0.00351924,0.347716,10.4832,10.4058,121.116,88.5821,2.15141,11.4704,10.9168,120.121,137.453,0.994629,-48.8711 
19,44.78,19,23294.3,-0.28043,51.7807,11.3513,120.664,-0.124614,327.161,0.0166434,-8.41771,-4.61822,-6.29234,-9.21899,-2.58476,179.521,2141.24,6.94207,23752.6,20461.2,-9.54811,-5.74862,-8.55314,-10.3494,-3.71516,0.774409,1889.44,-2.38372,23500.8,0.0854946,1.00221,-0.000186882,22100.2,-0.00360675,0.177247,11.6339,11.1453,121.874,88.5935,2.38426,11.7461,11.1607,120.076,136.888,1.79755,-48.2948 
20,44.845,20,19589.8,-0.0566392,45.206,11.1432,120.852,0.141131,-130.671,494.99,-0.153138,-2.22903,-9.3168,-7.28789,-9.92423,138.939,2797.58,0.900055,19471.9,16998.7,-1.028,-3.10389,-11.0665,-8.16275,-10.7991,0.676041,2602.71,-6.31753,19277.1,0.135692,1.00427,-0.000604065,19181,-0.00346527,0.259096,10.9277,10.7458,121.381,89.0032,2.01372,11.5926,11.0416,120.335,137.766,1.04553,-48.763 
